GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001EA,B25093_001MA,B25093_002MA,B25093_002EA,B25093_003EA,B25093_003MA,B25093_004MA,B25093_004EA,B25093_005MA,B25093_005EA,B25093_006MA,B25093_006EA,B25093_007EA,B25093_007MA,B25093_008MA,B25093_008EA,B25093_009MA,B25093_009EA,B25093_010EA,B25093_010MA,B25093_011MA,B25093_011EA,B25093_012EA,B25093_012MA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015EA,B25093_015MA,B25093_016MA,B25093_016EA,B25093_017MA,B25093_017EA,B25093_018EA,B25093_018MA,B25093_019MA,B25093_019EA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022MA,B25093_022EA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025EA,B25093_025MA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028MA,B25093_028EA,B25093_029EA,B25093_029MA,state
0400000US47,1652976,14369,14413,2038,5310,1277,2911,917,1163,506,717,396,4312,1137,0,203,150489,5229,74425,4350,26287,2746,15783,1921,9221,1506,23303,2755,1470,713,1000763,10343,569355,8843,130524,4252,81063,4394,54538,3745,155739,5203,9544,1538,487311,6150,297874,5997,48159,2977,35033,2597,23845,2481,78440,3622,3960,988,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,51235,3856,24493,2656,5346,1310,3849,1049,3129,1155,12569,1802,1849,590,582650,12920,294015,9415,93357,4787,57972,4348,37973,2785,93609,5939,5724,1569,3584027,22449,2074445,18587,445001,11402,294467,8578,184123,7264,553820,12865,32171,3181,1416405,12236,868692,12219,133755,5425,96406,3995,68060,3091,238034,6912,11458,1713,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,10836,1484,4258,1003,2026,716,1239,539,588,266,2410,730,315,277,90917,3612,33125,2586,15371,1682,14724,1745,10267,1332,17078,1926,352,266,375115,5321,203115,4402,52500,3155,35181,2690,22601,2320,59658,3217,2060,676,145704,2826,88210,2770,14429,1418,10177,1360,7055,1129,24806,1998,1027,438,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,1056,531,136,178,363,347,174,159,127,163,256,166,0,151,13196,1245,4990,672,2466,415,2236,615,852,363,2609,756,43,64,115211,2539,53647,2365,16383,1546,12134,1426,8424,1165,24063,1732,560,363,50328,1672,21053,1500,6416,1023,4480,695,3966,733,14262,1400,151,125,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,12061,1604,3932,942,1093,453,1786,801,873,496,4151,1086,226,204,180771,6465,73199,4128,36173,2451,24431,2477,15835,1765,29785,2803,1348,649,1261740,13949,650775,10269,177897,6361,128518,5144,79874,4033,215184,7480,9492,1354,550620,6549,321225,5319,52943,2704,39259,2625,28426,2210,105338,4205,3429,733,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,12216,1912,4493,1140,1025,495,1723,751,1347,708,3352,863,276,207,146127,5661,53975,3785,27246,2170,20980,2534,12847,1547,30239,3431,840,431,1028306,11326,487948,9186,147131,5300,107422,4648,75056,4485,203063,7345,7686,1368,451379,5292,240976,5033,46780,2576,33437,2367,27996,2397,99603,4124,2587,769,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,6596,1368,3666,1021,597,335,777,466,364,457,990,407,202,236,45157,3029,28215,2422,5906,1612,2947,905,2272,870,5203,1117,614,336,309574,4755,207039,5614,29953,2653,21488,2295,11180,1626,37326,2768,2588,715,172939,3345,119915,3921,15110,1927,10416,1482,6345,1096,20240,1966,913,409,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,13438,1867,5092,1185,1971,552,1815,599,929,409,3560,965,71,91,153305,3678,69619,2780,30059,2329,19175,1760,11717,1624,22412,1798,323,196,961213,7103,510982,6884,138050,5021,90945,3667,56000,2841,159934,5119,5302,910,409970,4869,205522,4648,47651,2806,35930,2222,25723,1857,91007,3775,4137,708,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,2043,709,1036,495,91,105,250,277,78,129,546,267,42,76,17727,1568,9978,1232,2979,809,2195,740,997,465,1563,592,15,28,93842,3163,57308,2829,11629,1563,7975,1326,5132,1180,11148,1566,650,428,41087,2048,26552,1907,3475,848,2465,751,1974,659,6396,1209,225,204,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,4695,1195,2032,761,477,346,175,247,285,255,1448,567,278,220,52745,3566,20668,2434,6620,1631,6255,1205,3261,940,14293,2079,1648,631,502665,7270,241382,6617,50963,3860,38093,3358,31370,2638,115245,5320,25612,2628,305238,4752,191581,5416,23250,2146,16078,1628,12222,1758,52289,3316,9818,1279,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
