GEO_ID,C21007_001E,C21007_001M,C21007_002E,C21007_002M,C21007_003E,C21007_003M,C21007_004E,C21007_004M,C21007_005E,C21007_005M,C21007_006E,C21007_006M,C21007_007E,C21007_007M,C21007_008E,C21007_008M,C21007_009E,C21007_009M,C21007_010E,C21007_010M,C21007_011E,C21007_011M,C21007_012E,C21007_012M,C21007_013E,C21007_013M,C21007_014E,C21007_014M,C21007_015E,C21007_015M,C21007_016E,C21007_016M,C21007_017E,C21007_017M,C21007_018E,C21007_018M,C21007_019E,C21007_019M,C21007_020E,C21007_020M,C21007_021E,C21007_021M,C21007_022E,C21007_022M,C21007_023E,C21007_023M,C21007_024E,C21007_024M,C21007_025E,C21007_025M,C21007_026E,C21007_026M,C21007_027E,C21007_027M,C21007_028E,C21007_028M,C21007_029E,C21007_029M,C21007_030E,C21007_030M,C21007_031E,C21007_031M,NAME,C21007_001EA,C21007_001MA,C21007_002MA,C21007_002EA,C21007_003EA,C21007_003MA,C21007_004MA,C21007_004EA,C21007_005MA,C21007_005EA,C21007_006EA,C21007_006MA,C21007_007MA,C21007_007EA,C21007_008EA,C21007_008MA,C21007_009MA,C21007_009EA,C21007_010EA,C21007_010MA,C21007_011EA,C21007_011MA,C21007_012EA,C21007_012MA,C21007_013EA,C21007_013MA,C21007_014EA,C21007_014MA,C21007_015EA,C21007_015MA,C21007_016MA,C21007_016EA,C21007_017EA,C21007_017MA,C21007_018MA,C21007_018EA,C21007_019EA,C21007_019MA,C21007_020EA,C21007_020MA,C21007_021MA,C21007_021EA,C21007_022EA,C21007_022MA,C21007_023EA,C21007_023MA,C21007_024MA,C21007_024EA,C21007_025MA,C21007_025EA,C21007_026MA,C21007_026EA,C21007_027MA,C21007_027EA,C21007_028MA,C21007_028EA,C21007_029MA,C21007_029EA,C21007_030EA,C21007_030MA,C21007_031EA,C21007_031MA,state
0400000US41,3008766,1606,2414685,2324,142528,6033,17829,2082,7050,1417,10779,1627,124699,5533,26880,2476,97819,5144,2272157,6629,388977,13330,87078,5425,301899,11526,1883180,12582,185699,7236,1697481,12997,594081,1989,145931,4172,7813,1552,3419,842,4394,1152,138118,4021,58574,2772,79544,3850,448150,4442,45431,3841,23334,2705,22097,2338,402719,5397,139934,4618,262785,5422,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9683023,2524,7672007,4166,393431,8485,31457,2447,10828,1514,20629,2006,361974,8128,55410,3612,306564,7060,7278576,9792,971280,22007,235354,7269,735926,19436,6307296,24392,550250,12739,5757046,23764,2011016,3135,438169,6879,22194,2048,9434,1368,12760,1470,415975,6834,153857,5052,262118,5965,1572847,6930,148916,5265,68695,3689,80221,3720,1423931,8423,458399,7114,965532,9747,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,800120,1282,644952,1623,29585,2717,1632,591,224,169,1408,608,27953,2639,4181,1041,23772,2404,615367,3169,84744,5952,17909,2462,66835,4934,530623,6875,42686,3489,487937,7973,155168,975,33438,1931,2038,887,515,298,1523,858,31400,2036,12146,1590,19254,1564,121730,2050,11109,1601,4576,993,6533,1095,110621,2172,37177,2257,73444,2543,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3555399,2895,2847740,3571,202626,7600,20891,2149,7629,1214,13262,1853,181735,7154,33897,3170,147838,6357,2645114,8390,475499,13432,98868,6095,376631,12199,2169615,14441,225697,8255,1943918,15405,707659,2265,156045,4306,7849,1215,3097,778,4752,1033,148196,4327,58218,3312,89978,3823,551614,4628,64144,3915,31225,2528,32919,2761,487470,6281,170550,5459,316920,5267,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,609566,1197,491560,1458,34035,2617,1895,543,576,305,1319,471,32140,2619,5722,1012,26418,2397,457525,2884,63851,4341,14512,1945,49339,3715,393674,4669,35883,2880,357791,4877,118006,900,26567,1641,1798,519,825,438,973,403,24769,1571,9873,1048,14896,1401,91439,1847,10115,1454,5490,906,4625,996,81324,2478,25746,1900,55578,2274,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4851558,3515,3930048,4086,255953,9278,23750,2664,9044,1358,14706,2139,232203,8579,42797,3284,189406,8173,3674095,10214,623802,17173,158328,7073,465474,14337,3050293,17798,333894,10113,2716399,15963,921510,3007,202554,4871,11948,1677,6732,1459,5216,1100,190606,4780,78795,3514,111811,3919,718956,5241,77418,3674,40785,2602,36633,3074,641538,6095,242476,6116,399062,7085,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18823033,5798,15940832,7807,864127,18508,69427,4766,23990,2826,45437,3791,794700,17109,137513,6463,657187,14414,15076705,19748,2401906,35271,405203,12939,1996703,35228,12674799,39448,1030162,17950,11644637,40878,2882201,4431,591148,9019,29933,2493,16015,2040,13918,1637,561215,8775,234481,5947,326734,6740,2291053,9518,286891,8212,149007,6356,137884,5715,2004162,12199,749147,11224,1255015,14751,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1964656,1394,1685833,1812,68643,3670,5084,1240,1816,793,3268,1064,63559,3445,11978,1921,51581,3118,1617190,3862,205613,9468,28647,3104,176966,8823,1411577,9305,103174,4613,1308403,9388,278823,1286,60863,2298,2974,808,1518,552,1456,585,57889,2253,23844,1988,34045,2300,217960,2437,17102,1843,8157,1267,8945,1404,200858,3065,66863,3216,133995,3849,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,480255,942,380897,1066,18629,1298,1131,395,466,242,665,316,17498,1348,3418,687,14080,1173,362268,1283,46316,3192,12627,1758,33689,2728,315952,3462,28303,2841,287649,3871,99358,666,21959,1341,1438,610,935,555,503,259,20521,1322,7654,944,12867,1045,77399,1500,6476,1245,3169,797,3307,931,70923,1902,22241,1433,48682,1820,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6106796,5209,5027186,5251,436920,10150,22793,2053,7419,1285,15374,1871,414127,9673,47296,3081,366831,9159,4590266,11622,547057,15403,108321,6203,438736,13254,4043209,19556,307676,9446,3735533,21321,1079610,3908,242570,4992,9084,1481,4640,1025,4444,993,233486,5061,81785,3346,151701,4522,837040,5928,70415,3559,34028,2470,36387,2740,766625,6765,245686,5996,520939,7428,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5233605,3376,4303158,4517,306113,8284,29021,2616,10332,1518,18689,2329,277092,7867,49781,3494,227311,7694,3997045,9396,567038,15625,123273,6376,443765,12915,3430007,18129,296732,10974,3133275,17895,930447,2388,230174,4760,10049,1292,4577,831,5472,1053,220125,4749,92745,4064,127380,4509,700273,5018,65190,4072,33412,3020,31778,3212,635083,5689,216799,6144,418284,6843,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1426846,1452,1115884,1845,78211,4284,10257,1677,4681,1195,5576,1112,67954,3899,15527,1785,52427,3262,1037673,4533,192735,7852,59328,4251,133407,5813,844938,9434,124616,5166,720322,9864,310962,1342,70925,3079,3885,1131,1982,752,1903,728,67040,2998,32081,2213,34959,2355,240037,3070,25462,2608,14589,1943,10873,1591,214575,3503,92683,3906,121892,4091,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4307528,2326,3487146,2852,178917,4887,15523,1739,5312,850,10211,1512,163394,4553,25298,2136,138096,4907,3308229,5889,429547,10405,88137,4510,341410,8533,2878682,11481,234229,6712,2644453,13620,820382,1700,183238,3198,8229,1113,4252,959,3977,735,175009,3214,63975,2851,111034,3113,637144,3248,65555,3573,31118,2474,34437,2192,571589,4171,172696,4957,398893,5591,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,429424,1692,354031,1875,29468,2706,2009,743,771,479,1238,548,27459,2754,5174,1354,22285,2559,324563,3222,35995,3676,5311,1696,30684,3201,288568,5031,25185,2297,263383,5153,75393,1195,18662,1310,902,370,437,282,465,226,17760,1302,6472,917,11288,1343,56731,1578,4802,1107,2515,861,2287,727,51929,1495,16669,1508,35260,1666,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2772315,571,2180159,1137,36510,3163,6472,1145,2087,609,4385,1055,30038,2912,9724,1667,20314,2516,2143649,3155,917974,16417,197313,9601,720661,14794,1225675,17034,182866,7305,1042809,17564,592156,972,51335,3287,10129,1421,5533,1053,4596,897,41206,2772,19957,1779,21249,2168,540821,3401,229337,6700,123955,5096,105382,4966,311484,6624,145457,4879,166027,5960,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
