GEO_ID,B24091_001E,B24091_001M,B24091_002E,B24091_002M,B24091_003E,B24091_003M,B24091_004E,B24091_004M,B24091_005E,B24091_005M,B24091_006E,B24091_006M,B24091_007E,B24091_007M,B24091_008E,B24091_008M,B24091_009E,B24091_009M,NAME,B24091_001MA,B24091_001EA,B24091_002EA,B24091_002MA,B24091_003MA,B24091_003EA,B24091_004EA,B24091_004MA,B24091_005MA,B24091_005EA,B24091_006EA,B24091_006MA,B24091_007EA,B24091_007MA,B24091_008EA,B24091_008MA,B24091_009MA,B24091_009EA,state
0400000US33,48768,1330,48331,1526,47474,1264,61653,5772,45723,3160,50472,1805,50706,3283,62500,9917,36689,2058,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54487,770,52237,286,51880,291,70784,4479,55654,1640,59857,1471,61748,640,64468,2366,42237,2707,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,39901,1183,36716,783,36249,839,53881,6049,41286,1948,38867,2008,42336,1560,60866,2086,32890,4545,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,48648,547,45851,334,45203,355,61407,938,49028,1154,57064,702,60744,647,60979,1176,31778,537,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39314,511,37645,669,37199,331,50856,1255,45797,834,38687,872,41232,578,54732,1604,31051,567,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41586,457,41117,629,40675,663,67945,12369,37338,3246,42207,1604,46175,2331,51565,1811,46403,5932,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41947,194,41000,189,40780,195,52384,3433,44739,1500,47238,717,49991,1455,61150,1353,34572,3834,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37020,237,36724,292,36306,303,55262,3902,36581,984,36272,719,36870,537,51722,780,30922,705,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42055,352,40757,466,40424,468,51763,3018,44404,2378,52417,2249,48207,2194,59762,2635,35261,2138,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,44446,497,42323,161,42051,162,60670,1502,45365,881,50755,535,50364,562,58528,1579,36920,1675,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,47732,1849,44703,2264,43294,2590,62677,6190,50289,2442,68901,4557,58122,5809,71994,5010,41701,4195,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37243,356,36383,415,36076,429,47208,3295,41420,831,37687,1739,39020,1502,56153,2283,31399,673,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36397,486,35437,592,34798,1138,50801,1756,37630,2531,36897,1533,37186,2837,47527,2560,39164,4199,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,37755,618,36546,336,36276,341,54054,5202,41903,776,40544,430,40535,848,55515,2200,31347,942,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,41209,135,40628,164,40284,169,61125,1041,44494,1572,43685,936,43149,989,56827,1165,31613,554,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,42326,391,41042,432,40542,431,60808,1483,50147,1755,45842,2058,47505,1644,58875,3987,37319,2532,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,42004,569,40756,694,40198,804,51231,2631,45167,3008,51022,2636,47388,4651,61864,4896,30619,2901,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,48357,615,45165,444,44198,828,61948,3906,51497,780,44820,887,46160,1433,82934,2336,32916,3283,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,49707,622,47264,523,46930,517,54588,5111,50435,729,59971,1765,50789,923,59627,2397,36202,1410,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38659,1253,37680,1617,37191,890,55027,7091,35266,1570,36610,1880,37197,1628,60149,3057,30380,6096,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41881,183,41150,236,40994,242,50532,1178,42484,1535,50304,588,47955,1238,53951,1787,31191,695,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,45547,1299,45594,1876,45032,4193,61816,12603,38571,2242,47454,3063,48871,3044,52056,3923,30173,6184,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22523,307,21023,377,20801,395,34470,4385,22353,1251,19579,904,27597,883,43765,6902,21739,1429,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
