B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013EA,B24012_013MA,B24012_014MA,B24012_014EA,B24012_015MA,B24012_015EA,B24012_016MA,B24012_016EA,B24012_017MA,B24012_017EA,B24012_018EA,B24012_018MA,B24012_019MA,B24012_019EA,B24012_020MA,B24012_020EA,B24012_021MA,B24012_021EA,B24012_022MA,B24012_022EA,B24012_023MA,B24012_023EA,B24012_024MA,B24012_024EA,B24012_025MA,B24012_025EA,B24012_026MA,B24012_026EA,B24012_027EA,B24012_027MA,B24012_028MA,B24012_028EA,B24012_029EA,B24012_029MA,B24012_030MA,B24012_030EA,B24012_031MA,B24012_031EA,B24012_032MA,B24012_032EA,B24012_033EA,B24012_033MA,B24012_034MA,B24012_034EA,B24012_035EA,B24012_035MA,B24012_036EA,B24012_036MA,B24012_037MA,B24012_037EA,B24012_038MA,B24012_038EA,B24012_039MA,B24012_039EA,B24012_040EA,B24012_040MA,B24012_041MA,B24012_041EA,B24012_042MA,B24012_042EA,B24012_043MA,B24012_043EA,B24012_044EA,B24012_044MA,B24012_045MA,B24012_045EA,B24012_046MA,B24012_046EA,B24012_047EA,B24012_047MA,B24012_048EA,B24012_048MA,B24012_049EA,B24012_049MA,B24012_050MA,B24012_050EA,B24012_051EA,B24012_051MA,B24012_052EA,B24012_052MA,B24012_053EA,B24012_053MA,B24012_054EA,B24012_054MA,B24012_055EA,B24012_055MA,B24012_056MA,B24012_056EA,B24012_057MA,B24012_057EA,B24012_058EA,B24012_058MA,B24012_059EA,B24012_059MA,B24012_060EA,B24012_060MA,B24012_061MA,B24012_061EA,B24012_062MA,B24012_062EA,B24012_063EA,B24012_063MA,B24012_064EA,B24012_064MA,B24012_065MA,B24012_065EA,B24012_066MA,B24012_066EA,B24012_067MA,B24012_067EA,B24012_068EA,B24012_068MA,B24012_069MA,B24012_069EA,B24012_070MA,B24012_070EA,B24012_071MA,B24012_071EA,B24012_072MA,B24012_072EA,B24012_073EA,B24012_073MA,NAME,B24012_001EA,B24012_001MA,B24012_002EA,B24012_002MA,B24012_003EA,B24012_003MA,B24012_004EA,B24012_004MA,B24012_005EA,B24012_005MA,B24012_006MA,B24012_006EA,B24012_007MA,B24012_007EA,B24012_008EA,B24012_008MA,B24012_009EA,B24012_009MA,B24012_010EA,B24012_010MA,B24012_011MA,B24012_011EA,B24012_012MA,B24012_012EA,state
75718,7009,43035,5369,30040,5922,61276,2445,70090,17540,47119,34731,16284,1709,25395,10654,41151,4798,32148,5435,46792,4520,10937,736,14612,2099,18598,10185,31906,2727,36901,5634,26463,2182,34869,1976,28207,4580,35524,1975,37258,5473,33992,3764,36343,2743,39129,4949,24390,5459,22810,809,37176,1774,40621,1961,40875,986,36692,8909,44959,6497,40933,6640,51630,3960,46565,13705,29583,2837,30607,4829,39710,5482,30593,2783,17692,7950,45706,2543,52369,4641,32142,3812,12585,1011,21096,1565,30559,8069,19643,11936,33667,1598,10871,839,10742,1345,12352,2018,22523,925,18513,3036,23601,1008,21187,4391,19731,6915,16925,9066,32813,15106,12186,3439,16177,6545,12551,2310,8814,4772,0400000US30,28034,986,35312,1047,51307,1284,50906,2090,49924,3332,56875,7944,57909,4669,59820,5898,56141,3969,60323,12686,39940,5602,32175,5056,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
76946,11609,46064,5059,36448,5104,61359,14625,93651,15691,35006,7193,20567,1539,25524,2489,42864,3260,30810,5806,46903,4343,11862,1716,22766,2986,18155,4807,32031,1276,40184,1824,25628,1486,35094,1551,28426,4149,31650,837,40513,1495,32288,880,33344,2849,40276,1914,23344,2594,25292,469,39886,949,42212,1312,44886,4123,41255,1186,49204,3260,48981,3629,41628,19995,51039,7657,32268,1758,35083,2796,46823,8690,31696,1846,27831,4813,41759,1113,49539,2986,29920,1541,13935,1057,20692,982,24190,6154,15252,15555,41264,16665,10623,720,13479,1841,12517,1790,22961,759,16602,1235,25665,663,20859,1421,20850,3362,19667,1634,22008,4909,23049,2165,25773,1235,18481,7085,17475,3122,0400000US31,30996,258,37335,526,54932,1430,59372,4304,60522,3588,55144,4552,60120,3176,62839,5405,61525,4804,45167,6414,42248,2534,36014,7503,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
97423,42596,48313,4218,45639,3800,71485,5600,80868,18664,41616,7325,26995,877,30790,2914,39541,4044,30814,1402,75143,11065,22850,1841,24657,1302,31529,1605,30585,996,30274,1852,30876,1363,37593,3176,25714,1980,34340,4337,42171,1931,27892,1558,28409,4147,31795,1684,18299,3011,28092,798,45700,1228,45810,1774,50122,3606,41044,1970,50822,5876,55964,12281,47313,6092,47081,11073,40501,1262,41080,3236,50430,13429,41043,1162,22171,4077,60076,5275,71544,3474,37475,6000,22128,689,27057,1484,33409,5446,24310,8615,68152,10532,20210,1151,24206,2155,21009,1154,25720,622,20688,1037,28042,1030,51344,15626,29904,46808,57047,10587,40908,18344,21503,1161,20865,2673,24481,3185,18373,3570,0400000US32,31372,235,35257,465,60895,880,62373,2947,65275,4801,55357,7970,62229,2991,62112,5042,65560,5519,50496,15170,48718,2478,46788,5057,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
63410,18009,42409,9606,37764,10218,83750,26058,123117,33057,32047,17461,25411,2348,27742,3913,52438,4357,47212,14663,60179,13261,17397,4095,24666,4628,20802,15097,39761,2896,43732,3603,35651,3672,41388,1401,21480,5098,39585,2440,45202,2593,36339,1152,39961,2208,36364,3462,21650,5424,30886,458,45228,1508,51487,1428,51952,2384,50594,3554,54998,5575,63366,7194,49362,5491,44731,13135,34894,2284,39689,3420,50968,6662,32261,2037,22194,6090,50768,1650,56773,3049,32404,2757,17087,1171,24195,3002,14044,8505,12943,11694,70174,352910,11144,1201,17112,3963,16212,1785,26705,1014,16590,2061,30540,657,20655,11243,5023,23717,20647,22792,26272,10507,26588,1540,27935,3019,17910,7227,22156,16059,0400000US33,37150,526,45275,1223,72152,3073,80273,4166,82937,5575,65765,10813,81193,3478,86016,6936,79335,7009,64821,18763,42106,5183,38049,11407,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
130867,12204,56898,1394,52049,4448,88785,9901,108989,11111,38281,5658,25759,645,26169,5706,66838,4979,31031,2190,91800,3416,18003,1475,25860,970,24436,3393,41866,594,48627,3571,36470,1228,41961,763,30241,10244,40704,947,45906,1650,32642,1320,39098,3295,36250,1013,23526,2049,35004,714,57025,758,64516,1797,70614,2436,60585,942,71077,1721,75547,3893,73004,12566,62639,3907,45606,1532,48776,3423,60176,8780,42769,3126,39368,4077,62723,2485,71172,841,40008,4498,17144,382,25099,1124,25895,4128,15116,4282,67152,8130,12639,879,17272,946,15388,765,30331,450,20208,972,33588,1347,19826,6370,13881,1506,19929,6656,36098,7934,19511,985,20149,1108,20579,1491,17269,1192,0400000US34,41591,267,50678,298,82443,1618,93563,3654,100402,885,81907,2816,86010,1566,87295,2975,82830,4008,80540,6361,60195,1269,48218,3182,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
101068,20746,46118,2392,36075,10200,72112,11845,101900,21222,31532,5950,19825,1583,19749,3735,41566,3387,35508,3428,50382,3210,11612,1066,19080,2504,15629,2825,27573,2484,31676,4077,24711,2285,30797,864,20409,2347,30697,1322,34692,5035,31018,1325,31284,2299,35441,4608,20642,3948,24310,744,41554,578,44585,3161,47260,4086,41347,1787,51131,7919,60056,8084,70271,29898,32239,13640,35378,2017,35533,5386,46136,2072,35601,2403,25322,9733,51191,2180,58946,3577,36757,4429,13388,849,20976,1299,30721,4200,26721,8165,31793,5864,11470,685,11266,919,12001,731,22722,944,15313,1729,26372,880,25816,1559,7905,18051,31500,5795,25825,1443,15807,1059,18780,2099,11612,1428,12060,5134,0400000US35,29636,980,33850,2111,56540,1658,60056,4343,60734,1706,51107,7268,71375,2837,63246,6120,82487,7894,62292,10705,43741,2434,35712,8703,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
112259,12387,52943,2444,51129,1197,75395,2859,98736,9878,43525,4047,25671,449,30377,1988,54313,2762,31488,829,75517,2474,18099,749,26135,770,23053,2025,35205,734,37987,2247,31644,499,37553,937,23461,1551,36386,599,41572,639,31774,354,35950,733,31985,523,25094,1373,32132,147,52352,311,60825,527,62995,2014,56928,1561,60923,973,66165,3828,59743,3422,52603,4574,44764,1090,41605,737,70559,4844,41199,688,47280,2861,58626,1659,66383,846,40171,781,17518,375,23345,836,37972,4547,20882,2942,62059,3388,13345,771,15534,801,15508,502,28069,561,18424,1020,31394,226,30351,2831,15659,5730,36897,8563,39318,10171,22354,854,22462,1109,25470,1492,17259,1840,0400000US36,36935,168,41627,199,70880,498,80798,774,81839,987,75759,2528,72310,1356,76008,1719,71752,1300,62680,4719,54426,1987,36898,1469,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
90865,14931,41661,1131,37052,3136,69570,6125,101403,3693,35795,4459,20140,622,26164,1833,37447,1428,32483,4815,40330,1516,13155,1023,20391,809,16299,2623,32802,1760,37593,2987,30187,1145,28829,1063,18928,1429,25287,627,36286,734,28615,1198,31157,615,30704,690,21369,856,26281,262,41102,300,46158,1134,47260,2358,45175,1635,53518,3561,60981,3905,52664,6094,47418,3287,31787,500,36671,1002,42105,3459,30870,656,26242,2631,47491,1084,52242,800,37010,2024,14264,477,20479,624,30173,2528,16199,4329,33109,1868,11364,335,12401,836,13631,906,23660,578,16319,584,26742,414,21998,1111,17228,3748,20501,3589,27319,4064,20994,519,21584,579,20651,1800,16841,965,0400000US37,30593,153,35220,338,61370,618,67466,2727,71215,1346,60606,1869,70503,1242,76131,3394,66967,3154,55279,4793,41595,902,38500,2637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
85011,95939,40192,5706,26540,13575,76417,18218,100893,57282,27242,4121,20827,3016,16215,9759,47620,6597,37365,9627,51982,6323,9892,3344,19272,1883,31326,14116,39772,3010,48706,6237,35389,5525,41131,927,32111,6190,41818,1972,41635,2463,37086,2051,39341,3059,40519,2569,26233,3430,26777,557,37946,1655,41108,2021,44151,3821,38421,5144,40073,7004,42245,15623,33795,10038,42003,12599,32856,3166,30958,2707,42305,5328,35024,5270,22010,13108,41344,2916,48656,3484,29933,3264,15494,1172,24169,2519,6647,18244,4163,2252,39688,19670,10806,1574,12325,3181,16454,1745,24726,1121,19738,2966,25730,1063,25377,7250,11690,2776,28272,2508,26580,13012,24500,4040,24732,3493,22245,7229,22342,15383,0400000US38,33619,1629,41449,634,56612,1781,61932,3134,61546,3227,64989,6619,56862,5986,62984,5192,55147,7485,51863,8021,37229,5418,47779,5122,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
81799,9772,47035,2121,36794,5242,68033,4263,95647,10532,38829,4310,19640,701,25191,2435,43930,3455,28741,2871,51191,1048,11760,531,21297,722,14744,2810,33846,1262,38556,1986,30241,793,40190,394,21318,1388,37742,1765,41794,480,32153,354,36563,560,33085,2596,24352,1110,26188,211,43083,1044,49077,1366,50759,759,46414,1147,53476,2121,56050,3752,55965,6022,44984,5227,34028,1444,35862,1075,46059,2250,32761,1709,26867,2920,45519,738,52069,601,31762,639,14082,369,19774,620,25902,2746,14217,4026,42722,5030,10934,297,12239,656,14743,814,23747,531,16286,606,26742,288,23040,3222,16559,4516,26478,4608,30052,6809,22229,489,25034,996,19631,1434,19387,1921,0400000US39,31791,142,39941,427,62355,580,68517,2090,71330,1106,61202,1301,68948,1694,68118,2324,71026,1064,57886,7851,45279,1804,38066,2087,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
85741,10852,40379,2309,32526,3943,63225,3191,88784,13908,41817,6924,19585,1114,17046,1538,36640,2338,29937,2489,43051,4980,11942,874,20585,850,19290,4418,31267,780,35093,3022,27265,1679,34697,1703,19940,2763,31903,649,41128,821,34507,1603,37144,1027,35867,1279,25346,1608,25057,322,37001,372,41833,625,42150,1454,41487,1071,50334,2946,51800,3226,52407,6352,43894,6936,31976,487,32052,976,42448,6255,31886,576,20909,3630,41170,730,50204,1482,30694,1182,14934,456,19429,1061,25779,1548,21204,4183,30390,2776,12090,569,13673,1344,14430,1217,23120,656,17227,699,25783,442,21870,2261,12212,5611,21506,3590,29744,3787,21163,927,22270,958,21687,4385,14670,1738,0400000US40,30521,185,36133,317,56658,1226,61399,835,61832,916,59165,4814,65267,2861,65110,3963,66647,4404,60396,11793,40305,1289,32302,3582,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
78486,34215,41888,2676,31544,8400,81830,6194,92831,8291,47500,8053,19936,1011,27281,2108,41422,3687,27406,2847,65958,3508,15635,1269,19816,1630,16283,1980,31340,886,34878,2510,26892,1222,31823,774,20923,1196,32128,1985,41684,1492,30873,802,31916,1067,32934,3471,22633,3896,25912,394,42354,858,48361,2480,50005,2945,46765,2880,46337,5337,51320,11677,45595,8647,43214,7399,30453,1333,35146,4382,53823,9620,25220,1904,25596,5665,58891,3985,65538,2079,36075,2359,14842,764,24888,1534,21981,12031,14822,4511,47477,18454,12347,779,10477,973,14121,1779,24464,886,17714,1626,26861,589,16357,1334,14943,2299,27411,15525,25750,10458,20100,1701,22315,1617,17172,2463,14973,4058,0400000US41,30856,308,36205,551,60656,811,61488,1005,61822,1128,60288,4049,70570,2242,68321,4876,78926,4931,56370,9929,41308,1278,40598,2647,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
102222,7485,53701,2134,40597,1942,71921,4286,101612,2642,40927,1135,21594,528,24919,1488,49423,2604,30317,3332,61112,1108,12775,871,23908,1777,19757,2271,35572,705,40546,590,31394,503,39769,875,22341,3493,38405,1477,41803,523,35340,400,38830,1059,36332,1287,28468,1380,28115,415,45933,361,51407,569,54374,1749,48490,1635,55966,2058,63270,3939,56291,5664,47284,2699,37110,608,36691,731,48042,4729,37021,1216,30760,2350,47174,641,55286,1181,34592,1754,15214,251,22627,567,30258,2308,20737,2525,56172,10593,10886,310,15159,548,13904,741,25458,335,16700,499,28221,555,23520,2203,10815,1435,27238,5178,32154,5487,21740,540,24454,1023,16056,1098,20334,1347,0400000US42,34575,324,41305,179,65377,640,71613,797,75756,1282,65516,2074,67834,2217,70191,2515,69588,2816,54894,4550,50074,1238,38586,2093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
100438,29104,52560,9808,42058,16384,65435,17099,100484,40059,42083,9146,21882,2599,32741,9852,59575,5340,37320,26459,70198,10409,16777,2298,21149,2711,18064,7146,39517,3190,42481,6280,30748,3267,37075,3089,23925,6669,37058,3268,39235,5273,35096,3192,37408,3775,35967,3664,27030,4802,30715,686,50809,1139,55382,3714,58670,5921,51541,954,52425,7515,52477,22564,67726,24815,48473,21093,41469,2053,40853,7460,60650,21125,41637,3689,35671,6749,52673,5393,60371,5240,37374,5047,17259,1426,24055,3484,28278,12512,17779,11796,36045,26245,12400,1717,13477,2254,14424,2855,27102,1239,17347,4062,30261,1308,26461,9796,9065,1419,26632,7949,80446,60967,18642,3423,17125,2162,22267,2249,16762,3183,0400000US44,35879,632,41000,725,70058,3467,77082,7787,84795,8340,70948,8903,72521,3500,74933,5703,71599,5686,61787,13992,51936,6028,40960,11491,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
100077,31429,40852,2588,41157,3558,67731,11563,101056,13959,35268,2895,19210,895,27416,4848,35529,2042,30138,3879,39457,2842,13420,1377,19341,1085,14091,3719,31906,896,37047,3929,27991,2285,31259,737,22328,2710,28406,1556,40173,2087,30732,594,33611,2000,32978,2837,21940,1023,24980,515,39798,865,41415,727,42263,2117,40516,1308,47479,4635,48038,6140,56229,2318,37507,5294,34763,1741,32097,1207,40697,1607,35342,1350,23176,6615,42833,3126,51053,1147,30874,792,14156,630,21719,1173,31998,2771,28245,8064,35833,783,11371,470,13393,1019,12231,872,21970,424,15838,747,25740,604,19816,3219,10575,8131,19689,3189,26944,6899,21636,653,23414,1745,17183,2569,20357,1153,0400000US45,29914,430,34267,1040,58691,3395,61395,1175,63310,3585,55220,5776,68190,2955,70489,3561,70091,5345,55465,7767,41952,1479,38871,4482,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
70867,16262,38945,2858,34560,14022,64085,16315,86864,27625,40788,4936,18801,1746,16773,8354,38419,5022,29966,16488,41659,6061,13911,3009,20489,2371,11590,1264,35539,2376,41446,5126,28484,2674,33328,2839,26411,1488,32023,1752,36731,2484,32224,2067,31802,1723,40029,3024,22856,4500,24236,787,35584,1059,35234,2142,35693,2251,34061,4218,47063,4681,50154,5198,44737,14598,42039,21284,30700,879,32162,5613,27426,18435,30714,1122,28235,5444,41377,1163,46765,3766,32047,3146,14272,1742,18343,1916,20182,10765,13162,12711,28482,15887,11310,1021,11091,1642,16142,953,22460,871,17432,2995,24275,1021,15852,5369,25158,16490,10537,4038,20769,5799,21182,2392,23284,2507,13793,6785,15654,3049,0400000US46,30027,471,36040,588,49267,2638,50697,1608,50899,1850,49657,3192,51804,4369,55217,10520,50193,2658,51429,22437,40548,2604,40805,12964,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
