GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002MA,C08513_002EA,C08513_003EA,C08513_003MA,C08513_004MA,C08513_004EA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008EA,C08513_008MA,C08513_009EA,C08513_009MA,C08513_010MA,C08513_010EA,C08513_011EA,C08513_011MA,C08513_012EA,C08513_012MA,C08513_013MA,C08513_013EA,C08513_014MA,C08513_014EA,C08513_015EA,C08513_015MA,C08513_016MA,C08513_016EA,C08513_017MA,C08513_017EA,C08513_018EA,C08513_018MA,C08513_019MA,C08513_019EA,C08513_020MA,C08513_020EA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027MA,C08513_027EA,C08513_028MA,C08513_028EA,C08513_029EA,C08513_029MA,C08513_030MA,C08513_030EA,state
0400000US44,479867,9766,390141,9625,89726,4939,57014,4404,32712,3496,388963,9015,324240,8859,64723,4272,44357,3931,20366,2309,37003,3472,27096,2847,9907,1565,4332,1040,5575,1245,10068,1844,6619,1212,3449,1140,1924,757,1525,879,28082,3576,18743,2487,9339,2466,4966,1299,4373,2095,15751,1972,13443,1796,2308,783,1435,624,873,439,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2030002,15955,1863943,15965,166059,7187,89331,5017,76728,5463,1678654,15315,1560705,16048,117949,5613,71004,4589,46945,3739,186745,7374,153172,6200,33573,4816,10479,2054,23094,3991,13561,2219,12528,2148,1033,630,457,365,576,490,82707,5432,72322,4917,10385,1930,5328,1138,5057,1659,68335,4721,65216,4747,3119,1086,2063,934,1056,623,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430002,5164,405279,4892,24723,2741,16668,2307,8055,1407,343774,5430,326244,5235,17530,2135,12594,1997,4936,1037,38932,3085,34544,2846,4388,1246,2461,771,1927,784,1259,536,1141,501,118,157,95,151,23,47,23652,2514,21246,2152,2406,919,1293,592,1113,735,22385,2147,22104,2134,281,187,225,156,56,73,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2880910,20784,2681523,20906,199387,7168,107504,5898,91883,4939,2422208,19971,2286414,20682,135794,6833,79566,4966,56228,4020,264003,9648,220163,8525,43840,4433,18313,2663,25527,3569,21317,2676,18620,2378,2697,1076,1055,597,1642,975,72729,5574,61601,4905,11128,2652,4276,1192,6852,2306,100653,5560,94725,5186,5928,1743,4294,1339,1634,839,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11932218,33744,7769754,31813,4162464,26442,2450911,23803,1711553,22535,9575394,39070,6385625,31815,3189769,25576,1976201,24709,1213568,17923,1274287,25747,663567,14500,610720,19730,290060,11681,320660,13882,187472,8516,111460,6101,76012,5976,35349,3493,40663,4327,403945,13518,241523,10866,162422,8923,71916,4965,90506,7363,491120,15266,367579,12574,123541,7523,77385,6067,46156,4999,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1309718,11980,1116043,11876,193675,8308,121927,5988,71748,5282,996730,12976,860185,12861,136545,6376,87049,4494,49496,4161,155487,7867,121401,6154,34086,4622,19199,3156,14887,2909,30443,3235,23495,2629,6948,1479,4340,1107,2608,884,59857,4084,51225,3770,8632,1255,5616,1013,3016,855,67201,4104,59737,3881,7464,1302,5723,1190,1741,751,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312687,4827,297418,4822,15269,1654,10550,1418,4719,1067,233065,4550,223550,4636,9515,1309,7506,1157,2009,706,32375,2225,29449,2228,2926,835,1460,562,1466,560,3655,1112,3403,1062,252,302,120,149,132,263,22193,2123,20259,1972,1934,522,1075,447,859,350,21399,1782,20757,1738,642,361,389,234,253,287,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3930281,22386,3316648,24058,613633,12679,376130,10737,237503,8288,3108405,24073,2681555,23450,426850,12433,277215,10027,149635,6358,356673,10326,266344,9124,90329,6064,44241,4032,46088,4749,117477,5803,84395,4623,33082,3361,18584,2211,14498,2727,165447,8588,129973,7000,35474,4432,18488,2592,16986,3449,182279,6807,154381,6323,27898,3007,17602,2096,10296,2196,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3158180,19055,2553563,19751,604617,12933,352814,10809,251803,10387,2294211,20365,1890647,19111,403564,11248,244558,9085,159006,7818,320063,12263,229028,9480,91035,6406,42344,4279,48691,4802,198735,9125,152938,7485,45797,4476,29647,3446,16150,2728,174878,7557,137504,6000,37374,3964,20475,2557,16899,3014,170293,7449,143446,6184,26847,3697,15790,2347,11057,2418,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,720922,11019,701939,9970,18983,2694,12091,2021,6892,1701,588025,10315,576417,10001,11608,1786,7966,1428,3642,970,76456,5051,71850,4356,4606,1612,2195,1032,2411,1205,4495,1127,3958,1076,537,439,384,418,153,206,29160,3106,27528,3025,1632,613,1080,414,552,438,22786,2341,22186,2265,600,488,466,388,134,229,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2778369,16369,2549161,15669,229208,6577,138504,5996,90704,4116,2232577,17598,2067417,16572,165160,6131,104329,4970,60831,3906,228852,6498,196398,5864,32454,3814,14269,1968,18185,3021,54627,3530,47423,3225,7204,1637,3856,1057,3348,1002,147642,5473,132512,5091,15130,2041,9943,1695,5187,1047,114671,4663,105411,4675,9260,1398,6107,1201,3153,851,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,298734,4653,279727,4776,19007,1988,12845,1786,6162,1273,229639,4763,215569,4910,14070,1810,9672,1484,4398,1129,34009,3484,31137,3336,2872,1003,2041,903,831,525,4500,1079,4195,1086,305,281,305,281,0,193,19809,2777,18302,2662,1507,616,713,390,794,428,10777,1854,10524,1783,253,268,114,91,139,251,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1027075,11465,56384,4620,970691,12609,204760,7366,765931,12403,835610,12479,41261,3457,794349,12998,169742,6663,624607,12402,90810,5510,9277,1724,81533,5719,17311,2677,64222,4915,25612,2696,1923,645,23689,2579,3438,867,20251,2292,52363,3956,3344,879,49019,3931,7904,1893,41115,3596,22680,2693,579,340,22101,2679,6365,1117,15736,2138,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
