GEO_ID,C17016_001E,C17016_001M,C17016_002E,C17016_002M,C17016_003E,C17016_003M,C17016_004E,C17016_004M,C17016_005E,C17016_005M,C17016_006E,C17016_006M,C17016_007E,C17016_007M,C17016_008E,C17016_008M,C17016_009E,C17016_009M,NAME,C17016_001MA,C17016_001EA,C17016_002MA,C17016_002EA,C17016_003EA,C17016_003MA,C17016_004MA,C17016_004EA,C17016_005EA,C17016_005MA,C17016_006EA,C17016_006MA,C17016_007MA,C17016_007EA,C17016_008EA,C17016_008MA,C17016_009EA,C17016_009MA,state
0400000US13,2389803,16893,346652,9098,64937,4940,116258,6262,165457,6546,2043151,17369,1195909,15784,343735,9738,503507,9936,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,2242,722,7848,1319,12014,1579,289099,4979,162133,4567,51764,3382,75202,3673,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,7889,1963,16355,1988,18377,2454,367440,6439,189058,6663,80439,5503,97943,4788,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,59860,4064,123680,6039,152760,6466,2792069,16410,1571121,12929,552344,10572,668604,9969,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,33161,2905,72121,4407,90713,4958,1451946,12889,825294,11492,270146,6780,356506,7123,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,12616,1794,25854,2644,25627,2521,729652,7685,431658,7392,138536,4084,159458,4506,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,14056,2116,28551,2807,28330,2878,664659,8088,398808,7242,123894,4820,141957,4446,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,23464,2421,50439,3639,91123,4390,974570,10050,517155,9574,169119,6043,288296,6283,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,32404,3226,54679,3941,86032,4854,956322,11629,549599,9836,153750,6363,252973,5944,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,3484,1048,12108,1611,16885,2103,306132,5500,152933,4477,68942,3586,84257,3650,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,14774,2014,36607,3259,50538,3803,1341877,11651,830114,9699,239210,6406,272553,7119,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,13533,2311,50430,3917,74635,4617,1482204,12602,813118,13030,332051,8185,337035,7267,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,45022,3296,116974,5467,143167,4681,2179395,15204,1116336,12016,433354,8360,629705,8058,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,14378,1849,48269,3347,36600,2672,1272942,10831,731112,9587,278687,5426,263143,4971,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,27472,2812,41577,3649,72284,4704,603746,9725,328326,7068,94253,5263,181167,5974,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,30650,3228,63998,4590,81156,4611,1347281,11142,741245,10030,248124,8380,357912,7138,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,4561,981,12993,1955,11330,1765,227207,4879,120315,4174,49749,3477,57143,2515,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,9000,1569,17579,1752,15014,1664,433407,5681,272200,4964,73905,3482,87302,2766,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,14314,2145,26690,2612,33000,2745,565821,9522,308770,8490,114638,5012,142413,4635,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,1179,439,7872,1459,8670,1409,329551,6516,182323,5227,70431,3820,76797,3527,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,33374,3364,61539,3843,96663,6115,2015532,14743,1140802,12075,397963,9718,476767,8206,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,15676,2127,26685,2827,36411,2693,403798,6847,209610,5805,72076,4127,122112,4652,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,93746,5580,174767,6820,287202,7747,4028380,22401,2252562,17167,766091,12847,1009727,12062,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,323394,8533,58223,4731,112858,5179,152313,6540,2151408,15990,1183095,15590,399996,9807,568317,9859,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,2615,985,5096,882,4866,1068,167636,4086,101546,3664,34612,2475,31478,1829,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,50465,3777,129228,5883,159953,6310,2583758,18414,1412737,16622,490855,9276,680166,11490,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,23371,2040,37544,2594,58634,2938,836968,7115,483543,7011,130743,4532,222682,4677,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,14365,2083,46659,3918,47644,3176,852529,8622,404561,8694,205629,7408,242339,6594,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,41914,3394,103587,5229,147867,5099,2858866,18184,1554743,12575,551851,10180,752272,9777,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,3852,1165,8636,1665,15208,2133,232167,5994,124284,5205,50660,3289,57223,3289,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,28795,2768,56439,3961,83232,4289,1026638,11110,553120,10015,167166,6514,306352,6922,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,3770,1021,7753,1261,8109,1144,194206,4218,117465,3568,38833,2517,37908,2219,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,37280,3444,81870,5018,101299,5884,1437622,14381,789213,12807,248140,7949,400269,8601,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,212702,8389,282684,9654,364728,11257,5462428,27260,3309382,27015,915966,13648,1237080,15620,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,12725,1847,25852,3094,24599,2341,614156,6429,340608,6421,131531,4912,142017,5487,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,1118,413,4617,899,6484,1301,143714,3508,75343,3035,34622,2179,33749,1898,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,29533,2961,61394,4076,81135,4846,1877122,15824,1108572,15209,335486,8635,433064,7708,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,19765,1886,70814,4500,71936,4748,1542597,13775,827283,12053,327211,8760,388103,7476,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,7957,1349,18457,1963,38449,2952,414526,7241,196098,6741,69615,3419,148813,4092,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,21887,2190,57538,3540,54477,3188,1324580,10607,733528,9489,284471,6208,306581,6268,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,2404,895,5520,1073,4481,1010,136151,3857,77453,3845,31355,2546,27343,2177,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,41821,3504,65907,4255,264239,6849,523113,8900,237270,7815,61354,3794,224489,6266,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
