GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001EA,B21001H_001MA,B21001H_002EA,B21001H_002MA,B21001H_003MA,B21001H_003EA,B21001H_004MA,B21001H_004EA,B21001H_005EA,B21001H_005MA,B21001H_006EA,B21001H_006MA,B21001H_007EA,B21001H_007MA,B21001H_008EA,B21001H_008MA,B21001H_009MA,B21001H_009EA,B21001H_010MA,B21001H_010EA,B21001H_011MA,B21001H_011EA,B21001H_012MA,B21001H_012EA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016EA,B21001H_016MA,B21001H_017MA,B21001H_017EA,B21001H_018EA,B21001H_018MA,B21001H_019MA,B21001H_019EA,B21001H_020EA,B21001H_020MA,B21001H_021EA,B21001H_021MA,B21001H_022MA,B21001H_022EA,B21001H_023EA,B21001H_023MA,B21001H_024EA,B21001H_024MA,B21001H_025EA,B21001H_025MA,B21001H_026EA,B21001H_026MA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029EA,B21001H_029MA,B21001H_030MA,B21001H_030EA,B21001H_031EA,B21001H_031MA,B21001H_032MA,B21001H_032EA,B21001H_033EA,B21001H_033MA,state
0400000US39,7348256,2664,3554221,1805,987668,1398,40367,3342,947301,3542,1239751,1170,133981,5577,1105770,5715,651976,267,137076,4967,514900,4966,399844,480,167607,4270,232237,4234,274982,480,168867,3500,106115,3476,3794035,1505,972122,1038,5247,1346,966875,1712,1258673,1008,15473,2226,1243200,2630,684070,320,8497,1587,675573,1522,451443,180,3982,876,447461,886,427727,500,5597,1086,422130,1216,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2066151,1496,1000468,1270,281359,1193,16214,1769,265145,2073,335104,670,45434,2523,289670,2640,178105,110,42425,2003,135680,1995,122381,147,56653,2120,65728,2138,83519,136,49478,1550,34041,1555,1065683,618,280693,783,3051,764,277642,904,338051,602,6667,1290,331384,1340,188966,133,2588,574,186378,586,137437,142,1504,474,135933,509,120536,71,1383,617,119153,620,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2481978,1418,1207572,716,326143,735,14116,2096,312027,2209,399867,834,48729,3660,351138,3701,228631,202,51623,2940,177008,2901,154595,129,73974,3237,80621,3237,98336,205,61644,2046,36692,2010,1274406,1035,323278,775,2142,716,321136,1001,401763,548,6433,1133,395330,1184,244532,220,4448,1072,240084,1140,166816,243,2684,769,164132,801,138017,184,2403,722,135614,730,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8109103,3225,3912740,2536,1050823,1428,37120,2929,1013703,3414,1327102,1351,129053,4648,1198049,4906,730351,572,133074,4567,597277,4451,459321,199,193554,4837,265767,4832,345143,217,214243,3852,130900,3841,4196363,1363,1028997,749,5556,1037,1023441,1201,1343500,632,16833,1982,1326667,1928,759967,536,9636,1253,750331,1290,518969,187,3677,712,515292,743,544930,325,5210,916,539720,1018,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,651326,1907,308489,1161,84338,870,3019,848,81319,1207,104146,696,10496,1536,93650,1623,57746,233,9904,1396,47842,1417,35863,109,14867,1395,20996,1392,26396,210,17365,1043,9031,1043,342837,1045,84939,543,843,448,84096,722,110839,622,1392,699,109447,880,62057,286,833,418,61224,496,40678,315,316,259,40362,411,44324,214,974,578,43350,605,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2438226,2134,1173097,1928,314300,1979,18382,2439,295918,2634,398043,1711,53426,3901,344617,4000,206983,311,49630,2941,157353,2905,161999,361,72253,2741,89746,2725,91772,376,58385,2002,33387,2045,1265129,890,318004,1083,3349,1005,314655,1336,409618,972,7348,1361,402270,1617,227622,383,5033,1121,222589,1218,176750,361,1827,646,174923,748,133135,360,2239,622,130896,694,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,548127,1068,270964,937,78613,619,4253,1091,74360,1242,88500,491,10817,1325,77683,1401,50689,402,10667,1315,40022,1303,30101,61,11984,1122,18117,1125,23061,81,13747,1000,9314,1023,277163,381,75451,276,1459,667,73992,680,86582,239,1546,529,85036,520,49808,84,844,382,48964,391,30773,35,248,170,30525,174,34549,20,618,296,33931,297,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3857016,2084,1853038,1825,504735,1571,24697,2465,480038,2978,655821,1320,77357,4522,578464,4825,325224,404,76332,3457,248892,3520,231688,455,102496,3526,129192,3501,135570,448,80684,2340,54886,2397,2003978,911,516553,964,5414,1221,511139,1652,673395,892,10705,1631,662690,1770,351347,293,5365,1094,345982,1156,255174,257,2633,649,252541,684,207509,228,2296,597,205213,628,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9264033,4117,4522538,4219,1245188,3767,73428,4745,1171760,5911,1582775,3496,201449,6566,1381326,7369,815017,1161,179784,5961,635233,6148,535463,1078,242775,5621,292688,5875,344095,1184,218496,4538,125599,4456,4741495,2830,1231235,2795,14507,2103,1216728,3333,1584680,2381,33368,2982,1551312,3211,847755,966,16806,2072,830949,2374,583337,1077,6677,1102,576660,1428,494488,861,7796,1297,486692,1375,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1633849,1327,807770,1074,299045,834,9575,1680,289470,1799,272804,679,22768,2052,250036,2178,116289,107,23422,1791,92867,1798,71146,276,27682,1587,43464,1593,48486,276,28565,1426,19921,1421,826079,654,296821,478,1727,734,295094,858,268917,362,2810,830,266107,869,120264,62,1719,605,118545,607,77184,57,439,228,76745,221,62893,5,842,407,62051,408,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,477497,245,232833,195,64453,227,1170,440,63283,541,77915,238,7387,931,70528,979,45234,46,8216,941,37018,945,28073,55,10415,953,17658,951,17158,2,10289,745,6869,745,244664,139,62296,196,29,48,62267,191,80692,155,1017,316,79675,361,46933,41,514,250,46419,254,29612,45,589,284,29023,286,25131,2,497,319,24634,319,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4148060,3548,2003122,3033,558673,3312,39677,3257,518996,4624,703935,2395,115127,5205,588808,5320,357015,378,89487,3656,267528,3651,237518,770,109398,3777,128120,3769,145981,639,90908,2479,55073,2378,2144938,1813,565017,2071,10916,1493,554101,2812,727258,1674,23002,1956,704256,2661,375853,392,9890,1294,365963,1401,261074,589,3150,718,257924,899,215736,471,3123,621,212613,830,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3972625,3013,1950564,2485,535638,2233,26924,2877,508714,3543,675658,1274,96001,4832,579657,4868,363220,276,94623,3761,268597,3804,231475,311,114631,3914,116844,3969,144573,198,93288,2473,51285,2498,2022061,1531,521736,1426,6111,1464,515625,1781,671995,464,16412,2021,655583,2093,378224,261,9440,1538,368784,1536,248121,108,3839,951,244282,961,201985,211,2275,654,199710,708,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1374423,1350,668257,1084,177453,892,6905,1322,170548,1535,227392,683,29983,2857,197409,2941,125956,211,29304,2180,96652,2231,85854,517,36527,2431,49327,2389,51602,549,30322,1660,21280,1655,706166,631,174920,857,903,502,174017,962,229764,1022,3343,864,226421,1404,131730,181,1371,466,130359,511,91087,92,894,416,90193,429,78665,96,821,303,77844,313,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3788982,1265,1860133,1024,507283,771,18533,2011,488750,2264,649761,669,57899,3207,591862,3106,347747,120,66169,2680,281578,2669,207620,134,86514,2525,121106,2525,147722,80,89713,1933,58009,1936,1928849,498,492376,558,3014,827,489362,1000,644106,528,8816,1205,635290,1337,349011,132,4144,767,344867,770,222879,58,1586,559,221293,565,220477,8,2854,844,217623,845,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,383088,1758,193615,1251,58678,952,3993,960,54685,1313,63637,835,9413,1650,54224,1445,37344,88,9491,1362,27853,1353,21671,394,9684,955,11987,902,12285,376,8112,765,4173,638,189473,915,54064,676,498,221,53566,735,61288,480,1873,737,59415,892,36085,18,591,356,35494,354,21022,316,143,189,20879,401,17014,306,162,155,16852,344,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17638,2694,8616,1933,2015,791,76,127,1939,777,2966,927,373,369,2593,844,1433,613,126,194,1307,584,1296,588,534,292,762,430,906,444,228,206,678,392,9022,1512,2210,831,0,225,2210,831,3262,857,27,47,3235,856,2010,788,0,225,2010,788,935,429,0,225,935,429,605,296,0,225,605,296,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
