GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001EA,C08124_001MA,C08124_002MA,C08124_002EA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005MA,C08124_005EA,C08124_006EA,C08124_006MA,C08124_007MA,C08124_007EA,C08124_008MA,C08124_008EA,C08124_009MA,C08124_009EA,C08124_010MA,C08124_010EA,C08124_011MA,C08124_011EA,C08124_012MA,C08124_012EA,C08124_013EA,C08124_013MA,C08124_014EA,C08124_014MA,C08124_015EA,C08124_015MA,C08124_016EA,C08124_016MA,C08124_017EA,C08124_017MA,C08124_018EA,C08124_018MA,C08124_019EA,C08124_019MA,C08124_020MA,C08124_020EA,C08124_021EA,C08124_021MA,C08124_022EA,C08124_022MA,C08124_023MA,C08124_023EA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026MA,C08124_026EA,C08124_027EA,C08124_027MA,C08124_028MA,C08124_028EA,C08124_029MA,C08124_029EA,C08124_030EA,C08124_030MA,C08124_031EA,C08124_031MA,C08124_032EA,C08124_032MA,C08124_033MA,C08124_033EA,C08124_034EA,C08124_034MA,C08124_035EA,C08124_035MA,C08124_036MA,C08124_036EA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039EA,C08124_039MA,C08124_040MA,C08124_040EA,C08124_041EA,C08124_041MA,C08124_042EA,C08124_042MA,state
0400000US31,954452,6369,340309,7192,155805,5347,231027,5573,95442,3780,129862,4564,2007,642,777728,7352,278306,6523,123305,4889,192852,5060,77951,3596,103480,4501,1834,591,88899,5063,26466,2467,15000,1921,17873,2133,11594,1586,17852,1947,114,138,7533,1359,2203,701,1591,711,1887,640,798,486,1054,468,0,157,38503,2721,13248,1501,8859,1259,9144,1349,2128,635,5117,987,7,12,41789,2560,20086,1621,7050,1222,9271,1105,2971,758,2359,632,52,84,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,347521,8438,343388,10438,315213,9069,111195,5773,126893,6798,2303,646,977046,12804,278985,8043,263621,9662,246238,8224,84269,5027,101932,5789,2001,630,131418,5723,31920,2814,39636,3030,32579,3831,14365,2252,12689,1755,229,176,41958,3826,4095,1183,16425,2300,11819,2001,5357,1172,4197,1068,65,96,51713,4707,11760,2025,17295,2587,11709,1845,4744,1071,6197,1307,8,18,44378,3747,20761,2203,6411,1400,12868,2191,2460,1028,1878,949,0,206,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,264627,6705,106632,5607,164964,6884,64527,4653,75835,4933,1033,362,550292,8640,216636,5746,83527,4902,137284,6532,49774,3740,62164,4421,907,326,55129,3883,16434,2050,9689,1607,12438,1794,8752,1797,7718,1378,98,142,6798,1518,2518,1019,1204,623,1355,581,342,446,1379,655,0,185,28679,2931,8950,1542,7666,1360,5862,1146,2814,889,3359,893,28,45,36720,3085,20089,2108,4546,1020,8025,1488,2845,984,1215,499,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,1681223,18345,714893,15985,1033238,17403,298218,9627,436022,11316,2692,638,3000397,21799,1241410,14916,480399,13381,766068,14165,210909,7839,299450,9667,2161,641,333065,10473,96593,5332,72371,5136,69468,4424,41469,3484,52981,3388,183,198,463204,12033,211358,7912,85072,6757,104495,5335,21390,2794,40889,4153,0,200,203257,9084,43334,3576,57698,4344,49628,3916,17130,2558,35304,3536,163,136,166363,6258,88528,4498,19353,2592,43579,3290,7320,1429,7398,1459,185,172,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,298874,7722,180996,8388,194811,6714,103204,5462,84444,4979,3028,728,685234,10327,236749,6902,138080,6703,161038,6283,82044,5378,64949,4224,2374,621,90993,6040,28025,2789,20976,3102,17510,2059,13698,2421,10566,2205,218,224,9482,1397,3787,923,1676,764,3000,862,418,311,601,398,0,195,41833,3484,15298,1872,10547,1811,6309,1166,3752,1095,5491,1417,436,301,37815,3287,15015,1987,9717,1623,6954,1527,3292,1004,2837,999,0,195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9024559,30864,3536001,29458,1836475,23308,2139182,19396,657819,13492,841124,15681,13958,1476,4766202,27868,1860409,19137,840043,15063,1146998,15620,397005,10083,515244,11314,6503,1177,622538,14919,195973,7413,132674,6536,142914,5802,71416,5156,77957,4627,1604,831,2521815,24926,999168,18380,626381,13650,597944,12966,133821,7502,164032,7198,469,272,753671,17034,288809,9374,176215,8849,178300,7809,39708,4300,67555,4604,3084,577,360333,11526,191642,7465,61162,3929,73026,4409,15869,2269,16336,2633,2298,550,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4348669,20936,1544831,18212,782022,15487,1007087,16778,400892,12218,561977,11577,51860,3328,3527267,22082,1270128,16626,612560,12486,845513,15333,303929,10575,455328,9882,39809,2927,436173,10742,113118,5719,96709,7552,78657,4449,69980,5468,74460,5276,3249,925,49130,3952,13793,1985,16518,2495,11096,2028,1999,985,5724,1131,0,201,139231,7186,43447,3340,32568,3654,26430,2770,14475,2091,16441,1970,5870,1323,196868,7649,104345,5516,23667,2120,45391,3743,10509,2155,10024,1728,2932,1123,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,387697,4300,132024,4551,65712,3491,87409,4341,49257,3076,51203,3157,2092,599,306169,4501,102591,4151,47529,2932,73124,3834,39783,2855,41700,2864,1442,405,39143,3597,11937,1538,7668,1575,6587,1270,6145,1259,6348,1248,458,358,1680,514,438,305,659,368,313,173,19,33,251,218,0,149,23788,2310,8649,1386,6522,1132,4198,816,2195,751,2032,611,192,236,16917,1414,8409,1037,3334,829,3187,740,1115,350,872,315,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5241598,25078,1833837,20003,934669,14005,1244888,17297,401911,10771,822760,13918,3533,733,4383642,23963,1571163,18910,747826,12734,1047868,15827,327525,9725,686540,12456,2720,700,408204,13265,108650,5726,84351,4875,87174,4577,48080,3902,79528,5010,421,215,88393,5022,20369,1996,27243,3227,23774,2619,3354,918,13625,1923,28,46,178678,7099,45762,3265,50703,3692,39375,3112,11719,1688,30755,3046,364,264,182681,7490,87893,4994,24546,2312,46697,3580,11233,1702,12312,1657,0,190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703568,10166,552253,8562,303391,8166,412905,7440,197866,5987,227850,5902,9303,1215,1420270,10922,468861,7801,241485,7158,356174,6991,157950,5276,191129,5338,4671,1099,165349,6131,41874,2915,34623,3095,33787,2739,27669,2650,26857,1946,539,313,9039,1330,2267,719,2395,695,2016,619,623,348,1681,617,57,77,51686,3245,13438,1638,16512,2106,9542,1363,6296,1164,5511,807,387,252,57224,3337,25813,2366,8376,1246,11386,1225,5328,988,2672,497,3649,678,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1745718,13311,639735,10753,324180,8564,415844,9473,154036,6911,211030,6834,893,521,1249678,14617,454188,9430,219775,7878,309836,8706,107520,6024,157596,6055,763,437,178949,9168,49879,3526,36494,3884,35713,2971,29512,3272,27321,3011,30,54,74883,4569,26115,2666,18363,3095,19714,2451,3392,1293,7299,1407,0,200,131874,6227,49689,3733,32284,3453,28445,2838,7777,1581,13582,2127,97,220,110334,5784,59864,3866,17264,2447,22136,2638,5835,1340,5232,1312,3,61,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5867765,21065,2145408,19220,1025215,14944,1434230,16317,472085,10609,788022,12738,2805,895,4507420,22663,1671245,17384,732646,12691,1107116,14123,366100,9242,628209,10275,2104,689,489849,13376,140224,5774,98036,5241,106815,5494,58868,4326,85768,5152,138,152,327421,9805,117252,5914,86669,5728,86622,4321,11521,2472,25297,2871,60,99,315310,9587,101193,5083,77036,5041,76098,4243,23077,2571,37543,3473,363,414,227765,7559,115494,5108,30828,2770,57579,4009,12519,1655,11205,1563,140,206,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505361,7913,186354,6848,101787,5618,120200,5794,36569,2899,58839,4501,1612,594,405997,7354,152110,6320,78321,4525,98095,5449,29162,2642,47414,4045,895,531,40577,3622,12385,1877,8940,1502,7819,1321,4673,1193,6690,1522,70,117,13420,2149,5252,1413,3010,998,3475,1081,945,637,706,493,32,57,29616,3518,8715,1731,9020,2071,7267,1316,957,609,3419,1130,238,169,15751,1972,7892,1450,2496,899,3544,1074,832,452,610,432,377,190,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2064944,15572,674970,12952,393069,11961,500779,10141,184037,7842,296197,7543,15892,1934,1712699,15506,573667,11750,314557,10143,427573,10046,140137,6262,250671,6970,6094,1481,185108,7599,48389,3856,42818,3521,33844,3310,29504,3537,29873,3090,680,423,14559,2221,2707,981,5604,1508,3504,1018,1038,616,1635,679,71,126,84243,5388,17835,2066,20848,2935,17972,2365,8427,1999,10574,1791,8587,1487,68335,4721,32372,3210,9242,1593,17886,1782,4931,1425,3444,903,460,379,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,427117,4859,143325,5302,75262,3845,107267,4466,47839,3093,52210,2978,1214,491,340605,5336,111552,4658,59206,3368,90873,4379,35140,2636,42760,2732,1074,502,39307,2987,12509,1587,6226,1295,8332,1341,6476,1423,5643,1051,121,130,1256,524,77,67,277,207,456,357,239,281,207,151,0,155,23564,2564,7240,1096,6008,1245,4580,1046,3199,1241,2537,777,0,155,22385,2147,11947,1598,3545,774,3026,644,2785,943,1063,383,19,31,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2837090,18828,958482,14202,477196,11647,708112,16030,250487,7894,432946,11925,9867,1544,2380225,17855,817523,12825,389125,9921,606514,14955,194378,7870,364610,11175,8075,1450,260803,9414,68099,4952,50533,4611,55357,3839,39680,3634,46532,4063,602,406,21201,2675,5115,1128,5709,1364,5409,1212,1086,682,3882,1291,0,203,74208,5385,20985,2172,17600,2538,14539,2113,7835,2135,12204,1994,1045,385,100653,5560,46760,4016,14229,2289,26293,2662,7508,1634,5718,1561,145,139,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11939372,33410,4154886,30198,2111122,25533,2900724,27323,1303859,22335,1417645,25282,51136,4006,9571029,38873,3430523,29690,1616098,22129,2382283,25596,969627,20722,1141120,21923,31378,3426,1278630,25371,334032,10314,264593,11758,267610,9705,231717,10529,176703,8165,3975,1598,187969,8519,52557,5161,58001,4963,44445,3773,11286,2308,21609,2073,71,117,410624,13290,96391,6243,105755,7065,85363,6313,59112,5297,53576,4897,10427,1657,491120,15266,241383,9715,66675,4416,121023,7071,32117,3354,24637,3080,5285,893,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1307408,11591,484985,9717,202422,6723,343933,7628,116122,4713,157830,7044,2116,728,993715,12617,369434,8163,148100,6083,267254,6716,86648,4371,120327,6739,1952,737,154880,7798,47383,3551,26491,2955,35109,3248,21337,2121,24489,2570,71,119,30355,3231,12466,2211,5902,1233,7619,1399,1396,570,2931,792,41,70,61257,4162,21917,2817,14390,2032,13799,1661,4598,1120,6553,1350,0,185,67201,4104,33785,2743,7539,1251,20152,2656,2143,810,3530,905,52,85,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314505,4380,123944,4056,56314,3477,69269,3674,31046,2283,33897,2276,35,41,237018,4464,94198,3368,39500,2922,54045,3197,23542,1972,25703,1960,30,41,30645,2230,10000,1208,5835,965,5691,1006,4251,760,4868,968,0,151,3749,1137,977,498,1264,657,1250,739,136,199,122,115,0,151,21694,2002,7590,1116,5298,1039,4926,953,1782,546,2098,749,0,151,21399,1782,11179,1202,4417,882,3357,642,1335,493,1106,354,5,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4018400,20536,1676373,18596,686557,13822,893031,13904,337220,10814,376613,9411,48606,4233,3112188,24044,1303689,18348,502797,12066,719655,12876,251775,8299,301974,8820,32298,2903,376679,10708,129724,5828,76950,5162,71171,4821,53702,5359,40451,3772,4681,1285,176996,7471,95391,4403,33607,3272,30803,3631,6209,1847,8961,1801,2025,600,170258,8513,51386,3899,45944,4231,34542,3644,14276,2347,16870,2428,7240,1788,182279,6807,96183,4300,27259,3018,36860,2972,11258,2145,8357,1457,2362,983,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204510,17884,1223381,16010,555049,13445,729540,14230,300401,10225,367259,10256,28880,2520,2329647,20637,861778,13889,394369,10220,546465,12802,222449,8525,284754,9007,19832,2298,322660,12030,110031,5597,55595,4674,62765,4472,49117,3921,43400,4264,1752,758,201096,9213,96140,5235,35610,3855,49220,4234,7118,1633,11972,2118,1036,396,180814,7760,70790,4498,40552,5048,34467,3473,12360,1488,17866,2332,4779,1262,170293,7449,84642,4523,28923,3319,36623,2705,9357,1964,9267,1332,1481,636,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738848,9897,227486,6780,139543,5369,181077,6899,88818,4993,101770,5193,154,119,602320,9417,193404,6347,105021,5034,148612,5836,71174,4472,83973,4562,136,115,79513,4926,18447,2409,17205,1945,18288,2489,13675,2017,11898,2138,0,190,5176,1226,1140,545,1264,514,1477,690,300,233,995,626,0,190,29053,3171,6116,1176,9365,1670,7705,1993,1961,626,3906,900,0,190,22786,2341,8379,1260,6688,1453,4995,1035,1708,635,998,479,18,25,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2822070,15380,956567,11236,479872,9136,667189,11216,238296,5908,478872,8011,1274,560,2272376,16799,773574,12551,368742,8221,546251,10084,191122,6133,391573,7288,1114,543,231596,6486,63502,3768,41147,2633,51802,3066,27179,2703,47955,3089,11,18,55882,3694,15935,1754,16516,2246,13698,2145,2123,727,7610,1279,0,149,147545,5705,48808,3260,36319,3059,28772,2325,9599,986,23898,2605,149,115,114671,4663,54748,3156,17148,1637,26666,2185,8273,1202,7836,1176,0,149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,290906,4133,98573,4101,53289,3033,60466,3353,45040,3171,32104,2794,1434,637,224162,4530,74513,3190,41195,2969,49838,3309,32514,2802,24869,2531,1233,596,31509,3568,9215,1906,4344,1102,5575,1381,8395,1697,3849,983,131,194,4455,1068,794,495,640,379,594,502,1556,707,847,386,24,40,20003,2806,8115,1783,4905,1324,3336,1016,1939,625,1662,707,46,54,10777,1854,5936,1353,2205,711,1123,500,636,369,877,561,0,193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026188,11409,328331,10698,218261,6875,275660,9940,98212,5101,105216,5638,508,387,835025,12461,277196,9819,169037,6236,224956,9513,74345,4839,89118,5379,373,341,90486,5514,29176,3337,17363,2351,25579,2508,10682,1391,7686,1672,0,225,25706,2717,5629,1130,9119,1655,7074,1345,2062,752,1737,634,85,141,52291,3930,9060,1654,18162,2340,12563,1795,7334,1217,5172,1120,0,225,22680,2693,7270,1261,4580,1120,5488,1387,3789,1196,1503,671,50,86,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
