GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001MA,B17003_001EA,B17003_002MA,B17003_002EA,B17003_003EA,B17003_003MA,B17003_004MA,B17003_004EA,B17003_005EA,B17003_005MA,B17003_006MA,B17003_006EA,B17003_007MA,B17003_007EA,B17003_008EA,B17003_008MA,B17003_009MA,B17003_009EA,B17003_010EA,B17003_010MA,B17003_011MA,B17003_011EA,B17003_012MA,B17003_012EA,B17003_013EA,B17003_013MA,B17003_014MA,B17003_014EA,B17003_015MA,B17003_015EA,B17003_016MA,B17003_016EA,B17003_017EA,B17003_017MA,B17003_018MA,B17003_018EA,B17003_019EA,B17003_019MA,B17003_020MA,B17003_020EA,B17003_021MA,B17003_021EA,B17003_022EA,B17003_022MA,B17003_023MA,B17003_023EA,state
0400000US19,2008813,4116,183939,6381,74702,3996,17803,1806,28505,2027,19856,2025,8538,1485,109237,3949,20777,1932,41277,2746,36279,2467,10904,1478,1824874,7880,901775,5037,68920,2987,306286,5242,283634,6400,242935,5925,923099,4430,56689,2989,274518,5888,316323,6445,275569,6728,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1834939,4057,184849,7667,74767,4570,17191,1986,26019,2600,22086,2265,9471,1445,110082,4590,25083,2093,35143,2898,37642,2680,12214,1727,1650090,8848,816707,5107,72964,4602,217310,5619,256479,7654,269954,5527,833383,6101,62039,3306,203328,5560,281415,6766,286601,5834,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2889522,4594,440158,9285,176692,5834,64845,3562,64577,4203,34741,3067,12529,1800,263466,5611,78720,3908,88284,4637,76936,4648,19526,2099,2449364,9648,1204770,6250,170511,5332,409994,8299,323268,7937,300997,7422,1244594,6644,134856,5459,390362,7954,388840,8503,330536,8103,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2957629,5783,450457,11751,165341,6611,63460,4758,57313,3754,30385,2756,14183,1850,285116,8022,85554,4910,104044,5783,72627,4274,22891,2438,2507172,12590,1230702,7920,187726,6873,418135,10495,331925,9301,292916,6569,1276470,8403,147465,5545,409693,9684,369733,9276,349579,8050,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942501,1740,114296,5172,47727,2736,10942,1519,19683,2190,11875,1751,5227,1023,66569,3857,10126,1570,30064,2919,19672,1922,6707,1156,828205,5534,403168,3256,30466,2242,137379,5001,119143,3927,116180,3551,425037,4209,23198,1835,130188,4450,131475,4338,140176,4390,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3959859,3425,327402,10091,127870,6170,37482,3520,41684,3969,29127,2728,19577,1973,199532,7060,50670,3960,68057,4837,50972,4023,29833,2609,3632457,10441,1733237,6775,174799,6290,450902,9325,432937,10196,674599,10611,1899220,7610,156420,6214,446269,10450,523281,10013,773250,10874,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4533571,3213,430295,12332,170026,7217,47600,3972,55602,4379,32295,3198,34529,3079,260269,7896,62476,4084,86819,5064,62882,4099,48092,3552,4103276,12216,1977074,7546,171837,5465,520817,10657,448578,10097,835842,11007,2126202,7970,164304,6569,499350,11401,538644,11001,923904,10998,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6550328,4571,850286,12587,357605,8084,93525,5151,132995,5224,93060,4313,38025,3074,492681,8716,112679,4923,164700,4661,167327,5600,47975,3438,5700042,13853,2778732,8537,256592,6936,802863,11150,896913,10095,822364,10371,2921310,9592,217826,7326,828472,11125,1003881,11560,871131,12677,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3577682,3769,304737,7807,131824,4866,30149,2514,46443,2952,38908,2799,16324,1751,172913,5112,37059,3049,56548,3103,57084,3779,22222,2028,3272945,8478,1618020,5527,108810,4441,431284,7612,513985,8675,563941,8090,1654925,5871,87679,3815,396718,6258,561065,7845,609463,8301,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1882481,4913,354399,12288,132878,6451,48370,4092,48734,3749,26694,2560,9080,1653,221521,7788,65293,4335,73829,4564,65369,4783,17030,2363,1528082,12646,745463,6986,114940,5737,236215,7553,230550,6208,163758,5323,782619,8496,94144,4569,213452,6892,274494,8329,200529,6830,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3962794,5034,490876,11467,205028,6153,53954,2987,76756,4478,51856,3958,22462,2313,285848,8361,66036,3959,98518,5018,93396,5071,27898,2807,3471918,12670,1689376,7070,162428,5683,544671,10703,487787,10000,494490,9417,1782542,8784,150988,6293,520475,9708,572203,10271,538876,8522,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,678733,2555,82683,4944,35462,2406,4233,829,13242,1795,13588,1911,4399,1046,47221,3223,6934,1385,16281,2204,17240,2064,6766,1410,596050,5758,300198,2937,21400,1985,88517,3453,99743,3236,90538,3833,295852,3771,15340,1704,77809,3340,105510,3507,97193,3375,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1194707,2767,112585,5238,45737,3213,13832,1889,14033,1913,12124,1464,5748,1065,66848,3445,15704,1918,20942,2106,23713,2365,6489,1222,1082122,5646,539328,3795,47329,3042,148984,4275,178065,4892,164950,5026,542794,3788,37997,2549,135903,4022,191053,4650,177841,4772,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1851318,2419,229051,8416,100144,5670,28089,3103,31886,3152,27848,2778,12321,1952,128907,5264,36906,3073,40260,2996,39528,3379,12213,1793,1622267,8713,816604,5898,106538,5206,228634,7964,281179,8328,200253,6785,805663,5372,100171,4653,224111,7217,285338,7635,196043,6347,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,912068,2351,64469,5003,26883,3087,4328,1067,11890,2157,6380,1270,4285,1106,37586,3166,6134,1254,14076,2152,12169,1597,5207,1267,847599,6150,418221,4448,30804,2986,123234,5108,115314,4329,148869,4294,429378,3256,22749,1861,116628,5287,131029,4391,158972,4662,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5998413,2502,554711,14415,218568,8653,61949,4499,77985,5259,44123,3377,34511,3017,336143,8648,89874,4934,120933,5383,80186,4242,45150,3537,5443702,14615,2626684,8713,264001,7862,727580,12107,596562,10356,1038541,11559,2817018,8886,255443,7053,784861,10543,676698,11473,1100016,12007,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1340288,2940,229716,8587,96944,4712,29647,2820,33941,2705,23545,2675,9811,1621,132772,5199,39547,2925,36988,3010,40582,3484,15655,1897,1110572,8675,550495,5141,69710,4361,153174,5786,167693,5315,159918,5061,560077,5206,66374,3747,131663,5374,189538,5444,172502,6141,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13213028,4544,1698709,26067,691258,13203,231264,7703,218638,8141,137478,6568,103878,6333,1007451,17190,320294,10252,314784,8240,226420,8176,145953,7286,11514319,25886,5545217,12660,675264,12628,1468235,17895,1390225,17438,2011493,20092,5969102,17624,640931,13609,1511766,17376,1527241,18991,2289164,19150,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6465871,7401,890025,18024,352892,9428,128579,6181,113831,5402,75484,4486,34998,3267,537133,12201,160471,7756,159530,6470,166268,6443,50864,3676,5575846,20245,2691949,11612,348899,11218,718677,11425,794590,13498,829783,13239,2883897,13349,267449,8456,715994,13491,958655,11734,941799,12953,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,459082,2356,38621,2867,17525,1847,3578,740,6879,1155,4757,1124,2311,756,21096,1951,3758,757,8157,1438,7495,1078,1686,445,420461,3522,214899,2208,16990,1608,61551,3016,79249,3719,57109,3174,205562,2172,13136,1306,48093,2424,79168,2993,65165,2782,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7658354,4992,938631,18518,386705,9498,105731,5668,149664,6158,93609,5585,37701,3205,551926,12995,135144,5788,203489,8609,164977,5888,48316,3575,6719723,18940,3263611,10057,299376,7630,1119672,14622,907146,14156,937417,12718,3456112,14037,274571,8353,1136413,15343,1041465,14938,1003663,12583,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2449231,3337,314184,6760,121513,4073,36640,2462,45708,2217,28110,2255,11055,1351,192671,4915,48554,2718,71157,3675,59171,2685,13789,1440,2135047,7470,1056127,5016,127922,4774,336658,6113,319370,6612,272177,6243,1078920,5684,104878,4609,332854,5966,347965,6751,293223,6481,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2672550,3950,350392,11482,155046,6207,33145,3562,48536,3703,50530,3754,22835,2532,195346,7290,40091,3288,52590,3907,70746,4485,31919,3309,2322158,11998,1140310,7395,107814,4886,265942,7645,381396,7060,385158,7449,1181848,7280,90688,4948,276748,7611,427495,9978,386917,7545,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8633883,4112,915676,18703,372457,9748,103319,5374,156308,6410,68335,4748,44495,4062,543219,12288,129818,5971,229206,8236,124106,5811,60089,3739,7718207,18722,3741400,9732,340317,9410,1337530,12098,895610,12132,1167943,12318,3976807,12899,330156,8273,1402672,12437,1002209,12366,1241770,13467,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,707574,1606,77015,5212,30681,3287,10700,1735,9982,1914,6172,1364,3827,1147,46334,3253,13282,2075,14587,1997,13774,1877,4691,1075,630559,4923,306696,3391,36555,2796,81850,4686,79241,3816,109050,4263,323863,3103,36717,2924,81656,4189,92028,4151,113462,3947,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3140702,4022,445596,11850,174799,7243,62931,4019,59570,4219,34534,3561,17764,2078,270797,8335,79226,5840,92168,4880,77108,3839,22295,2316,2695106,12157,1299997,8308,159502,7522,377220,8851,385997,9279,377278,8579,1395109,8216,137510,6579,388283,8764,456904,8457,412412,9681,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,538280,1853,58481,3447,23911,1863,4807,815,8186,1300,7760,1340,3158,838,34570,2911,6618,895,10241,1363,13609,1955,4102,1099,479799,3697,241331,2266,17632,1930,79777,3409,77354,3324,66568,3095,238468,2802,13898,1689,69922,2927,83065,3116,71583,2856,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4296321,5749,587689,14731,241331,8773,83299,5067,92941,5759,44790,3457,20301,2332,346358,9757,97652,5049,129794,5882,92506,5639,26406,2597,3708632,15722,1800102,9844,226751,7792,588419,11800,494756,9862,490176,8998,1908530,10582,197633,7399,597844,9329,572389,10941,540664,10999,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16343962,9761,2151069,29565,864611,16313,351693,11708,248709,8393,175978,8244,88231,6023,1286458,19178,494969,12754,371558,10936,308920,9484,111011,5942,14192893,30904,7023087,18037,1077973,17790,1746860,19460,2047557,22469,2150697,22045,7169806,19167,987222,15665,1718431,19484,2243971,23072,2220182,22789,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1653455,2400,154952,7115,65644,3756,15875,2375,17570,2256,19624,2190,12575,1922,89308,4659,17479,2469,27871,2787,30842,2881,13116,1467,1498503,7697,750516,4450,55525,3874,160302,5727,269191,6652,265498,5871,747987,5432,48909,3601,171131,5126,297100,5985,230847,6127,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,430962,1279,43020,3138,18175,1903,3973,923,7450,1235,4263,928,2489,649,24845,2180,4515,1033,9548,1379,6484,977,4298,956,387942,3342,190451,2114,17418,1812,61861,2588,45623,2325,65549,2878,197491,2347,10531,1358,52377,2239,52213,2438,82370,2527,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5467139,6994,494923,13843,194658,6765,56993,3640,68381,3840,41290,3804,27994,2866,300265,9797,73990,4785,98936,4473,85499,5333,41840,4156,4972216,16048,2416748,8520,255590,7982,590396,11927,626639,12204,944123,12938,2555468,11466,233200,7344,585931,10447,747615,12811,988722,13435,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4651671,3773,516723,14660,222214,8075,53590,4169,66867,4900,71340,4547,30417,3232,294509,10071,64633,4513,86516,5429,105637,5811,37723,3588,4134948,14835,2057357,8659,183821,6834,467916,9943,672421,12814,733199,9563,2077591,9996,152404,6116,456681,10576,735749,11577,732757,10588,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1267960,2457,181507,6384,74769,4052,24987,2602,30616,2814,14175,1813,4991,1137,106738,4219,29579,2352,42137,3203,28849,2658,6173,1177,1086453,6983,538972,4582,72333,2909,227960,5875,127508,5173,111171,4578,547481,4856,63858,3570,209812,5470,152834,4935,120977,4535,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3816716,3486,381770,8249,154888,5371,38210,2467,59837,3156,40836,2910,16005,1860,226882,5939,47061,3690,81547,4350,72612,3870,25662,2171,3434946,8701,1707771,5750,142346,4761,556908,8598,519824,9728,488693,8429,1727175,6439,108217,3969,519151,7635,560088,9363,539719,7758,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,378410,2213,30143,3095,12061,1855,1936,765,3900,1052,3437,797,2788,1040,18082,2100,2996,960,5994,1187,7173,1328,1919,706,348267,3598,177868,2409,10912,1639,56589,3154,63255,3378,47112,3045,170399,2333,8037,1233,40551,2504,71881,2856,49930,2668,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
