GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001EA,B19037H_001MA,B19037H_002EA,B19037H_002MA,B19037H_003MA,B19037H_003EA,B19037H_004MA,B19037H_004EA,B19037H_005EA,B19037H_005MA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008EA,B19037H_008MA,B19037H_009MA,B19037H_009EA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012MA,B19037H_012EA,B19037H_013MA,B19037H_013EA,B19037H_014MA,B19037H_014EA,B19037H_015EA,B19037H_015MA,B19037H_016MA,B19037H_016EA,B19037H_017EA,B19037H_017MA,B19037H_018MA,B19037H_018EA,B19037H_019EA,B19037H_019MA,B19037H_020EA,B19037H_020MA,B19037H_021MA,B19037H_021EA,B19037H_022EA,B19037H_022MA,B19037H_023MA,B19037H_023EA,B19037H_024EA,B19037H_024MA,B19037H_025MA,B19037H_025EA,B19037H_026MA,B19037H_026EA,B19037H_027EA,B19037H_027MA,B19037H_028EA,B19037H_028MA,B19037H_029MA,B19037H_029EA,B19037H_030MA,B19037H_030EA,B19037H_031MA,B19037H_031EA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034MA,B19037H_034EA,B19037H_035MA,B19037H_035EA,B19037H_036MA,B19037H_036EA,B19037H_037MA,B19037H_037EA,B19037H_038EA,B19037H_038MA,B19037H_039MA,B19037H_039EA,B19037H_040EA,B19037H_040MA,B19037H_041MA,B19037H_041EA,B19037H_042MA,B19037H_042EA,B19037H_043EA,B19037H_043MA,B19037H_044EA,B19037H_044MA,B19037H_045EA,B19037H_045MA,B19037H_046MA,B19037H_046EA,B19037H_047MA,B19037H_047EA,B19037H_048MA,B19037H_048EA,B19037H_049EA,B19037H_049MA,B19037H_050EA,B19037H_050MA,B19037H_051MA,B19037H_051EA,B19037H_052MA,B19037H_052EA,B19037H_053MA,B19037H_053EA,B19037H_054EA,B19037H_054MA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057MA,B19037H_057EA,B19037H_058MA,B19037H_058EA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061MA,B19037H_061EA,B19037H_062MA,B19037H_062EA,B19037H_063MA,B19037H_063EA,B19037H_064MA,B19037H_064EA,B19037H_065EA,B19037H_065MA,B19037H_066MA,B19037H_066EA,B19037H_067MA,B19037H_067EA,B19037H_068MA,B19037H_068EA,B19037H_069MA,B19037H_069EA,state
0400000US31,630649,4183,35390,2294,5812,1263,3582,878,2734,719,4234,909,2238,701,2909,903,2703,870,2177,609,1353,549,2621,784,2360,681,2315,677,313,212,39,51,0,157,0,157,199496,3089,6851,1092,5772,1053,6078,1221,8538,1579,8750,1170,9202,1432,9620,1403,11016,1566,11014,1576,22610,2416,25266,2049,31213,2484,21074,1739,10379,1380,6445,967,5668,964,238464,2939,11070,1412,6963,1063,7184,1007,8240,1046,8347,1292,9890,1225,8601,1288,11343,1310,12022,1391,18604,1841,29783,1960,37569,2136,26034,1646,14354,1309,14615,1363,13845,1399,157299,2203,9483,1087,15352,1505,13693,1157,12571,1525,11598,1227,10552,1176,9964,1315,7985,794,7290,907,14618,1403,15820,1349,11228,1241,6523,984,3608,709,2794,620,4220,766,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,623268,4852,14791,1605,2741,798,1103,485,973,422,1102,638,695,327,998,533,1046,513,1189,484,753,338,1474,591,985,359,1025,466,149,158,300,305,156,169,102,168,181222,3657,8691,1519,4405,1017,5724,1359,6837,1350,7571,1243,8237,1547,9084,1602,9354,1715,8834,1662,17949,2353,23562,2600,28031,2398,18853,2576,9315,1701,8545,1548,6230,1126,251889,3830,14924,1724,8503,1299,9056,1403,10483,1495,10012,1383,10965,1860,10046,1719,10777,1771,10428,1297,21159,2301,29384,2493,31649,2345,25534,2408,17992,1867,15640,2015,15337,1676,175366,2918,9336,1560,11950,1560,14424,1765,13345,1374,12465,1415,11115,1279,9831,1186,9248,1318,8410,1047,17113,1789,17020,2111,16835,1482,9448,1288,5796,1026,4894,851,4136,913,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,486669,4053,14919,1902,2502,858,982,532,643,492,2366,1159,955,459,648,449,472,343,1025,575,782,394,1275,769,1873,900,749,535,509,485,51,84,45,74,42,75,132925,3078,5143,1392,3397,1073,2749,907,3609,992,2685,781,5200,1120,5790,1148,6360,1410,4741,1167,12878,1908,19595,2353,22765,2569,16467,1613,8493,1319,7388,1139,5665,1263,219588,2832,8696,1667,7038,1457,5883,958,7701,1263,6678,1168,6118,1117,7614,1402,8447,1430,7712,1219,15304,1731,23205,2027,34071,2311,26840,1999,18276,1708,19598,2062,16407,1813,119237,1918,5165,941,8262,1050,10458,1279,8544,1261,9256,1441,7403,1137,6564,1085,6670,1154,6209,1213,8606,1180,12060,1328,12828,1435,6224,1144,3817,643,3498,769,3673,730,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2001189,9086,19547,2082,2139,606,928,434,712,427,1385,580,1090,508,2111,824,1789,660,828,446,438,210,2080,678,1852,552,1898,629,1400,634,565,408,64,79,268,172,495778,6380,14936,1963,7956,1756,8657,1618,9045,1593,10716,1699,13697,1863,14014,2124,13472,1559,15784,2020,33821,3518,52861,3663,74255,4252,62976,3799,46957,3142,57674,3478,58957,2567,891783,5963,31170,2633,20973,2053,16609,2191,20655,2204,18065,1841,22042,1898,21772,2047,21289,2149,20417,2096,54381,3311,76038,4574,124394,4485,112005,5102,81911,4420,106374,4334,143688,5013,594081,5753,27793,2720,37343,2776,43974,2908,40031,3155,35728,2591,33542,2564,33665,2500,27441,2324,29996,2671,44955,2701,54248,3261,65678,3495,39773,2734,23243,1780,26683,2367,29988,2266,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,368265,5137,14139,1634,2615,865,1004,527,1470,637,1282,591,261,167,1456,661,1443,572,1184,559,178,127,826,605,1270,689,905,535,99,138,146,221,0,195,0,195,89647,3080,4907,1294,4615,1055,3634,932,4292,1079,4454,1024,3442,991,4191,1144,5042,1138,3480,936,7615,1459,10358,1408,14357,1591,7269,1141,3879,974,5463,1238,2649,832,146932,2993,10055,1590,7718,1349,4130,874,5767,1160,4462,938,5791,1257,5545,1095,5891,1134,5346,1036,12294,1553,15476,1899,21353,2333,13738,1758,10663,1540,8760,1366,9943,1258,117547,2174,7063,1210,8301,1303,10174,1404,9289,1634,7382,1196,8420,1559,5784,1014,6920,1170,6231,1033,8969,1267,10373,1453,10578,1340,6052,1019,4093,894,4196,930,3722,811,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4579793,13146,107696,3854,19590,2181,12002,1736,7846,1196,6867,1350,6644,1228,7389,1500,6281,1327,4940,1047,4209,1048,7608,1425,7426,1266,7515,1448,4251,988,2540,742,1857,797,731,450,1316667,10913,56036,3626,33507,3006,35420,2731,39481,3238,41368,3788,49093,4225,50082,3903,48367,3463,43697,3600,95218,4511,136102,5698,193379,7232,151248,5751,90332,4202,112878,5435,140459,5998,1883022,8227,94223,5188,53112,3525,56084,3586,59557,3782,55641,3896,61719,3358,59743,3339,65959,4340,61297,3500,133354,6000,182913,5751,257119,7180,207912,5923,145387,6024,167939,5437,221063,6526,1272408,7995,83464,4318,98883,4372,100816,4133,96294,4858,88110,3888,80082,4477,66247,3573,62132,3318,53550,3896,94423,3806,110617,4282,114000,4401,72844,3738,42650,2362,47200,2642,61096,3526,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2611001,12225,101128,4139,21533,2371,9043,1877,6867,1312,8992,1620,8614,1706,7168,1241,6992,1480,6217,1470,5095,1258,8120,1643,6944,1496,3415,1062,1497,757,194,174,249,203,188,239,778778,8661,38016,2915,23610,2610,25621,2660,33107,2974,33165,2876,44869,3577,39121,3534,38331,3155,37458,3413,75613,4565,97098,4554,122990,5505,70548,4016,35115,2869,34577,2588,29539,2430,1031218,8484,63080,3932,45808,2175,39948,3188,38454,3007,40822,3145,47835,3041,43109,3225,45523,3663,45275,3286,86973,4677,107871,4588,146435,6029,95585,4727,55349,3306,60584,3286,68567,4126,699877,6015,45948,3183,59960,3746,66810,3628,56930,3082,53607,3401,49651,2982,43657,2744,38356,2833,33540,2659,58551,3085,56384,3059,55511,2720,33250,2398,14765,1418,15761,1753,17196,1777,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,270915,2725,24749,1896,4638,1112,2243,699,1623,759,1177,566,2435,897,1527,636,1309,695,1339,787,628,324,2015,769,1660,645,2826,1007,313,260,395,307,621,487,0,149,84653,2093,1589,486,1234,453,1971,715,2383,837,2897,779,4021,980,3548,943,5307,1214,3173,820,8004,1378,10749,1515,17151,1842,9361,1193,4525,989,4943,904,3797,1024,97772,1900,4549,1028,2480,575,1714,497,3277,911,3130,780,4182,857,3719,756,4501,752,3982,880,7439,1166,10700,1077,16446,1722,12155,1370,6808,1010,5973,990,6717,1066,63741,1126,4905,774,6482,1064,5077,723,5545,972,4661,771,4553,844,3734,780,3110,704,3164,689,4482,822,4901,771,5238,678,3058,649,1524,405,1733,495,1574,457,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3770251,12407,140713,5193,27518,2663,15407,1968,12691,2100,12620,1740,12322,1374,13171,1903,7918,1466,8662,1516,5323,1183,9371,1541,7757,1624,5015,1150,1664,697,778,425,421,257,75,97,1114763,9787,63579,3834,43089,3353,42306,3052,50539,3811,49774,3442,55480,3758,50729,3358,56142,3878,50556,3776,100556,4578,141225,5873,168967,6351,105825,4360,55806,3279,44525,3023,35665,2861,1536652,7717,94408,4884,55809,3997,57762,3345,62605,4182,61389,3784,66147,3860,60978,3093,67900,3377,65375,3659,127683,4918,172374,5891,222346,6305,153407,5301,93066,4387,92173,3361,83230,3759,978123,6024,57658,3039,76377,3768,91702,3726,90853,3194,79177,3610,77911,3895,66368,3610,58324,3345,51453,2533,81587,3433,82242,3717,76330,3255,36480,2788,19174,1987,15971,1441,16516,1541,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1070180,6211,52877,3044,9598,1610,5021,1126,4298,885,4494,1045,4452,1051,3604,841,2698,618,2813,702,2109,598,3473,849,6259,1276,2671,807,876,425,276,211,140,121,95,135,320347,4305,18264,1674,11807,1415,13404,1574,14461,1652,14982,1983,19944,2004,16669,1871,18779,1880,15825,1681,27353,2305,39761,2533,46501,2586,28416,2218,13390,1745,10694,1396,10097,1138,405937,4010,25378,1769,17287,1547,16438,1618,17111,1642,17393,1657,18277,1687,18499,1871,19350,1664,15773,1396,34438,1975,46828,2439,54069,2699,42131,2369,21710,1769,21196,1860,20059,1943,291019,3125,19955,1653,27749,1890,26372,2015,24434,1963,23126,1767,19274,1554,19293,1814,15364,1316,13251,1394,23277,1623,24877,2048,24037,1678,11039,1353,6591,1023,6293,860,6087,794,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1275629,8046,46112,3143,10702,1660,5250,1192,5749,1330,3894,852,3023,870,2697,982,2832,917,2537,885,2223,783,3024,852,2273,836,1394,715,241,222,190,179,29,50,54,82,372341,5990,22613,2725,12262,1883,14889,2538,17409,2060,16819,2064,18161,2199,17352,2521,16732,1867,18577,2051,30915,2146,43252,2959,59323,3323,35533,2367,19487,2338,15522,1647,13495,2023,507998,4987,33476,3164,23210,2248,17546,2179,21702,2506,19910,2128,23214,2304,21694,1972,23528,2316,20115,2272,39499,2989,58453,3831,70113,3403,52859,3031,28550,2074,26988,2311,27141,2615,349178,3890,21485,2497,28288,2313,29971,3001,26809,2292,26957,2345,24642,2699,21992,2290,17999,1938,16169,1671,27156,2353,33483,2316,32718,2758,17993,1870,9099,1234,7143,1045,7274,887,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4070764,12924,105180,4375,20383,2195,9927,1584,8801,1342,9452,1669,6901,1362,7815,1239,7234,1263,6360,1207,3747,790,9803,1409,6488,1108,4893,1008,1963,576,794,394,428,235,191,153,1117949,9122,49138,3887,34188,2816,31280,2813,37860,2956,39818,3182,50577,3638,47735,3387,49230,3395,51514,3827,106270,4737,142185,5677,186698,5571,117236,4775,66891,3511,58567,3318,48762,3320,1684550,7948,81943,4702,55301,2943,53599,3094,60878,3992,63183,3430,68566,3859,63562,3661,69788,4206,65311,3159,139115,4925,188571,5741,249096,6810,180019,5388,111518,3905,114514,4069,119586,4014,1163085,7632,70097,3175,101071,3569,122560,4635,100865,3665,93290,4009,80879,3226,70961,3370,61757,3003,55868,3113,91481,3493,96516,3786,91337,3471,50262,2873,24936,1974,25753,2023,25452,1831,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,327332,3803,7800,1270,1562,782,660,401,604,567,744,492,916,551,232,199,403,333,102,161,155,232,463,280,633,343,683,429,450,416,123,163,70,116,0,210,88199,2776,3898,1114,2525,857,2525,1012,2738,976,4872,1404,4450,1240,3311,1248,3934,1161,2576,949,5663,1275,10860,1681,15594,2164,9693,1293,6246,1395,6225,988,3089,797,141608,3022,6844,1231,4524,1029,4195,1198,4031,971,3331,1058,3507,871,4826,1014,4995,1002,6146,1418,11999,1640,14082,1919,21066,2033,15584,1736,9538,1290,14380,1769,12560,1689,89725,1971,5683,990,8692,1494,8604,1394,6134,986,5454,1303,5273,887,4350,1007,4289,757,3549,843,6730,1159,8431,1547,9919,1349,4205,958,3015,776,2768,779,2629,721,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1217230,7827,44289,2516,9093,1682,3954,1012,3830,1040,4422,1027,3903,979,2954,826,2377,709,3329,874,1819,630,2684,683,2694,845,1919,793,937,536,109,127,265,320,0,204,351341,5817,21345,2466,10143,1721,12151,1977,12439,1855,16551,1870,17877,2144,18969,2084,19525,2575,17835,2448,32114,3138,46478,3096,54318,4224,34077,3181,14438,1571,13807,2209,9274,1376,477005,5094,31402,2902,16303,1689,16733,2088,23336,1899,20584,2198,23466,2215,20429,2195,18244,1967,21113,2180,39774,3341,53975,3314,66676,3582,47761,3402,25861,1977,27990,2356,23358,2499,344595,4633,21158,2204,29362,2246,27964,2337,27316,2363,25769,2301,24446,2184,20553,2141,18428,1626,16648,1735,28072,1989,30449,2176,31961,2272,15398,1755,9548,1403,7946,1377,9577,1372,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,294998,3100,16929,1609,1349,561,1409,565,1731,517,1028,497,1236,607,1930,682,1764,556,1885,771,1527,628,1118,454,800,408,549,354,194,189,54,95,58,94,297,244,93484,2094,4628,1089,1752,559,3148,927,3521,949,4859,1056,5679,1277,5617,1223,5240,1081,5347,1102,9619,1293,12850,1855,14714,1746,7449,1307,3393,669,2495,658,3173,718,111620,1790,4687,993,3785,905,3563,790,4736,1055,5720,1196,4070,754,4702,818,6582,1063,4381,925,10609,1481,13674,1542,18961,1925,10638,1398,5394,931,4270,843,5848,948,72965,1567,4859,900,8385,1165,5847,917,5624,889,5444,975,4638,936,4517,865,4662,955,2870,586,6249,904,6086,827,5866,791,3082,690,1463,495,1436,418,1937,577,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1948777,11318,72303,3464,15312,2152,6304,1366,7942,1678,7396,1434,5693,1217,7092,1556,3741,1104,3527,1013,2647,816,4439,1084,4866,1334,1725,711,1263,776,138,185,187,308,31,56,587813,7447,40576,3026,22690,2847,22253,2353,30120,2727,28522,2910,30461,3404,31126,2714,35196,3491,26047,2545,54344,3812,70873,3712,87760,4538,47754,3566,22879,2555,20186,2240,17026,1855,771023,7058,52453,3598,37626,2915,37027,3715,35787,2797,37991,2744,37885,2806,33062,2247,38429,2843,31488,2669,66082,4085,85553,3630,97547,4106,64161,3670,36726,2437,38035,2767,41171,2952,517638,5532,35933,2290,48323,3187,50242,3343,44513,3254,42258,3144,33423,2679,32379,2524,28711,2328,25361,2009,42818,2962,43540,3053,37279,2972,21253,2095,11735,1466,9740,1470,10130,1454,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4765847,15462,207199,6236,38824,3587,17027,2066,18051,2587,18855,2112,13639,2249,14762,2323,13167,2109,12316,2022,10580,1742,16297,2038,13046,1874,10756,1760,4823,1050,2578,813,1752,912,726,453,1469080,9897,60321,4234,32078,3172,34832,3180,43175,3805,48639,3723,59797,4424,57951,4473,63805,4587,57669,4403,124889,5490,170737,7549,234320,7377,180979,7459,99339,6062,99412,4989,101137,5396,1876741,10801,88685,4880,53485,3591,50886,3903,58558,4087,56235,3615,65218,3882,61176,4114,68285,4611,63601,4233,135990,6467,189424,6529,252491,7014,214058,6789,139121,5514,175667,6275,203861,6739,1212827,7076,67578,4181,81085,4098,97127,4388,89950,5130,82940,4283,79666,3979,67329,3772,65593,3707,54751,2873,95074,4494,116544,5051,118332,4711,68472,3922,39454,2809,39108,2284,49824,2592,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
