GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001EA,B25101_001MA,B25101_002MA,B25101_002EA,B25101_003MA,B25101_003EA,B25101_004EA,B25101_004MA,B25101_005EA,B25101_005MA,B25101_006EA,B25101_006MA,B25101_007MA,B25101_007EA,B25101_008EA,B25101_008MA,B25101_009MA,B25101_009EA,B25101_010MA,B25101_010EA,B25101_011EA,B25101_011MA,B25101_012EA,B25101_012MA,B25101_013MA,B25101_013EA,B25101_014EA,B25101_014MA,B25101_015MA,B25101_015EA,B25101_016EA,B25101_016MA,B25101_017MA,B25101_017EA,B25101_018EA,B25101_018MA,B25101_019MA,B25101_019EA,B25101_020EA,B25101_020MA,B25101_021MA,B25101_021EA,B25101_022MA,B25101_022EA,B25101_023EA,B25101_023MA,B25101_024EA,B25101_024MA,B25101_025MA,B25101_025EA,B25101_026EA,B25101_026MA,B25101_027EA,B25101_027MA,B25101_028EA,B25101_028MA,B25101_029MA,B25101_029EA,B25101_030EA,B25101_030MA,B25101_031MA,B25101_031EA,B25101_032MA,B25101_032EA,B25101_033EA,B25101_033MA,B25101_034EA,B25101_034MA,B25101_035EA,B25101_035MA,B25101_036EA,B25101_036MA,B25101_037MA,B25101_037EA,B25101_038EA,B25101_038MA,B25101_039MA,B25101_039EA,B25101_040EA,B25101_040MA,B25101_041MA,B25101_041EA,B25101_042MA,B25101_042EA,B25101_043MA,B25101_043EA,B25101_044EA,B25101_044MA,B25101_045MA,B25101_045EA,state
0400000US29,1582412,10949,997093,10336,69025,3721,69,78,1007,357,67949,3807,108424,4730,4379,729,22246,1904,81799,4121,132954,5266,22796,2391,54719,3220,55439,3471,227531,7516,90797,4735,96409,4885,40325,3281,454493,7734,352919,7250,83982,3782,17592,1788,4666,1050,585319,8584,111814,3963,22333,1859,31000,2571,58481,3117,123550,4864,88184,4420,27536,1883,7830,1064,100733,4390,93666,3950,6285,1354,782,364,108237,4526,106319,4624,1693,483,225,221,134072,4478,133682,4510,390,242,0,184,6913,1309,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,153850,3948,8424,1209,78,93,167,178,8179,1169,17247,1697,531,301,2971,737,13745,1675,21107,1741,3097,737,8030,1109,9980,1535,37911,2999,10834,1446,17772,2368,9305,1341,68607,3422,49231,2997,16165,1744,3211,728,554,364,117869,3990,23579,2013,5207,861,6471,1193,11901,1379,22573,1766,15417,1490,5274,871,1882,719,17458,1762,16388,1717,918,387,152,123,22874,1622,22433,1614,373,218,68,81,29994,2427,29879,2431,115,101,0,165,1391,531,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,298441,5991,12521,1358,54,62,102,80,12365,1350,27857,2429,806,260,5020,852,22031,2197,36879,2570,5704,920,15130,1465,16045,1801,68858,3292,25681,1962,30512,2362,12665,1577,150908,4020,113459,3572,31390,2055,6059,875,1418,613,184011,4006,28385,1583,4849,768,6490,874,17046,1480,32121,2121,19163,1394,9715,1323,3243,678,30000,2059,26426,1960,2963,739,611,281,37530,2362,35989,2306,1153,422,388,249,54288,2393,54127,2381,114,103,47,63,1687,501,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,380750,6579,23483,2111,166,138,219,189,23098,2085,42735,2726,866,286,4326,907,37543,2661,47937,3156,4502,843,13656,1678,29779,2492,86947,4371,21122,2004,37067,3345,28758,2588,177038,5046,116328,4495,43873,2662,16837,1959,2610,600,163705,5274,25312,2523,4137,766,5880,1160,15295,2058,31914,2679,20505,2214,6984,1185,4425,910,23334,2257,21018,2116,1811,679,505,276,30374,2563,29214,2522,869,344,291,179,50117,2767,49937,2740,94,109,86,100,2654,664,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,247501,5767,8598,1304,67,111,122,147,8409,1330,14463,1603,204,164,776,320,13483,1605,23801,2014,1498,514,2948,677,19355,1892,48724,3417,5605,1223,18582,2348,24537,2481,151078,5199,77786,3981,55692,3551,17600,1710,837,429,116754,4170,17203,2003,1193,400,1498,510,14512,1795,20982,1929,3943,882,6707,1275,10332,1552,16982,1858,8177,1381,6707,1105,2098,618,22192,2108,18513,1928,3108,771,571,307,38039,2226,37256,2181,717,268,66,75,1356,636,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,1404337,13678,54909,4800,44,76,204,182,54661,4787,77933,3689,910,522,2274,636,74749,3770,103899,5229,3151,773,10240,1526,90508,4782,211377,6914,15345,1522,47891,3218,148141,5715,949892,10509,407853,8180,338127,7590,203912,6288,6327,1319,629886,9435,75939,4033,3211,882,4049,771,68679,4047,92129,4058,12368,1343,18864,2006,60897,3191,82367,3748,25739,2190,33019,2202,23609,1966,103571,4306,59473,3343,34461,2621,9637,1521,270468,6266,252293,6037,15337,1682,2838,712,5412,1238,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,290754,8189,26365,2622,189,185,446,385,25730,2562,34382,3167,1252,676,6934,1291,26196,2756,37203,2914,5798,1159,12252,1545,19153,2078,59466,3434,19724,2039,26241,2543,13501,1533,129800,5195,94747,4521,29112,2637,5941,1232,3538,1131,220939,5720,50724,3020,17670,1725,11803,1604,21251,1998,45783,2902,36252,2507,7188,1407,2343,899,34180,2319,33199,2280,792,299,189,163,36093,3120,35535,3078,398,246,160,259,49335,2789,49294,2779,41,67,0,195,4824,995,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,2425130,15788,103897,4430,131,159,974,353,102792,4393,171639,6040,4513,904,16126,1839,151000,5892,214626,6194,16983,1643,52241,3160,145402,5171,413449,7269,91965,4545,118223,5224,203261,5265,1509366,13497,770356,11817,428922,7893,310088,8826,12153,1736,1448169,13424,198363,6874,21595,2092,26651,2045,150117,5680,242379,7211,86536,4335,61637,3203,94206,4612,200293,6486,121613,4029,43834,3545,34846,2741,253484,7225,190989,6405,44598,3285,17897,1876,538635,9109,507423,8693,25302,2456,5910,1039,15015,1601,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,1575578,16515,112846,5083,434,253,2167,641,110245,4928,178049,6760,8354,1435,31244,2343,138451,6149,212697,6432,32398,2801,81956,4397,98343,5042,344889,8518,128407,5593,143972,6174,72510,3557,717895,11600,535183,10549,147489,5348,35223,2519,9202,1554,839139,12253,184504,5394,45306,2704,50097,3324,89101,4881,179979,5372,132481,5419,34654,2454,12844,1673,132661,4672,122347,4761,8650,1322,1664,506,142099,5158,139481,5143,2529,649,89,94,189350,6240,188769,6224,542,287,39,65,10546,1651,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,102470,3776,2275,616,21,35,138,142,2116,604,7538,1351,381,238,1692,542,5465,1240,11681,1285,2227,574,4416,832,5038,926,21305,2047,9895,1393,7619,1232,3791,996,59452,3182,46236,2843,11612,1534,1604,638,219,152,90919,3129,12515,1252,2259,479,3121,616,7135,865,13664,1414,9082,1037,3472,749,1110,370,12050,1363,11337,1318,691,241,22,28,17232,1523,17042,1519,190,211,0,149,34778,1891,34778,1891,0,149,0,149,680,235,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,1950671,14156,120589,4898,516,318,2263,707,117810,4851,202269,5462,8107,1188,37748,2646,156414,4829,255773,6582,39947,2605,102585,4379,113241,4715,427111,10619,163446,6740,182033,6440,81632,4496,936793,12556,698339,10076,200536,6722,37918,2532,8136,1238,1065124,12451,181045,5250,33204,2494,46267,3040,101574,4025,225889,6494,144337,4981,59352,3229,22200,2085,176114,5679,157892,4996,15795,2182,2427,831,195500,5765,190622,5612,4091,914,787,411,273125,5583,271703,5649,1323,503,99,100,13451,1882,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,545484,7811,38007,2532,384,254,1189,391,36434,2418,59793,3163,3374,557,13915,1227,42504,2865,75863,3329,14633,1335,34467,2440,26763,2219,124253,4324,56134,2787,49839,2696,18280,1734,243977,5349,194648,5625,41162,2643,8167,1324,3591,898,403056,6390,78148,3246,23507,1492,21682,1895,32959,2022,83199,3459,65503,2879,13532,1261,4164,908,64768,3329,60903,3166,3098,768,767,488,74795,2824,73460,2881,1058,356,277,208,96447,3348,96279,3341,120,99,48,79,5699,864,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,625278,9910,37948,3179,259,197,361,245,37328,3148,56617,3345,1608,508,4491,930,50518,3151,76678,4516,6430,1091,17076,2072,53172,3637,134493,5553,29043,2953,56011,3308,49439,2806,316421,7693,185929,5848,101252,4283,29240,2815,3121,827,301652,7203,57393,3275,9320,1408,10540,1299,37533,2442,62370,3686,33486,2832,18524,1854,10360,1372,45280,2762,38768,2659,5627,1026,885,375,52991,2480,51104,2373,1683,522,204,178,81095,4370,80576,4404,476,285,43,70,2523,638,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,2078019,14241,113800,5097,133,118,2172,639,111495,5170,184863,5020,6207,999,26525,2264,152131,4684,239552,6473,31413,2331,81527,4158,126612,4656,434079,9716,137958,4656,169427,5434,126694,5137,1096584,10860,734134,9783,280215,7103,82235,4397,9141,1820,1327151,12133,231957,5315,28583,2027,50836,2483,152538,4847,265501,5563,133159,4216,82398,3607,49944,2972,208418,5400,171014,4678,30436,2570,6968,963,246415,6304,232258,6255,11901,1536,2256,684,361662,7241,358537,7223,2951,747,174,146,13198,1818,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,169107,5026,6879,1297,0,210,45,76,6834,1294,12077,1822,191,202,331,270,11555,1755,17698,2042,1068,470,2424,729,14206,2003,29753,2617,3125,686,10119,1490,16509,1895,102298,4329,57597,3040,32798,2307,11903,1737,402,300,76302,3770,11436,1583,366,236,991,405,10079,1452,11351,1383,2269,604,4711,995,4371,1002,10672,1511,6579,1261,3289,791,804,354,15817,2194,14492,1996,904,533,421,315,26335,2685,25873,2681,462,281,0,210,691,341,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,732079,10997,56350,3938,54,71,1124,592,55172,3966,91384,4836,3622,1026,15951,1992,71811,4070,101844,4572,17726,1974,38333,2960,45785,3761,158193,6541,63856,3835,64369,4526,29968,2679,317191,8402,239593,6519,61841,4183,15757,1850,7117,1339,491535,9281,111285,4721,28572,2914,28024,2539,54689,3180,107870,4347,83662,4330,16886,2078,7322,1314,76983,4933,72774,4781,3374,860,835,337,84088,4834,82477,4770,1294,464,317,266,101459,3906,101224,3912,168,150,67,109,9850,1576,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,126067,3111,5384,1036,31,83,109,85,5244,1046,10326,1519,421,200,2089,587,7816,1316,18221,1837,3492,720,6523,1036,8206,1369,32982,2361,13947,1605,15328,1705,3707,873,58736,2785,42936,2559,13210,1452,2590,805,418,277,96742,2643,14909,1346,3049,697,3176,631,8684,1105,17717,1490,11553,1281,4727,854,1437,454,16010,1583,14427,1470,1526,582,57,47,19082,1374,18647,1334,405,289,30,40,28061,2162,27875,2147,186,187,0,155,963,372,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1652976,14369,1003052,13349,77930,4721,618,389,948,398,76364,4606,122013,5088,4608,1081,24852,2330,92553,4767,145616,6358,25275,2342,62388,3842,57953,3820,228085,7773,91657,4555,96306,5050,40122,3354,422184,9664,316757,8601,87594,4625,17833,2001,7224,1512,649924,10111,131847,5346,36520,3113,39236,2894,56091,2981,136761,5676,105291,5209,23356,2063,8114,1469,102939,4571,97580,4394,4543,850,816,440,116261,4610,114744,4551,1393,481,124,111,154366,5863,153914,5859,307,217,145,203,7750,1438,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,3334646,25522,186387,7575,807,371,2940,873,182640,7331,295528,8807,5898,1031,40434,3409,249196,7686,366179,10277,38041,3019,124511,5716,203627,7437,638205,12251,182265,5875,282211,7830,173729,7577,1828758,20166,1291806,16900,430840,11967,106112,5325,19589,2773,2299671,22085,406495,10498,95185,4318,99768,4746,211542,7165,414613,10511,269825,9006,94060,4646,50728,3429,341834,9401,302259,9150,31484,2940,8091,1446,407120,10813,386791,10343,15975,2007,4354,972,697996,10504,688768,10487,7930,1333,1298,484,31613,2952,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,442912,6509,18844,1970,94,109,217,171,18533,1949,36244,2420,1117,417,4087,741,31040,2193,52055,2747,4639,819,16469,1517,30947,2048,104162,5118,24696,2293,46590,3252,32876,2530,230086,5453,151168,4102,63717,3314,15201,1550,1521,591,179660,4493,24504,2011,4768,909,6630,1175,13106,1537,28586,2226,20604,2016,5689,1155,2293,841,24826,2399,22957,2119,1640,673,229,239,34637,2405,33939,2370,460,233,238,253,64874,2780,64726,2780,148,149,0,185,2233,718,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,112832,2870,6051,1018,0,151,15,26,6036,1018,11583,1160,89,70,976,372,10518,1156,13010,1306,762,276,3692,830,8556,1098,24541,1612,4173,594,11007,1154,9361,1143,57506,2337,35139,1804,17549,1415,4818,847,141,108,66959,2568,12031,1304,793,288,1358,502,9880,1203,12851,1043,3919,601,5049,841,3883,680,10372,1112,6185,827,3128,722,1059,417,12421,1346,10543,1242,1559,492,319,178,18671,1676,18223,1702,319,153,129,173,613,382,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,1413887,17897,64771,3772,629,355,921,323,63221,3704,98818,5358,2663,706,12672,1854,83483,4836,142825,5814,16225,1751,40737,3230,85863,4338,248853,7808,59758,3741,93502,5474,95593,4237,852133,13269,507563,9712,256642,6752,87928,4205,6487,1268,591305,9078,98545,3793,25247,2235,24017,2269,49281,2674,103777,4392,70461,3543,22436,1916,10880,1449,84902,4077,74972,4083,7958,1022,1972,645,106470,4119,103030,4048,2408,760,1032,431,189603,5600,188583,5551,807,343,213,162,8008,1237,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,1136878,13225,51827,3537,168,139,247,180,51412,3527,87967,4071,2145,733,7171,1282,78651,3679,114858,5005,7936,1153,25477,2322,81445,4036,223112,6749,37737,3053,83923,4304,101452,4276,653274,11283,366394,9583,212366,6084,74514,3755,5840,1031,501150,10573,71762,4213,14785,1862,11824,1456,45153,3126,89203,4173,44892,2649,27117,2496,17194,1935,75078,4016,60531,3376,11575,1266,2972,818,92588,4471,87076,4563,4911,992,601,290,166970,6054,165728,6054,1133,421,109,132,5549,1078,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,257534,5965,21088,2435,218,191,600,391,20270,2331,35305,3131,3584,1018,10502,1560,21219,2525,36277,2922,10264,1301,17576,2242,8437,1265,62510,3368,35949,2780,19611,2077,6950,1239,101553,4217,83599,4080,14551,1894,3403,863,801,364,276732,6429,61860,3560,24106,2420,15531,1859,22223,2148,61890,3951,52780,3579,7778,1209,1332,468,48517,3342,47484,3350,947,439,86,124,43370,2772,43317,2756,53,90,0,190,57579,3740,57534,3737,45,81,0,190,3516,892,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,1000484,8902,49611,2708,20,29,745,381,48846,2814,93212,3312,2707,513,13070,1449,77435,3106,121879,3812,12179,1341,39939,2282,69761,3331,229895,5268,64045,2796,99942,3821,65908,3081,502343,7416,336448,6419,136490,3515,29405,2143,3544,710,537442,6519,81750,3299,7474,1000,14747,1354,59529,2858,103140,3494,45976,2477,40176,2170,16988,1384,88566,3701,70798,3065,15165,1532,2603,612,108722,4103,103514,4141,4673,930,535,269,148975,4027,148054,3972,649,254,272,155,6289,878,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,91945,3556,3815,937,35,59,15,29,3765,945,8003,1434,115,122,711,395,7177,1390,8951,1568,1153,530,4614,1045,3184,896,19448,2064,6353,1045,8226,1220,4869,983,51322,2502,35414,2210,13079,1816,2829,839,406,351,62754,2858,8746,1409,1583,529,1992,564,5171,1235,10931,1507,8052,1389,2186,633,693,297,9201,1415,9067,1428,35,42,99,145,12190,1568,12011,1534,132,157,47,72,21160,1594,21091,1573,69,121,0,193,526,329,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,349616,6939,74363,3895,505,339,3081,881,70777,3593,82064,4130,3469,940,23777,2110,54818,3565,64067,3783,14116,1960,28497,2301,21454,2305,62202,3591,28894,2287,21446,2454,11862,1512,61263,3480,41297,3205,15024,2159,4942,1115,5657,1115,515727,6139,261085,6488,151188,5705,44897,3208,65000,3554,108834,4509,103082,4390,4329,1018,1423,560,53555,3258,52719,3210,699,497,137,133,35482,2962,35321,2981,161,149,0,225,25072,2212,25072,2212,0,225,0,225,31699,2897,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
