GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001MA,C08011_001EA,C08011_002MA,C08011_002EA,C08011_003EA,C08011_003MA,C08011_004EA,C08011_004MA,C08011_005MA,C08011_005EA,C08011_006MA,C08011_006EA,C08011_007MA,C08011_007EA,C08011_008MA,C08011_008EA,C08011_009MA,C08011_009EA,C08011_010EA,C08011_010MA,C08011_011MA,C08011_011EA,C08011_012MA,C08011_012EA,C08011_013EA,C08011_013MA,C08011_014MA,C08011_014EA,C08011_015EA,C08011_015MA,C08011_016MA,C08011_016EA,C08011_017MA,C08011_017EA,C08011_018EA,C08011_018MA,C08011_019EA,C08011_019MA,C08011_020EA,C08011_020MA,C08011_021MA,C08011_021EA,C08011_022EA,C08011_022MA,C08011_023EA,C08011_023MA,C08011_024MA,C08011_024EA,C08011_025MA,C08011_025EA,C08011_026MA,C08011_026EA,C08011_027EA,C08011_027MA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030EA,C08011_030MA,C08011_031MA,C08011_031EA,C08011_032MA,C08011_032EA,C08011_033EA,C08011_033MA,state
0400000US38,370780,4422,12503,1724,10799,1907,16917,2065,24481,2535,40817,2840,55535,3622,80521,4239,36523,3024,17717,2371,74967,4235,204416,2985,9337,1610,7489,1754,11610,1678,18214,2441,26027,2070,31332,2534,36738,3267,19359,2323,7161,1500,37149,2653,166364,3516,3166,619,3310,835,5307,1072,6267,1070,14790,1763,24203,2356,43783,2932,17164,1872,10556,1702,37818,2855,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5058917,25040,201136,8284,162090,5884,253321,7142,421286,11572,517473,11605,699694,12220,656843,12755,497795,10186,276947,8291,1372332,16600,2613131,15419,133941,6505,111712,5392,161211,5512,257293,8732,285390,8120,362034,8438,293292,8825,223694,7592,117621,4753,666943,10837,2445786,15878,67195,4449,50378,3602,92110,4557,163993,6630,232083,7620,337660,8475,363551,8686,274101,7447,159326,6279,705389,12976,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1646344,10732,75747,3620,60607,3589,81426,3947,134829,5985,170242,4887,262708,7252,256519,6777,161248,5102,70243,3785,372775,9105,898931,8216,52311,2980,44022,2982,55151,3129,92252,4743,106004,4752,139441,5248,111735,4262,80833,3790,32215,2696,184967,5984,747413,7557,23436,1888,16585,1798,26275,1853,42577,3011,64238,3045,123267,5032,144784,5139,80415,3668,38028,2747,187808,5811,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1635384,14888,81039,4508,55430,4316,81430,4467,129308,6777,163762,8212,217135,8251,221782,8733,168634,6413,91277,5847,425587,11683,862162,9422,57436,3571,36880,3597,53098,3434,81948,5096,95011,5549,113260,5764,98799,5270,78798,4398,40426,3598,206506,7683,773222,10685,23603,2728,18550,2258,28332,2939,47360,3681,68751,4661,103875,5225,122983,6135,89836,5223,50851,3415,219081,7238,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5640000,21431,239916,7866,200272,6775,280894,8129,516399,9618,595000,10458,787041,13024,703619,15189,602308,10787,318587,9051,1395964,14686,2931008,15275,174651,6807,144075,5451,184869,6168,316559,7595,329627,7946,394450,8861,310381,9545,267366,7970,130085,4972,678945,11111,2708992,16059,65265,3933,56197,3907,96025,4224,199840,6771,265373,7725,392591,9607,393238,9518,334942,7943,188502,6526,717019,11205,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,489610,7837,16444,2276,13751,2159,18368,2525,39646,3415,49290,3667,66234,3864,62270,3550,63076,4130,32677,2869,127854,5373,254909,5256,12028,1905,9996,1889,12072,1801,25698,2948,28981,2849,32185,2871,28565,2421,28782,2950,12379,1920,64223,3616,234701,5339,4416,1088,3755,1084,6296,1400,13948,1863,20309,2383,34049,2768,33705,2507,34294,2680,20298,2457,63631,4189,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1996609,16273,79543,4724,71245,4804,78014,4567,164544,6624,208109,7702,324991,10072,264195,8971,223695,8209,93450,5514,488823,11599,1032141,9863,54264,3787,49187,4030,48908,3523,101157,5508,114924,5902,162089,6798,124348,6092,99578,4396,40221,3321,237465,8185,964468,11740,25279,2539,22058,2523,29106,3238,63387,3966,93185,4785,162902,6533,139847,5942,124117,6544,53229,3785,251358,7377,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,404732,4976,15642,1908,11076,1420,21036,2250,23893,1788,40788,2785,64427,3267,82623,3771,45734,3260,16670,2027,82843,4015,210611,3900,10746,1552,6831,1027,12868,1564,15408,1463,23616,1768,33166,2463,39917,2582,23573,2033,7011,1333,37475,2977,194121,3104,4896,1041,4245,930,8168,1437,8485,1095,17172,1745,31261,1965,42706,2433,22161,1990,9659,1449,45368,3102,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2736437,17959,130778,6640,112726,5976,139460,7555,266498,9041,298913,8947,423220,10903,344100,10186,253839,8658,113941,6082,652962,13419,1444932,11210,89167,5074,78155,4919,93374,5784,160045,6601,161727,6759,207955,7527,150516,6392,125210,5766,49049,4153,329734,8922,1291505,12742,41611,3332,34571,2896,46086,4104,106453,5609,137186,5299,215265,8543,193584,7325,128629,6825,64892,4206,323228,10189,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11448252,34332,499347,13496,467794,14440,576780,13935,1099084,19414,1160343,21436,1822255,19961,1462373,21964,1201299,19251,551237,12548,2607740,31148,6301161,22664,360472,12201,342818,12820,395380,11937,722881,15673,651372,17040,955690,13451,681741,13450,631039,15304,252573,9438,1307195,21114,5147091,26812,138875,6643,124976,6306,181400,6512,376203,11806,508971,10971,866565,14526,780632,16055,570260,14177,298664,9199,1300545,18795,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1240207,11372,55209,2992,43626,2885,66394,4566,91384,4498,108931,5078,144284,6239,176863,6262,144046,5087,79426,4534,330044,8665,704976,7254,36475,2882,31831,2565,43942,3509,62048,4232,71766,4464,87479,4595,92635,4886,77214,4083,37689,3023,163897,5143,535231,8879,18734,1800,11795,1927,22452,2680,29336,2559,37165,2487,56805,3654,84228,3611,66832,3447,41737,3419,166147,6530,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,293106,4089,9847,1360,8558,1187,13645,1545,21867,1967,30821,2277,51579,2742,42566,2492,34481,2356,14969,1716,64773,3942,149063,3333,7395,1151,5383,827,8380,1072,13425,1467,18202,1760,24375,2155,19385,1672,15191,1512,5939,1067,31388,2791,144043,2614,2452,524,3175,780,5265,1004,8442,1131,12619,1286,27204,1990,23181,1729,19290,1831,9030,1192,33385,2274,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3836121,20382,148983,6663,153299,6109,197064,6620,352828,8850,380899,9453,547631,12443,480513,10198,452901,10292,236911,7055,885092,15682,2030537,14545,105512,5148,112495,5453,133041,5860,221779,7589,219787,6780,275556,8875,220094,6147,207863,7330,104836,4596,429574,9922,1805584,13751,43471,4223,40804,3806,64023,3911,131049,5422,161112,5651,272075,8097,260419,9286,245038,7333,132075,5719,455518,11299,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3034217,19382,172360,7778,137965,5393,171128,7003,283148,8676,285922,8736,394849,11170,344435,9108,299946,10058,177286,6130,767178,14121,1644420,10499,122681,7012,97459,4828,113582,5613,183656,6341,160939,6423,199946,7705,153117,6078,139021,6205,84300,4485,389719,9176,1389797,15916,49679,4065,40506,3226,57546,3124,99492,5432,124983,5267,194903,7125,191318,7348,160925,6197,92986,4311,377459,10010,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,716062,10041,37146,3161,33738,2816,44511,3704,62443,3664,72518,4279,103494,5095,91145,4620,65678,3721,30882,3017,174507,6351,386757,6704,27723,2771,24866,2548,30661,3122,42795,2851,39792,3040,51546,3268,37648,3057,28536,2547,12108,1700,91082,4312,329305,6593,9423,1393,8872,1251,13850,1878,19648,1919,32726,2832,51948,3518,53497,3716,37142,2809,18774,2356,83425,4923,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2707399,15567,148722,5464,121129,4010,160511,5067,229215,5897,299874,7278,388373,9754,359524,8332,224961,7861,102838,4507,672252,11049,1400662,9775,102272,4116,85817,3760,102596,4316,135560,4861,162660,5235,182715,6207,154041,5994,102458,4730,41183,2848,331360,7226,1306737,10024,46450,3159,35312,2332,57915,3077,93655,4124,137214,4922,205658,6086,205483,5591,122503,5004,61655,3378,340892,7898,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,280129,4443,19036,3088,11916,1883,15456,2036,20179,2248,32466,3188,38177,3250,48138,3672,26193,2444,10215,1747,58353,4207,154234,3558,14282,2669,8961,1523,10938,1650,15885,2051,19478,2303,19386,2407,21493,2192,9707,1498,5384,1511,28720,2848,125895,3401,4754,1294,2955,790,4518,1111,4294,936,12988,1846,18791,2135,26645,2633,16486,2101,4831,967,29633,2704,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1003508,11736,62753,4422,49937,4691,59387,3769,115887,5624,118470,6064,186802,7703,100906,5611,87671,5195,29807,2898,191888,7388,529453,8485,45992,3898,33068,3539,34709,3139,66361,4157,51647,4263,86425,5432,44152,3486,47493,3682,13394,1923,106212,5368,474055,9170,16761,2455,16869,2648,24678,2459,49526,3280,66823,3768,100377,5545,56754,3754,40178,3659,16413,2101,85676,4561,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
