GEO_ID,B08011_001E,B08011_001M,B08011_002E,B08011_002M,B08011_003E,B08011_003M,B08011_004E,B08011_004M,B08011_005E,B08011_005M,B08011_006E,B08011_006M,B08011_007E,B08011_007M,B08011_008E,B08011_008M,B08011_009E,B08011_009M,B08011_010E,B08011_010M,B08011_011E,B08011_011M,B08011_012E,B08011_012M,B08011_013E,B08011_013M,B08011_014E,B08011_014M,B08011_015E,B08011_015M,B08011_016E,B08011_016M,B08011_017E,B08011_017M,B08011_018E,B08011_018M,B08011_019E,B08011_019M,B08011_020E,B08011_020M,B08011_021E,B08011_021M,B08011_022E,B08011_022M,B08011_023E,B08011_023M,B08011_024E,B08011_024M,B08011_025E,B08011_025M,B08011_026E,B08011_026M,B08011_027E,B08011_027M,B08011_028E,B08011_028M,B08011_029E,B08011_029M,B08011_030E,B08011_030M,B08011_031E,B08011_031M,B08011_032E,B08011_032M,B08011_033E,B08011_033M,B08011_034E,B08011_034M,B08011_035E,B08011_035M,B08011_036E,B08011_036M,B08011_037E,B08011_037M,B08011_038E,B08011_038M,B08011_039E,B08011_039M,B08011_040E,B08011_040M,B08011_041E,B08011_041M,B08011_042E,B08011_042M,B08011_043E,B08011_043M,B08011_044E,B08011_044M,B08011_045E,B08011_045M,NAME,B08011_001MA,B08011_001EA,B08011_002EA,B08011_002MA,B08011_003MA,B08011_003EA,B08011_004EA,B08011_004MA,B08011_005EA,B08011_005MA,B08011_006EA,B08011_006MA,B08011_007EA,B08011_007MA,B08011_008MA,B08011_008EA,B08011_009MA,B08011_009EA,B08011_010MA,B08011_010EA,B08011_011EA,B08011_011MA,B08011_012EA,B08011_012MA,B08011_013EA,B08011_013MA,B08011_014MA,B08011_014EA,B08011_015MA,B08011_015EA,B08011_016MA,B08011_016EA,B08011_017EA,B08011_017MA,B08011_018EA,B08011_018MA,B08011_019MA,B08011_019EA,B08011_020EA,B08011_020MA,B08011_021MA,B08011_021EA,B08011_022EA,B08011_022MA,B08011_023EA,B08011_023MA,B08011_024EA,B08011_024MA,B08011_025EA,B08011_025MA,B08011_026MA,B08011_026EA,B08011_027MA,B08011_027EA,B08011_028EA,B08011_028MA,B08011_029MA,B08011_029EA,B08011_030MA,B08011_030EA,B08011_031EA,B08011_031MA,B08011_032EA,B08011_032MA,B08011_033MA,B08011_033EA,B08011_034EA,B08011_034MA,B08011_035EA,B08011_035MA,B08011_036MA,B08011_036EA,B08011_037EA,B08011_037MA,B08011_038EA,B08011_038MA,B08011_039EA,B08011_039MA,B08011_040EA,B08011_040MA,B08011_041MA,B08011_041EA,B08011_042MA,B08011_042EA,B08011_043EA,B08011_043MA,B08011_044MA,B08011_044EA,B08011_045EA,B08011_045MA,state
0400000US28,1158296,12773,59604,4903,53400,4129,65558,5043,127624,6729,147753,7314,179817,6336,152850,6316,86889,5181,31098,2804,46349,3805,25581,2872,11852,1796,78778,5219,91143,5903,590841,8263,43824,3933,37595,3670,40709,3526,79578,5165,80821,4893,77116,4755,59536,3591,41076,3457,11831,1905,19844,2805,8856,1689,5820,1269,36582,3152,47653,4220,567455,8950,15780,2318,15805,2101,24849,2950,48046,3851,66932,3671,102701,4841,93314,4862,45813,3963,19267,2104,26505,2725,16725,2398,6032,1412,42196,4119,43490,3861,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2659601,15135,117531,5507,102135,4962,141756,6133,243663,8820,278844,7784,410457,9110,372585,9994,246164,8095,113902,5027,142240,5874,64722,4735,34045,3590,192231,7703,199326,6863,1377111,9505,78794,4492,68184,4138,89396,4642,150065,6748,147409,5542,206882,6646,162393,6163,111230,5663,46436,3091,63451,4384,28265,2925,16693,2426,102368,5084,105545,5068,1282490,11632,38737,3210,33951,2683,52360,3551,93598,5001,131435,5865,203575,6186,210192,7562,134934,4946,67466,4078,78789,4111,36457,3212,17352,2547,89863,5225,93781,5172,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,446809,6319,17368,2097,12044,1878,17992,1993,30214,2687,41203,2771,58872,3186,98720,4213,47944,2587,27194,3082,24556,2672,11338,1519,5624,1173,26200,2484,27540,3042,232321,4640,12537,1907,8435,1393,10828,1454,19699,2067,24421,2012,32455,2525,46742,2947,23547,1943,11773,2122,10619,1783,3922,873,1932,739,11258,1612,14153,2074,214488,4146,4831,983,3609,914,7164,1416,10515,1603,16782,1953,26417,2315,51978,2986,24397,1862,15421,1948,13937,1827,7416,1082,3692,809,14942,1993,13387,1730,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,912663,6701,37404,3045,28162,2332,41309,2966,67276,3190,90476,3732,153549,5577,156043,6263,88031,3948,39142,2606,36092,2422,19261,1939,10823,1558,68685,4190,76410,4159,482599,5027,23748,2188,18916,1972,24018,2000,42817,2209,54678,2741,82517,3704,75985,4371,44399,3112,15763,1783,14193,1425,8204,1242,4965,1023,35133,3111,37263,2799,430064,5052,13656,1780,9246,1117,17291,1914,24459,1961,35798,2416,71032,3607,80058,3815,43632,2597,23379,2142,21899,1728,11057,1678,5858,1161,33552,2476,39147,2944,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1202135,12073,87074,5368,46581,3729,55784,3504,100396,5360,101823,5194,147136,5933,119833,5871,117673,5215,50316,4067,72567,5012,36852,3050,22328,2386,115884,6188,127888,5504,651047,8013,58629,4262,32556,3151,35388,2624,63999,4614,54112,3695,73746,4310,53388,4203,56735,3643,20750,2754,32849,3107,15464,2046,11041,1705,69942,4800,72448,4288,551088,8623,28445,2967,14025,2065,20396,2351,36397,2702,47711,3493,73390,3854,66445,3998,60938,3885,29566,3045,39718,3501,21388,2225,11287,1655,45942,3540,55440,3402,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,640898,8027,29330,2240,20693,2189,30146,2370,55639,3809,71646,3913,93557,4194,92202,4421,73897,4076,32949,2670,29999,2870,14205,1907,7673,1248,47943,3431,41019,2887,334826,5421,21536,1948,14895,1839,21147,1842,34605,3145,38326,2717,47881,2886,41512,3106,32865,2619,13783,1908,13605,1721,6262,1474,3135,735,26815,2772,18459,2373,306072,5251,7794,1389,5798,1137,8999,1439,21034,1926,33320,2814,45676,3117,50690,2916,41032,3079,19166,2042,16394,1904,7943,1338,4538,890,21128,1905,22560,2114,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3999923,20416,121817,5386,116511,6135,148274,5823,330656,10226,358114,9497,585183,12885,497208,10254,614962,12576,297163,8947,279787,8496,116193,5610,53566,3309,249738,8668,230751,8343,2112691,11075,85922,4646,90579,5236,104093,4783,215899,8342,205790,6945,317488,8952,225622,8182,283291,8795,124839,5827,132278,6086,53703,3231,26571,2631,128537,6441,118079,5112,1887232,15670,35895,3100,25932,2642,44181,3347,114757,5943,152324,6306,267695,7668,271586,6839,331671,8661,172324,6076,147509,5937,62490,4663,26995,2413,121201,5805,112672,5640,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,827542,9814,30383,2978,28950,3221,41511,3210,72053,4493,87158,5221,128508,5786,131888,4853,83628,4713,35727,2971,44432,3927,27391,2761,10231,1894,50229,3715,55453,3908,444272,6680,21805,2370,21973,2954,30262,3045,46139,3472,51440,3096,69097,3939,61529,4176,37549,3404,13408,1944,17072,2314,12354,1974,4100,1089,26232,2537,31312,3209,383270,6551,8578,1923,6977,1403,11249,1813,25914,2726,35718,3839,59411,4264,70359,3517,46079,3364,22319,2308,27360,3133,15037,2224,6131,1537,23997,2944,24141,2581,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8664226,29246,260790,7507,240357,8432,307446,9789,632999,13827,708789,14090,1270554,18154,1030063,15445,1275892,20141,659617,16147,733768,16640,290640,10338,137467,7576,572656,11684,543188,12707,4491261,21414,185873,6444,175551,7770,209227,7559,393619,10557,400532,10292,656629,14432,452441,9699,568536,11350,272524,9772,348070,12565,142222,6743,71798,4530,309365,9278,304874,10381,4172965,19109,74917,4355,64806,3880,98219,5101,239380,7997,308257,9163,613925,11328,577622,10312,707356,15811,387093,10588,385698,11396,148418,6349,65669,4757,263291,7821,238314,7196,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4151801,19449,137818,6506,144361,6437,187668,7242,356835,9436,438474,13814,649516,12982,584836,11070,446865,11056,215642,7652,243930,8057,113004,6473,49349,3824,278861,8537,304642,9389,2168295,14077,91346,4907,95861,4482,126425,6066,227082,7800,241316,8412,333940,9054,267566,7039,213610,7178,89307,5048,110474,5509,51190,4594,22059,2577,137899,6152,160220,5853,1983506,13356,46472,3825,48500,3643,61243,4337,129753,6064,197158,8921,315576,9104,317270,8676,233255,8119,126335,5782,133456,5704,61814,3974,27290,2633,140962,5901,144422,6731,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,370780,4422,12503,1724,10799,1907,16917,2065,24481,2535,40817,2840,55535,3622,80521,4239,36523,3024,17717,2371,10387,1349,6053,1031,3996,1125,24610,2329,29921,2810,204416,2985,9337,1610,7489,1754,11610,1678,18214,2441,26027,2070,31332,2534,36738,3267,19359,2323,7161,1500,5367,991,2282,681,2043,860,10702,1680,16755,2015,166364,3516,3166,619,3310,835,5307,1072,6267,1070,14790,1763,24203,2356,43783,2932,17164,1872,10556,1702,5020,929,3771,796,1953,586,13908,1866,13166,1674,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5058917,25040,201136,8284,162090,5884,253321,7142,421286,11572,517473,11605,699694,12220,656843,12755,497795,10186,276947,8291,282128,8298,143929,6519,76336,4766,415568,11213,454371,10776,2613131,15419,133941,6505,111712,5392,161211,5512,257293,8732,285390,8120,362034,8438,293292,8825,223694,7592,117621,4753,121515,5409,61355,3918,35422,3353,212217,7594,236434,7340,2445786,15878,67195,4449,50378,3602,92110,4557,163993,6630,232083,7620,337660,8475,363551,8686,274101,7447,159326,6279,160613,6269,82574,4978,40914,3306,203351,7292,217937,8018,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1646344,10732,75747,3620,60607,3589,81426,3947,134829,5985,170242,4887,262708,7252,256519,6777,161248,5102,70243,3785,81703,4201,41440,3028,18567,1859,109465,4954,121600,4587,898931,8216,52311,2980,44022,2982,55151,3129,92252,4743,106004,4752,139441,5248,111735,4262,80833,3790,32215,2696,36020,2915,17367,1473,8074,1414,56260,3676,67246,3060,747413,7557,23436,1888,16585,1798,26275,1853,42577,3011,64238,3045,123267,5032,144784,5139,80415,3668,38028,2747,45683,2845,24073,2378,10493,1492,53205,3046,54354,3503,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1635384,14888,81039,4508,55430,4316,81430,4467,129308,6777,163762,8212,217135,8251,221782,8733,168634,6413,91277,5847,107305,5748,54984,3889,28731,3008,128360,6848,106207,5161,862162,9422,57436,3571,36880,3597,53098,3434,81948,5096,95011,5549,113260,5764,98799,5270,78798,4398,40426,3598,52481,3697,22559,2729,11769,1948,62669,4888,57028,3672,773222,10685,23603,2728,18550,2258,28332,2939,47360,3681,68751,4661,103875,5225,122983,6135,89836,5223,50851,3415,54824,3712,32425,2817,16962,2162,65691,4087,49179,3117,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5640000,21431,239916,7866,200272,6775,280894,8129,516399,9618,595000,10458,787041,13024,703619,15189,602308,10787,318587,9051,317440,8898,149221,5774,75442,4137,432965,8997,420896,8801,2931008,15275,174651,6807,144075,5451,184869,6168,316559,7595,329627,7946,394450,8861,310381,9545,267366,7970,130085,4972,139866,5403,66891,4023,35402,3084,215074,6312,221712,6631,2708992,16059,65265,3933,56197,3907,96025,4224,199840,6771,265373,7725,392591,9607,393238,9518,334942,7943,188502,6526,177574,5745,82330,4483,40040,3194,217891,6762,199184,6480,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,489610,7837,16444,2276,13751,2159,18368,2525,39646,3415,49290,3667,66234,3864,62270,3550,63076,4130,32677,2869,34216,3159,14299,1826,6941,1613,40326,3331,32072,2432,254909,5256,12028,1905,9996,1889,12072,1801,25698,2948,28981,2849,32185,2871,28565,2421,28782,2950,12379,1920,15806,2091,7257,1486,3461,1217,20761,2398,16938,2064,234701,5339,4416,1088,3755,1084,6296,1400,13948,1863,20309,2383,34049,2768,33705,2507,34294,2680,20298,2457,18410,2317,7042,1212,3480,894,19565,2232,15134,2111,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1996609,16273,79543,4724,71245,4804,78014,4567,164544,6624,208109,7702,324991,10072,264195,8971,223695,8209,93450,5514,106227,5692,57859,5155,27188,3014,131960,5736,165589,6541,1032141,9863,54264,3787,49187,4030,48908,3523,101157,5508,114924,5902,162089,6798,124348,6092,99578,4396,40221,3321,47075,3778,25220,3232,11575,1802,63000,4219,90595,5160,964468,11740,25279,2539,22058,2523,29106,3238,63387,3966,93185,4785,162902,6533,139847,5942,124117,6544,53229,3785,59152,4038,32639,3322,15613,2233,68960,3964,74994,4748,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,404732,4976,15642,1908,11076,1420,21036,2250,23893,1788,40788,2785,64427,3267,82623,3771,45734,3260,16670,2027,16353,1901,7829,1234,4184,1034,26854,2714,27623,2758,210611,3900,10746,1552,6831,1027,12868,1564,15408,1463,23616,1768,33166,2463,39917,2582,23573,2033,7011,1333,6216,1184,3370,733,1819,643,12120,1746,13950,2011,194121,3104,4896,1041,4245,930,8168,1437,8485,1095,17172,1745,31261,1965,42706,2433,22161,1990,9659,1449,10137,1631,4459,923,2365,843,14734,1999,13673,1940,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2736437,17959,130778,6640,112726,5976,139460,7555,266498,9041,298913,8947,423220,10903,344100,10186,253839,8658,113941,6082,133300,6006,71131,4826,32653,3563,193342,8204,222536,8334,1444932,11210,89167,5074,78155,4919,93374,5784,160045,6601,161727,6759,207955,7527,150516,6392,125210,5766,49049,4153,58363,3406,31850,3273,14785,2106,102851,6024,121885,6043,1291505,12742,41611,3332,34571,2896,46086,4104,106453,5609,137186,5299,215265,8543,193584,7325,128629,6825,64892,4206,74937,4978,39281,3022,17868,2580,90491,4485,100651,5873,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11448252,34332,499347,13496,467794,14440,576780,13935,1099084,19414,1160343,21436,1822255,19961,1462373,21964,1201299,19251,551237,12548,677145,15526,313096,10046,142619,7484,699485,16176,775395,15457,6301161,22664,360472,12201,342818,12820,395380,11937,722881,15673,651372,17040,955690,13451,681741,13450,631039,15304,252573,9438,317423,11795,144987,7475,63352,4886,361317,11503,420116,11401,5147091,26812,138875,6643,124976,6306,181400,6512,376203,11806,508971,10971,866565,14526,780632,16055,570260,14177,298664,9199,359722,9408,168109,7859,79267,5526,338168,10867,355279,9994,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1240207,11372,55209,2992,43626,2885,66394,4566,91384,4498,108931,5078,144284,6239,176863,6262,144046,5087,79426,4534,83453,4167,38387,3169,21656,2427,97489,5769,89059,4188,704976,7254,36475,2882,31831,2565,43942,3509,62048,4232,71766,4464,87479,4595,92635,4886,77214,4083,37689,3023,41457,3307,16191,2120,8228,1354,52477,4046,45544,2668,535231,8879,18734,1800,11795,1927,22452,2680,29336,2559,37165,2487,56805,3654,84228,3611,66832,3447,41737,3419,41996,2983,22196,2387,13428,2191,45012,3486,43515,2999,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,293106,4089,9847,1360,8558,1187,13645,1545,21867,1967,30821,2277,51579,2742,42566,2492,34481,2356,14969,1716,15254,1868,7357,1006,4498,1000,21605,2228,16059,1724,149063,3333,7395,1151,5383,827,8380,1072,13425,1467,18202,1760,24375,2155,19385,1672,15191,1512,5939,1067,6275,1174,3029,652,2044,660,10731,1595,9309,1442,144043,2614,2452,524,3175,780,5265,1004,8442,1131,12619,1286,27204,1990,23181,1729,19290,1831,9030,1192,8979,1269,4328,765,2454,753,10874,1314,6750,1041,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3836121,20382,148983,6663,153299,6109,197064,6620,352828,8850,380899,9453,547631,12443,480513,10198,452901,10292,236911,7055,246951,7863,104916,6067,47332,3718,242981,8534,242912,7914,2030537,14545,105512,5148,112495,5453,133041,5860,221779,7589,219787,6780,275556,8875,220094,6147,207863,7330,104836,4596,116977,5120,47206,3636,21627,2228,119968,5547,123796,6044,1805584,13751,43471,4223,40804,3806,64023,3911,131049,5422,161112,5651,272075,8097,260419,9286,245038,7333,132075,5719,129974,5677,57710,4448,25705,2946,123013,6147,119116,5130,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3034217,19382,172360,7778,137965,5393,171128,7003,283148,8676,285922,8736,394849,11170,344435,9108,299946,10058,177286,6130,216719,7621,92027,4817,50940,3514,220986,8152,186506,8179,1644420,10499,122681,7012,97459,4828,113582,5613,183656,6341,160939,6423,199946,7705,153117,6078,139021,6205,84300,4485,110466,5573,43203,3774,22104,2368,114233,5930,99713,6402,1389797,15916,49679,4065,40506,3226,57546,3124,99492,5432,124983,5267,194903,7125,191318,7348,160925,6197,92986,4311,106253,5107,48824,3517,28836,2480,106753,5720,86793,4653,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,716062,10041,37146,3161,33738,2816,44511,3704,62443,3664,72518,4279,103494,5095,91145,4620,65678,3721,30882,3017,33477,3103,16143,1877,7998,1005,53946,3312,62943,3774,386757,6704,27723,2771,24866,2548,30661,3122,42795,2851,39792,3040,51546,3268,37648,3057,28536,2547,12108,1700,15466,2135,6170,1251,3093,873,30120,2959,36233,2565,329305,6593,9423,1393,8872,1251,13850,1878,19648,1919,32726,2832,51948,3518,53497,3716,37142,2809,18774,2356,18011,2228,9973,1631,4905,919,23826,2166,26710,2514,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2707399,15567,148722,5464,121129,4010,160511,5067,229215,5897,299874,7278,388373,9754,359524,8332,224961,7861,102838,4507,117521,4998,64821,3625,35729,2883,234418,7195,219763,6768,1400662,9775,102272,4116,85817,3760,102596,4316,135560,4861,162660,5235,182715,6207,154041,5994,102458,4730,41183,2848,50658,2886,27859,2168,14471,1839,122163,5206,116209,4730,1306737,10024,46450,3159,35312,2332,57915,3077,93655,4124,137214,4922,205658,6086,205483,5591,122503,5004,61655,3378,66863,4340,36962,2959,21258,2215,112255,4334,103554,4649,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,280129,4443,19036,3088,11916,1883,15456,2036,20179,2248,32466,3188,38177,3250,48138,3672,26193,2444,10215,1747,13512,1909,6476,1546,2866,868,13914,2166,21585,2655,154234,3558,14282,2669,8961,1523,10938,1650,15885,2051,19478,2303,19386,2407,21493,2192,9707,1498,5384,1511,5571,1492,2048,668,1338,480,7531,1740,12232,2054,125895,3401,4754,1294,2955,790,4518,1111,4294,936,12988,1846,18791,2135,26645,2633,16486,2101,4831,967,7941,1202,4428,1331,1528,714,6383,1276,9353,1505,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
