GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001EA,C24060_001MA,C24060_002EA,C24060_002MA,C24060_003EA,C24060_003MA,C24060_004MA,C24060_004EA,C24060_005EA,C24060_005MA,C24060_006MA,C24060_006EA,C24060_007EA,C24060_007MA,C24060_008EA,C24060_008MA,C24060_009EA,C24060_009MA,C24060_010EA,C24060_010MA,C24060_011MA,C24060_011EA,C24060_012EA,C24060_012MA,C24060_013EA,C24060_013MA,C24060_014EA,C24060_014MA,C24060_015EA,C24060_015MA,C24060_016EA,C24060_016MA,C24060_017MA,C24060_017EA,C24060_018EA,C24060_018MA,C24060_019EA,C24060_019MA,C24060_020MA,C24060_020EA,C24060_021MA,C24060_021EA,C24060_022MA,C24060_022EA,C24060_023MA,C24060_023EA,C24060_024EA,C24060_024MA,C24060_025EA,C24060_025MA,C24060_026MA,C24060_026EA,C24060_027EA,C24060_027MA,C24060_028MA,C24060_028EA,C24060_029EA,C24060_029MA,C24060_030EA,C24060_030MA,C24060_031MA,C24060_031EA,C24060_032EA,C24060_032MA,C24060_033MA,C24060_033EA,C24060_034MA,C24060_034EA,C24060_035EA,C24060_035MA,C24060_036EA,C24060_036MA,state
0400000US35,872487,9827,302809,8014,182588,8527,197172,6806,104824,5562,85094,5033,526806,11375,126637,6043,112757,6649,143407,6317,77676,5038,66329,4626,24364,2791,12345,1925,2434,689,4501,865,2973,939,2111,829,60342,4341,35797,3298,11659,1767,9366,1645,1366,618,2154,697,198072,7502,108224,6189,39599,3822,29970,2630,11589,2116,8690,2114,62903,4756,19806,2191,16139,2225,9928,1993,11220,2179,5810,1267,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9213552,31058,3612926,29102,1886587,23163,2180234,19325,671233,13639,862572,15907,6001559,28949,1916587,22135,1264294,19818,1665603,17063,477459,12640,677616,14837,330775,9762,174704,7283,32166,3078,68123,3826,36474,2821,19308,2539,901081,17222,562893,12212,147019,6482,139581,7030,17559,2312,34029,2726,1423447,19829,742690,15556,302944,9141,231129,7078,62148,4135,84536,4780,556690,12952,216052,7912,140164,5981,75798,4662,77593,5508,47083,3410,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4355481,20357,1564166,18503,799326,15780,1022683,16609,398100,12490,571206,11784,3008096,20995,857206,16283,554037,14493,802108,15589,298819,10008,495926,11032,150126,6562,72768,4635,16083,2020,33433,2983,19177,2274,8665,1562,301194,9323,196258,7777,39971,3500,47883,3479,4342,887,12740,1790,642633,12392,361061,9587,123417,6146,96408,5260,28386,2771,33361,2907,253432,7391,76873,3615,65818,4366,42851,3335,47376,3841,20514,2560,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,390647,4139,134171,4404,66267,3457,88375,4389,49436,2998,52398,3245,243185,5215,56388,3303,36367,2782,65587,3939,39463,2426,45380,3082,12453,1347,5754,1084,487,262,3491,918,1777,597,944,381,39759,2696,21074,2139,10752,1751,5669,1104,1132,414,1132,426,63054,3353,35032,2591,11518,1465,10867,1714,3249,743,2388,574,32196,2561,15923,1433,7143,1296,2761,656,3815,874,2554,647,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5347801,23450,1866067,19989,958809,14191,1267347,17106,411763,11176,843815,13326,3795764,26326,1049742,15752,671996,11905,1007946,15958,311768,10332,754312,13430,141244,7046,68306,4392,18020,2757,31129,2798,15647,1799,8142,1266,484875,11890,298361,9581,79895,4426,76487,4147,8556,1319,21576,2165,661340,13698,359821,9362,125704,6699,111391,5186,27017,2495,37407,2546,264578,8365,89837,4016,63194,3451,40394,3216,48775,3905,22378,1984,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1716784,9781,557971,8644,308910,8175,418321,7318,201144,5927,230438,5868,1154824,10563,287031,6339,201646,7296,319999,6808,147742,5393,198406,5462,53445,3417,24635,2088,5108,970,12713,1475,7108,1276,3881,795,110011,3808,63764,2992,17731,1900,21325,1773,2854,672,4337,828,289075,7228,148534,5148,55605,3228,49491,2831,20303,1849,15142,1575,109429,4403,34007,2000,28820,2564,14793,1597,23137,2231,8672,1034,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1785619,12787,656071,10700,331759,8579,423772,9552,158276,7140,215741,7083,1164456,14074,321332,7780,215693,8331,320866,8782,119614,6279,186951,6517,74441,4817,38988,3709,8817,2011,15610,2150,7030,1215,3996,969,162406,6839,100253,4570,25603,3002,27164,2634,3503,821,5883,1300,244429,8800,140972,6216,45306,3979,39423,2912,9888,1754,8840,1697,139887,6161,54526,3718,36340,3354,20709,2233,18241,2096,10071,1999,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5987761,21619,2182915,19659,1052781,15481,1460251,16153,483379,10837,808435,13099,4185561,25408,1240724,16299,728804,12354,1143510,15545,359350,8436,713173,12390,165420,6910,82912,4382,13257,1746,41735,2934,18085,1906,9431,1431,674728,10219,419510,9081,110292,4752,110602,4583,12075,1660,22249,2152,643554,11523,323742,7823,136387,5459,115130,4645,30634,2496,37661,2688,318498,9147,116027,5514,64041,4172,49274,3236,63235,4198,25921,2264,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,515340,7901,189823,6840,104086,5653,123659,5979,37573,2864,60199,4775,349852,7923,98063,4965,71804,5112,98941,5986,27057,2373,53987,4694,16035,2430,7553,1657,2663,992,2675,846,2609,1022,535,387,61368,4554,37981,3583,10591,1880,9506,1593,1583,579,1707,606,62381,4384,36455,2940,12763,1954,8573,1438,2099,804,2491,842,25704,2629,9771,1541,6265,1298,3964,930,4225,1114,1479,674,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2080718,15739,683167,13052,399674,11801,510621,10283,184637,7470,302619,8160,1445960,16568,361419,8108,277894,10333,400944,9967,138710,6782,266993,7761,66099,4544,29440,3296,7276,1591,17770,2168,7895,1525,3718,1011,123389,5757,75885,4440,18797,1914,21007,2253,2350,767,5350,1139,335788,11573,187213,7732,65949,4805,51355,4362,12477,1706,18794,2424,109482,5643,29210,2912,29758,3312,19545,2111,23205,3006,7764,1262,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,431256,5106,144881,5353,76663,4003,108747,4412,48316,3150,52649,3006,264468,5256,58793,3338,46669,3457,81920,3974,32715,2755,44371,3105,16272,1727,8045,1246,1630,615,3393,838,2767,811,437,239,45422,3244,24403,2476,9553,1584,7969,1295,1373,536,2124,638,67054,3722,34404,2613,12896,1705,11580,1514,5270,1309,2904,763,38040,2005,19236,1575,5915,908,3885,716,6191,1021,2813,717,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2881431,18741,971767,14839,489678,11934,721976,16142,255101,7843,442909,11738,1990451,19388,526047,11480,328377,9965,560807,14794,180706,5857,394514,11014,62262,3966,30625,2813,6081,1447,16876,2479,5878,1210,2802,695,218696,8136,135790,6603,30629,2570,39141,3388,5015,942,8121,1349,409324,10843,217195,7682,78214,3734,71037,4979,21217,2454,21661,2361,200698,8401,62110,4267,46377,3906,34115,3203,42285,3390,15811,2488,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12074980,34059,4212742,29657,2152443,26386,2949051,27877,1322368,22244,1438376,25605,8619144,39718,2495023,26827,1475965,25423,2359556,23472,1037900,20473,1250700,22858,331211,10565,167955,7829,30992,3008,79125,4573,34480,4054,18659,2336,681157,15674,414942,11850,90598,5489,126915,6208,22496,2616,26206,2851,1630878,25136,896349,17286,342350,10275,251140,9325,64126,4365,76913,6446,812590,16092,238473,7558,212538,9049,132315,6057,163366,7747,65898,5027,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1327452,11547,491655,9571,208052,6874,349301,7538,118073,4940,160371,7171,914500,11246,272589,7959,139360,6495,274554,6909,89926,4275,138071,6718,51901,3263,25782,2044,4799,1096,12719,1467,6042,976,2559,661,94295,4481,54690,3440,13326,1502,17141,2121,3113,915,6025,1562,202176,6031,115793,4659,33922,2512,33775,2750,9594,1438,9092,1280,64580,4202,22801,2271,16645,1832,11112,1649,9398,1616,4624,1132,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322899,4274,127475,4256,57824,3498,70840,3700,31939,2275,34821,2312,182033,4464,49981,3003,34352,2881,48500,2873,20288,2014,28912,2124,14545,1455,6728,1016,1381,437,3446,719,1878,407,1112,516,49058,2896,32132,2432,7197,1194,7947,1255,725,320,1057,469,46245,2471,28328,2200,6444,1332,8077,1058,1534,475,1862,536,31018,1875,10306,1364,8450,1188,2870,658,7514,932,1878,488,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3986665,21243,1683023,18573,694489,13445,902490,13933,330190,10699,376473,9264,2565532,23934,863936,14320,465429,11994,684772,13648,243544,9430,307851,9046,122511,5466,65754,3552,9666,1681,24978,2275,15460,1933,6653,1174,301904,8990,199933,6837,40628,3283,45901,3772,5906,1525,9536,1687,797341,14101,481990,10845,122758,5961,120880,5849,32630,3412,39083,3442,199377,7206,71410,4132,56008,3460,25959,2573,32650,3073,13350,1834,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3229431,17677,1244228,15185,564483,13281,743682,14485,304821,10134,372217,10158,2134142,18445,664721,10905,372047,12053,554690,13897,236211,8931,306473,9234,120837,6666,63761,4473,12232,1928,28487,3344,10868,1544,5489,1048,263024,8029,164634,5464,37120,3428,45231,3621,4850,1154,11189,2074,514064,11378,279790,8668,90243,4686,82737,4454,28903,2409,32391,3113,197364,7519,71322,4534,52841,4346,32537,2482,23989,2602,16675,2267,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752310,9863,232336,6732,142231,5346,183709,6853,90884,4985,103150,5301,503868,10854,110301,5463,94041,4735,138276,5790,72499,4618,88751,4482,17105,2226,7616,1258,992,374,5409,1353,2447,752,641,316,54099,3545,29451,2074,12379,1958,8484,1294,1862,619,1923,612,142977,5780,74778,4494,25359,2513,25777,2347,7654,1303,9409,1603,34261,2985,10190,1381,9460,1713,5763,1339,6422,1346,2426,768,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2873231,15153,972650,11196,492871,9183,676196,11207,243306,6063,488208,7982,2021337,15128,525107,9136,334008,7893,533540,11084,183869,5486,444813,7816,83673,3699,40372,2307,8787,1179,15886,1820,12592,1654,6036,1036,267263,7733,158391,5816,44424,3151,45649,3145,5153,834,13646,1718,351365,8517,192279,5413,74252,4457,58980,3077,13678,1297,12176,1357,149593,5327,56501,2741,31400,2338,22141,2105,28014,2384,11537,1333,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,295192,4132,100618,4163,54020,3070,61498,3479,46388,3101,32668,2829,177126,4832,39567,2859,30055,2503,43229,2860,38246,2912,26029,2515,10778,1773,4985,1262,608,461,2538,750,1453,671,1194,659,18656,2037,10460,1604,3619,1002,3806,1004,564,396,207,152,69227,3959,37831,2875,14844,1908,9382,1500,3549,1099,3621,773,19405,2370,7775,1589,4894,1250,2543,726,2576,783,1617,555,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1065584,11160,342212,10865,226217,6967,285991,10012,101588,5114,109576,5757,645404,10523,158884,7643,127484,5883,209003,8798,61584,4567,88449,5225,25926,2886,13769,2066,3279,1099,4890,1280,2459,722,1529,678,53807,4315,28474,2943,9290,1834,11838,2044,2346,774,1859,818,246846,9049,114358,6053,62705,4135,47790,3692,11477,1955,10516,1766,93601,4441,26727,2549,23459,2583,12470,1868,23722,2648,7223,1212,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
