GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005EA,B18104_005MA,B18104_006EA,B18104_006MA,B18104_007MA,B18104_007EA,B18104_008EA,B18104_008MA,B18104_009EA,B18104_009MA,B18104_010MA,B18104_010EA,B18104_011EA,B18104_011MA,B18104_012MA,B18104_012EA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016MA,B18104_016EA,B18104_017MA,B18104_017EA,B18104_018MA,B18104_018EA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021MA,B18104_021EA,B18104_022EA,B18104_022MA,B18104_023MA,B18104_023EA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027MA,B18104_027EA,B18104_028MA,B18104_028EA,B18104_029MA,B18104_029EA,B18104_030EA,B18104_030MA,B18104_031EA,B18104_031MA,B18104_032MA,B18104_032EA,B18104_033EA,B18104_033MA,state
0400000US38,660706,1358,335586,2089,57705,1447,2656,736,55049,1582,101013,2006,2988,960,98025,2243,132868,1365,5215,948,127653,1516,24987,391,948,419,24039,513,19013,443,1831,514,17182,687,325120,1711,55250,1175,1142,420,54108,1183,89155,1269,2751,864,86404,1464,128268,1261,5481,995,122787,1468,25494,332,929,385,24565,542,26953,550,2773,686,24180,811,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10706635,3455,5195213,4596,997015,3397,61597,4427,935418,4818,1246889,3802,64779,4098,1182110,5869,2218206,3969,128471,5171,2089735,6704,441808,2128,24021,2152,417787,2828,291295,2043,34987,2788,256308,3374,5511422,4542,956274,2973,32584,2688,923690,4009,1269022,4125,47553,3811,1221469,5580,2337997,4134,128031,5673,2209966,7142,510398,2047,25259,2688,485139,3113,437731,2483,61398,3881,376333,4256,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3507581,2209,1715339,3853,351676,2198,20789,1975,330887,2650,438161,2886,21408,2217,416753,3608,689183,2559,42186,2629,646997,3287,143940,1324,9567,1119,134373,1803,92379,1297,13396,1296,78983,1644,1792242,3817,331784,2213,10158,1233,321626,2438,446752,2145,16004,1709,430748,2823,721638,2554,42710,2628,678928,3544,165390,1217,10787,1300,154603,1932,126678,1436,19763,1780,106915,2238,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3664689,2485,1799770,3120,322787,2655,17464,2487,305323,3253,444981,2553,24738,2841,420243,3663,762455,3023,46511,3677,715944,4562,166921,1394,10140,1765,156781,2069,102626,1264,14099,1658,88527,1711,1864919,3110,307069,2587,8684,1460,298385,3096,443170,2650,20975,2462,422195,3432,790146,2985,53019,3670,737127,4661,182246,1300,11853,2029,170393,1898,142288,1250,25901,1762,116387,2002,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11854807,2303,5744083,4579,1018857,2859,71256,4136,947601,4797,1387277,3401,63308,3624,1323969,4818,2466632,3628,128431,5820,2338201,6309,509744,2012,23381,2123,486363,2463,361573,1951,40747,3188,320826,3432,6110724,3922,975418,2565,36090,2761,939328,3431,1405182,3072,56214,4049,1348968,4683,2590425,3214,136620,5349,2453805,6186,585683,1843,24294,1964,561389,2610,554016,2441,74349,3748,479667,4264,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,981880,1161,476829,1678,82894,1207,5630,1217,77264,1640,123946,1378,5105,1247,118841,1835,203125,1272,8588,1380,194537,1839,39906,693,1142,522,38764,857,26958,731,3168,900,23790,1173,505051,1519,75370,951,2612,944,72758,1307,125771,1125,5292,1302,120479,1830,215606,1106,10402,1769,205204,2058,45113,570,2384,709,42729,953,43191,773,6412,1385,36779,1507,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4384504,3137,2096521,4657,397407,3173,22695,2314,374712,3973,512589,4049,24472,3257,488117,5184,874211,3813,53727,3808,820484,5109,203197,1742,14759,1830,188438,2398,109117,1702,13207,1563,95910,2352,2287983,3550,385596,2700,10772,1572,374824,3280,543192,3279,18756,2096,524436,4001,963850,3586,50858,3625,912992,4661,232163,1715,11481,1705,220682,2514,163182,1677,29323,2431,133859,2981,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,768422,1187,382812,2185,75699,1496,4192,1126,71507,1751,97217,1459,4346,1035,92871,1745,155851,1294,6977,1234,148874,1788,31452,507,1642,578,29810,741,22593,659,2505,658,20088,852,385610,1949,72948,1462,1901,652,71047,1520,93110,1368,3405,983,89705,1830,155591,1323,7153,1256,148438,1838,32435,591,1058,363,31377,680,31526,522,3740,812,27786,823,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5997436,3621,2898433,5108,559567,3846,30413,2673,529154,5000,705417,3774,32236,2860,673181,4828,1226918,4859,80870,4762,1146048,6236,261565,1739,18075,1928,243490,2475,144966,1579,19227,1877,125739,2305,3099003,4562,532799,3238,17267,2104,515532,3448,733584,3327,28457,3036,705127,4382,1317641,3540,92655,5035,1224986,6476,293852,2033,19095,2009,274757,2980,221127,1574,42358,3095,178769,3370,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24050199,5391,11800027,8540,2611545,6226,139419,7243,2472126,9109,3163396,7041,113019,6128,3050377,9143,4740679,7564,203497,7116,4537182,9696,808833,3062,48235,3125,760598,4250,475574,2787,65811,3802,409763,4175,12250172,7474,2490874,6036,62840,5649,2428034,7755,3169450,5756,88033,4742,3081417,7965,4992054,6591,218344,8085,4773710,9935,914972,3643,55255,3526,859717,5206,682822,3541,119249,4645,563573,5228,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2620804,1564,1307930,2702,329402,2058,13802,1599,315600,2515,382027,2110,15017,1788,367010,2409,467863,2139,19544,2345,448319,3014,77559,713,3585,863,73974,1026,51079,664,6486,1126,44593,1060,1312874,2283,310874,1711,7016,1509,303858,2242,379831,1779,10845,1511,368986,2311,471984,2005,19522,2213,452462,2576,84377,1020,4065,1029,80312,1344,65808,1005,9361,1397,56447,1442,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590593,683,289754,1407,47696,974,3102,814,44594,1269,68201,795,4321,899,63880,1266,128158,1122,7739,1148,120419,1509,29053,425,1793,509,27260,653,16646,308,1907,561,14739,599,300839,1378,45813,943,1662,475,44151,887,67638,851,3597,893,64041,1078,133729,982,7510,1164,126219,1523,30398,390,1327,460,29071,575,23261,433,3922,710,19339,880,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7544587,5490,3637193,6524,689634,4059,31091,2849,658543,5148,915980,6101,35273,2792,880707,6561,1555478,5979,63992,4074,1491486,7603,303131,2271,15450,1626,287681,2658,172970,2018,21622,2223,151348,2645,3907394,4790,662420,3146,16880,2002,645540,3454,964322,4466,28410,2800,935912,5494,1677143,4456,69679,4202,1607464,6117,342367,2412,19300,1904,323067,2923,261142,2099,43682,2816,217460,3135,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6422351,3763,3170134,4776,586734,2859,31961,3115,554773,4266,809342,3835,43151,4202,766191,5579,1349711,3974,71018,4300,1278693,5457,264554,1801,15979,2130,248575,2700,159793,1382,21061,2061,138732,2449,3252217,3280,565971,2677,16684,2121,549287,3324,797331,2826,29915,2517,767416,3274,1382815,3020,70496,4335,1312319,5371,288683,1234,17018,2265,271665,2586,217417,1548,37583,2437,179834,2939,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721985,1310,844667,2625,143254,1675,11575,2083,131679,2283,191989,2027,13205,2071,178784,2703,369073,1847,31225,2620,337848,3073,88006,841,7808,1182,80198,1430,52345,822,7579,1147,44766,1124,877318,2392,135066,1409,5667,1185,129399,1825,191235,1845,9905,1537,181330,2405,380406,1996,30964,2365,349442,2841,93493,963,6473,1121,87020,1520,77118,1066,12175,1480,64943,1776,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5327826,1816,2631530,3702,493369,2659,28538,2479,464831,3298,636143,2773,30296,2614,605847,3378,1133850,3085,49251,3076,1084599,4413,219810,1317,10087,1324,209723,1836,148358,1175,13872,1629,134486,2008,2696296,3285,469972,2272,15177,1915,454795,2831,630865,2421,23545,2362,607320,3137,1143245,2407,48591,3048,1094654,3952,238040,1250,10698,1623,227342,1840,214174,1460,22096,1953,192078,2285,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,534831,1423,271177,2395,52908,1799,3057,929,49851,2118,69646,1208,2870,978,66776,1356,112761,1548,4059,905,108702,1723,23204,857,560,303,22644,835,12658,576,1023,382,11635,637,263654,2303,48004,1466,1290,565,46714,1621,66929,1483,1974,725,64955,1653,109190,1439,3530,762,105660,1619,22970,749,769,484,22201,894,16561,548,2627,834,13934,940,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3389294,534,1604326,2422,314093,2114,34206,3325,279887,3930,397630,1856,25796,3076,371834,3309,636692,2048,78805,4308,557887,4688,154566,869,20290,2187,134276,2360,101345,941,25280,2453,76065,2509,1784968,2448,299827,2155,18493,2406,281334,3102,417170,1686,15824,2144,401346,2823,731726,1862,68451,4654,663275,4808,189726,230,25348,2295,164378,2312,146519,1061,43664,2619,102855,2549,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
