GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001MA,B18106_001EA,B18106_002MA,B18106_002EA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005MA,B18106_005EA,B18106_006MA,B18106_006EA,B18106_007MA,B18106_007EA,B18106_008EA,B18106_008MA,B18106_009EA,B18106_009MA,B18106_010MA,B18106_010EA,B18106_011EA,B18106_011MA,B18106_012MA,B18106_012EA,B18106_013EA,B18106_013MA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016EA,B18106_016MA,B18106_017MA,B18106_017EA,B18106_018EA,B18106_018MA,B18106_019EA,B18106_019MA,B18106_020EA,B18106_020MA,B18106_021EA,B18106_021MA,B18106_022EA,B18106_022MA,B18106_023MA,B18106_023EA,B18106_024EA,B18106_024MA,B18106_025EA,B18106_025MA,B18106_026EA,B18106_026MA,B18106_027EA,B18106_027MA,B18106_028EA,B18106_028MA,B18106_029MA,B18106_029EA,B18106_030EA,B18106_030MA,B18106_031EA,B18106_031MA,B18106_032EA,B18106_032MA,B18106_033EA,B18106_033MA,state
0400000US39,10706635,3455,5195213,4596,997015,3397,11727,1833,985288,3833,1246889,3802,11114,1759,1235775,4101,2218206,3969,62711,3706,2155495,5314,441808,2128,18733,1814,423075,2512,291295,2043,30176,2355,261119,3262,5511422,4542,956274,2973,7021,1247,949253,3104,1269022,4125,9374,1653,1259648,4545,2337997,4134,64716,4384,2273281,5824,510398,2047,22917,2247,487481,3025,437731,2483,60830,3120,376901,3931,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3507581,2209,1715339,3853,351676,2198,3112,610,348564,2236,438161,2886,3686,814,434475,3047,689183,2559,20694,1678,668489,2899,143940,1324,7312,1012,136628,1439,92379,1297,11189,1390,81190,1460,1792242,3817,331784,2213,2754,666,329030,2307,446752,2145,4330,897,442422,2227,721638,2554,23943,2036,697695,3105,165390,1217,9121,1163,156269,1724,126678,1436,20660,1568,106018,2026,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3664689,2485,1799770,3120,322787,2655,2751,781,320036,2732,444981,2553,3051,792,441930,2584,762455,3023,22482,2638,739973,3853,166921,1394,6362,1357,160559,1793,102626,1264,10562,1391,92064,1740,1864919,3110,307069,2587,1724,676,305345,2660,443170,2650,3407,959,439763,2771,790146,2985,25825,2577,764321,3852,182246,1300,8839,1525,173407,1839,142288,1250,24787,2035,117501,2488,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11854807,2303,5744083,4579,1018857,2859,12585,1924,1006272,3375,1387277,3401,11519,2018,1375758,3673,2466632,3628,59983,4049,2406649,5141,509744,2012,17459,1582,492285,2372,361573,1951,34268,2575,327305,3066,6110724,3922,975418,2565,7227,1269,968191,2941,1405182,3072,10017,1445,1395165,3241,2590425,3214,68088,3698,2522337,4412,585683,1843,20531,2179,565152,2496,554016,2441,69964,3317,484052,3502,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,981880,1161,476829,1678,82894,1207,1045,564,81849,1370,123946,1378,1295,557,122651,1521,203125,1272,4114,1258,199011,1799,39906,693,1321,628,38585,881,26958,731,2784,875,24174,1121,505051,1519,75370,951,1002,565,74368,1098,125771,1125,1019,687,124752,1360,215606,1106,5145,1281,210461,1696,45113,570,1743,669,43370,816,43191,773,5934,1207,37257,1287,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4384504,3137,2096521,4657,397407,3173,4762,1094,392645,3647,512589,4049,5891,1559,506698,4548,874211,3813,25079,2456,849132,4576,203197,1742,11788,1684,191409,2214,109117,1702,11472,1485,97645,1998,2287983,3550,385596,2700,3050,1077,382546,2925,543192,3279,5512,1456,537680,3739,963850,3586,29850,2831,934000,4629,232163,1715,11891,1636,220272,2330,163182,1677,29312,2463,133870,2815,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,768422,1187,382812,2185,75699,1496,982,528,74717,1563,97217,1459,788,540,96429,1496,155851,1294,4182,940,151669,1733,31452,507,1097,397,30355,644,22593,659,2240,536,20353,786,385610,1949,72948,1462,333,239,72615,1493,93110,1368,740,419,92370,1512,155591,1323,3495,880,152096,1498,32435,591,1160,443,31275,667,31526,522,4841,1065,26685,1098,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5997436,3621,2898433,5108,559567,3846,5348,1181,554219,4158,705417,3774,9242,2026,696175,4222,1226918,4859,39492,3393,1187426,5521,261565,1739,13707,1648,247858,2323,144966,1579,18957,1907,126009,2200,3099003,4562,532799,3238,3813,1051,528986,3341,733584,3327,6920,1675,726664,3695,1317641,3540,46514,3275,1271127,5305,293852,2033,16819,2008,277033,2678,221127,1574,41069,2538,180058,2992,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24050199,5391,11800027,8540,2611545,6226,28131,3378,2583414,6961,3163396,7041,27010,3267,3136386,7774,4740679,7564,111957,5977,4628722,9484,808833,3062,36037,2226,772796,3625,475574,2787,60248,3637,415326,4114,12250172,7474,2490874,6036,16897,2586,2473977,6543,3169450,5756,22118,2705,3147332,6469,4992054,6591,127228,5964,4864826,8922,914972,3643,56084,4114,858888,5962,682822,3541,132182,5121,550640,5977,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2620804,1564,1307930,2702,329402,2058,2641,683,326761,2241,382027,2110,3601,944,378426,2307,467863,2139,7984,1544,459879,2420,77559,713,2813,680,74746,964,51079,664,4072,791,47007,1011,1312874,2283,310874,1711,1745,631,309129,1835,379831,1779,2099,588,377732,1909,471984,2005,9563,1596,462421,2489,84377,1020,3387,865,80990,1361,65808,1005,9185,1484,56623,1509,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590593,683,289754,1407,47696,974,1162,473,46534,1109,68201,795,726,385,67475,904,128158,1122,2683,540,125475,1156,29053,425,1408,387,27645,502,16646,308,1715,504,14931,567,300839,1378,45813,943,669,407,45144,912,67638,851,759,403,66879,910,133729,982,3619,777,130110,1173,30398,390,999,319,29399,510,23261,433,3559,683,19702,825,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7544587,5490,3637193,6524,689634,4059,8058,1574,681576,4314,915980,6101,6986,1344,908994,6310,1555478,5979,30474,2823,1525004,6784,303131,2271,13164,1934,289967,2636,172970,2018,19111,1637,153859,2474,3907394,4790,662420,3146,4867,1241,657553,3270,964322,4466,6269,1354,958053,4769,1677143,4456,35082,2383,1642061,4823,342367,2412,13566,1637,328801,2739,261142,2099,42773,2834,218369,3158,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6422351,3763,3170134,4776,586734,2859,5900,1235,580834,3192,809342,3835,8444,1942,800898,4157,1349711,3974,31867,2992,1317844,5411,264554,1801,10451,1502,254103,2285,159793,1382,17753,1939,142040,2464,3252217,3280,565971,2677,3959,949,562012,2723,797331,2826,6235,1384,791096,2970,1382815,3020,34140,3361,1348675,4433,288683,1234,13545,1928,275138,2248,217417,1548,37317,2757,180100,3232,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721985,1310,844667,2625,143254,1675,2277,778,140977,1724,191989,2027,3083,920,188906,2184,369073,1847,16882,2204,352191,3014,88006,841,5797,1175,82209,1422,52345,822,7615,1072,44730,1012,877318,2392,135066,1409,1291,500,133775,1440,191235,1845,1243,630,189992,1933,380406,1996,15185,1647,365221,2817,93493,963,7107,1186,86386,1534,77118,1066,13638,1452,63480,1733,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5327826,1816,2631530,3702,493369,2659,5084,1041,488285,2867,636143,2773,5565,1198,630578,2996,1133850,3085,22434,2399,1111416,3841,219810,1317,6756,1037,213054,1623,148358,1175,13890,1472,134468,1897,2696296,3285,469972,2272,3929,983,466043,2401,630865,2421,5377,1010,625488,2592,1143245,2407,26451,2043,1116794,3094,238040,1250,9671,1333,228369,1723,214174,1460,27406,1936,186768,2553,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,534831,1423,271177,2395,52908,1799,313,422,52595,1872,69646,1208,336,273,69310,1253,112761,1548,2010,555,110751,1569,23204,857,785,387,22419,896,12658,576,910,304,11748,637,263654,2303,48004,1466,375,265,47629,1496,66929,1483,558,318,66371,1580,109190,1439,2270,607,106920,1558,22970,749,388,291,22582,789,16561,548,2128,696,14433,803,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3389294,534,1604326,2422,314093,2114,3115,1122,310978,2352,397630,1856,5217,1230,392413,2077,636692,2048,29870,2661,606822,3703,154566,869,9506,1523,145060,1575,101345,941,17443,2044,83902,2120,1784968,2448,299827,2155,2467,895,297360,2347,417170,1686,4066,1113,413104,1983,731726,1862,30055,3444,701671,3968,189726,230,12666,1798,177060,1815,146519,1061,35948,3107,110571,3066,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
