GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001MA,B01001I_001EA,B01001I_002EA,B01001I_002MA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005EA,B01001I_005MA,B01001I_006EA,B01001I_006MA,B01001I_007MA,B01001I_007EA,B01001I_008MA,B01001I_008EA,B01001I_009EA,B01001I_009MA,B01001I_010MA,B01001I_010EA,B01001I_011EA,B01001I_011MA,B01001I_012EA,B01001I_012MA,B01001I_013MA,B01001I_013EA,B01001I_014MA,B01001I_014EA,B01001I_015EA,B01001I_015MA,B01001I_016MA,B01001I_016EA,B01001I_017EA,B01001I_017MA,B01001I_018EA,B01001I_018MA,B01001I_019MA,B01001I_019EA,B01001I_020EA,B01001I_020MA,B01001I_021EA,B01001I_021MA,B01001I_022MA,B01001I_022EA,B01001I_023MA,B01001I_023EA,B01001I_024MA,B01001I_024EA,B01001I_025EA,B01001I_025MA,B01001I_026EA,B01001I_026MA,B01001I_027EA,B01001I_027MA,B01001I_028EA,B01001I_028MA,B01001I_029MA,B01001I_029EA,B01001I_030MA,B01001I_030EA,B01001I_031EA,B01001I_031MA,state
0400000US42,808147,1150,414656,2647,44944,1129,42479,2112,36787,2206,22140,1148,16052,1527,40358,2079,36374,1522,32490,1249,59625,1941,40871,1538,24671,1113,11180,1240,5950,987,735,314,393491,2477,42149,794,37767,2403,36962,2402,20740,984,15226,1758,36556,2075,30554,1226,29991,1121,55142,1175,41980,890,25857,1037,12066,1060,5731,997,2770,692,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,142853,-555555555,72457,764,6920,354,6091,1310,7829,1327,4257,372,2750,101,7812,572,6370,565,5813,507,10205,903,7200,284,4343,299,1857,185,757,282,253,221,70396,764,6572,429,6068,1182,6181,1161,3601,250,3149,420,7300,462,5333,259,5744,556,9468,394,8455,434,4902,253,2285,150,782,223,556,215,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,253360,1236,135117,2413,13197,1613,14201,1491,11222,1387,4286,905,6852,2046,11515,1751,15326,1656,14556,2372,21363,2072,12480,1881,6499,1137,2527,795,905,437,188,160,118243,2364,15665,1580,15484,1913,8368,1499,6638,1227,4643,1244,8511,1409,10092,1351,13186,1882,13707,1648,12008,1498,6014,1096,2709,747,942,444,276,232,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27186,770,14425,990,2262,577,1663,589,1213,500,526,282,567,345,2056,748,1426,633,965,427,2181,509,1090,431,339,261,103,97,7,14,27,59,12761,822,1787,515,1544,400,1129,378,384,254,366,201,1575,572,1539,444,1169,548,1559,500,716,376,615,413,232,234,17,28,129,152,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,309224,1854,165871,2937,19677,1432,18968,1987,15150,1604,7170,1018,5155,1018,14557,1532,16910,1697,18398,1591,25168,1763,14172,1530,7810,1244,1946,672,638,351,152,211,143353,2952,19464,1695,17565,1923,14557,1688,6863,1027,5859,1254,12106,2072,11264,1091,13456,1240,20331,1431,10671,1329,6833,1022,2349,713,1574,439,461,330,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10154405,1049,5123712,3905,498779,2645,506744,8708,484058,9415,269639,2535,180953,3784,445028,3715,414099,3057,412164,2990,719029,3769,563047,3182,355384,2054,178252,2223,76952,2179,19584,1444,5030693,3660,480450,2820,492541,10008,461514,10052,257436,2855,173857,3239,404412,3464,374279,3172,381671,3351,710825,3224,554297,2915,380215,1965,208178,2047,112190,2859,38828,2676,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,387569,-555555555,200269,1438,22848,943,23073,2120,21082,2156,11279,664,7350,737,19152,997,16040,520,17196,1218,28386,840,18337,846,9341,565,4241,483,1454,431,490,289,187300,1439,21913,838,21187,1831,19744,1850,10520,755,7694,1059,16944,1139,13332,679,14961,758,26565,980,16730,812,10223,618,4549,610,1990,576,948,465,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9546,296,4547,788,550,384,517,328,174,123,106,107,219,153,411,196,711,480,275,288,635,389,527,299,248,224,59,73,17,36,98,86,4999,727,233,235,162,120,680,449,491,343,180,105,692,435,488,213,175,183,459,253,729,396,605,364,58,56,47,99,0,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,707962,2729,371852,2922,35638,2184,34249,2450,29865,2550,17410,1519,13008,1783,33032,1928,36163,1913,38706,2099,64998,2676,37601,1961,20424,1698,7773,1057,2077,507,908,605,336110,3179,35362,2004,32034,2471,26926,2527,14464,1411,10877,1453,28878,1944,30374,1920,31506,1642,53679,2191,35903,1609,21693,1402,9792,1158,3164,743,1458,650,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,831976,416,431961,1765,49031,1217,44968,2864,45589,2927,23622,984,14002,1091,42856,1694,36931,1504,38555,1421,63864,1742,38724,1969,20146,980,8927,1155,3767,891,979,406,400015,1804,48254,1291,45864,2196,41943,2354,22874,1109,16379,1626,33396,1703,32898,1302,32207,1414,55357,1782,34163,1587,20732,1141,9674,914,4481,910,1793,569,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26586,1599,13493,1299,1316,561,304,187,1062,389,679,339,633,335,1653,759,1129,481,2790,1060,853,389,1717,545,796,404,220,196,242,232,99,132,13093,1296,1536,588,2036,566,1341,533,486,405,553,259,1454,470,864,412,835,363,1373,568,936,403,741,461,622,487,188,212,128,155,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,362407,1485,191799,2341,21669,1120,22860,1718,20297,1823,10004,1081,6529,1037,14942,1353,16555,1299,17054,1203,29935,1761,15667,1424,10722,912,3841,597,1296,319,428,235,170608,2151,18792,995,22931,1814,16831,1782,9599,1000,6387,1099,13238,1290,13176,1168,15172,1352,25177,1346,14304,1159,9177,752,3321,635,1603,455,900,383,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51736,1155,27198,1365,2482,705,3600,800,2143,561,1120,616,832,380,3114,715,1831,689,2218,721,3561,808,2238,614,2028,532,1246,677,526,307,259,194,24538,1666,2530,578,2871,802,1641,490,1404,524,928,525,2498,898,2003,542,1987,699,3062,879,1961,784,1891,487,1219,407,413,255,130,151,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3582188,3619,1712758,4303,103235,2395,109148,4125,125912,4030,77713,2153,59086,2819,133853,3094,103304,2303,105751,1914,225404,2423,216208,1537,195994,680,154333,901,77002,2037,25815,1842,1869430,4011,94120,2440,101238,4177,121050,4110,75896,2235,54530,2725,132863,2870,109044,1931,117435,1769,243255,1876,247537,1236,234586,863,188796,462,103751,2760,45329,2766,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
