GEO_ID,B17017_001E,B17017_001M,B17017_002E,B17017_002M,B17017_003E,B17017_003M,B17017_004E,B17017_004M,B17017_005E,B17017_005M,B17017_006E,B17017_006M,B17017_007E,B17017_007M,B17017_008E,B17017_008M,B17017_009E,B17017_009M,B17017_010E,B17017_010M,B17017_011E,B17017_011M,B17017_012E,B17017_012M,B17017_013E,B17017_013M,B17017_014E,B17017_014M,B17017_015E,B17017_015M,B17017_016E,B17017_016M,B17017_017E,B17017_017M,B17017_018E,B17017_018M,B17017_019E,B17017_019M,B17017_020E,B17017_020M,B17017_021E,B17017_021M,B17017_022E,B17017_022M,B17017_023E,B17017_023M,B17017_024E,B17017_024M,B17017_025E,B17017_025M,B17017_026E,B17017_026M,B17017_027E,B17017_027M,B17017_028E,B17017_028M,B17017_029E,B17017_029M,B17017_030E,B17017_030M,B17017_031E,B17017_031M,B17017_032E,B17017_032M,B17017_033E,B17017_033M,B17017_034E,B17017_034M,B17017_035E,B17017_035M,B17017_036E,B17017_036M,B17017_037E,B17017_037M,B17017_038E,B17017_038M,B17017_039E,B17017_039M,B17017_040E,B17017_040M,B17017_041E,B17017_041M,B17017_042E,B17017_042M,B17017_043E,B17017_043M,B17017_044E,B17017_044M,B17017_045E,B17017_045M,B17017_046E,B17017_046M,B17017_047E,B17017_047M,B17017_048E,B17017_048M,B17017_049E,B17017_049M,B17017_050E,B17017_050M,B17017_051E,B17017_051M,B17017_052E,B17017_052M,B17017_053E,B17017_053M,B17017_054E,B17017_054M,B17017_055E,B17017_055M,B17017_056E,B17017_056M,B17017_057E,B17017_057M,B17017_058E,B17017_058M,B17017_059E,B17017_059M,NAME,B17017_001MA,B17017_001EA,B17017_002MA,B17017_002EA,B17017_003MA,B17017_003EA,B17017_004EA,B17017_004MA,B17017_005EA,B17017_005MA,B17017_006EA,B17017_006MA,B17017_007MA,B17017_007EA,B17017_008EA,B17017_008MA,B17017_009MA,B17017_009EA,B17017_010EA,B17017_010MA,B17017_011MA,B17017_011EA,B17017_012MA,B17017_012EA,B17017_013MA,B17017_013EA,B17017_014MA,B17017_014EA,B17017_015EA,B17017_015MA,B17017_016MA,B17017_016EA,B17017_017MA,B17017_017EA,B17017_018MA,B17017_018EA,B17017_019MA,B17017_019EA,B17017_020EA,B17017_020MA,B17017_021EA,B17017_021MA,B17017_022MA,B17017_022EA,B17017_023MA,B17017_023EA,B17017_024MA,B17017_024EA,B17017_025EA,B17017_025MA,B17017_026MA,B17017_026EA,B17017_027MA,B17017_027EA,B17017_028EA,B17017_028MA,B17017_029MA,B17017_029EA,B17017_030EA,B17017_030MA,B17017_031EA,B17017_031MA,B17017_032MA,B17017_032EA,B17017_033MA,B17017_033EA,B17017_034EA,B17017_034MA,B17017_035EA,B17017_035MA,B17017_036EA,B17017_036MA,B17017_037EA,B17017_037MA,B17017_038EA,B17017_038MA,B17017_039MA,B17017_039EA,B17017_040EA,B17017_040MA,B17017_041MA,B17017_041EA,B17017_042EA,B17017_042MA,B17017_043EA,B17017_043MA,B17017_044MA,B17017_044EA,B17017_045EA,B17017_045MA,B17017_046MA,B17017_046EA,B17017_047EA,B17017_047MA,B17017_048MA,B17017_048EA,B17017_049EA,B17017_049MA,B17017_050MA,B17017_050EA,B17017_051EA,B17017_051MA,B17017_052EA,B17017_052MA,B17017_053MA,B17017_053EA,B17017_054EA,B17017_054MA,B17017_055EA,B17017_055MA,B17017_056MA,B17017_056EA,B17017_057MA,B17017_057EA,B17017_058MA,B17017_058EA,B17017_059EA,B17017_059MA,state
0400000US13,3546965,15286,617272,12344,346652,9098,121547,6217,3910,886,60589,4475,42430,3763,14618,1826,225105,7304,36259,3715,4637,1423,19648,2942,9463,1589,2511,740,188846,7307,21222,2603,109924,5626,43479,2974,14221,1847,270620,9051,111163,5952,17573,2219,28487,3320,49594,3488,15509,1807,159457,6450,20210,2154,29524,3152,61826,4394,47897,2995,2929693,17547,2043151,17369,1551157,16529,21577,3102,545458,10695,673071,11327,311051,5350,491994,12413,139443,6317,6485,1567,63855,4728,54263,4027,14840,1801,352551,9633,8499,1641,147098,7019,141253,6425,55701,3337,886542,13182,418890,9245,21725,2365,164965,5871,154186,6447,78014,3460,467652,9771,17228,2289,114425,5292,167930,6262,168069,5383,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,47007,3468,22104,2150,9098,1355,368,190,3072,809,3604,966,2054,528,13006,1611,3288,984,390,282,851,429,1406,576,641,577,9718,1365,845,387,5719,981,2674,729,480,236,24903,2248,11294,1562,1214,615,3007,1160,4727,915,2346,705,13609,1779,1735,598,2248,844,5158,1210,4468,953,403113,4365,289099,4979,226092,4799,4772,1060,76138,3124,93217,3509,51965,2129,63007,3971,19756,2125,266,175,7830,1509,6889,1293,4771,891,43251,3488,1121,606,10789,1689,17265,2008,14076,1418,114014,4090,59715,3221,2250,677,22184,2171,21302,2128,13979,1349,54299,2701,1482,664,11581,1759,16845,1670,24391,2021,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,86416,4920,42621,3508,20025,2292,2191,948,8940,1483,6510,1319,2384,1095,22596,2518,5339,1542,651,452,2940,1198,1600,770,148,149,17257,2240,2037,738,10690,1943,3632,1130,898,451,43795,3165,20809,2404,5235,1272,4271,1155,8547,1576,2756,834,22986,2670,4506,1180,3703,1081,7630,1456,7147,1402,502073,5990,367440,6439,304897,6146,7205,1367,104314,4737,126713,3953,66665,2420,62543,3665,22279,2407,938,528,11179,2021,7427,1543,2735,668,40264,3045,1439,769,16581,2346,15076,1671,7168,1183,134633,5619,66089,3835,4695,1125,20295,2268,24349,2426,16750,1715,68544,3719,3509,1140,11504,1736,22421,2549,31110,2378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,670668,11466,336300,8797,114178,5289,4154,1080,54562,3594,40805,2403,14657,1572,222122,6513,38918,3214,4423,1262,22760,2308,9120,1296,2615,710,183204,6098,20202,2515,107270,5745,44047,3364,11685,1615,334368,7102,141012,5258,21358,2092,39096,3310,57595,3272,22963,2704,193356,6257,27106,2614,36741,3202,66641,3664,62868,3402,4112753,14361,2792069,16410,2185466,17613,19397,2195,741004,10359,987399,10299,437666,6645,606603,11632,183341,5881,9159,1355,79473,4030,72060,4091,22649,1809,423262,9450,9915,1688,156397,6396,175738,6095,81212,3885,1320684,16233,626835,10860,29697,2857,237246,7769,228074,6024,131818,4615,693849,10917,25933,2344,157189,5804,215857,5634,294870,6987,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,372351,8589,195995,6985,66213,4206,3894,1089,34218,3059,20520,2105,7581,1404,129782,5588,22096,2619,1766,590,12174,1886,6763,1292,1393,476,107686,5389,13802,2250,65466,4382,22516,2199,5902,1055,176356,5601,74152,4222,15003,1804,19000,2325,30992,2561,9157,1336,102204,4579,19876,2240,15246,2035,38756,3014,28326,2139,2126044,11252,1451946,12889,1159991,12181,16853,2617,386533,7868,511662,7034,244943,4261,291955,8414,92177,4459,5713,1370,40755,3510,34176,2241,11533,1469,199778,7560,6670,1560,79726,4975,76146,3970,37236,2602,674098,10664,328340,8207,22118,2416,107244,4851,126450,4589,72528,3249,345758,7282,13825,2232,57507,3195,116534,4250,157892,4019,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,153121,5865,64097,3688,20459,1867,770,385,9339,1358,5940,870,4410,744,43638,2894,7450,1116,471,332,5222,988,1514,466,243,163,36188,2512,5414,1176,23257,2307,6068,1205,1449,467,89024,4409,37242,3136,10445,1598,8074,1353,14340,1823,4383,746,51782,3018,14310,1743,6580,1174,13590,1698,17302,1519,1083088,8239,729652,7685,604648,7402,6912,1173,197968,5189,263534,4432,136234,2440,125004,5124,45582,3176,2894,972,23018,2363,15906,1850,3764,698,79422,3915,3960,1222,33383,2771,28043,2248,14036,1512,353436,7190,173019,4727,17296,1912,57657,3229,60971,3120,37095,2008,180417,5702,11609,1830,28345,2573,55247,3219,85216,3048,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,148920,5604,70937,4162,27616,2432,2646,824,13108,1882,7893,1440,3969,642,43321,3714,5850,1173,1135,515,3046,848,1432,464,237,183,37471,3467,6802,1391,22929,2749,6332,1265,1408,549,77983,3783,34028,2800,10245,1596,6614,1369,12666,1673,4503,736,43955,2838,9760,1612,5689,1100,15056,1600,13450,1356,964809,7638,664659,8088,540549,7886,10766,1502,190408,5475,230852,4212,108523,2636,124110,4907,42494,3195,4101,1161,19715,1976,14310,1912,4368,834,81616,4034,2935,937,32415,2987,31146,2452,15120,1166,300150,7103,144732,5555,10706,1488,50972,3471,51526,2809,31528,2261,155418,4764,9734,1364,26411,2509,47821,3051,71452,2683,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,318233,6465,165026,5325,61993,3848,4032,1066,25279,2279,24412,2571,8270,1108,103033,4941,19050,2336,2012,722,8981,1639,7066,1399,991,437,83983,4090,10697,1564,49220,3368,19278,2181,4788,1037,153207,5642,60111,3914,8081,1781,16044,2058,25416,2298,10570,1496,93096,3858,11702,1689,12139,1499,39003,2942,30252,2206,1387390,9955,974570,10050,771347,8914,13596,1706,252258,6529,337654,5625,167839,3794,203223,6723,67821,4643,3953,1489,27180,2871,26760,2549,9928,1518,135402,5445,4702,1251,51533,3828,49697,3097,29470,2555,412820,8319,198766,6160,12132,2390,64516,3765,78763,4376,43355,2812,214054,5493,9220,1518,38275,3007,71650,3507,94909,3483,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,328800,7755,173115,5872,41715,3054,1903,738,14659,2301,17117,2112,8036,1162,131400,5137,15795,2153,1844,731,5620,1178,7025,1623,1306,480,115605,5018,14639,2073,66401,3648,25398,2663,9167,1428,155685,5249,61984,3541,9983,1899,13536,1952,27632,2313,10833,1638,93701,4277,12565,1928,12962,1778,36834,3040,31340,2364,1399349,10036,956322,11629,703917,11605,9697,1860,241411,8198,310000,6663,142809,3625,252405,6243,75010,5466,3931,1191,33481,3809,26544,2666,11054,1419,177395,5878,6695,1503,69133,4458,67004,3406,34563,2210,443027,10020,227332,7660,12447,1882,82659,4826,86216,4801,46010,2921,215695,6857,8214,1550,42004,3216,78189,4214,87288,3515,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,77848,3734,32477,2997,12059,1586,126,112,4265,962,5549,993,2119,613,20418,2331,3813,997,130,135,2333,762,1194,548,156,132,16605,2265,1279,554,11113,1841,3824,974,389,190,45371,3358,18741,2124,1576,613,5661,1202,8707,1212,2797,648,26630,2592,2268,929,4473,1205,9537,1373,10352,1373,469838,5474,306132,5500,251454,5302,1753,629,69163,3358,116566,3126,63972,2180,54678,4018,19898,2682,828,548,8211,1585,8193,1731,2666,720,34780,2749,1153,527,12725,1854,14635,1734,6267,958,163706,5379,75922,3801,2854,847,20088,2299,33140,2560,19840,1751,87784,3996,3110,925,13786,1567,32834,2618,38054,2012,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,210254,7510,101919,5268,32094,2988,777,463,11879,2116,12176,1703,7262,1327,69825,5054,9266,1712,803,495,4761,1350,2979,940,723,386,60559,4564,5947,1498,37025,3675,14257,1634,3330,851,108335,5250,42500,3112,4521,1134,10264,1800,19976,2082,7739,1230,65835,4004,5832,1054,10934,1620,25314,2189,23755,2601,1951426,8412,1341877,11651,990300,11818,7273,1451,323719,6642,464711,7220,194597,4086,351577,9490,92869,4626,4555,1151,38865,3057,38341,3102,11108,1447,258708,8759,5692,1550,95685,5481,114666,5080,42665,2841,609549,11759,267882,8011,8729,1348,95721,4878,108250,4455,55182,2775,341667,7993,11856,1888,80910,4446,120690,4199,128211,4224,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,306596,8368,138598,5776,40585,3237,1080,586,15802,2234,16149,1916,7554,1191,98013,4546,15332,2021,2196,940,7062,1544,5306,1320,768,424,82681,4038,6525,1432,53391,3517,19908,2315,2857,733,167998,6638,67618,3826,9808,1725,15544,2152,28314,2397,13952,1781,100380,5374,12879,1936,15175,2175,33046,2727,39280,2700,2229725,11253,1482204,12602,1149664,14236,3194,942,357166,7781,547418,9185,241886,4242,332540,9472,92710,4654,2541,901,35942,2719,41357,3414,12870,1488,239830,8209,6273,1284,81648,5480,108936,5218,42973,2799,747521,10892,334277,8530,12798,1631,129005,5621,117401,4524,75073,3469,413244,8727,13832,1725,101323,4496,129097,4560,168992,4428,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,606638,7948,305163,6944,97528,4237,4214,974,45884,3239,35082,2307,12348,1362,207635,5408,36204,3048,4969,1418,18958,2221,10781,1350,1496,495,171431,5223,22257,2676,102640,4541,38675,2695,7859,1108,301475,7011,137128,5521,24011,2102,33434,2755,61522,3875,18161,1752,164347,5636,24716,2097,25514,2545,65181,3549,48936,3015,3225828,11684,2179395,15204,1712295,14909,12842,1758,509291,9017,796641,9133,393521,4359,467100,8862,143148,5530,5684,1294,57173,3756,59547,3646,20744,1775,323952,7380,8906,1741,117593,4973,129626,5341,67827,3019,1046433,12567,502710,9372,27650,2546,157906,5988,195512,5387,121642,4382,543723,9800,23348,2228,88813,4486,182346,5512,249216,5051,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,230526,5667,99247,3669,32824,2281,1537,496,15828,2043,9501,1077,5958,629,66423,3498,10498,1513,1871,654,4779,923,3403,918,445,245,55925,3479,9025,1637,36024,2479,9125,1481,1751,555,131279,4256,57787,3262,12510,1705,14072,1718,22340,2010,8865,1339,73492,3177,14385,1629,12191,1577,21260,1867,25656,1859,1889428,8858,1272942,10831,1045073,10587,10882,1726,353329,6548,469819,6693,211043,2970,227869,6100,75477,3593,3717,932,34975,2593,28615,2244,8170,1025,152392,5184,5747,1328,65888,3642,59284,3024,21473,1691,616486,9053,294445,5660,16521,1951,107765,4001,110996,3623,59163,2564,322041,6454,17379,2207,66610,3121,105344,3634,132708,3309,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,246357,7818,141333,6145,40695,3550,1653,694,16410,2504,16367,2059,6265,1198,100638,4748,10265,1738,1194,573,3956,1062,4469,1201,646,345,90373,4730,7894,1332,54064,3582,21994,2171,6421,1238,105024,4886,43965,3286,5381,1403,9847,2047,19858,2336,8879,1524,61059,3451,4974,979,7286,1683,24686,2418,24113,1879,844645,9539,603746,9725,446953,8316,7288,1685,145143,4815,193572,5277,100950,3422,156793,6075,43376,3305,1946,842,17055,2647,16415,2123,7960,1200,113417,5218,3639,957,43766,4202,41605,3075,24407,2066,240899,7448,117672,5424,6261,1385,40287,3138,44980,3292,26144,2298,123227,5115,2683,995,20290,2851,40812,3024,59442,3603,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,358854,9117,175804,7497,64532,4472,3544,1105,27906,2770,22851,2440,10231,1385,111272,6072,18658,2282,2295,943,9769,1628,5382,1271,1212,565,92614,5700,12121,1895,56054,3965,19853,2855,4586,994,183050,6152,79862,4469,15201,2013,19153,2651,33590,2730,11918,1405,103188,4204,16019,2306,15376,1742,37038,2797,34755,2386,2003999,11099,1347281,11142,1069451,11725,15652,1962,347738,7586,464848,6981,241213,4581,277830,6802,82125,4160,3875,1231,34910,3065,31936,2657,11404,1334,195705,5643,7650,1582,76527,4263,75469,4375,36059,2400,656718,8897,309974,7752,19523,2496,107513,5693,115919,4425,67019,3706,346744,7687,15659,2161,65776,3970,116177,4338,149132,5018,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,63526,4163,28884,2866,10985,1659,934,601,4349,1014,4298,937,1404,440,17899,2470,4064,1042,579,426,1416,670,1598,722,471,335,13835,1911,2749,909,7893,1242,2811,758,382,220,34642,2888,16019,1777,3696,1063,3524,916,6091,1047,2708,674,18623,2190,3007,852,1753,618,6717,1308,7146,1129,342762,4800,227207,4879,188266,4137,1952,635,55643,2825,84760,2564,45911,1929,38941,3096,14913,1590,931,580,6397,1217,6209,1080,1376,402,24028,2242,1474,707,9346,1532,9393,1352,3815,717,115555,3971,57740,2883,3291,889,18257,1892,21315,2025,14877,1407,57815,2684,2499,675,11282,1482,18864,1786,25170,1707,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,91053,3819,41593,2653,16521,1912,739,327,8386,1552,4558,871,2838,641,25072,2145,4199,1025,629,451,2640,897,544,276,386,229,20873,1950,3828,846,13240,1754,3428,881,377,212,49460,3309,21191,2350,5849,1060,5175,1226,6979,1309,3188,706,28269,2365,6306,1184,3599,932,9054,1492,9310,1137,639526,4307,433407,5681,356284,5229,5697,1168,123641,3964,151805,3233,75141,1870,77123,3860,26570,2401,1834,668,13438,1898,9056,1261,2242,572,50553,3033,2596,737,22270,2233,17059,1955,8628,1132,206119,5121,102891,4054,9333,1365,37803,2738,36351,2398,19404,1287,103228,3877,6522,1124,19573,1743,31743,2377,45390,2243,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,138954,5552,74004,4340,30683,2890,747,439,16736,2379,9573,1236,3627,963,43321,3555,9005,1638,1290,588,5203,1208,2051,670,461,291,34316,3246,2807,833,22451,2783,7302,1141,1756,570,64950,3760,30303,2901,3201,1159,8628,1793,12927,1734,5547,1218,34647,2906,3958,1008,7268,1491,13767,1980,9654,1355,863617,8114,565821,9522,425536,8068,5645,1243,146777,5757,178334,5149,94780,2813,140285,5562,47404,3683,2949,985,23149,2753,16639,2088,4667,1028,92881,4499,2690,831,40297,2839,36185,2864,13709,1774,297796,7536,161078,5015,4796,1024,56928,3198,64260,3821,35094,2339,136718,5487,4728,1139,31079,2871,48725,3622,52186,2996,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,45757,3475,17721,2286,6329,1230,270,274,2578,906,2357,623,1124,494,11392,1961,1907,840,389,629,522,359,898,460,98,139,9485,1586,1367,715,5666,1207,2190,878,262,239,28036,2851,12276,2169,1641,661,2911,1074,6200,1422,1524,469,15760,1851,1910,727,2159,817,6491,1243,5200,1120,473489,5875,329551,6516,265877,5737,2088,760,74823,3353,130944,3817,58022,2186,63674,3965,20787,2628,1725,914,8964,1649,7817,1368,2281,605,42887,2987,1231,700,15192,2121,18887,2082,7577,1133,143938,5961,70817,4196,3053,997,22443,2464,29860,2873,15461,1428,73121,3531,3235,915,12440,1827,26759,2453,30687,2026,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
