GEO_ID,B27022_001E,B27022_001M,B27022_002E,B27022_002M,B27022_003E,B27022_003M,B27022_004E,B27022_004M,B27022_005E,B27022_005M,B27022_006E,B27022_006M,B27022_007E,B27022_007M,B27022_008E,B27022_008M,B27022_009E,B27022_009M,B27022_010E,B27022_010M,B27022_011E,B27022_011M,B27022_012E,B27022_012M,B27022_013E,B27022_013M,B27022_014E,B27022_014M,B27022_015E,B27022_015M,NAME,B27022_001MA,B27022_001EA,B27022_002EA,B27022_002MA,B27022_003MA,B27022_003EA,B27022_004EA,B27022_004MA,B27022_005MA,B27022_005EA,B27022_006MA,B27022_006EA,B27022_007EA,B27022_007MA,B27022_008MA,B27022_008EA,B27022_009EA,B27022_009MA,B27022_010MA,B27022_010EA,B27022_011MA,B27022_011EA,B27022_012EA,B27022_012MA,B27022_013MA,B27022_013EA,B27022_014MA,B27022_014EA,B27022_015MA,B27022_015EA,state
0400000US36,1992635,11659,996808,8189,423997,7934,368521,7134,55476,4394,572811,8767,426469,8458,146342,6500,995827,8249,491365,8691,438424,8310,52941,4967,504462,9926,420687,9220,83775,4406,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,929144,9188,460549,6473,177861,6098,146398,5704,31463,3454,282688,8320,171430,6959,111258,6455,468595,5957,210044,6573,177463,6256,32581,3040,258551,7625,178510,6418,80041,4620,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90761,2926,47179,2023,20141,1987,18369,2022,1772,614,27038,2270,21122,2025,5916,1409,43582,1776,19126,1791,17918,1738,1208,454,24456,1842,19545,1756,4911,1123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1083546,8967,543155,5714,216298,7045,192749,6895,23549,2299,326857,7708,229580,7162,97277,4953,540391,6218,242644,5865,217350,5478,25294,2894,297747,7284,232963,6511,64784,4526,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,377202,5344,188945,3563,64978,3328,52269,3186,12709,1470,123967,4182,73036,3562,50931,2971,188257,3652,74471,3514,60359,3212,14112,1708,113786,4032,75196,4021,38590,2520,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,366662,5265,183241,4204,71239,4061,59370,4319,11869,2037,112002,5565,68245,4839,43757,4016,183421,3939,78388,3895,64343,3799,14045,2336,105033,4338,76768,4235,28265,3114,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1218841,8617,609078,5993,248984,7400,227770,7116,21214,2187,360094,8422,271840,8393,88254,4520,609763,6500,281316,7608,256794,7338,24522,2799,328447,7264,264859,7784,63588,3890,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,114110,2800,57182,2071,27370,2420,23811,2230,3559,1193,29812,2240,22253,2130,7559,1328,56928,2058,30517,2455,27062,2362,3455,1167,26411,2166,20549,2033,5862,1353,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,465118,6590,231929,4465,87512,4955,73175,4469,14337,2529,144417,5536,88827,5436,55590,4296,233189,4864,107330,5178,87285,4666,20045,2487,125859,5082,89905,4873,35954,3326,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,83196,2523,42501,1705,15953,1924,14648,1804,1305,533,26548,1797,19081,1855,7467,1278,40695,1694,19592,1652,17998,1718,1594,536,21103,1573,15664,1491,5439,1076,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,614716,7863,307939,5533,111045,6557,93797,5573,17248,2858,196894,7365,127039,5911,69855,4496,306777,5350,122632,6462,105191,6014,17441,2559,184145,5976,138173,6200,45972,3710,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2635802,15311,1332253,10994,487741,10791,342781,8939,144960,7413,844512,13859,439378,12236,405134,12119,1303549,10397,543486,13023,387399,11600,156087,7876,760063,14053,449781,11159,310282,10928,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,318980,4671,157082,3467,64162,4053,55342,3755,8820,1848,92920,4185,64968,3581,27952,2946,161898,2805,72213,3602,63123,3501,9090,1413,89685,4412,70067,3857,19618,2095,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,63615,1744,32344,1301,13929,1497,13472,1462,457,285,18415,1683,14366,1526,4049,1022,31271,1207,15007,1275,14492,1281,515,374,16264,1278,13857,1278,2407,789,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,781696,9125,381889,7071,158826,6008,136551,5928,22275,2800,223063,6625,155676,5798,67387,4481,399807,5780,187922,6426,159092,5900,28830,2969,211885,5839,160552,5204,51333,4205,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,648910,7813,331944,5495,119242,5773,96147,4809,23095,2852,212702,5720,136568,5409,76134,4728,316966,4807,129074,5219,104090,4570,24984,3077,187892,6065,137214,6480,50678,3862,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,166229,3599,82789,2387,30381,2544,25318,2456,5063,1216,52408,2947,33792,2835,18616,2205,83440,2677,34743,2532,28710,2519,6033,1256,48697,2504,32139,2533,16558,2088,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,537495,5298,271825,4209,113693,4377,99327,4710,14366,1788,158132,4601,112900,4023,45232,3308,265670,3915,131823,3976,118631,4235,13192,1592,133847,4362,109096,4314,24751,2438,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56617,2711,28764,1788,9495,1214,7304,1031,2191,735,19269,1894,13156,1530,6113,1722,27853,1778,12077,1885,10209,1717,1868,836,15776,2087,10959,1907,4817,1238,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,366308,5815,180469,3842,73996,3993,67834,4025,6162,1651,106473,4031,88650,4547,17823,2542,185839,3390,97775,4227,90840,4581,6935,1702,88064,3868,81746,3656,6318,1449,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
