GEO_ID,C07401_001E,C07401_001M,C07401_002E,C07401_002M,C07401_003E,C07401_003M,C07401_004E,C07401_004M,C07401_005E,C07401_005M,C07401_006E,C07401_006M,C07401_007E,C07401_007M,C07401_008E,C07401_008M,C07401_009E,C07401_009M,C07401_010E,C07401_010M,C07401_011E,C07401_011M,C07401_012E,C07401_012M,C07401_013E,C07401_013M,C07401_014E,C07401_014M,C07401_015E,C07401_015M,C07401_016E,C07401_016M,C07401_017E,C07401_017M,C07401_018E,C07401_018M,C07401_019E,C07401_019M,C07401_020E,C07401_020M,C07401_021E,C07401_021M,C07401_022E,C07401_022M,C07401_023E,C07401_023M,C07401_024E,C07401_024M,C07401_025E,C07401_025M,C07401_026E,C07401_026M,C07401_027E,C07401_027M,C07401_028E,C07401_028M,C07401_029E,C07401_029M,C07401_030E,C07401_030M,C07401_031E,C07401_031M,C07401_032E,C07401_032M,C07401_033E,C07401_033M,C07401_034E,C07401_034M,C07401_035E,C07401_035M,C07401_036E,C07401_036M,C07401_037E,C07401_037M,C07401_038E,C07401_038M,C07401_039E,C07401_039M,C07401_040E,C07401_040M,C07401_041E,C07401_041M,C07401_042E,C07401_042M,C07401_043E,C07401_043M,C07401_044E,C07401_044M,C07401_045E,C07401_045M,C07401_046E,C07401_046M,C07401_047E,C07401_047M,C07401_048E,C07401_048M,C07401_049E,C07401_049M,C07401_050E,C07401_050M,NAME,C07401_001MA,C07401_001EA,C07401_002EA,C07401_002MA,C07401_003MA,C07401_003EA,C07401_004MA,C07401_004EA,C07401_005EA,C07401_005MA,C07401_006MA,C07401_006EA,C07401_007MA,C07401_007EA,C07401_008EA,C07401_008MA,C07401_009MA,C07401_009EA,C07401_010MA,C07401_010EA,C07401_011MA,C07401_011EA,C07401_012MA,C07401_012EA,C07401_013EA,C07401_013MA,C07401_014EA,C07401_014MA,C07401_015EA,C07401_015MA,C07401_016MA,C07401_016EA,C07401_017EA,C07401_017MA,C07401_018EA,C07401_018MA,C07401_019EA,C07401_019MA,C07401_020EA,C07401_020MA,C07401_021EA,C07401_021MA,C07401_022EA,C07401_022MA,C07401_023EA,C07401_023MA,C07401_024EA,C07401_024MA,C07401_025MA,C07401_025EA,C07401_026EA,C07401_026MA,C07401_027MA,C07401_027EA,C07401_028MA,C07401_028EA,C07401_029EA,C07401_029MA,C07401_030MA,C07401_030EA,C07401_031MA,C07401_031EA,C07401_032EA,C07401_032MA,C07401_033MA,C07401_033EA,C07401_034EA,C07401_034MA,C07401_035MA,C07401_035EA,C07401_036MA,C07401_036EA,C07401_037MA,C07401_037EA,C07401_038MA,C07401_038EA,C07401_039EA,C07401_039MA,C07401_040MA,C07401_040EA,C07401_041MA,C07401_041EA,C07401_042EA,C07401_042MA,C07401_043MA,C07401_043EA,C07401_044MA,C07401_044EA,C07401_045EA,C07401_045MA,C07401_046EA,C07401_046MA,C07401_047MA,C07401_047EA,C07401_048EA,C07401_048MA,C07401_049EA,C07401_049MA,C07401_050MA,C07401_050EA,state
0400000US25,6580729,11132,289060,3781,1016722,3379,683416,6202,901429,5413,839578,4214,993462,3727,866229,2693,540442,2384,450391,2315,5724592,21615,242402,4275,926955,6472,490507,7250,677823,8227,730086,6222,916049,6149,813236,4477,508619,3067,418915,2972,510981,17028,30742,3188,68798,5895,96869,5460,125050,6621,69506,4778,49146,4776,31774,3333,18625,2241,20471,2307,189632,9386,9135,1826,11335,2392,49545,3264,55812,5020,24411,3209,15815,2838,11323,1931,6040,1316,6216,1166,155524,8476,6781,1589,9634,1931,46495,3069,42744,4089,15575,2509,12452,1996,9896,1763,7158,1572,4789,1234,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9757985,15325,455026,5064,1666193,6314,1004261,5722,1175566,6151,1203542,5424,1415248,4578,1350401,4045,837413,3163,650335,2848,8296283,28574,358150,5919,1431187,11376,665316,8120,881695,8565,1036305,7616,1280696,6239,1249569,5762,789809,3727,603556,3673,904736,24274,67423,4436,167927,9367,179780,7563,181438,7317,108658,5467,85645,4928,58388,3966,25628,2405,29849,2110,389970,14502,21481,2668,48213,4549,118375,5905,75107,4503,42622,3532,36159,3280,25485,2473,11894,1652,10634,1783,166996,10033,7972,1695,18866,3529,40790,4031,37326,3761,15957,2449,12748,1966,16959,2793,10082,2078,6296,1726,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5340632,11525,279056,4201,931795,3616,511952,5303,728055,6171,668025,4824,771782,3093,697350,3067,412778,2168,339839,1576,4585137,18773,229811,4854,826735,7880,324046,5972,552758,6898,583811,5258,706241,4734,653817,3663,391508,2318,316410,2694,392050,15423,28242,2810,65984,5727,77297,4380,92009,5107,45038,3366,37090,3812,21636,2412,9473,1415,15281,1857,244224,9324,15276,1888,28126,3231,71856,3867,59256,4549,25435,2354,18662,2189,12791,1502,6106,1077,6716,1174,119221,7696,5727,1232,10950,2395,38753,3046,24032,3168,13741,2538,9789,1853,9106,2021,5691,1593,1432,568,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2954822,9740,165352,3849,538327,5107,320634,6218,375851,7454,383293,5699,387840,4794,368330,3084,241094,2460,174101,2227,2531410,17190,132640,4267,458030,7400,231497,6093,289308,8443,328121,5838,354672,5389,343709,3892,228478,2780,164955,2452,240237,13933,21787,2793,50963,5058,42053,3871,47505,3654,31602,3431,19296,2717,15496,2312,7070,1439,4465,925,110745,9462,6080,1470,18298,3222,29125,3866,24121,3180,12348,2499,8473,2153,6424,1418,2963,1024,2913,723,72430,7310,4845,1651,11036,3068,17959,2975,14917,2544,11222,2559,5399,1207,2701,818,2583,878,1768,588,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5933353,12787,304426,5037,1022641,5963,583433,5921,791518,6515,719540,5324,836733,3969,772444,3195,503657,2585,398961,2333,5015609,20692,237812,6130,874684,7140,384898,7089,587338,7848,620102,6208,749148,5471,715818,4956,477091,2783,368718,3171,518756,18005,42293,4051,93293,6613,98909,5335,110806,5602,55045,4435,50854,3657,34396,3510,15189,1824,17971,1834,260376,10299,15080,2458,35726,3976,68185,3961,56956,4426,27902,2784,25376,3097,14952,2134,7316,1301,8883,1562,138612,8539,9241,1703,18938,2721,31441,3042,36418,3995,16491,2459,11355,1749,7278,1152,4061,1223,3389,935,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989271,6661,47870,1776,162133,2905,96909,2645,123410,3485,113960,1963,131146,1852,147610,1694,96080,1622,70153,1188,827494,8870,36020,1996,135659,3029,60997,3094,87422,3479,98459,2559,119521,2274,137563,1840,88244,1747,63609,1461,94026,7462,8531,1735,16356,2642,19196,2849,21316,2457,8726,1665,6903,1315,5141,1179,3815,1437,4042,1100,36161,4465,2142,731,6025,1584,8945,1365,7513,1562,4418,1245,2688,641,2231,783,1063,515,1136,503,31590,3927,1177,521,4093,1453,7771,1447,7159,1738,2357,762,2034,733,2675,897,2958,1248,1366,584,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1836250,6568,102718,2264,335531,2683,187208,4180,247410,3199,224362,2926,245701,3053,229716,1861,138433,1534,125171,1301,1546788,11720,83039,2775,292533,3740,111779,4855,183392,4287,193334,3990,223953,3126,213707,1617,130060,1715,114991,1683,169345,8820,12585,2236,26582,2693,39601,3600,39048,3595,19600,2468,12678,1728,9546,1363,3926,821,5779,1056,72362,5658,3973,943,9691,2042,22246,2578,16041,1947,6210,1128,4979,1211,3783,904,2139,829,3300,769,47755,4407,3121,942,6725,1632,13582,2350,8929,1694,5218,1238,4091,1208,2680,1151,2308,717,1101,497,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2715132,13448,140759,3579,480380,5424,254160,4014,390475,5552,373752,4234,373334,3258,329664,2865,230362,2499,142246,2102,2166730,21632,102012,4105,380894,6983,176258,4887,277994,6462,293922,6506,315550,4345,283233,3775,207735,2909,129132,2499,418554,17878,31654,2935,80186,6324,55782,4612,84107,5323,62222,5700,44786,3648,35199,3441,15941,2176,8677,1644,28926,4943,1937,831,3615,1622,5551,1161,6279,1814,4131,1197,2892,1017,2202,954,1551,734,768,451,100922,8543,5156,1397,15685,3739,16569,2017,22095,2956,13477,2341,10106,1973,9030,1604,5135,1387,3669,1279,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1305869,6540,52609,1886,205329,2920,124972,3061,148538,3223,161066,2311,215117,2351,193346,2159,118518,1317,86374,1307,1128583,9242,40369,1966,183150,3261,86642,3235,110774,3276,142113,2628,195378,2394,179670,2431,110416,1846,80071,1551,100912,7678,8280,1784,13987,2304,17626,2200,19690,2459,12767,2193,12699,2027,7596,1512,4467,1258,3800,1030,30288,3503,1643,757,3753,1318,8353,1438,7226,1362,2542,864,2693,879,2185,687,1116,606,777,352,46086,4872,2317,887,4439,1704,12351,1750,10848,2376,3644,1046,4347,1124,3895,1209,2519,633,1726,678,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8811126,13109,430463,5398,1486816,5120,822992,5422,1124145,6240,1177021,4512,1353054,3477,1127961,3162,705242,3377,583432,3110,7941559,23812,373328,6694,1374118,7999,668645,6417,916180,8487,1066998,7258,1263670,5690,1062250,5163,671041,3442,545329,3633,467555,19965,38206,4278,72419,6613,55541,4539,112777,6358,63390,5764,50066,3900,37544,3982,17214,2146,20398,2179,199693,10990,11067,2340,22144,3891,38239,3349,52473,3867,24710,3555,22325,3002,13251,1940,6527,1151,8957,1492,202319,9001,7862,1721,18135,3129,60567,4620,42715,3493,21923,2543,16993,1934,14916,2167,10460,1503,8748,1703,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2065074,11363,112360,3642,371869,3148,212919,4159,273698,5803,247297,4196,269897,3918,267026,2531,182159,2157,127849,2041,1764969,11546,89748,3604,323365,4531,155507,4852,206032,4571,212754,4772,240411,3610,249215,2309,169239,2518,118698,2188,176755,9461,14828,2489,31099,3578,31670,3661,40519,3879,21401,2648,16717,2536,8895,1717,6770,1417,4856,999,47753,5751,2975,1034,6673,1927,13206,2288,9221,1975,5382,1364,3979,900,2974,854,1551,682,1792,680,75597,8508,4809,1725,10732,2357,12536,2199,17926,3769,7760,2005,8790,1897,5942,1576,4599,1130,2503,908,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19414383,19811,957870,7097,3063994,7065,1968292,7763,2791351,11499,2519800,6588,2814395,6856,2458552,4172,1547605,3830,1292524,3276,17297785,33907,820645,7905,2802618,11823,1559167,12221,2248598,14591,2240375,9173,2614325,9504,2323907,5844,1472474,5379,1215676,4712,1227281,29455,87544,4424,171518,8963,194647,9312,311756,11424,164526,7188,125980,7459,80537,4883,41942,3279,48831,3030,487877,15671,25004,2763,49047,7011,129106,6301,121451,6175,62673,4344,44966,4457,29431,2740,13557,2028,12642,1637,401440,15263,24677,3069,40811,4830,85372,5141,109546,7313,52226,4225,29124,3363,24677,2661,19632,2290,15375,2382,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9657082,19743,495457,7254,1672521,7723,969460,8745,1253794,10878,1312947,9818,1343903,6525,1210915,4922,820477,4502,577608,3635,8233641,32920,388110,8240,1441726,12890,679445,11147,937859,13057,1123299,11808,1219339,8468,1124286,5748,780924,5133,538653,4009,818089,25908,69540,5576,154469,10498,140782,7775,176645,8910,112255,6938,71348,5102,48928,3902,22143,2715,21979,1801,358262,15234,20280,2936,41041,5524,100999,5503,77108,4930,44197,4000,33519,3110,22226,2317,9392,1482,9500,1749,247090,13216,17527,2596,35285,5246,48234,4121,62182,4618,33196,4318,19697,2454,15475,2568,8018,1657,7476,1653,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,702429,5889,37914,1387,111812,2475,86257,3056,101179,2522,80202,1852,90511,1752,91453,1686,51467,711,51634,692,593677,6918,33386,1579,99825,2431,49369,2765,76313,2829,71721,1960,82706,1732,85605,1563,48090,1022,46662,1076,54895,5306,2720,802,6585,1615,18661,2493,12765,2345,4581,1120,3596,664,2315,739,880,365,2792,828,24049,2814,726,304,2454,826,9214,1630,4391,1145,2099,733,1474,506,1122,390,1350,757,1219,592,29808,3825,1082,434,2948,1242,9013,1699,7710,1526,1801,951,2735,1066,2411,914,1147,434,961,515,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11408696,14221,558695,5701,1948886,6391,1110363,7563,1439503,7679,1410291,6312,1630603,5618,1558831,4027,968765,3056,782759,2502,9748676,32878,439488,7287,1697139,11985,732463,10310,1082207,10763,1214718,9065,1483361,7881,1451679,5501,919857,4459,727764,4533,1078734,27832,86202,5413,185830,10677,214018,8438,222213,8538,131919,6685,99352,5759,67911,4288,31355,2875,39934,3406,379771,14978,21792,2700,44096,5456,115701,5467,86611,5508,40959,3335,30275,3038,21018,2221,9140,1160,10179,1809,201515,10235,11213,1993,21821,2853,48181,3955,48472,4132,22695,3030,17615,2426,18223,2785,8413,1748,4882,1183,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3777299,11085,212258,3709,684099,4025,383330,4499,519689,5149,468203,4435,492203,4132,468562,2761,313844,2135,235111,2056,3131192,15909,161907,3602,568527,6590,253512,5435,379238,5769,391719,4940,435620,4743,429266,3058,294675,2450,216728,2289,376765,14678,32078,2446,68402,4578,76200,4575,78789,4504,44962,3664,34130,2807,21125,2113,11046,1389,10033,1263,168781,8950,10789,1626,29747,3513,34558,2716,38098,3344,20341,2184,14432,1778,10892,1548,4345,955,5579,1247,100561,9173,7484,1951,17423,3363,19060,2568,23564,3025,11181,2181,8021,1806,7279,1745,3778,1045,2771,826,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3837965,14460,184142,4399,624392,4627,360916,5789,519931,6404,504161,5354,507666,3892,534520,4003,349570,2444,252667,2259,3154813,21706,140271,4553,529216,6937,214745,7545,365045,8110,417163,5724,446368,5411,482332,4335,327366,3027,232307,2946,417300,17381,29182,3055,61732,5262,82431,6401,94457,6362,55293,3561,38607,3698,30494,3256,12493,1959,12611,1813,154172,10004,7888,1680,19619,4097,38036,3177,35296,3758,18903,2702,13785,2409,11679,1975,5164,1211,3802,971,111680,8564,6801,1782,13825,3072,25704,3039,25133,3322,12802,2018,8906,1808,10015,2015,4547,1098,3947,1384,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12601610,17318,577444,5840,1997363,7009,1234573,6998,1593808,8211,1531703,6745,1835696,5502,1740844,3858,1109304,3693,980875,3073,11113742,26981,487260,6787,1789887,10308,900980,10670,1251391,11110,1355290,8241,1697048,7104,1651075,4943,1061660,4284,919151,4176,916182,22735,65582,4612,143885,8827,174104,7114,204430,8169,110516,5816,91790,5700,55200,3955,28870,2459,41805,2773,324391,10410,13748,1847,33216,3213,100317,4972,75741,3975,37323,3656,26151,2474,18035,2003,8527,1553,11333,1568,247295,10934,10854,2082,30375,4156,59172,4205,62246,5149,28574,3835,20707,2615,16534,2594,10247,1689,8586,1577,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035341,5613,42883,1896,159264,2119,113105,2806,134831,2546,128251,1922,155217,1563,139870,1538,86215,1122,75705,1039,905093,9118,35700,2337,142227,3126,86165,3188,104848,3279,110441,2965,142405,1802,130810,2060,82091,1233,70406,1432,75924,7155,5232,1282,11637,2532,13195,2593,16682,2279,11266,2025,7380,1275,4142,1028,2558,680,3832,831,18205,2827,628,399,1613,777,3413,931,4767,1293,1784,734,2419,963,2113,996,692,428,776,420,36119,3823,1323,608,3787,1322,10332,1585,8534,1612,4760,1190,3013,828,2805,870,874,452,691,411,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4666094,15799,236923,4592,782159,5060,481260,6383,603723,8049,588284,5983,645683,5681,612257,4413,433000,3045,282805,2912,4000306,23018,186937,5337,677351,8695,332853,8076,461496,9260,508411,6372,583669,6454,572617,4645,412221,3442,264751,3037,393038,18900,31746,3811,70208,7473,82497,5901,76800,5703,47368,4204,37927,3559,23200,2691,12023,1956,11269,1365,144024,8798,10288,2511,18088,2994,38113,3382,33600,3271,15886,2266,12067,2140,7278,1303,5008,1170,3696,849,128726,9644,7952,1678,16512,3110,27797,2903,31827,3778,16619,3129,12020,2332,9162,2190,3748,914,3089,1111,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,829490,4966,45211,1671,152678,2990,83719,2491,108356,2768,97126,2119,107594,2173,108754,1561,65636,1302,60416,886,691659,7143,36474,1693,128682,2958,48286,2796,82718,2893,82497,2261,97770,1988,99623,1704,60834,1018,54775,1236,72038,4994,6109,1062,12433,2321,16953,1856,13299,1874,8062,1847,5455,1219,4430,1051,2194,687,3103,699,36675,4130,1775,557,5127,1409,11616,1723,7387,1347,3698,965,2641,984,2473,964,706,400,1252,572,29118,4515,853,511,6436,2581,6864,1157,4952,1278,2869,1015,1728,834,2228,772,1902,933,1286,545,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6367970,13467,315970,5398,1088832,6928,626791,6574,827561,7614,840247,5473,889980,5753,833592,4253,558996,3480,386001,3041,5429144,23649,246483,5741,929220,9934,448680,8176,623853,8404,719476,8052,798956,6516,768655,5404,532334,3843,361487,3567,588373,18076,46952,4417,110137,7634,99553,6857,127649,5396,73872,5507,61784,3777,37387,4091,15909,1849,15130,2123,190956,9934,12943,2165,26851,3923,45242,4011,40227,4307,24730,3024,16476,2568,13438,2197,5277,1213,5772,1227,159497,9420,9592,2042,22624,3672,33316,3635,35832,3869,22169,3161,12764,2049,14112,2255,5476,1425,3612,1108,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25763924,31724,1544131,9796,5060493,10650,2685326,12978,3717420,15055,3539242,10267,3416088,8979,2851193,8167,1737468,4955,1212563,4679,21658382,58836,1219934,14159,4354805,21558,1892136,17470,2770631,21993,2993074,16091,3041073,13433,2619931,10392,1635009,6761,1131789,6774,2619295,44513,228618,10439,511681,17497,444869,13547,594325,14130,356929,12692,232464,8934,141338,7122,58977,4542,50094,3709,1076270,29270,68504,5072,137525,9728,258209,9624,254765,10743,140934,6839,102957,6570,62539,3973,28473,3048,22364,2340,409977,18230,27075,3681,56482,4978,90112,6830,97699,6258,48305,4329,39594,3420,27385,2943,15009,1986,8316,1690,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2830550,12875,206641,3440,639467,4916,315605,4552,441135,5462,374286,3809,303581,3332,268909,2323,162311,1768,118615,1669,2361079,14278,167595,3927,560101,6142,201706,5519,323021,5857,323662,4258,276109,3837,247238,3029,152178,2107,109469,1774,290689,11977,23559,2766,55551,6033,69676,4432,71749,3977,31300,3366,17436,2576,11871,1981,5210,1092,4337,993,86839,7461,8263,1605,10926,1955,24325,3556,22391,2870,8569,1688,3809,972,3992,1167,2195,762,2369,848,91943,8829,7224,1543,12889,3118,19898,2502,23974,2992,10755,2439,6227,1562,5808,1507,2728,814,2440,1141,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
