GEO_ID,B27001F_001E,B27001F_001M,B27001F_002E,B27001F_002M,B27001F_003E,B27001F_003M,B27001F_004E,B27001F_004M,B27001F_005E,B27001F_005M,B27001F_006E,B27001F_006M,B27001F_007E,B27001F_007M,B27001F_008E,B27001F_008M,B27001F_009E,B27001F_009M,B27001F_010E,B27001F_010M,B27001F_011E,B27001F_011M,B27001F_012E,B27001F_012M,B27001F_013E,B27001F_013M,B27001F_014E,B27001F_014M,B27001F_015E,B27001F_015M,B27001F_016E,B27001F_016M,B27001F_017E,B27001F_017M,B27001F_018E,B27001F_018M,B27001F_019E,B27001F_019M,B27001F_020E,B27001F_020M,B27001F_021E,B27001F_021M,B27001F_022E,B27001F_022M,B27001F_023E,B27001F_023M,B27001F_024E,B27001F_024M,B27001F_025E,B27001F_025M,B27001F_026E,B27001F_026M,B27001F_027E,B27001F_027M,B27001F_028E,B27001F_028M,NAME,B27001F_001EA,B27001F_001MA,B27001F_002MA,B27001F_002EA,B27001F_003MA,B27001F_003EA,B27001F_004MA,B27001F_004EA,B27001F_005EA,B27001F_005MA,B27001F_006MA,B27001F_006EA,B27001F_007EA,B27001F_007MA,B27001F_008EA,B27001F_008MA,B27001F_009MA,B27001F_009EA,B27001F_010EA,B27001F_010MA,B27001F_011MA,B27001F_011EA,B27001F_012EA,B27001F_012MA,B27001F_013EA,B27001F_013MA,B27001F_014MA,B27001F_014EA,B27001F_015EA,B27001F_015MA,B27001F_016MA,B27001F_016EA,B27001F_017EA,B27001F_017MA,B27001F_018EA,B27001F_018MA,B27001F_019MA,B27001F_019EA,B27001F_020MA,B27001F_020EA,B27001F_021EA,B27001F_021MA,B27001F_022MA,B27001F_022EA,B27001F_023MA,B27001F_023EA,B27001F_024MA,B27001F_024EA,B27001F_025MA,B27001F_025EA,B27001F_026MA,B27001F_026EA,B27001F_027EA,B27001F_027MA,B27001F_028MA,B27001F_028EA,state
0400000US35,180387,11483,16364,2496,15569,2574,795,509,32050,4016,28938,3968,3112,1078,21869,3089,13341,2283,8528,2010,25799,2914,13944,1966,11855,2553,24122,3033,13781,2032,10341,2275,24624,2886,17622,2304,7002,1483,19468,2112,15069,1990,4399,1421,10027,1292,9575,1334,452,371,6064,1160,5898,1186,166,198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1656813,31533,166587,8787,157362,8536,9225,2364,302307,9573,286319,9490,15988,2790,213830,7747,149505,6451,64325,4580,293886,9322,172377,7006,121509,8258,247473,8067,157448,6669,90025,5778,204125,5983,152993,6027,51132,4130,125212,5642,101807,4939,23405,3695,67015,3875,64278,3959,2737,1075,36378,3258,35690,3232,688,362,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,316896,15906,44685,4048,42643,4105,2042,847,82723,6258,68601,6132,14122,2575,38748,3599,15643,2474,23105,2921,56355,5941,15375,2344,40980,5203,55047,4444,18345,2581,36702,4150,25682,3037,10272,1837,15410,2882,9553,1690,4525,990,5028,1345,2246,698,1693,612,553,414,1857,838,1028,551,829,642,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4522,1319,400,263,349,275,51,84,774,428,548,345,226,290,794,555,550,440,244,220,989,608,616,499,373,302,495,332,380,289,115,153,490,340,334,288,156,139,519,292,490,286,29,39,61,99,61,99,0,149,0,149,0,149,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,92041,6890,10215,2180,9561,2187,654,450,19466,2844,17364,2677,2102,965,12294,1876,7538,1412,4756,1233,16201,2465,8535,1664,7666,1766,14039,1990,8506,1592,5533,1398,9824,1669,6267,1100,3557,1301,6785,1187,4743,1003,2042,856,2104,657,2051,640,53,90,1113,677,1085,667,28,48,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,101596,6620,12178,1872,10406,1567,1772,981,23321,2305,18775,2202,4546,1108,13154,1756,5440,970,7714,1529,17920,2089,7371,1367,10549,1566,16350,1832,7551,1517,8799,1528,10149,1474,5488,1114,4661,990,5746,968,3377,709,2369,738,1648,519,1507,509,141,177,1130,318,1017,321,113,117,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,110265,9286,9405,2260,8920,2142,485,562,27295,3716,23380,3412,3915,1491,14876,2376,8130,2014,6746,1654,16977,2829,10032,2123,6945,1584,19296,2766,10959,2041,8337,1892,13148,2210,6994,1506,6154,1765,6342,1142,3954,969,2388,893,1990,674,1990,674,0,200,936,488,853,460,83,145,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,258425,15239,34537,3838,31709,4070,2828,1192,54289,5084,49596,5014,4693,1500,37103,3730,24508,3164,12595,2035,41399,3882,26299,3481,15100,2554,40042,3398,25389,2909,14653,2631,26445,2562,19970,2434,6475,1384,15667,1868,12328,1767,3339,1094,5760,1152,5705,1144,55,68,3183,888,3183,888,0,172,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,72269,7028,6642,1920,6288,1836,354,459,14668,2525,13932,2495,736,523,8333,1558,5210,1240,3123,1016,14762,2071,7874,1715,6888,1648,10601,2058,5421,1456,5180,1837,8551,1502,5664,1251,2887,928,4768,1088,2800,975,1968,931,2636,924,2636,924,0,210,1308,426,1173,440,135,149,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,69283,7092,9474,1882,9044,1841,430,476,12252,2385,10444,2243,1808,826,10072,2234,5398,1691,4674,1586,15926,2500,4125,1157,11801,2303,8153,1714,3547,1033,4606,1344,8709,1850,3340,1150,5369,1506,3440,1152,2382,997,1058,459,1041,630,1041,630,0,204,216,244,94,134,122,203,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,6683,1641,1063,570,887,614,176,208,1005,420,596,343,409,384,1648,653,1105,519,543,419,1415,600,680,412,735,451,760,325,279,210,481,289,447,266,203,204,244,185,212,185,212,185,0,155,133,194,133,194,0,155,0,155,0,155,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,91250,8875,13391,2531,12267,2727,1124,664,18721,2910,13740,2599,4981,1560,11217,2060,4511,1626,6706,1520,21974,2972,6274,1568,15700,2478,14990,2315,3147,1009,11843,1969,6386,1158,3166,937,3220,976,2933,723,1108,547,1825,710,1460,575,1070,523,390,393,178,192,110,150,68,116,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
