GEO_ID,C08524_001E,C08524_001M,C08524_002E,C08524_002M,C08524_003E,C08524_003M,C08524_004E,C08524_004M,C08524_005E,C08524_005M,C08524_006E,C08524_006M,C08524_007E,C08524_007M,C08524_008E,C08524_008M,C08524_009E,C08524_009M,C08524_010E,C08524_010M,C08524_011E,C08524_011M,C08524_012E,C08524_012M,C08524_013E,C08524_013M,C08524_014E,C08524_014M,C08524_015E,C08524_015M,C08524_016E,C08524_016M,C08524_017E,C08524_017M,C08524_018E,C08524_018M,C08524_019E,C08524_019M,C08524_020E,C08524_020M,C08524_021E,C08524_021M,C08524_022E,C08524_022M,C08524_023E,C08524_023M,C08524_024E,C08524_024M,C08524_025E,C08524_025M,C08524_026E,C08524_026M,C08524_027E,C08524_027M,C08524_028E,C08524_028M,C08524_029E,C08524_029M,C08524_030E,C08524_030M,C08524_031E,C08524_031M,C08524_032E,C08524_032M,C08524_033E,C08524_033M,C08524_034E,C08524_034M,C08524_035E,C08524_035M,C08524_036E,C08524_036M,C08524_037E,C08524_037M,C08524_038E,C08524_038M,C08524_039E,C08524_039M,C08524_040E,C08524_040M,C08524_041E,C08524_041M,C08524_042E,C08524_042M,NAME,C08524_001EA,C08524_001MA,C08524_002MA,C08524_002EA,C08524_003MA,C08524_003EA,C08524_004EA,C08524_004MA,C08524_005MA,C08524_005EA,C08524_006EA,C08524_006MA,C08524_007EA,C08524_007MA,C08524_008EA,C08524_008MA,C08524_009EA,C08524_009MA,C08524_010EA,C08524_010MA,C08524_011EA,C08524_011MA,C08524_012MA,C08524_012EA,C08524_013MA,C08524_013EA,C08524_014EA,C08524_014MA,C08524_015EA,C08524_015MA,C08524_016MA,C08524_016EA,C08524_017EA,C08524_017MA,C08524_018EA,C08524_018MA,C08524_019EA,C08524_019MA,C08524_020EA,C08524_020MA,C08524_021MA,C08524_021EA,C08524_022EA,C08524_022MA,C08524_023EA,C08524_023MA,C08524_024MA,C08524_024EA,C08524_025EA,C08524_025MA,C08524_026EA,C08524_026MA,C08524_027MA,C08524_027EA,C08524_028MA,C08524_028EA,C08524_029EA,C08524_029MA,C08524_030MA,C08524_030EA,C08524_031MA,C08524_031EA,C08524_032EA,C08524_032MA,C08524_033MA,C08524_033EA,C08524_034MA,C08524_034EA,C08524_035EA,C08524_035MA,C08524_036MA,C08524_036EA,C08524_037EA,C08524_037MA,C08524_038EA,C08524_038MA,C08524_039MA,C08524_039EA,C08524_040MA,C08524_040EA,C08524_041EA,C08524_041MA,C08524_042MA,C08524_042EA,state
0400000US13,4286025,25812,1519648,17541,750079,16633,1052049,15737,375267,14169,558052,12741,30930,2890,3418991,24013,1250335,15948,569684,12551,864442,15046,274700,11672,442052,11228,17778,2581,436504,14774,112231,5670,91913,6775,87697,5949,71615,6459,71635,5564,1413,889,88821,6025,23925,2794,28413,3117,21068,2709,4679,1591,9691,1996,1045,395,133264,8300,28914,2921,38142,4965,25376,2807,12751,1821,23218,2797,4863,1040,208445,8238,104243,5153,21927,2508,53466,4075,11522,2309,11456,2213,5831,1577,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,673305,7037,225965,7347,141953,5464,160094,7069,64439,3829,57864,3653,22990,2452,455034,8127,153629,6113,88765,4163,106756,5973,49420,3408,41389,3220,15075,1966,90318,5317,33244,2894,19280,2511,21677,2584,8383,1383,5040,1015,2694,849,41119,3576,7447,1136,15439,2288,13456,1637,1159,472,3618,1082,0,185,57215,4508,16271,2210,15081,2049,11075,1835,4029,888,5852,1480,4907,1136,29619,3070,15374,2361,3388,764,7130,1435,1448,559,1965,829,314,272,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,673949,9425,222894,7717,118041,5295,168761,6786,79214,5145,83649,5127,1390,581,531908,9894,173972,6532,90711,4975,136091,6325,62182,4375,67775,4686,1177,544,63044,4879,17164,2343,12641,1973,13408,2509,10054,1765,9564,1818,213,185,4529,1104,1814,676,725,399,886,399,319,262,785,578,0,193,36090,3086,12704,1800,8806,1705,7428,1439,3797,1070,3355,756,0,193,38378,3045,17240,2061,5158,1224,10948,1595,2862,997,2170,828,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5960853,22997,2179758,18781,1030954,16276,1473029,18067,423716,9542,841848,18664,11548,1883,4384980,27860,1583509,17589,716042,13278,1099311,15644,340476,8839,642225,15519,3417,1028,493886,11657,130453,5182,99410,5347,105521,5417,46973,3695,111395,6280,134,111,547271,13985,245093,7563,107174,6020,141662,7034,11961,2052,41381,3967,0,185,283768,10206,98895,5892,67277,4633,62895,4382,13390,1860,35807,3297,5504,1102,250948,8615,121808,5795,41051,3861,63640,4427,10916,1632,11040,1615,2493,693,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2913661,17619,932400,13771,507127,12287,674204,10965,251979,8601,546515,11546,1436,611,2418842,18155,789201,13964,403064,10919,578433,9504,202417,7768,444551,9725,1176,614,260079,8370,65524,3495,49820,3599,45647,3266,32405,2725,66683,4435,0,190,29600,2776,7675,1281,9849,1777,5651,1189,718,410,5650,1253,57,92,106504,6044,28210,2794,28040,2653,19311,2280,8110,1432,22630,2857,203,182,98636,5088,41790,3323,16354,2468,25162,2531,8329,1746,7001,1509,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1549841,9644,524619,9964,268486,6468,356873,8214,142437,5187,257117,6611,309,244,1251692,11586,425871,9503,203255,6284,300579,7621,114995,4414,206776,6541,216,223,134958,5054,36212,2498,25315,2209,24180,2194,18193,1903,31003,2586,55,64,17172,2248,7235,1590,4219,1073,2954,863,363,280,2401,654,0,157,81618,3949,24620,2020,22590,2130,15251,1680,5491,1050,13628,1694,38,65,64401,3558,30681,2417,13107,1683,13909,1693,3395,782,3309,606,0,157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1404005,10889,509456,9350,226784,6546,327552,7262,138301,6067,193270,6019,8642,1592,1156572,11285,427062,8593,181788,5899,275894,6979,109313,5537,156301,5743,6214,1373,130342,5373,36076,2736,20941,2643,26228,2337,20618,2652,25064,2238,1415,481,6744,1264,1648,514,1756,583,1794,696,219,186,1195,517,132,169,54941,3214,17300,1918,12310,1383,10881,1519,5867,1361,8139,1371,444,319,55406,3290,27370,2561,9989,1575,12755,1660,2284,640,2571,794,437,426,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1893943,15108,611618,10493,312531,9417,453413,10252,180772,5908,321654,9578,13955,1829,1573114,16406,515020,9574,250314,8320,390401,9593,139767,5390,267808,8933,9804,1585,179046,6707,48909,3424,32310,3086,31431,2955,28628,2914,36719,3400,1049,440,18267,2316,4349,1231,6167,1443,4272,1045,421,361,3058,790,0,189,63755,4507,15013,2199,15266,1900,13158,1852,6678,2020,10538,1826,3102,847,59761,4269,28327,2369,8474,1478,14151,2104,5278,1698,3531,1148,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1994143,15690,637661,13147,382942,11496,470445,9797,245492,8978,251060,9177,6543,1166,1644426,14104,542396,12477,296334,9629,405461,9195,189342,7077,205643,8351,5250,969,194837,9158,49142,3528,42268,4303,37191,3402,38407,3999,27264,3017,565,359,26900,3207,3809,901,11563,2115,4888,1208,2615,1299,4025,911,0,203,80607,4655,19285,2265,25132,2881,13134,2047,11551,1813,10977,1661,528,336,47373,4325,23029,2822,7645,1492,9771,1590,3577,984,3151,1166,200,237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,612969,7120,210131,6959,117689,5820,144497,5264,67671,3263,72240,4168,741,389,474333,7462,165079,5758,87388,4916,115733,4654,50033,2986,55483,3842,617,352,64912,4152,19390,2208,12597,1599,12781,1941,11390,2058,8649,1269,105,195,3782,945,987,321,1111,514,955,418,242,219,487,283,0,165,33998,2868,8180,1166,11722,1832,7158,1302,2901,1089,4018,978,19,31,35944,3056,16495,1974,4871,1059,7870,1299,3105,844,3603,1130,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2674212,19448,1162433,16487,455827,11437,611901,12203,217552,7811,210094,8049,16405,1960,2045419,18957,916111,15762,318965,9495,472768,12070,164437,6480,164986,7040,8152,1775,247036,8425,89035,5256,47579,3881,52392,3922,34557,3565,22486,2289,987,900,153181,7093,50403,3802,41776,4088,41325,3350,7022,1416,12469,2352,186,167,103632,6226,36558,2883,28851,3409,22310,2459,5763,1359,7051,1369,3099,654,124944,5322,70326,3830,18656,2188,23106,1905,5773,1262,3102,935,3981,740,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,1493133,18340,603453,13629,761880,12994,231081,8603,308331,9824,1456,423,2451965,23319,1065818,16391,410781,11584,557112,11321,178570,6927,238758,7925,926,454,253291,10179,83891,5130,61165,5063,48928,4003,27407,2793,31702,3384,198,195,332387,7900,171544,6444,64462,4661,72126,5307,8271,1678,15952,2513,32,57,214200,7817,88361,4157,47779,3923,52806,4473,8999,1671,16088,2157,167,235,147491,6136,83519,4557,19266,2613,30908,2874,7834,1613,5831,1249,133,171,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,1465618,14875,773893,13242,1030258,12767,321192,7622,648154,11849,1499,485,3493387,21069,1238383,14728,598944,11601,869254,12719,253984,6976,531535,10406,1287,426,371014,9661,96960,4514,78424,4723,77454,3937,43698,3182,74389,4313,89,126,63869,4769,14573,1956,19769,2401,14711,2222,4060,1514,10756,1993,0,168,147829,6944,41828,3310,43516,3245,30811,2267,9864,1585,21687,2408,123,149,164515,6370,73874,4001,33240,2649,38028,2759,9586,1818,9787,1448,0,168,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2790174,13036,1086105,11294,471380,8979,655903,10571,210196,5727,366096,7905,494,266,2189446,12683,856067,9611,345739,7581,527345,9688,170317,5353,289492,6942,486,265,238756,7828,79206,3784,46514,3485,47325,3305,24591,2132,41112,3355,8,14,99302,4167,38904,2760,21189,2233,25481,2153,2613,820,11115,1565,0,145,127243,5658,44070,3351,31760,2873,27825,2760,6004,932,17584,2122,0,145,135427,4577,67858,3510,26178,1950,27927,2433,6671,983,6793,1181,0,145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,345339,8651,213959,8333,273265,8059,111530,5859,186253,7312,5078,1276,951366,13242,296202,8020,177416,7753,240152,7928,84585,4711,150452,6477,2559,942,119796,6844,33176,3817,21745,2351,19584,2240,19485,3126,25708,3315,98,156,5056,1334,614,393,2015,875,1008,557,478,383,941,430,0,208,36421,3276,6692,1564,9402,1404,6194,1478,5315,1333,6535,1437,2283,820,22785,2576,8655,1403,3381,875,6327,1302,1667,756,2617,986,138,165,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,993984,13481,507633,11611,699980,13779,235213,7805,366928,9366,9765,2000,2299416,17448,830112,11957,399412,10805,580883,13312,187283,6411,296570,8354,5156,1276,256151,8751,73101,4859,51695,3867,57135,4236,31497,2979,42363,3791,360,353,49276,3670,9857,1542,16623,2339,14478,1925,1272,535,7046,1436,0,184,94481,5198,28169,2672,23823,2650,20804,2619,7328,1489,14316,1994,41,69,114179,4710,52745,3891,16080,2149,26680,2325,7833,1500,6633,1384,4208,1764,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,472100,6676,164206,5102,93340,4541,112935,5412,55578,3276,44740,3024,1301,597,354929,7078,119128,4976,67888,4103,89805,5157,42541,3074,34454,3052,1113,568,48207,3400,16217,1934,9471,1487,10409,1694,8529,1236,3554,847,27,45,3111,886,757,468,996,519,433,314,321,254,585,378,19,31,37375,3440,13181,1715,10467,1916,7190,1394,2120,595,4304,971,113,151,28478,2805,14923,1607,4518,974,5098,1016,2067,617,1843,751,29,50,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
