GEO_ID,B27005_001E,B27005_001M,B27005_002E,B27005_002M,B27005_003E,B27005_003M,B27005_004E,B27005_004M,B27005_005E,B27005_005M,B27005_006E,B27005_006M,B27005_007E,B27005_007M,B27005_008E,B27005_008M,B27005_009E,B27005_009M,B27005_010E,B27005_010M,B27005_011E,B27005_011M,B27005_012E,B27005_012M,B27005_013E,B27005_013M,B27005_014E,B27005_014M,B27005_015E,B27005_015M,B27005_016E,B27005_016M,B27005_017E,B27005_017M,B27005_018E,B27005_018M,B27005_019E,B27005_019M,B27005_020E,B27005_020M,B27005_021E,B27005_021M,B27005_022E,B27005_022M,B27005_023E,B27005_023M,B27005_024E,B27005_024M,B27005_025E,B27005_025M,B27005_026E,B27005_026M,B27005_027E,B27005_027M,B27005_028E,B27005_028M,B27005_029E,B27005_029M,B27005_030E,B27005_030M,B27005_031E,B27005_031M,B27005_032E,B27005_032M,B27005_033E,B27005_033M,B27005_034E,B27005_034M,B27005_035E,B27005_035M,B27005_036E,B27005_036M,B27005_037E,B27005_037M,B27005_038E,B27005_038M,B27005_039E,B27005_039M,B27005_040E,B27005_040M,B27005_041E,B27005_041M,B27005_042E,B27005_042M,B27005_043E,B27005_043M,B27005_044E,B27005_044M,B27005_045E,B27005_045M,B27005_046E,B27005_046M,B27005_047E,B27005_047M,B27005_048E,B27005_048M,B27005_049E,B27005_049M,B27005_050E,B27005_050M,B27005_051E,B27005_051M,B27005_052E,B27005_052M,B27005_053E,B27005_053M,B27005_054E,B27005_054M,B27005_055E,B27005_055M,B27005_056E,B27005_056M,B27005_057E,B27005_057M,NAME,B27005_001MA,B27005_001EA,B27005_002EA,B27005_002MA,B27005_003EA,B27005_003MA,B27005_004MA,B27005_004EA,B27005_005EA,B27005_005MA,B27005_006EA,B27005_006MA,B27005_007EA,B27005_007MA,B27005_008MA,B27005_008EA,B27005_009MA,B27005_009EA,B27005_010EA,B27005_010MA,B27005_011MA,B27005_011EA,B27005_012MA,B27005_012EA,B27005_013MA,B27005_013EA,B27005_014MA,B27005_014EA,B27005_015MA,B27005_015EA,B27005_016EA,B27005_016MA,B27005_017MA,B27005_017EA,B27005_018EA,B27005_018MA,B27005_019MA,B27005_019EA,B27005_020MA,B27005_020EA,B27005_021EA,B27005_021MA,B27005_022MA,B27005_022EA,B27005_023EA,B27005_023MA,B27005_024MA,B27005_024EA,B27005_025MA,B27005_025EA,B27005_026EA,B27005_026MA,B27005_027MA,B27005_027EA,B27005_028EA,B27005_028MA,B27005_029EA,B27005_029MA,B27005_030MA,B27005_030EA,B27005_031MA,B27005_031EA,B27005_032MA,B27005_032EA,B27005_033MA,B27005_033EA,B27005_034MA,B27005_034EA,B27005_035MA,B27005_035EA,B27005_036MA,B27005_036EA,B27005_037MA,B27005_037EA,B27005_038EA,B27005_038MA,B27005_039MA,B27005_039EA,B27005_040EA,B27005_040MA,B27005_041EA,B27005_041MA,B27005_042MA,B27005_042EA,B27005_043EA,B27005_043MA,B27005_044EA,B27005_044MA,B27005_045MA,B27005_045EA,B27005_046MA,B27005_046EA,B27005_047MA,B27005_047EA,B27005_048MA,B27005_048EA,B27005_049MA,B27005_049EA,B27005_050EA,B27005_050MA,B27005_051MA,B27005_051EA,B27005_052EA,B27005_052MA,B27005_053EA,B27005_053MA,B27005_054EA,B27005_054MA,B27005_055MA,B27005_055EA,B27005_056EA,B27005_056MA,B27005_057EA,B27005_057MA,state
0400000US35,2051900,1154,1008227,2950,84443,2652,1789,706,82654,2556,173427,2396,6591,1539,166836,2590,106565,2086,7236,1494,99329,2541,130995,3224,8183,1535,122812,3757,119240,2603,7643,1424,111597,2988,128450,2366,12044,1889,116406,2950,126532,1183,15155,1718,111377,1783,84816,1451,15785,1963,69031,2231,53759,1164,12673,1499,41086,1591,1043673,2686,81113,2777,2376,772,78737,2786,167968,2307,6107,1371,161861,2599,102555,1775,7203,1290,95352,2138,129939,1681,8149,1763,121790,2234,123567,1843,8447,1369,115120,2400,136609,1813,11160,1667,125449,2353,138901,1000,18557,1925,120344,2290,93516,1189,17198,1643,76318,1874,69505,1234,20161,1535,49344,1800,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,715874,6274,51270,4741,664604,8218,1447988,6941,120573,5588,1327415,8808,979043,3430,113213,5638,865830,5985,1354375,3503,87316,5497,1267059,6514,1211591,2695,76620,4328,1134971,5323,1346917,3191,105456,5224,1241461,6087,1157005,1929,120598,5264,1036407,5526,688744,2031,143318,4408,545426,4640,470987,2063,129717,4361,341270,4378,10027545,5101,686892,6492,55020,4999,631872,7993,1380221,6025,118987,6753,1261234,8363,982691,2698,119344,6086,863347,6411,1402888,2519,97782,4851,1305106,5430,1277632,2623,81270,4475,1196362,5469,1445436,2983,117602,4772,1327834,5076,1282397,1729,134113,5842,1148284,5893,831749,1862,192361,5948,639388,5753,737639,2471,221570,5658,516069,5884,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,374231,5793,22204,2512,352027,5761,790216,6095,68141,4256,722075,6768,475484,5433,60469,4249,415015,6007,575438,7084,49036,3512,526402,7273,619019,5559,52693,3718,566326,5845,641977,4419,71950,3638,570027,6059,567206,2536,79067,3742,488139,4273,380397,2615,117294,4628,263103,5250,217016,2209,81495,3328,135521,3259,5004336,7224,368257,6641,23151,2313,345106,6501,747845,6353,60555,4147,687290,7133,473078,4224,58823,3545,414255,5148,639632,5534,54585,3747,585047,5735,669966,4756,57101,3287,612865,5513,694895,3681,76122,3932,618773,5182,643507,2277,99722,4097,543785,4478,436910,2290,141845,4456,295065,4929,330246,2451,126213,4599,204033,4740,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,28924,1565,1586,395,27338,1566,53093,1904,5875,1253,47218,2148,47419,1665,8645,1667,38774,1964,53594,1704,6277,1176,47317,2036,41978,1015,4916,719,37062,1263,44625,865,5904,778,38721,1062,46265,718,8168,1087,38097,1247,24987,391,11719,851,13268,900,19013,443,11503,790,7510,782,348283,2069,27927,1631,2638,645,25289,1517,50486,1329,6258,1184,44228,1743,43513,1220,7953,1600,35560,1969,45642,1246,3610,740,42032,1448,38246,981,4271,772,33975,1115,45533,774,6312,865,39221,1126,44489,716,8466,1083,36023,1199,25494,332,13113,883,12381,882,26953,550,16288,1158,10665,1094,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,432121,5834,14515,1830,417606,5832,919500,6234,47029,3718,872471,7464,552665,3298,49642,3539,503023,4578,694224,3473,45135,3218,649089,4505,685520,2765,44120,2797,641400,3636,789716,3135,62435,3388,727281,4391,742970,2347,76150,3494,666820,4084,441808,2128,118555,3721,323253,4104,291295,2043,101786,3687,189509,4251,5848479,4420,410150,4580,16751,1955,393399,4731,883181,4578,49903,3594,833278,5282,547764,3073,49228,3816,498536,5062,721258,4011,37792,2986,683466,4205,710878,2408,43137,2904,667741,3453,828136,2425,66764,3241,761372,3232,798983,2279,93706,4798,705277,5137,510398,2047,150983,4322,359415,4542,437731,2483,151880,4180,285851,4976,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,162763,2742,8380,1333,154383,3060,322308,2768,23424,2280,298884,3825,193051,2966,19632,1977,173419,3180,245110,2548,19038,2205,226072,2965,227430,2266,16301,1759,211129,2792,238812,2084,20565,1593,218247,2545,222941,1454,22853,1605,200088,2030,143940,1324,39527,2005,104413,2189,92379,1297,33979,1661,58400,1899,1921520,4017,157370,2793,9389,1308,147981,3040,303692,2895,21492,2039,282200,3109,188959,2075,20063,1956,168896,2564,257793,2149,18810,2098,238983,3182,232998,2499,17845,1911,215153,3084,247104,2077,22080,1948,225024,2891,241536,1307,27535,1718,214001,1930,165390,1217,51873,2321,113517,2377,126678,1436,52506,2556,74172,2380,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,142921,3854,9073,1534,133848,4108,298321,3647,27551,3689,270770,4526,182830,2257,19683,2489,163147,3382,262151,2626,21598,3099,240553,3873,256127,3036,19424,2010,236703,3587,248690,1838,23307,2229,225383,2858,257638,1710,33947,2620,223691,2956,166921,1394,55361,2824,111560,2969,102626,1264,46373,2201,56253,2517,1974867,3282,132498,3382,9502,1525,122996,3477,284519,3483,22196,2662,262323,4555,180129,2407,23125,2687,157004,3748,263041,2810,22525,1800,240516,3336,253359,2489,23191,2103,230168,3254,260202,2380,27866,2361,232336,3281,276585,1259,41091,3000,235494,3320,182246,1300,72134,3267,110112,3299,142288,1250,65852,3018,76436,2909,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,444330,4626,22769,2444,421561,4951,939106,4387,66429,3611,872677,5403,614145,3083,64156,3615,549989,4649,773132,3845,63199,3633,709933,4684,743315,3325,55460,3359,687855,4626,886498,2716,85350,4250,801148,4738,836819,2066,110689,4619,726130,4895,509744,2012,179079,3912,330665,4071,361573,1951,169336,4431,192237,4979,6460713,4826,424223,4502,23867,1926,400356,4717,901184,4276,59471,3374,841713,5139,614747,2861,64829,3417,549918,4267,790435,3290,57052,4009,733383,4400,765770,2085,58010,3216,707760,4091,932606,2662,87751,3745,844855,4261,892049,1953,127033,4775,765016,5200,585683,1843,235332,4523,350351,4915,554016,2441,270539,5454,283477,5727,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,34753,1694,2356,915,32397,1897,75973,1937,4566,1128,71407,2061,58001,1096,9538,1603,48463,1721,65945,1177,3831,952,62114,1446,61479,1360,2991,820,58488,1752,74196,990,4977,992,69219,1324,67450,787,7795,1323,59655,1472,39906,693,11844,1304,28062,1407,26958,731,10876,1321,16082,1330,531385,1618,31727,1462,1473,584,30254,1398,69977,1580,3995,1398,65982,1920,59490,1077,10352,1363,49138,1639,66281,975,5965,1533,60316,1638,64084,769,3173,879,60911,1164,79749,752,5791,1119,73958,1381,71773,628,9007,1312,62766,1393,45113,570,14625,1274,30488,1415,43191,773,16485,1585,26706,1753,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,176565,3815,7972,1666,168593,4127,370358,3347,23980,2917,346378,4233,233026,3276,18659,2027,214367,3888,279563,4419,21324,2422,258239,4958,278440,3562,18816,2093,259624,4000,308376,3043,26720,2752,281656,3640,287395,1792,30609,2937,256786,3148,203197,1742,60533,2908,142664,3651,109117,1702,39009,2029,70108,2432,2432085,4421,176309,4355,8129,1831,168180,4772,353389,3566,20395,2705,332994,4419,238661,2674,18640,2002,220021,2895,304531,3559,19634,2612,284897,4328,301907,3225,20852,2401,281055,3869,333991,2417,30118,2795,303873,3443,327952,1765,40658,2665,287294,3001,232163,1715,72874,3329,159289,3517,163182,1677,58027,2727,105155,2879,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,36427,1608,3713,682,32714,1639,69654,1770,7496,1137,62158,2080,43688,1458,6965,1320,36723,1976,53529,1485,6755,993,46774,1742,48305,1259,6411,1061,41894,1603,53690,1250,9761,1155,43929,1649,53856,718,10975,1141,42881,1293,31452,507,13349,1038,18103,1164,22593,659,11435,885,11158,1021,413845,1983,34269,1363,2743,720,31526,1461,66914,1579,7860,1119,59054,1844,39758,967,6716,1230,33042,1495,53352,1177,5172,939,48180,1372,46360,1059,5372,942,40988,1333,54548,873,7902,988,46646,1148,54683,819,10733,1228,43950,1442,32435,591,15180,985,17255,1013,31526,522,17345,1236,14181,1251,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,250664,5376,13684,1695,236980,5114,514144,5507,36598,3198,477546,6042,309241,3132,28695,2542,280546,3790,396176,3638,34732,3417,361444,4880,405754,3222,34496,2665,371258,4074,427773,3326,40372,3207,387401,4380,393391,2554,45595,3409,347796,3741,261565,1739,80595,3511,180970,3879,144966,1579,55225,3080,89741,3076,3290970,5173,235896,4373,13353,1927,222543,4660,488870,4302,35343,2844,453527,5139,312471,3148,30013,2991,282458,4246,421113,2986,29691,2408,391422,3555,425615,2599,34072,2744,391543,3527,457394,2402,45427,3371,411967,3793,434632,2372,58469,3621,376163,4308,293852,2033,99142,3449,194710,3983,221127,1574,88647,3448,132480,3616,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,1192709,9532,54798,4543,1137911,10029,2401497,9433,150802,7674,2250695,10047,1337439,7551,110831,6862,1226608,9282,1825957,7948,112216,5638,1713741,9878,1713023,5906,115019,5120,1598004,7348,1661609,5494,138996,6453,1522613,7866,1366047,3698,146296,5692,1219751,5126,808833,3062,183131,5590,625702,6006,475574,2787,146891,5583,328683,5772,13193874,8674,1143924,9281,50805,4923,1093119,10261,2290652,9374,137572,6747,2153080,10802,1309209,4880,110160,5327,1199049,7412,1860241,6390,111177,5492,1749064,9233,1790335,5280,124322,5975,1666013,7894,1723797,5033,154218,5412,1569579,7132,1477922,3771,170523,6392,1307399,7163,914972,3643,231728,6219,683244,6706,682822,3541,206902,5183,475920,6073,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,158155,2630,11887,1602,146268,3135,301241,2907,26724,2915,274517,4034,164799,1816,19742,2163,145057,2752,217228,2251,18984,2184,198244,2985,186217,1987,15821,1497,170396,2471,150923,1753,14000,1793,136923,2363,130723,1028,15525,1438,115198,1732,77559,713,20701,1477,56858,1655,51079,664,18612,1476,32467,1611,1436289,2563,148500,2659,13045,1711,135455,2496,285789,2483,22068,2421,263721,3285,164800,1647,22066,2278,142734,2552,215031,2044,18530,1955,196501,2628,182985,1767,16509,1530,166476,2466,151159,1551,12862,1547,138297,2138,137840,1174,18696,1588,119144,1822,84377,1020,23599,1677,60778,1872,65808,1005,23640,1600,42168,1794,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,19995,1167,831,275,19164,1243,43813,1388,2266,629,41547,1446,33346,493,4025,703,29321,807,34855,690,1645,517,33210,873,35875,1008,1951,479,33924,1043,46137,629,3893,734,42244,921,46146,413,5310,808,40836,888,29053,425,8107,901,20946,975,16646,308,6587,742,10059,767,315030,1448,17145,842,448,279,16697,865,42859,1272,1980,588,40879,1264,32686,613,4757,829,27929,1020,34952,620,1387,456,33565,794,36338,534,2484,609,33854,750,48578,706,3157,571,45421,907,48813,669,6249,726,42564,947,30398,390,9834,1020,20564,1044,23261,433,10311,974,12950,969,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,313432,4147,18746,2197,294686,4183,634932,5335,50186,4181,584746,7287,386812,4425,43291,3045,343521,5243,529168,6058,50481,4400,478687,7154,513419,5182,44495,3022,468924,5110,558200,4503,58631,3714,499569,5298,483859,2721,64729,4203,419130,5177,303131,2271,88329,3653,214802,3853,172970,2018,64643,2870,108327,3104,4158268,6203,302076,5368,19593,2409,282483,5039,611218,4592,45586,4125,565632,5097,396736,4516,46906,3392,349830,4970,567586,4438,50516,4354,517070,5822,545800,3984,46503,2822,499297,4746,600638,3432,64900,3453,535738,4833,530705,2479,73900,3854,456805,4352,342367,2412,113306,4109,229061,4581,261142,2099,101648,3849,159494,3790,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,269899,3937,19948,2764,249951,4702,540844,4167,42398,4118,498446,5583,329748,2941,34578,3151,295170,4661,479594,3842,32182,3051,447412,4861,450812,3187,31697,2755,419115,4560,465361,2915,42211,2990,423150,4057,433538,1775,56142,3084,377396,3457,264554,1801,79482,3176,185072,3517,159793,1382,59819,2562,99974,2414,3470006,3595,258597,3957,15633,1979,242964,4156,525163,4356,38773,3440,486390,5228,317156,2416,39782,3412,277374,3781,480175,2662,36791,3291,443384,4383,450481,2872,38164,2910,412317,3832,473556,2155,47788,3127,425768,3830,458778,1716,72165,3583,386613,3832,288683,1234,97363,4086,191320,4252,217417,1548,89244,3435,128173,3191,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,62837,2064,1761,631,61076,2139,133442,2280,4496,1124,128946,2662,88241,1403,9108,1921,79133,2348,103748,1918,3965,1059,99783,2132,114085,1699,4721,1100,109364,1977,123313,1535,5955,1051,117358,1871,131675,798,10997,1615,120678,1945,88006,841,21084,1625,66922,1813,52345,822,15964,1408,36381,1511,927129,2771,59323,1899,970,418,58353,1940,125554,2294,5586,1345,119968,2325,87963,1731,5478,1119,82485,1962,103272,1591,4737,1288,98535,2068,113207,1659,4814,1088,108393,2047,127634,1299,6262,1043,121372,1572,139565,1223,11198,1298,128367,1791,93493,963,26420,1885,67073,1994,77118,1066,24441,1964,52677,1973,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,212816,2857,8948,1337,203868,3172,456885,3206,26146,2295,430739,3794,276859,2349,30350,2372,246509,3349,359284,2573,27618,2342,331666,3552,343825,2623,26576,2358,317249,3848,408955,2439,36059,2014,372896,3025,381070,1634,45356,2124,335714,2446,219810,1317,79183,2272,140627,2599,148358,1175,67091,2728,81267,2766,2861404,3419,202632,3244,7236,1035,195396,3325,432448,3364,24727,2262,407721,4355,272365,2335,29952,2560,242413,3132,358500,2852,25668,1937,332832,3186,343561,2048,22101,1928,321460,2592,416583,1957,36291,2096,380292,3075,383101,1468,53439,2382,329662,2797,238040,1250,98402,2774,139638,2846,214174,1460,104030,3115,110144,3080,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,24699,1565,1315,703,23384,1621,47974,2093,3700,1036,44274,2145,29298,1216,2291,1036,27007,1418,40348,1255,4478,1215,35870,1663,35576,1216,2658,825,32918,1430,36982,1057,2992,719,33990,1297,40203,762,5038,1064,35165,1122,23204,857,7430,1165,15774,1194,12658,576,4943,729,7715,867,282268,2342,22015,1339,1187,692,20828,1393,44603,1739,3265,1010,41338,1707,27347,1356,2516,989,24831,1627,39582,1230,3184,1107,36398,1525,33290,1103,2846,922,30444,1405,36609,990,4901,1035,31708,1519,39291,884,6101,988,33190,1214,22970,749,8985,1127,13985,1254,16561,548,7115,1171,9446,1123,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,128465,3540,8857,1580,119608,3868,289999,3126,33066,3667,256933,4964,191525,2210,25946,2527,165579,3092,206105,2905,22995,2788,183110,3521,223417,2292,28829,3266,194588,3545,216347,1384,22513,2318,193834,2464,196928,497,28300,2326,168628,2351,154566,869,16553,1865,138013,2056,101345,941,13385,1490,87960,1741,1879944,3695,113633,3156,8293,1605,105340,3441,281170,2959,29276,3391,251894,3901,188976,1749,21314,2535,167662,3051,228194,2469,23140,2566,205054,3456,245353,1696,31362,2902,213991,3273,250103,973,32100,2419,218003,2613,236270,592,41538,2843,194732,2858,189726,230,21959,1886,167767,1877,146519,1061,20861,1936,125658,2175,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
