GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001MA,B17023_001EA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004EA,B17023_004MA,B17023_005EA,B17023_005MA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008EA,B17023_008MA,B17023_009EA,B17023_009MA,B17023_010EA,B17023_010MA,B17023_011EA,B17023_011MA,B17023_012EA,B17023_012MA,B17023_013EA,B17023_013MA,B17023_014EA,B17023_014MA,B17023_015EA,B17023_015MA,B17023_016EA,B17023_016MA,B17023_017EA,B17023_017MA,B17023_018MA,B17023_018EA,B17023_019MA,B17023_019EA,B17023_020MA,B17023_020EA,B17023_021EA,B17023_021MA,B17023_022MA,B17023_022EA,B17023_023MA,B17023_023EA,B17023_024MA,B17023_024EA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027EA,B17023_027MA,B17023_028MA,B17023_028EA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032EA,B17023_032MA,B17023_033EA,B17023_033MA,B17023_034MA,B17023_034EA,B17023_035EA,B17023_035MA,state
0400000US37,2474802,16886,323394,8533,110320,4613,48392,3191,38256,3259,21267,2612,2405,783,213074,6665,35366,3702,13327,2207,16703,2197,4881,1543,455,359,177708,5609,45929,3393,93886,5109,34464,3221,3429,957,2151408,15990,1676036,17121,1063899,12410,504547,9826,102652,4911,4938,1259,475372,9433,133146,5932,71340,4554,54798,3650,6676,1525,332,356,342226,8317,183171,5621,144102,6846,14469,2034,484,354,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,4888,1061,2244,617,1725,641,753,370,166,160,7689,1429,1622,640,729,444,450,256,345,335,98,122,6067,1282,1111,383,3911,1277,958,419,87,80,167636,4086,140191,3687,85743,2910,40892,2403,13073,1545,483,218,27445,2596,11347,1818,4401,1136,6048,1378,814,327,84,89,16098,1809,7247,1112,8285,1498,566,395,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,100808,5172,43829,2872,34792,3295,18094,2278,4093,904,238838,8218,38679,3440,10971,1716,21816,2548,4940,1206,952,453,200159,6890,41062,3238,117960,5638,35897,3475,5240,1082,2583758,18414,2017401,17699,1293141,14928,568334,10436,143287,5967,12639,1875,566357,11148,173858,6303,94299,5147,72105,4055,6951,1046,503,362,392499,8891,207893,6198,164669,6469,19385,2341,552,469,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,42975,2443,17777,1152,14087,1422,9440,1168,1671,736,76574,3560,11294,1164,3430,702,5578,875,1871,537,415,301,65280,3209,12560,1386,38171,2590,13282,1446,1267,467,836968,7115,659922,7407,413327,5481,191293,5344,51247,2766,4055,918,177046,5777,61683,3306,31766,2044,26642,2199,3083,791,192,155,115363,4495,61832,3053,47305,2867,6024,1109,202,166,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,45052,3529,19961,2266,13973,1880,9246,1968,1872,723,63616,4409,12243,2401,3544,925,6585,1754,1892,980,222,268,51373,3705,11349,2015,29677,2776,9615,2158,732,539,852529,8622,686711,9053,435728,7414,199279,6014,47982,3901,3722,1130,165818,6126,54166,3654,28825,2501,23229,2550,2058,642,54,89,111652,4842,56422,3473,50669,4361,4561,1414,0,200,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,91104,5389,43751,2971,28097,2828,15513,2046,3743,1003,202264,6464,30849,3422,10813,1665,16012,2449,3502,1155,522,272,171415,5988,38260,2747,94039,5034,35828,3238,3288,868,2858866,18184,2263674,15688,1465878,10811,641495,11220,140814,5234,15487,1939,595192,11251,178072,6999,100128,5049,69893,4259,7724,1381,327,254,417120,8981,240203,6237,157191,6259,18470,2035,1256,626,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,9042,1832,3916,1242,3339,982,1554,692,233,280,18654,2034,2881,854,780,528,1696,658,405,442,0,210,15773,1894,3526,1082,9485,1497,2635,961,127,153,232167,5994,171888,5353,110207,3967,54352,3186,7175,1215,154,125,60279,4216,18329,2276,11379,1884,6087,1386,863,556,0,210,41950,3184,21982,2346,18549,2383,1419,681,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,53918,3958,25208,2452,18269,2532,9132,2039,1309,692,114548,5204,16109,2279,7681,1505,6027,1299,2143,1056,258,348,98439,4855,27491,2652,52370,3821,17008,2280,1570,813,1026638,11110,786844,12553,516656,9503,222725,6900,45717,3648,1746,556,239794,7201,65018,4063,37356,3222,24891,2481,2607,1132,164,195,174776,6526,100827,4682,67538,4496,6093,1621,318,233,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,6026,917,2774,566,1333,498,1638,483,281,241,13606,1555,2731,723,694,308,1715,699,271,153,51,68,10875,1495,1520,399,6948,1349,2097,716,310,225,194206,4218,160767,3874,101114,3400,42021,2513,16484,1800,1148,507,33439,2742,12609,1714,5240,1062,6168,1131,1186,611,15,26,20830,2061,8313,1261,10362,1626,2055,565,100,132,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,78588,5105,34631,3216,26988,2808,13503,1950,3466,1045,141861,6855,23170,2763,7894,1206,12582,2095,2330,867,364,304,118691,6029,29298,2817,62597,4272,22737,2476,4059,1254,1437622,14381,1129842,12607,734161,9401,322663,9571,69154,4412,3864,987,307780,9367,93435,5079,50615,3647,39271,3914,3279,1025,270,321,214345,7850,123928,4887,81308,5315,8720,1811,389,326,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,348865,10943,121092,5922,124204,6962,91922,5810,11647,2273,511249,11937,77034,5006,26758,2588,33793,3457,14776,2452,1707,905,434215,10654,94075,4378,228425,10077,98080,5168,13635,1874,5462428,27260,4203888,27827,2382200,19496,1423684,19520,375487,11671,22517,2854,1258540,20631,383583,11985,216490,8380,145293,5912,20862,2661,938,405,874957,18522,447977,10466,368623,13081,56707,4580,1650,923,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,33188,2537,10040,1466,9920,1499,10109,1645,3119,911,29988,3304,6076,1415,2095,713,2673,888,1038,708,270,262,23912,2765,4960,1333,12730,1867,5212,1180,1010,528,614156,6429,518787,6178,258801,4882,157942,5592,87885,3930,14159,1605,95369,4689,32772,3065,16422,2095,12547,1857,3681,1163,122,148,62597,3616,32823,2349,25657,3154,4040,1014,77,91,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,3257,708,2038,578,867,359,314,221,38,41,8962,1400,1476,593,130,137,921,341,425,415,0,151,7486,1264,1485,589,4366,969,1597,707,38,62,143714,3508,119919,3418,80777,2705,31935,2026,6837,1076,370,213,23795,1691,8223,1037,3751,674,3928,696,488,242,56,99,15572,1241,7357,855,7579,864,636,325,0,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,58409,3115,26491,2482,21124,2418,9148,1543,1646,707,113653,6222,17620,2154,6437,939,10178,1809,899,418,106,169,96033,5328,21504,2189,55294,3953,16827,2101,2408,1006,1877122,15824,1472525,14896,881900,11075,481900,10156,103033,4132,5692,1296,404597,10727,115114,5671,67681,4509,41273,3193,6160,1620,0,198,289483,8308,157807,6044,116155,6186,14777,2121,744,515,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,63721,4490,24869,2445,21899,2521,13509,2354,3444,987,98794,5081,18582,2113,4761,1016,12183,1965,1355,566,283,294,80212,4303,13188,1695,48280,3592,17224,2246,1520,782,1542597,13775,1245354,13658,757247,11509,385505,8311,94678,4769,7924,1375,297243,8749,104705,4917,51034,3424,47893,3613,5408,1471,370,355,192538,6577,98898,4773,83731,4564,9737,1956,172,186,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,25260,2859,12482,1991,8269,1412,4150,1002,359,310,39603,3081,7634,1528,2064,759,4772,1200,798,373,0,190,31969,2995,7791,1180,18552,2227,5114,1417,512,364,414526,7241,330698,7131,230309,5156,83557,4324,16282,1887,550,352,83828,4265,29250,2844,15716,1681,11509,1838,2025,991,0,190,54578,3123,33444,2273,19465,2208,1669,701,0,190,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,41737,2611,19174,1552,11988,1522,8795,1339,1780,432,92165,4344,15992,1864,4240,864,9308,1580,2089,700,355,279,76173,4446,12269,1314,44964,3621,16668,2112,2272,719,1324580,10607,1082970,10490,685020,7490,312223,6998,79329,3478,6398,871,241610,6459,84623,3915,41585,3040,38405,3037,4482,976,151,159,156987,5325,76467,3251,71765,4093,8498,1481,257,210,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,4466,1005,2650,709,1254,562,544,331,18,29,7939,1537,1226,607,753,464,99,119,374,303,0,193,6713,1400,1099,439,4363,1058,1204,678,47,77,136151,3857,113551,4059,69452,3115,33599,2177,10085,1557,415,272,22600,2285,9074,1541,4029,1047,3785,963,1260,707,0,193,13526,1932,5986,1257,6571,1463,956,553,13,23,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,150339,4986,94702,4307,44522,3569,10887,1482,228,237,221628,6669,41273,3211,19332,2015,18232,2241,3709,943,0,225,180355,6492,73933,4137,82451,4912,22735,2560,1236,524,523113,8900,358517,7756,240977,6518,107020,4868,10412,1594,108,139,164596,5695,37948,2709,26214,2454,11259,1783,475,342,0,225,126648,5439,82816,4559,41368,3129,2278,832,186,215,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
