GEO_ID,C17010_001E,C17010_001M,C17010_002E,C17010_002M,C17010_003E,C17010_003M,C17010_004E,C17010_004M,C17010_005E,C17010_005M,C17010_006E,C17010_006M,C17010_007E,C17010_007M,C17010_008E,C17010_008M,C17010_009E,C17010_009M,C17010_010E,C17010_010M,C17010_011E,C17010_011M,C17010_012E,C17010_012M,C17010_013E,C17010_013M,C17010_014E,C17010_014M,C17010_015E,C17010_015M,C17010_016E,C17010_016M,C17010_017E,C17010_017M,NAME,C17010_001EA,C17010_001MA,C17010_002MA,C17010_002EA,C17010_003EA,C17010_003MA,C17010_004EA,C17010_004MA,C17010_005MA,C17010_005EA,C17010_006MA,C17010_006EA,C17010_007EA,C17010_007MA,C17010_008MA,C17010_008EA,C17010_009EA,C17010_009MA,C17010_010EA,C17010_010MA,C17010_011MA,C17010_011EA,C17010_012MA,C17010_012EA,C17010_013EA,C17010_013MA,C17010_014MA,C17010_014EA,C17010_015MA,C17010_015EA,C17010_016MA,C17010_016EA,C17010_017MA,C17010_017EA,state
0400000US24,1443796,11656,101919,5268,32094,2988,18552,2408,69825,5054,9266,1712,6978,1393,60559,4564,51458,4397,1341877,11651,990300,11818,434688,8774,351577,9490,92869,4626,48450,3351,258708,8759,146328,7073,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,23261,2523,98013,4546,15332,2021,11452,1790,82681,4038,72011,3928,1482204,12602,1149664,14236,483850,10587,332540,9472,92710,4654,41474,3875,239830,8209,128433,6309,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,61066,3919,207635,5408,36204,3048,26681,3099,171431,5223,145880,5231,2179395,15204,1712295,14909,652769,10871,467100,8862,143148,5530,72668,4319,323952,7380,171774,5792,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,19731,2235,66423,3498,10498,1513,8147,1389,55925,3479,51536,3485,1272942,10831,1045073,10587,431834,7427,227869,6100,75477,3593,43789,2859,152392,5184,95493,4572,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,22911,2997,100638,4748,10265,1738,7584,1530,90373,4730,76903,4818,603746,9725,446953,8316,175693,5625,156793,6075,43376,3305,18842,2495,113417,5218,63661,4320,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,37456,3785,111272,6072,18658,2282,14867,2084,92614,5700,81054,5321,1347281,11142,1069451,11725,420044,8440,277830,6802,82125,4160,43458,3312,195705,5643,113258,5304,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,5609,1216,17899,2470,4064,1042,3277,969,13835,1911,12658,1771,227207,4879,188266,4137,68499,3213,38941,3096,14913,1590,8562,1370,24028,2242,14675,1807,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,10501,1653,25072,2145,4199,1025,3553,1035,20873,1950,18970,1834,433407,5681,356284,5229,145340,4106,77123,3860,26570,2401,14986,1923,50553,3033,32720,2462,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,20235,2498,43321,3555,9005,1638,7303,1432,34316,3246,30489,3005,565821,9522,425536,8068,179396,6433,140285,5562,47404,3683,25429,2816,92881,4499,54647,3803,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,2597,810,11392,1961,1907,840,1403,783,9485,1586,8459,1535,329551,6516,265877,5737,104691,4833,63674,3965,20787,2628,12529,2025,42887,2987,25300,2682,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,40569,3344,126577,6110,22203,2756,16442,2516,104374,5289,88608,4514,2015532,14743,1544474,14314,700549,9679,471058,10477,138065,6718,60474,4962,332993,8103,165973,5666,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,19652,2607,48339,3530,9143,1492,7217,1451,39196,3119,34460,2858,403798,6847,306127,7165,118888,4981,97671,4090,29874,2608,17979,2132,67797,3845,40595,3239,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,129125,5667,352766,8891,52702,3756,37523,3284,300064,8614,245605,8478,4028380,22401,2955519,20351,1252577,14670,1072861,16601,311285,9608,140105,6264,761576,12978,387032,9616,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,323394,8533,110320,4613,66722,4044,213074,6665,35366,3702,25974,3112,177708,5609,150675,5374,2151408,15990,1676036,17121,652631,10633,475372,9433,133146,5932,71059,4139,342226,8317,194418,7380,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,4888,1061,2676,736,7689,1429,1622,640,1251,607,6067,1282,5411,1320,167636,4086,140191,3687,56818,2748,27445,2596,11347,1818,7874,1600,16098,1809,10305,1479,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,100808,5172,60954,4181,238838,8218,38679,3440,30336,2974,200159,6890,177117,6358,2583758,18414,2017401,17699,776599,12341,566357,11148,173858,6303,90853,4478,392499,8891,219225,6995,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,42975,2443,27269,2112,76574,3560,11294,1164,8614,1015,65280,3209,58655,3078,836968,7115,659922,7407,266660,6162,177046,5777,61683,3306,34612,2724,115363,4495,66976,3397,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,45052,3529,26577,2931,63616,4409,12243,2401,9026,2111,51373,3705,43677,3682,852529,8622,686711,9053,265518,6474,165818,6126,54166,3654,29314,2760,111652,4842,64164,3899,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,91104,5389,50773,4004,202264,6464,30849,3422,22547,2839,171415,5988,147013,6103,2858866,18184,2263674,15688,851316,12235,595192,11251,178072,6999,89282,4588,417120,8981,215181,7721,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,9042,1832,5378,1258,18654,2034,2881,854,2462,746,15773,1894,13586,1792,232167,5994,171888,5353,65957,3414,60279,4216,18329,2276,8296,1653,41950,3184,22802,2457,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,53918,3958,31791,2961,114548,5204,16109,2279,10751,1914,98439,4855,82912,4483,1026638,11110,786844,12553,294088,7680,239794,7201,65018,4063,33116,3177,174776,6526,94290,5141,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,6026,917,3795,803,13606,1555,2731,723,2290,750,10875,1495,10153,1492,194206,4218,160767,3874,62607,2511,33439,2742,12609,1714,7988,1340,20830,2061,14504,1791,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,78588,5105,47013,3552,141861,6855,23170,2763,17292,2534,118691,6029,103517,5399,1437622,14381,1129842,12607,432798,10607,307780,9367,93435,5079,49703,4047,214345,7850,112792,5938,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,348865,10943,248875,9860,511249,11937,77034,5006,58652,4174,434215,10654,383946,10367,5462428,27260,4203888,27827,1975020,20407,1258540,20631,383583,11985,203124,7694,874957,18522,525663,15522,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,33188,2537,23643,2195,29988,3304,6076,1415,4613,1141,23912,2765,20950,2539,614156,6429,518787,6178,275828,6146,95369,4689,32772,3065,19362,2485,62597,3616,36214,3321,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,3257,708,1304,441,8962,1400,1476,593,1369,574,7486,1264,6508,1290,143714,3508,119919,3418,41383,2293,23795,1691,8223,1037,5017,819,15572,1241,9065,917,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,58409,3115,34156,2784,113653,6222,17620,2154,13287,1931,96033,5328,82955,4711,1877122,15824,1472525,14896,629135,11140,404597,10727,115114,5671,55448,3670,289483,8308,162947,7232,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,63721,4490,40311,3455,98794,5081,18582,2113,14737,1977,80212,4303,70803,4047,1542597,13775,1245354,13658,515059,10012,297243,8749,104705,4917,61102,3789,192538,6577,108877,4663,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,25260,2859,13796,1781,39603,3081,7634,1528,6061,1293,31969,2995,27351,2687,414526,7241,330698,7131,109847,4849,83828,4265,29250,2844,15599,2267,54578,3123,25871,2404,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,41737,2611,23550,1979,92165,4344,15992,1864,12482,1764,76173,4446,68518,4528,1324580,10607,1082970,10490,414676,7704,241610,6459,84623,3915,47532,3198,156987,5325,92576,4692,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,4466,1005,1919,675,7939,1537,1226,607,812,571,6713,1400,5752,1300,136151,3857,113551,4059,46712,2706,22600,2285,9074,1541,5631,1181,13526,1932,9113,1810,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,150339,4986,67411,4414,221628,6669,41273,3211,25230,2329,180355,6492,127107,5119,523113,8900,358517,7756,132653,5319,164596,5695,37948,2709,14378,1954,126648,5439,54826,3786,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
