GEO_ID,B27002_001E,B27002_001M,B27002_002E,B27002_002M,B27002_003E,B27002_003M,B27002_004E,B27002_004M,B27002_005E,B27002_005M,B27002_006E,B27002_006M,B27002_007E,B27002_007M,B27002_008E,B27002_008M,B27002_009E,B27002_009M,B27002_010E,B27002_010M,B27002_011E,B27002_011M,B27002_012E,B27002_012M,B27002_013E,B27002_013M,B27002_014E,B27002_014M,B27002_015E,B27002_015M,B27002_016E,B27002_016M,B27002_017E,B27002_017M,B27002_018E,B27002_018M,B27002_019E,B27002_019M,B27002_020E,B27002_020M,B27002_021E,B27002_021M,B27002_022E,B27002_022M,B27002_023E,B27002_023M,B27002_024E,B27002_024M,B27002_025E,B27002_025M,B27002_026E,B27002_026M,B27002_027E,B27002_027M,B27002_028E,B27002_028M,B27002_029E,B27002_029M,B27002_030E,B27002_030M,B27002_031E,B27002_031M,B27002_032E,B27002_032M,B27002_033E,B27002_033M,B27002_034E,B27002_034M,B27002_035E,B27002_035M,B27002_036E,B27002_036M,B27002_037E,B27002_037M,B27002_038E,B27002_038M,B27002_039E,B27002_039M,B27002_040E,B27002_040M,B27002_041E,B27002_041M,B27002_042E,B27002_042M,B27002_043E,B27002_043M,B27002_044E,B27002_044M,B27002_045E,B27002_045M,B27002_046E,B27002_046M,B27002_047E,B27002_047M,B27002_048E,B27002_048M,B27002_049E,B27002_049M,B27002_050E,B27002_050M,B27002_051E,B27002_051M,B27002_052E,B27002_052M,B27002_053E,B27002_053M,B27002_054E,B27002_054M,B27002_055E,B27002_055M,B27002_056E,B27002_056M,B27002_057E,B27002_057M,NAME,B27002_001MA,B27002_001EA,B27002_002EA,B27002_002MA,B27002_003MA,B27002_003EA,B27002_004EA,B27002_004MA,B27002_005MA,B27002_005EA,B27002_006MA,B27002_006EA,B27002_007MA,B27002_007EA,B27002_008EA,B27002_008MA,B27002_009EA,B27002_009MA,B27002_010EA,B27002_010MA,B27002_011EA,B27002_011MA,B27002_012EA,B27002_012MA,B27002_013EA,B27002_013MA,B27002_014EA,B27002_014MA,B27002_015EA,B27002_015MA,B27002_016MA,B27002_016EA,B27002_017EA,B27002_017MA,B27002_018EA,B27002_018MA,B27002_019MA,B27002_019EA,B27002_020EA,B27002_020MA,B27002_021MA,B27002_021EA,B27002_022MA,B27002_022EA,B27002_023EA,B27002_023MA,B27002_024MA,B27002_024EA,B27002_025MA,B27002_025EA,B27002_026EA,B27002_026MA,B27002_027EA,B27002_027MA,B27002_028MA,B27002_028EA,B27002_029EA,B27002_029MA,B27002_030MA,B27002_030EA,B27002_031MA,B27002_031EA,B27002_032EA,B27002_032MA,B27002_033MA,B27002_033EA,B27002_034MA,B27002_034EA,B27002_035EA,B27002_035MA,B27002_036MA,B27002_036EA,B27002_037MA,B27002_037EA,B27002_038MA,B27002_038EA,B27002_039MA,B27002_039EA,B27002_040MA,B27002_040EA,B27002_041EA,B27002_041MA,B27002_042EA,B27002_042MA,B27002_043EA,B27002_043MA,B27002_044EA,B27002_044MA,B27002_045EA,B27002_045MA,B27002_046EA,B27002_046MA,B27002_047MA,B27002_047EA,B27002_048EA,B27002_048MA,B27002_049EA,B27002_049MA,B27002_050MA,B27002_050EA,B27002_051EA,B27002_051MA,B27002_052MA,B27002_052EA,B27002_053MA,B27002_053EA,B27002_054EA,B27002_054MA,B27002_055EA,B27002_055MA,B27002_056MA,B27002_056EA,B27002_057EA,B27002_057MA,state
0400000US35,2051900,1154,1008227,2950,84443,2652,31272,2797,53171,2794,173427,2396,76783,3895,96644,3644,106565,2086,52985,3281,53580,3525,130995,3224,68291,4184,62704,3873,119240,2603,66108,3449,53132,3626,128450,2366,78416,3123,50034,3057,126532,1183,82242,2433,44290,2567,84816,1451,46900,2199,37916,2106,53759,1164,32842,1660,20917,1663,1043673,2686,81113,2777,31334,2461,49779,3003,167968,2307,73887,4046,94081,4333,102555,1775,48269,3179,54286,3299,129939,1681,68984,3229,60955,2961,123567,1843,71375,3292,52192,3248,136609,1813,86407,2961,50202,3111,138901,1000,90849,2960,48052,3032,93516,1189,48033,2570,45483,2327,69505,1234,41905,1712,27600,1787,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,715874,6274,402681,7333,313193,8533,1447988,6941,902920,10706,545068,10361,979043,3430,625746,10309,353297,10042,1354375,3503,807086,9025,547289,9680,1211591,2695,804187,7766,407404,8414,1346917,3191,963693,9020,383224,8704,1157005,1929,851512,7594,305493,7662,688744,2031,426161,5356,262583,5540,470987,2063,288862,4772,182125,4287,10027545,5101,686892,6492,385055,7975,301837,8910,1380221,6025,855123,11941,525098,11368,982691,2698,640177,8280,342514,8633,1402888,2519,891478,8198,511410,8266,1277632,2623,876920,7638,400712,7228,1445436,2983,1053467,8763,391969,8851,1282397,1729,941966,7619,340431,7577,831749,1862,492070,7756,339679,7368,737639,2471,409799,6192,327840,6140,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,374231,5793,178970,6387,195261,7079,790216,6095,445420,9334,344796,9160,475484,5433,287437,6183,188047,6927,575438,7084,334177,7979,241261,8382,619019,5559,414482,6415,204537,7129,641977,4419,452396,6468,189581,7239,567206,2536,403060,5523,164146,5390,380397,2615,238946,4611,141451,4787,217016,2209,147258,3534,69758,3141,5004336,7224,368257,6641,182196,5838,186061,6929,747845,6353,422874,8071,324971,8466,473078,4224,300368,5456,172710,6297,639632,5534,385668,7885,253964,7445,669966,4756,456888,7267,213078,5986,694895,3681,503709,7027,191186,6658,643507,2277,467446,6655,176061,6458,436910,2290,273056,5604,163854,5613,330246,2451,209385,4743,120861,4486,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,28924,1565,19566,1150,9358,1627,53093,1904,41178,1891,11915,1152,47419,1665,38573,1762,8846,1628,53594,1704,40634,1808,12960,1740,41978,1015,34650,1427,7328,1477,44625,865,35854,1377,8771,1361,46265,718,39004,1174,7261,1052,24987,391,18760,881,6227,875,19013,443,15047,571,3966,580,348283,2069,27927,1631,20257,1551,7670,1241,50486,1329,39499,1702,10987,1369,43513,1220,34043,1648,9470,1442,45642,1246,35247,1713,10395,1587,38246,981,31983,1399,6263,1276,45533,774,37824,1030,7709,1182,44489,716,37942,1125,6547,903,25494,332,19442,856,6052,883,26953,550,20523,1014,6430,865,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,432121,5834,242291,6104,189830,6163,919500,6234,601559,10587,317941,10035,552665,3298,388301,6345,164364,5179,694224,3473,447079,6891,247145,7184,685520,2765,496242,6518,189278,6220,789716,3135,592146,6047,197570,5906,742970,2347,563487,5638,179483,5086,441808,2128,283997,4875,157811,4628,291295,2043,201314,3792,89981,3843,5848479,4420,410150,4580,230017,5842,180133,6381,883181,4578,582258,9176,300923,8528,547764,3073,368695,5453,179069,5777,721258,4011,451090,7265,270168,6790,710878,2408,509062,6807,201816,6914,828136,2425,625390,5931,202746,5301,798983,2279,619184,5862,179799,5797,510398,2047,327229,5475,183169,5486,437731,2483,284435,4361,153296,4577,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,162763,2742,73460,2977,89303,3364,322308,2768,172076,4622,150232,4828,193051,2966,115984,3585,77067,3064,245110,2548,146859,4588,98251,4190,227430,2266,150802,3770,76628,3319,238812,2084,163457,3149,75355,2933,222941,1454,153091,3421,69850,3288,143940,1324,87939,2229,56001,2347,92379,1297,61095,1782,31284,1715,1921520,4017,157370,2793,69219,2780,88151,3829,303692,2895,165512,4673,138180,4326,188959,2075,110653,2939,78306,2853,257793,2149,150915,3799,106878,3745,232998,2499,150410,3382,82588,3370,247104,2077,171061,2782,76043,2585,241536,1307,169657,2809,71879,2675,165390,1217,103318,2413,62072,2196,126678,1436,84740,2462,41938,2422,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,142921,3854,78631,4361,64290,4843,298321,3647,186364,5417,111957,5345,182830,2257,116637,4578,66193,4383,262151,2626,150880,4655,111271,4868,256127,3036,175867,5096,80260,4839,248690,1838,171280,4066,77410,4122,257638,1710,185639,4044,71999,4136,166921,1394,106734,2876,60187,2762,102626,1264,72296,2489,30330,2512,1974867,3282,132498,3382,73450,3678,59048,3648,284519,3483,179202,5610,105317,6048,180129,2407,113664,4491,66465,4265,263041,2810,165624,4534,97417,4402,253359,2489,180069,4258,73290,4124,260202,2380,184922,3801,75280,3899,276585,1259,201972,3688,74613,3597,182246,1300,117690,3175,64556,3161,142288,1250,96827,2574,45461,2594,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,444330,4626,263583,5244,180747,6061,939106,4387,625643,8322,313463,8137,614145,3083,453178,4571,160967,5295,773132,3845,536543,7895,236589,7762,743315,3325,560701,7866,182614,8030,886498,2716,691250,7121,195248,6413,836819,2066,666839,4702,169980,4726,509744,2012,353148,3945,156596,4121,361573,1951,268514,3014,93059,2991,6460713,4826,424223,4502,245409,5936,178814,6052,901184,4276,606917,9678,294267,8670,614747,2861,436667,6000,178080,5757,790435,3290,542128,7664,248307,6968,765770,2085,573608,6355,192162,6167,932606,2662,734026,5516,198580,5696,892049,1953,717088,6322,174961,6148,585683,1843,406398,4566,179285,4566,554016,2441,393620,4607,160396,4859,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,34753,1694,19977,1728,14776,1567,75973,1937,48675,2911,27298,2568,58001,1096,43489,1984,14512,1731,65945,1177,38847,2363,27098,2171,61479,1360,42449,2140,19030,2477,74196,990,57179,1905,17017,1886,67450,787,53171,2002,14279,1997,39906,693,26489,1273,13417,1326,26958,731,17356,1347,9602,1231,531385,1618,31727,1462,18557,1859,13170,1603,69977,1580,47055,2377,22922,2333,59490,1077,45289,1901,14201,1581,66281,975,41340,2383,24941,2301,64084,769,44905,1974,19179,2039,79749,752,58958,2428,20791,2269,71773,628,55979,1727,15794,1733,45113,570,29020,1338,16093,1310,43191,773,25152,1764,18039,1913,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,176565,3815,78893,4420,97672,4923,370358,3347,213301,5696,157057,5582,233026,3276,148758,5081,84268,4658,279563,4419,159031,5131,120532,5298,278440,3562,185620,5309,92820,5071,308376,3043,203816,4451,104560,4409,287395,1792,200522,3493,86873,3604,203197,1742,127040,3340,76157,3632,109117,1702,75604,2285,33513,2478,2432085,4421,176309,4355,79996,4847,96313,5565,353389,3566,198245,5215,155144,5754,238661,2674,146458,4666,92203,4434,304531,3559,175003,5553,129528,6241,301907,3225,207091,4572,94816,4552,333991,2417,233571,5265,100420,5551,327952,1765,234601,4511,93351,4348,232163,1715,142461,3593,89702,3551,163182,1677,102124,3210,61058,3139,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,36427,1608,22729,1516,13698,1326,69654,1770,45038,1986,24616,2335,43688,1458,32859,1760,10829,1441,53529,1485,38371,1546,15158,1586,48305,1259,37248,1594,11057,1430,53690,1250,42165,1409,11525,1631,53856,718,42964,1676,10892,1653,31452,507,20159,991,11293,1063,22593,659,15264,892,7329,914,413845,1983,34269,1363,21222,1523,13047,1393,66914,1579,44710,1970,22204,1863,39758,967,29559,1327,10199,1222,53352,1177,36912,1677,16440,1431,46360,1059,34699,1619,11661,1617,54548,873,42221,1507,12327,1370,54683,819,43792,1414,10891,1420,32435,591,21101,919,11334,933,31526,522,21627,1010,9899,983,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,250664,5376,118277,4259,132387,5088,514144,5507,307001,7424,207143,7127,309241,3132,200269,4717,108972,4764,396176,3638,231197,4777,164979,5262,405754,3222,270371,5554,135383,5742,427773,3326,300115,5426,127658,5261,393391,2554,278170,5061,115221,5048,261565,1739,161476,3249,100089,3419,144966,1579,95392,2528,49574,2461,3290970,5173,235896,4373,115898,4745,119998,5824,488870,4302,289758,7296,199112,6886,312471,3148,198169,5018,114302,4890,421113,2986,256105,5208,165008,5058,425615,2599,297075,5417,128540,4958,457394,2402,327143,4765,130251,5020,434632,2372,311692,4327,122940,4549,293852,2033,180842,4011,113010,3916,221127,1574,140367,3524,80760,3545,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,1192709,9532,545554,10605,647155,12613,2401497,9433,1239909,17167,1161588,17458,1337439,7551,721815,11123,615624,11172,1825957,7948,1018486,12608,807471,11360,1713023,5906,1066726,11390,646297,11140,1661609,5494,1105978,10456,555631,10204,1366047,3698,940291,9419,425756,9091,808833,3062,470715,6635,338118,6858,475574,2787,284957,5706,190617,5846,13193874,8674,1143924,9281,505954,11066,637970,12068,2290652,9374,1161002,15160,1129650,14076,1309209,4880,710789,12538,598420,11977,1860241,6390,1077624,12375,782617,14218,1790335,5280,1124098,11929,666237,11331,1723797,5033,1156155,11437,567642,10763,1477922,3771,1013476,10244,464446,9910,914972,3643,510363,7491,404609,7920,682822,3541,379163,6544,303659,6386,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,158155,2630,113018,3123,45137,2676,301241,2907,226532,4662,74709,4288,164799,1816,120627,3614,44172,3530,217228,2251,151032,3568,66196,3375,186217,1987,141315,3444,44902,2968,150923,1753,119726,2773,31197,2538,130723,1028,102060,2237,28663,2304,77559,713,48876,1679,28683,1712,51079,664,35455,1639,15624,1666,1436289,2563,148500,2659,102009,3120,46491,2711,285789,2483,217147,4220,68642,4196,164800,1647,123391,3023,41409,2923,215031,2044,156026,3660,59005,3347,182985,1767,136843,2670,46142,2666,151159,1551,117537,2767,33622,2638,137840,1174,107405,2394,30435,2426,84377,1020,51310,1879,33067,1905,65808,1005,43203,1870,22605,1883,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,19995,1167,10702,1223,9293,1427,43813,1388,24080,1811,19733,1935,33346,493,24645,1134,8701,1154,34855,690,19009,1517,15846,1452,35875,1008,23298,1409,12577,1519,46137,629,31847,1557,14290,1398,46146,413,35137,1151,11009,1117,29053,425,18893,993,10160,1022,16646,308,11320,716,5326,723,315030,1448,17145,842,8403,1177,8742,984,42859,1272,26205,1354,16654,1373,32686,613,23687,1344,8999,1181,34952,620,21530,1186,13422,1144,36338,534,26419,1190,9919,1171,48578,706,36240,1346,12338,1365,48813,669,37339,1258,11474,1332,30398,390,20554,954,9844,954,23261,433,15252,1151,8009,1104,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,313432,4147,205154,5783,108278,5345,634932,5335,462391,8309,172541,6966,386812,4425,283035,5694,103777,5245,529168,6058,361456,5808,167712,7235,513419,5182,390569,6648,122850,5719,558200,4503,437721,5606,120479,5535,483859,2721,385252,4304,98607,4499,303131,2271,216215,4125,86916,3928,172970,2018,130338,2864,42632,2713,4158268,6203,302076,5368,197429,5104,104647,5173,611218,4592,441085,6564,170133,6890,396736,4516,287206,5834,109530,4865,567586,4438,408444,6281,159142,5400,545800,3984,425857,5765,119943,5823,600638,3432,479082,5689,121556,5808,530705,2479,420919,4627,109786,4469,342367,2412,240420,4223,101947,4292,261142,2099,181293,3476,79849,3173,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,269899,3937,159911,6307,109988,6181,540844,4167,341463,7259,199381,6960,329748,2941,216896,5295,112852,5231,479594,3842,301595,6039,177999,5677,450812,3187,317143,5280,133669,5605,465361,2915,342923,4695,122438,4563,433538,1775,334546,4807,98992,4634,264554,1801,175686,3977,88868,3948,159793,1382,111233,2819,48560,2411,3470006,3595,258597,3957,152632,4929,105965,4737,525163,4356,334280,7784,190883,6684,317156,2416,211515,4970,105641,5049,480175,2662,315631,6354,164544,6692,450481,2872,329912,5178,120569,5305,473556,2155,363647,4977,109909,5066,458778,1716,357212,5007,101566,4850,288683,1234,190445,3913,98238,3817,217417,1548,146377,3342,71040,3149,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,62837,2064,31576,2639,31261,2644,133442,2280,76945,3501,56497,3525,88241,1403,55568,2327,32673,2333,103748,1918,57558,3091,46190,3306,114085,1699,73412,3168,40673,2774,123313,1535,82873,2975,40440,2849,131675,798,93087,2562,38588,2565,88006,841,59123,2139,28883,2130,52345,822,38953,1480,13392,1450,927129,2771,59323,1899,25443,2101,33880,2565,125554,2294,71897,3398,53657,3246,87963,1731,52853,2607,35110,2423,103272,1591,57798,2827,45474,2896,113207,1659,71714,3148,41493,2719,127634,1299,83960,2815,43674,2852,139565,1223,96308,2880,43257,2718,93493,963,62982,2094,30511,2033,77118,1066,53690,1903,23428,1718,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,212816,2857,129104,3487,83712,4267,456885,3206,310827,4680,146058,5109,276859,2349,199530,4336,77329,4406,359284,2573,242488,4329,116796,4589,343825,2623,256957,4304,86868,3905,408955,2439,322720,3604,86235,3406,381070,1634,305714,3670,75356,3502,219810,1317,143018,2408,76792,2512,148358,1175,104451,2452,43907,2464,2861404,3419,202632,3244,121143,3837,81489,4176,432448,3364,296544,5019,135904,5002,272365,2335,194796,3521,77569,3444,358500,2852,237224,4714,121276,4523,343561,2048,253745,4155,89816,3982,416583,1957,335388,3630,81195,3418,383101,1468,310951,3443,72150,3242,238040,1250,157943,2923,80097,2808,214174,1460,148843,2769,65331,2600,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,24699,1565,15285,1480,9414,1479,47974,2093,36644,2291,11330,1766,29298,1216,20672,1790,8626,1681,40348,1255,29318,2000,11030,1677,35576,1216,27160,1537,8416,1707,36982,1057,28810,1536,8172,1330,40203,762,31064,1593,9139,1450,23204,857,16412,1077,6792,936,12658,576,8785,827,3873,737,282268,2342,22015,1339,14982,1438,7033,1235,44603,1739,32275,2431,12328,1753,27347,1356,19531,1629,7816,1336,39582,1230,27708,1619,11874,1703,33290,1103,26189,1512,7101,1224,36609,990,29429,1332,7180,998,39291,884,31812,1335,7479,1247,22970,749,16269,1067,6701,1016,16561,548,11438,1064,5123,964,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,128465,3540,37791,3373,90674,4193,289999,3126,119019,5706,170980,5394,191525,2210,77528,4178,113997,4144,206105,2905,78682,4042,127423,4147,223417,2292,108581,5234,114836,4865,216347,1384,100597,4205,115750,4165,196928,497,83191,3206,113737,3267,154566,869,40899,3158,113667,3394,101345,941,28185,2179,73160,2389,1879944,3695,113633,3156,37157,2749,76476,3527,281170,2959,112898,4699,168272,4601,188976,1749,71030,4067,117946,4309,228194,2469,85502,4557,142692,4981,245353,1696,122732,4294,122621,4412,250103,973,123170,3776,126933,3900,236270,592,110611,3798,125659,3730,189726,230,50444,2634,139282,2633,146519,1061,37053,2262,109466,2381,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
