GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002EA,B23003_002MA,B23003_003MA,B23003_003EA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006MA,B23003_006EA,B23003_007EA,B23003_007MA,B23003_008MA,B23003_008EA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011MA,B23003_011EA,B23003_012EA,B23003_012MA,B23003_013EA,B23003_013MA,B23003_014EA,B23003_014MA,B23003_015MA,B23003_015EA,B23003_016EA,B23003_016MA,B23003_017MA,B23003_017EA,B23003_018EA,B23003_018MA,B23003_019EA,B23003_019MA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025EA,B23003_025MA,B23003_026MA,B23003_026EA,B23003_027EA,B23003_027MA,B23003_028MA,B23003_028EA,B23003_029MA,B23003_029EA,B23003_030EA,B23003_030MA,state
0400000US44,316542,1450,107116,3767,26158,2488,19074,2287,0,210,19074,2287,17486,2036,1588,717,7084,1293,18068,2073,12225,1825,0,210,12225,1825,10509,1664,1716,736,5843,1503,62890,3449,52032,3176,75,64,51957,3188,46960,2830,4997,1425,10858,1585,209426,3922,160606,4485,76,126,160530,4492,146805,4436,13725,1735,48820,3248,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1427161,3892,498300,9446,115728,5713,84547,4862,319,288,84228,4862,74126,4476,10102,1809,31181,3090,95410,5264,63605,4097,296,361,63309,4059,53841,3725,9468,1661,31805,3436,287162,7246,224446,6480,1001,765,223445,6536,205440,6544,18005,2285,62716,3682,928861,9337,643846,9243,1035,462,642811,9200,595422,8659,47389,4246,285015,8122,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,234567,1470,88279,3296,22433,2279,17570,1905,154,150,17416,1912,16522,1871,894,437,4863,1003,21188,1823,16661,1529,0,155,16661,1529,15930,1473,731,332,4527,1002,44658,2377,38830,2327,42,73,38788,2323,37425,2353,1363,558,5828,1013,146288,3269,115018,3354,52,70,114966,3375,111342,3362,3624,802,31270,1771,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1951083,4742,687200,8141,163966,6701,111454,5175,1020,801,110434,5056,98199,5003,12235,2025,52512,3933,135661,5349,88889,4554,162,154,88727,4530,77514,4505,11213,1986,46772,3998,387573,7825,292698,7437,178,212,292520,7413,269433,7477,23087,2531,94875,4804,1263883,8556,871779,11444,327,246,871452,11438,805670,10860,65782,4939,392104,10577,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7758916,7788,3120301,22193,712349,15357,466042,12267,1420,639,464622,12359,426498,12049,38124,3781,246307,8713,702208,15350,418616,11261,708,429,417908,11303,382367,10335,35541,3800,283592,8858,1705744,20798,1261951,18615,1939,820,1260012,18606,1175222,18650,84790,5494,443793,11104,4638615,22979,3265819,25129,5364,1478,3260455,24884,3056246,24151,204209,7327,1372796,18198,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,803168,3056,356770,6015,86422,4313,48656,3972,18,31,48638,3979,45747,4032,2891,878,37766,3161,100741,4929,48769,3177,88,104,48681,3184,45936,3131,2745,869,51972,3813,169607,5583,121640,5375,117,145,121523,5380,117449,5297,4074,957,47967,3315,446398,6617,332657,7577,91,109,332566,7584,316188,7307,16378,2317,113741,5401,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,186566,1389,59115,2097,14311,1804,11159,1665,0,151,11159,1665,10553,1616,606,502,3152,809,10011,1271,6398,920,0,151,6398,920,6090,931,308,196,3613,893,34793,1862,29352,1696,22,39,29330,1693,28079,1611,1251,541,5441,838,127451,2428,99041,2897,21,35,99020,2900,94267,2736,4753,1032,28410,2161,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2512526,6073,904387,11726,226888,8528,158879,7338,1911,582,156968,7265,143952,7218,13016,1936,68009,4202,172595,5457,113481,5062,973,422,112508,5034,102975,4865,9533,1673,59114,3994,504904,8314,395175,8677,2129,690,393046,8656,371745,8601,21301,2812,109729,5388,1608139,12224,1205605,13231,5186,1073,1200419,13244,1128639,12915,71780,4371,402534,9547,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2086790,3686,737176,9428,180809,6903,118400,5291,1141,534,117259,5259,110061,5090,7198,1412,62409,4736,150828,5909,90922,4921,304,271,90618,4933,82229,4745,8389,1703,59906,4445,405539,8959,304853,8772,345,216,304508,8744,284687,8393,19821,2615,100686,4863,1349614,9411,982587,11321,3233,1063,979354,11327,913341,11199,66013,4128,367027,10021,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,544968,2650,172008,5483,37299,3048,23536,2418,0,190,23536,2418,21562,2237,1974,705,13763,2012,33867,2681,19770,1926,0,190,19770,1926,18239,2026,1531,736,14097,1940,100842,4277,72315,3605,62,78,72253,3602,66485,3424,5768,1274,28527,2539,372960,5393,227885,5663,0,190,227885,5663,212097,5478,15788,2064,145075,5098,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1681691,3387,596488,7318,139754,4658,109666,4048,107,124,109559,4040,101201,3909,8358,1523,30088,2393,118115,4626,88396,3928,0,149,88396,3928,82518,3821,5878,1005,29719,2279,338619,6532,280025,5930,0,149,280025,5930,264590,5826,15435,2008,58594,3461,1085203,6997,847639,8409,141,148,847498,8425,805223,8642,42275,2617,237564,6281,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,168292,1969,63906,2646,16271,1962,11462,1651,0,193,11462,1651,11139,1624,323,255,4809,1051,12009,1585,7235,1236,0,193,7235,1236,6842,1172,393,304,4774,1071,35626,2797,28940,2494,0,193,28940,2494,28209,2449,731,370,6686,1269,104386,2751,78777,2957,406,317,78371,2970,75089,2952,3282,1021,25609,2349,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1091975,3141,380556,8082,75816,4813,46463,3794,0,225,46463,3794,37928,3404,8535,1540,29353,3135,64568,4153,39189,3391,0,225,39189,3391,31124,3281,8065,1546,25379,2824,240172,7051,150824,5908,60,104,150764,5911,125519,6036,25245,2575,89348,5484,711419,8171,344934,7749,507,365,344427,7709,289000,8101,55427,4397,366485,6062,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
