GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001EA,B14005_001MA,B14005_002MA,B14005_002EA,B14005_003EA,B14005_003MA,B14005_004MA,B14005_004EA,B14005_005EA,B14005_005MA,B14005_006EA,B14005_006MA,B14005_007EA,B14005_007MA,B14005_008MA,B14005_008EA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011EA,B14005_011MA,B14005_012EA,B14005_012MA,B14005_013MA,B14005_013EA,B14005_014MA,B14005_014EA,B14005_015MA,B14005_015EA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018MA,B14005_018EA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021EA,B14005_021MA,B14005_022MA,B14005_022EA,B14005_023MA,B14005_023EA,B14005_024EA,B14005_024MA,B14005_025EA,B14005_025MA,B14005_026EA,B14005_026MA,B14005_027EA,B14005_027MA,B14005_028MA,B14005_028EA,B14005_029MA,B14005_029EA,state
0400000US47,339039,5236,174651,4526,143348,4504,36025,3103,11815,1970,95508,3617,31303,2658,24439,2616,12067,2057,5362,1150,7010,1626,6864,1362,1885,674,961,540,4018,921,164388,4113,139141,4178,38388,2926,10999,1736,89754,4304,25247,2230,20887,2155,10188,1696,5297,1266,5402,1249,4360,901,1334,529,773,439,2253,686,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1537300,13780,785152,9724,645303,11202,135646,7221,49036,3925,460621,9425,139849,7036,97070,6375,58110,4747,16819,2349,22141,2698,42779,3462,13727,2524,6603,1428,22449,2772,752148,9172,633715,10817,158561,6072,39634,4017,435520,9524,118433,6178,86287,5192,45405,3609,12007,2448,28875,2844,32146,3615,7965,1640,4945,1395,19236,2873,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,181399,3280,91394,2251,73049,2856,23390,2117,5830,1000,43829,2847,18345,1905,13480,1790,8971,1463,2136,761,2373,747,4865,1144,1770,678,1324,627,1771,676,90005,2499,78233,2867,29745,2324,6271,1254,42217,2628,11772,1620,9230,1512,6262,1354,1021,581,1947,619,2542,913,687,302,461,387,1394,835,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36577,1645,18273,1360,15949,1266,4956,919,955,346,10038,1032,2324,652,2215,658,1309,445,169,166,737,488,109,83,37,50,0,151,72,65,18304,1237,16355,1236,5832,892,1157,390,9366,1038,1949,549,1546,503,967,418,283,238,296,193,403,302,243,244,89,150,71,72,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,445474,8278,227143,5768,189136,5329,45686,3651,13196,1716,130254,4613,38007,3787,30150,3454,15974,2383,4552,1256,9624,1793,7857,1590,2360,994,1233,622,4264,1008,218331,6154,190012,5567,59395,3988,13495,2163,117122,4522,28319,3153,22058,2686,13431,1930,2354,814,6273,1700,6261,1410,1955,772,687,340,3619,1043,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,350507,5901,177662,3929,149969,4124,26651,2321,11567,1748,111751,4012,27693,2568,20598,2252,11808,1717,4052,1136,4738,1084,7095,1488,2780,898,1285,612,3030,850,172845,3800,149832,4082,38659,2654,9605,1271,101568,3994,23013,2458,17643,2238,8300,1667,3495,1108,5848,1134,5370,1290,2175,905,811,386,2384,760,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,92055,3285,49078,2259,40070,2130,8161,1487,3753,836,28156,2019,9008,1432,7105,1319,3579,946,1968,746,1558,540,1903,597,530,289,559,341,814,468,42977,2654,36542,2456,9784,1435,2838,835,23920,2009,6435,1516,4838,1345,1559,669,651,367,2628,1069,1597,647,809,371,264,295,524,344,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,308817,3710,156771,2336,133876,2692,48139,2499,11083,1733,74654,2860,22895,2035,16856,1692,11606,1583,2005,559,3245,728,6039,1092,2264,625,804,425,2971,818,152046,3134,135757,3235,61465,3021,7593,1180,66699,3055,16289,1792,11815,1502,7745,1308,1565,511,2505,635,4474,958,1945,679,389,241,2140,545,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,29745,2299,15627,1674,14248,1544,4842,993,1379,641,8027,1249,1379,476,1220,451,770,361,247,206,203,152,159,144,0,193,0,193,159,144,14118,1971,11308,1739,3623,929,1125,593,6560,1310,2810,966,1647,780,1268,685,41,73,338,400,1163,575,709,497,210,327,244,197,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,219406,4609,112117,4144,88277,4528,3966,1158,7177,1514,77134,4457,23840,2484,16338,2000,2747,913,4814,1249,8777,1547,7502,1356,197,224,1367,511,5938,1245,107289,3771,91265,3770,4415,950,7335,1475,79515,3421,16024,1858,10405,1711,1187,600,2477,1000,6741,1275,5619,1145,70,88,983,537,4566,987,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
