GEO_ID,B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,NAME,B23022_001EA,B23022_001MA,B23022_002MA,B23022_002EA,B23022_003EA,B23022_003MA,B23022_004MA,B23022_004EA,B23022_005EA,B23022_005MA,B23022_006EA,B23022_006MA,B23022_007EA,B23022_007MA,B23022_008MA,B23022_008EA,B23022_009MA,B23022_009EA,B23022_010EA,B23022_010MA,B23022_011EA,B23022_011MA,B23022_012EA,B23022_012MA,B23022_013EA,B23022_013MA,B23022_014EA,B23022_014MA,B23022_015MA,B23022_015EA,B23022_016EA,B23022_016MA,B23022_017EA,B23022_017MA,B23022_018EA,B23022_018MA,B23022_019MA,B23022_019EA,B23022_020MA,B23022_020EA,B23022_021MA,B23022_021EA,B23022_022EA,B23022_022MA,B23022_023EA,B23022_023MA,B23022_024EA,B23022_024MA,B23022_025MA,B23022_025EA,B23022_026MA,B23022_026EA,B23022_027EA,B23022_027MA,B23022_028MA,B23022_028EA,B23022_029EA,B23022_029MA,B23022_030EA,B23022_030MA,B23022_031EA,B23022_031MA,B23022_032EA,B23022_032MA,B23022_033MA,B23022_033EA,B23022_034EA,B23022_034MA,B23022_035EA,B23022_035MA,B23022_036EA,B23022_036MA,B23022_037MA,B23022_037EA,B23022_038EA,B23022_038MA,B23022_039MA,B23022_039EA,B23022_040EA,B23022_040MA,B23022_041EA,B23022_041MA,B23022_042MA,B23022_042EA,B23022_043EA,B23022_043MA,B23022_044MA,B23022_044EA,B23022_045EA,B23022_045MA,B23022_046EA,B23022_046MA,B23022_047MA,B23022_047EA,B23022_048MA,B23022_048EA,B23022_049EA,B23022_049MA,state
0400000US13,6589067,7236,3237228,6791,2434316,13546,2042347,14752,1726834,17298,32140,3068,83037,5084,73371,4981,57662,4975,69303,4676,315836,9790,126892,7129,7888,1696,29224,3032,51464,3987,41040,3945,59328,4823,76133,5020,17707,2348,800,471,6603,1279,9848,1922,9706,1694,31469,3375,802912,14218,3351839,6192,2251973,16009,1610815,17282,1342519,17093,28763,3336,72731,4806,66284,4796,45641,3658,54877,3995,511454,13122,257854,9996,16072,2162,49711,4055,63460,5246,53675,4648,70682,4162,129704,6529,31747,3190,2692,796,10407,1669,15152,2247,22792,2620,46914,3937,1099866,16630,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,908433,2006,470539,1666,382851,5063,318887,5403,275089,5408,7243,1642,10310,1484,9481,1827,9313,1748,7451,1323,51652,3884,26727,2694,2470,780,4691,1001,6347,1311,3844,834,7573,1593,12312,1390,4296,1009,98,142,795,467,1111,483,1251,569,4761,920,87688,4765,437894,1772,319279,5019,223130,4890,191219,5025,5519,1105,10401,1590,5326,990,5294,1167,5371,1109,77347,4401,43301,3257,2568,767,6802,1206,7467,1288,8653,1562,8556,1627,18802,2056,5808,1360,280,238,1860,590,1448,479,2628,739,6778,1202,118615,4759,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1006184,2787,506714,2206,421108,4368,347892,5428,284438,6052,5984,1316,14854,1691,15309,2132,12763,1972,14544,2107,58374,3509,24314,2552,1545,692,6146,1441,7581,1379,6985,1078,11803,1807,14842,1840,2465,731,296,309,1954,840,1762,585,2268,797,6097,1099,85606,4472,499470,2347,353252,5868,218725,5393,175510,5504,3851,1118,10309,1399,10617,1830,8772,1662,9666,1347,103626,4007,51691,3912,3553,1029,10125,1792,12821,2120,11093,1952,14343,2147,30901,2633,8066,1644,720,391,2685,886,3808,1049,5484,1138,10138,1416,146218,6172,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8465861,5980,4210379,4976,3339038,12217,2746823,13960,2310121,14790,44467,3144,117892,5174,112182,4989,80380,5168,81781,4799,469793,11224,202625,7815,10787,1607,44172,2951,70213,4022,58775,4290,83221,4072,122422,6030,29608,2748,1952,633,7259,1143,14692,1899,19261,1938,49650,3322,871341,11788,4255482,5410,3073088,15729,2092096,15362,1749884,14511,34073,3160,108735,4715,80430,5417,55573,3993,63401,3586,777431,11254,417761,9279,22396,2162,77390,4306,96157,4753,77236,4262,86491,4410,203561,6813,52538,3642,4024,776,19469,1970,30219,2222,29837,2948,67474,4016,1182394,15784,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4242587,4467,2109360,4498,1682920,10503,1390970,10878,1162749,11991,24110,2657,56465,3569,57670,4270,42474,3265,47502,4315,231664,7436,98849,5362,5361,1214,22997,2113,34154,3340,29982,2883,40321,3399,60286,3464,11437,1718,1048,426,5194,1238,7195,1313,8478,1225,26934,2348,426440,9738,2133227,4169,1536030,10331,1032645,10527,851281,10554,15386,2068,53529,3718,47284,3841,30925,2507,34240,2948,406223,10074,211442,6615,11716,1392,38922,3601,52305,3827,39975,3507,51863,3993,97162,4323,29487,2964,1892,583,6607,1023,12733,1485,16377,1574,30066,2403,597197,10740,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1969147,3319,990133,2929,849302,5700,705927,6804,608116,6744,12513,1589,28481,2680,19812,2226,15658,1856,21347,2205,107969,3961,44360,2671,3970,1170,10344,1454,14390,1770,14930,1767,19975,1935,35406,2562,9337,1463,957,302,2282,574,5012,931,5504,1221,12314,1521,140831,5105,979014,3027,790363,5335,538496,6368,460854,6959,8582,1479,22963,1779,16357,1845,15624,1761,14116,2081,191480,5882,107960,5099,5290,1113,18887,1821,23942,2417,17926,1868,17475,1864,60387,2762,17929,1712,2485,746,6479,1158,7715,1132,9829,1383,15950,1747,188651,5399,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1844918,3355,932994,2822,786585,4734,659180,5585,564785,6329,9408,1569,24608,2540,23381,2405,18141,2232,18857,2291,101648,5039,43324,3303,3050,793,10128,1828,12842,1557,16548,2152,15756,1851,25757,2488,5847,1213,513,316,1867,476,3318,850,3881,838,10331,1818,146409,5022,911924,3068,692204,6971,479662,8531,401857,7532,7381,1104,23009,2088,21348,2584,12192,1827,13875,1824,165990,6143,82237,4914,5820,1285,16860,1928,23261,1937,16413,1826,21399,2356,46552,2765,12885,1790,1105,394,4395,807,6360,1287,8491,1621,13316,1571,219720,6745,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2855715,4209,1423322,4089,1071412,7872,887213,9220,739636,9685,15182,1782,35229,3041,36282,3088,29450,2416,31434,3158,152628,5393,64540,4096,4648,1112,14335,1633,22058,2327,19004,2025,28043,2598,31571,2814,9245,1654,595,364,2341,629,3093,846,4066,994,12231,1713,351910,8206,1432393,3770,963257,9221,670440,8801,552663,8961,10977,1756,29341,2462,31671,3036,23383,2724,22405,2422,243560,8074,126100,5919,6644,1339,24145,1932,29355,2624,26741,2722,30575,2890,49257,3196,12790,1593,1421,542,4203,885,6307,1137,8706,1330,15830,1846,469136,9044,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3028360,4320,1494095,4141,1118918,9171,954593,9368,795156,10474,12908,1968,38646,3467,44361,3897,30926,3200,32596,2884,128505,6246,54879,4543,2590,890,10993,1803,17378,1924,16500,2175,26165,2564,35820,3123,11178,2065,727,452,1306,556,3510,1102,5759,1301,13340,1723,375177,9863,1534265,3224,1015509,9043,734016,10424,616070,10063,12638,1610,30550,2889,27856,2573,21983,2769,24919,2438,231117,7968,120044,6044,5442,1266,18588,2343,29573,2769,24545,2696,32925,3284,50376,3542,15396,1993,869,485,2821,767,6270,1306,7736,1395,17284,2170,518756,9601,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,864201,2600,426418,2014,339823,3841,278700,4186,222569,4060,4701,1011,13684,1742,15589,2016,11767,1848,10390,1451,48659,3280,18945,2125,1630,682,5573,1094,7116,1191,5964,974,9431,1648,12464,1474,2788,766,192,206,581,277,1774,589,1789,509,5340,873,86595,3594,437783,2014,334800,5237,223468,4752,183394,4628,4457,1156,12994,1829,9042,1297,6181,1250,7400,1464,86205,4256,48515,2954,2039,734,6597,1140,9333,1301,9328,1461,10393,1395,25127,2319,6550,1550,1107,465,2277,684,4601,1082,3952,1068,6640,1048,102983,4964,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3945439,4025,1927981,3547,1570310,9316,1319419,9664,1135049,9112,20175,2436,46644,3519,45105,3373,35401,3004,37045,3433,198737,6664,82015,5151,4975,986,21944,2050,23378,2311,25066,2658,41359,2954,52154,2918,15382,2236,1042,536,3531,818,4943,1128,5569,1079,21687,2047,357671,9833,2017458,3405,1543231,9477,1147891,9671,979371,10335,19369,2045,55190,3606,32342,2494,29992,2965,31627,3369,308814,8518,153853,6846,9035,1421,33298,2397,36930,2964,33247,3308,42451,3366,86526,4343,23954,2368,2296,839,7722,1308,10304,1579,14346,1940,27904,2260,474227,9762,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4482387,3832,2198544,3096,1798384,10074,1465932,10646,1229819,12521,23301,2341,61988,4948,59352,3939,45434,3681,46038,3500,253918,7997,108270,6133,6920,1133,22415,2201,36902,2855,34217,3154,45194,3633,78534,4697,18502,2193,956,522,6996,1227,10154,1661,14045,2103,27881,2678,400160,10460,2283843,3241,1754351,10010,1120082,12282,939863,12182,18044,1527,52419,3675,43135,3427,31356,2714,35265,3259,492019,9227,273822,8204,13574,1856,52786,3511,53251,3396,45567,2858,53019,3917,142250,5873,37166,3261,3387,847,13306,1658,22495,2333,26401,2643,39495,2967,529492,9833,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
