GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001MA,B20001_001EA,B20001_002MA,B20001_002EA,B20001_003MA,B20001_003EA,B20001_004EA,B20001_004MA,B20001_005MA,B20001_005EA,B20001_006EA,B20001_006MA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011MA,B20001_011EA,B20001_012EA,B20001_012MA,B20001_013MA,B20001_013EA,B20001_014MA,B20001_014EA,B20001_015EA,B20001_015MA,B20001_016MA,B20001_016EA,B20001_017EA,B20001_017MA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020MA,B20001_020EA,B20001_021MA,B20001_021EA,B20001_022MA,B20001_022EA,B20001_023MA,B20001_023EA,B20001_024MA,B20001_024EA,B20001_025EA,B20001_025MA,B20001_026MA,B20001_026EA,B20001_027MA,B20001_027EA,B20001_028EA,B20001_028MA,B20001_029MA,B20001_029EA,B20001_030EA,B20001_030MA,B20001_031EA,B20001_031MA,B20001_032MA,B20001_032EA,B20001_033MA,B20001_033EA,B20001_034EA,B20001_034MA,B20001_035EA,B20001_035MA,B20001_036EA,B20001_036MA,B20001_037EA,B20001_037MA,B20001_038MA,B20001_038EA,B20001_039EA,B20001_039MA,B20001_040MA,B20001_040EA,B20001_041MA,B20001_041EA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US13,4910661,21891,2559798,13622,149111,6904,92993,6357,94460,5446,69908,5384,113416,5833,62285,5559,115517,6653,72804,6325,132664,6996,73754,5577,166776,8384,185488,7747,142364,7106,150104,6766,108619,5967,124622,5956,147914,6284,109229,5361,182384,7831,265386,7721,2350863,16895,191613,7429,113885,6042,126108,6191,96704,5750,156619,7559,94755,5707,127838,6543,89797,5567,134824,7624,74014,5392,171499,7630,162848,7130,130588,7104,119813,6893,90071,5596,98157,4866,116804,5091,73799,4140,92016,4581,89111,4014,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,748787,6628,407270,5439,16240,2043,11248,1512,14995,2069,9333,1437,15576,2071,8142,1297,12735,1731,10942,2030,20230,2544,13463,1884,23851,2411,31958,2601,22260,2543,25551,2972,14449,1967,24254,2454,29251,2493,23694,2417,38273,3349,40825,2424,341517,5298,23805,2090,17100,2004,17311,1845,12535,1628,19554,2037,9706,1523,12606,1763,10677,1366,19475,2569,10093,1614,24698,2609,25141,2641,22846,2419,22896,2449,13411,1641,16062,1977,19158,1856,13084,1844,17428,1849,13931,1526,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,814254,8257,445512,4759,29093,2969,21698,2377,19652,1866,13351,1977,17927,2305,10198,1677,17443,2036,11694,2107,26882,3036,13810,1968,28271,2845,37115,3211,26941,3039,27283,2943,18417,2717,23534,2844,22854,2063,15992,2055,31201,3328,32156,3058,368742,6473,38203,2963,23960,2435,24516,2325,21599,2771,28864,2635,15248,2158,19348,2274,13924,2368,25024,2778,12565,2113,28596,3022,26270,2989,20501,2445,14634,1744,11348,1711,9709,1830,12452,2079,6827,1254,8912,1782,6242,1284,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6760412,19547,3526886,13855,186142,5801,129536,5797,128630,5623,93060,5047,139515,6359,73667,5118,129426,5376,85187,6065,154266,6291,77450,4708,203434,6335,219514,6910,174849,6719,193564,7406,141246,5639,183715,6031,239766,7150,198300,7111,316782,8058,458837,10247,3233526,15939,244100,6743,166455,5989,178762,6414,123188,6571,191685,6511,102627,4904,168999,7175,104464,5336,175844,7039,89702,5111,210114,6084,225335,7923,174104,5302,169496,6479,122341,5216,142877,5231,180438,6287,125318,4489,178741,6022,158936,5394,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3400553,16458,1781781,12058,112644,5722,75177,4213,71609,4059,48166,3494,72229,4508,43051,2909,67717,4954,41635,3272,82082,4818,40136,3760,111519,5243,126253,4793,99936,5673,113310,3881,80963,4192,99976,4752,127486,6945,92171,4243,130182,5461,145539,5114,1618772,11215,140656,5246,91295,4636,100394,4244,75413,4128,112451,5213,57228,3663,83037,4113,61511,3870,98605,5116,50376,3383,123874,4930,128410,5798,96665,4014,90587,4590,55828,3396,56577,3423,70665,4153,39462,3057,48543,3523,37195,2975,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1746882,8520,908882,6363,57457,3600,35503,2638,32926,1998,24394,2311,32849,2541,18353,2090,29281,2885,19643,1991,35969,2606,17641,1750,59655,3536,68058,3841,61087,3560,61672,3164,51597,3535,54368,3194,65546,2669,46913,3383,63166,3636,72804,3669,838000,5502,69853,2823,53601,2665,49082,3050,32010,2542,53472,3808,28562,2014,41549,2798,27133,2239,49974,2901,27076,2041,63836,3517,68168,3465,53739,2971,44094,2768,34564,2994,36556,2371,38979,3045,23599,2030,24529,2176,17624,1739,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1577602,9474,840539,5148,45421,2852,34435,2492,33655,2185,23746,2831,33861,2400,18377,1745,25510,2617,24157,2429,38679,3602,25508,2676,53936,4455,59023,3620,50253,3218,52732,3139,36446,2679,48582,3244,56608,3356,40509,3144,59436,3389,79665,3211,737063,7154,62593,3602,43906,3197,46802,3056,30140,2758,49294,3689,24638,2881,32226,2894,24982,2349,39534,2891,27490,2494,55958,3202,54470,3805,46196,3200,41457,2915,28773,2349,26147,2183,34237,2669,23569,2078,24303,2163,20348,2021,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2148769,13615,1133594,8230,72970,4209,43523,3408,47847,3370,36376,3192,51516,2775,29577,3136,44244,3249,30795,3476,55389,4099,28913,2426,73139,3875,81363,4041,66997,3971,72658,4685,51377,3376,59448,3576,75874,5008,53141,3972,74011,3847,84436,3903,1015175,9497,80569,3800,61738,3259,60744,4024,46212,3737,71555,4157,44456,3899,53939,3960,37155,2903,66106,3746,36274,2741,77474,3665,71284,4862,59082,3513,49810,2838,38458,3346,40490,3117,41557,2846,26457,2471,27210,2348,24605,1970,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2259995,14849,1188749,9465,62981,4189,39746,3612,45336,3951,32573,3772,61767,5116,21611,2386,43624,3635,27809,2990,51234,3711,26432,3252,63728,3848,79180,5266,58838,4057,72665,4946,50953,4185,69307,4599,88373,4747,66539,4656,91737,5180,134316,5156,1071246,9523,83889,4793,56691,4653,59781,3806,48053,3476,79204,5145,43611,3131,70441,4686,40536,3523,64224,4049,38933,2846,77468,4609,74334,4588,54333,3530,64721,4107,41422,2900,42281,3757,43276,3297,30583,2656,32275,3068,25190,2642,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,727187,6600,369289,4369,23938,2232,17323,1873,15167,1672,12056,1854,17200,1831,7303,1430,14194,2070,8670,1636,17941,1914,9094,1495,25953,2551,29174,2487,22104,2185,21252,2144,17064,1708,21136,2381,25120,2233,14465,1747,21257,1879,28878,2490,357898,5493,30356,2506,19912,2134,19726,2180,14129,1879,20529,2120,12812,1590,22812,2510,12919,1598,22519,1933,13114,1745,28121,1959,29325,2409,20955,2115,18311,1653,13733,2125,14379,1765,14570,1469,9640,1368,11554,1451,8482,1422,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3307807,14319,1671937,9566,83796,4177,57433,3749,53367,4038,34932,2742,60847,4615,28203,2768,47710,4358,27985,2643,56903,4082,34532,3389,80130,4504,98082,5905,84860,4660,88417,4291,64066,3912,87406,4371,123014,5131,95304,5548,170647,5974,294303,6645,1635870,10276,105385,4685,71675,4704,71194,4030,46859,3594,71046,4482,37934,3573,60127,3979,36936,2869,70370,4023,41854,3749,94610,4879,105072,5854,84872,4535,89673,4355,71673,4820,86580,5412,118854,5661,88814,4289,139833,5533,142509,5387,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3789684,17029,1926186,10995,105971,5406,74898,4627,65485,3966,44645,2765,70061,4840,33026,2974,58068,4244,30942,3044,72531,4630,29043,2860,92570,4993,107442,6179,82780,4407,99667,4677,76471,4696,107467,5303,137980,5274,115207,5301,195319,7306,326613,7320,1863498,10742,149390,6233,97255,4982,93161,4657,61516,4083,92501,5521,45046,3011,73350,4574,41932,3013,87427,3823,39984,3868,109577,5702,124130,6070,99575,5080,100737,4461,71490,3752,86963,4987,124907,4800,97454,4484,137866,5194,129237,4964,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4954934,18726,2560996,13381,180167,6056,118119,3883,111533,4754,79235,3824,120930,5543,56529,3015,101706,4849,63142,4020,117418,5687,53501,3153,145595,5709,157954,5340,128164,5202,134322,5577,104464,4005,124493,4705,168887,6418,133273,5532,211976,5511,249588,6501,2393938,11511,226159,6940,150502,5445,156250,5866,103142,4737,158691,4627,89161,4489,124170,5591,77278,4099,130877,4932,70931,4212,160716,5812,164548,5387,122049,4275,119284,4934,79245,4520,86408,4005,112240,4904,84882,4274,105782,4862,71623,3667,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3136081,10663,1626039,7525,94168,3988,68630,4307,62794,4321,40480,2785,65368,3542,29339,2676,47253,3377,31833,2832,58437,2891,33944,2883,83623,4097,106298,4432,90276,4299,99464,4002,74780,3460,96713,3650,124177,4850,88802,3585,142999,4927,186661,4941,1510042,7711,115961,4796,85920,3705,83446,4331,54599,3442,84433,3844,44541,3037,66603,3161,42032,2980,76415,3411,42115,2311,107911,4656,103307,4198,94690,3935,86893,3488,63321,3476,65065,3254,88574,3899,62174,3232,77382,3007,64660,3424,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1361497,12965,696923,7830,41539,3195,31691,2987,31640,3129,20537,2317,34190,3452,17598,2409,30068,2847,17637,2706,39031,3968,18600,2676,53157,4233,55705,4281,43841,3460,42614,3040,29436,2930,36516,3514,36900,3024,31846,2782,37371,2932,47006,3343,664574,8953,55927,4154,39035,3687,34779,2975,35928,3504,48592,3926,30863,3562,42257,3929,25804,2793,42913,3426,25043,2490,52585,4195,50224,3709,42760,3133,34602,2911,20670,2639,21933,2768,24445,2801,14064,2028,11682,1730,10468,1711,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
