GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,NAME,B25095_001EA,B25095_001MA,B25095_002EA,B25095_002MA,B25095_003MA,B25095_003EA,B25095_004EA,B25095_004MA,B25095_005EA,B25095_005MA,B25095_006MA,B25095_006EA,B25095_007EA,B25095_007MA,B25095_008EA,B25095_008MA,B25095_009MA,B25095_009EA,B25095_010MA,B25095_010EA,B25095_011MA,B25095_011EA,B25095_012EA,B25095_012MA,B25095_013MA,B25095_013EA,B25095_014MA,B25095_014EA,B25095_015EA,B25095_015MA,B25095_016MA,B25095_016EA,B25095_017EA,B25095_017MA,B25095_018MA,B25095_018EA,B25095_019EA,B25095_019MA,B25095_020EA,B25095_020MA,B25095_021MA,B25095_021EA,B25095_022EA,B25095_022MA,B25095_023MA,B25095_023EA,B25095_024EA,B25095_024MA,B25095_025EA,B25095_025MA,B25095_026MA,B25095_026EA,B25095_027EA,B25095_027MA,B25095_028EA,B25095_028MA,B25095_029MA,B25095_029EA,B25095_030EA,B25095_030MA,B25095_031EA,B25095_031MA,B25095_032MA,B25095_032EA,B25095_033MA,B25095_033EA,B25095_034MA,B25095_034EA,B25095_035MA,B25095_035EA,B25095_036EA,B25095_036MA,B25095_037MA,B25095_037EA,B25095_038MA,B25095_038EA,B25095_039MA,B25095_039EA,B25095_040MA,B25095_040EA,B25095_041MA,B25095_041EA,B25095_042MA,B25095_042EA,B25095_043EA,B25095_043MA,B25095_044MA,B25095_044EA,B25095_045MA,B25095_045EA,B25095_046EA,B25095_046MA,B25095_047MA,B25095_047EA,B25095_048EA,B25095_048MA,B25095_049EA,B25095_049MA,B25095_050EA,B25095_050MA,B25095_051EA,B25095_051MA,B25095_052EA,B25095_052MA,B25095_053EA,B25095_053MA,B25095_054EA,B25095_054MA,B25095_055MA,B25095_055EA,B25095_056EA,B25095_056MA,B25095_057MA,B25095_057EA,state
0400000US36,3873299,19890,115690,5144,2670,663,737,296,1843,601,1370,578,81902,4327,27168,2403,213738,6233,19056,2033,12153,1677,12892,1363,12392,1380,157245,5218,0,193,414018,9242,91049,4399,40474,2555,37289,2917,34380,3013,210826,6760,0,193,414919,9001,138596,4247,49303,3626,46772,2576,37108,3124,143140,5398,0,193,666933,11037,282954,8027,93843,4726,68978,3872,46774,3442,174384,5312,0,193,550426,10481,279546,7002,73880,3913,52637,2825,41268,2908,103095,4476,0,193,741580,9373,421767,7491,101355,5716,85285,4593,57273,3705,75900,4654,0,193,755995,11353,576466,10614,95938,4293,45129,2773,20733,2115,17729,1688,0,193,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,110984,4610,3523,940,2286,764,2945,762,2313,510,80169,4314,19748,2261,206114,6000,42217,2598,26003,2507,21030,2269,15198,2159,101666,4945,0,201,358028,7857,140835,5465,35713,2895,30185,2480,28195,2674,123100,5601,0,201,345358,7805,154745,5414,45481,3088,45125,3920,36426,3346,63581,3140,0,201,486988,9814,267888,6981,87579,4248,58922,4439,32972,2525,39627,2474,0,201,338390,8582,234324,7569,57617,3743,25070,2362,11299,1723,10080,1438,0,201,328606,7763,267649,7255,36546,2300,13130,1622,6021,1076,5260,880,0,201,240249,6161,221979,5880,12551,1677,3117,784,1173,418,1429,511,0,201,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,5859,829,323,163,162,116,99,67,191,98,4185,699,899,309,9830,1053,1957,457,1432,419,1566,450,1249,361,3626,509,0,149,21202,2111,9463,1042,3126,761,2038,491,1652,500,4923,1144,0,149,23731,1605,13564,1389,2628,676,2479,583,1896,557,3164,817,0,149,38537,2411,26937,2007,4687,971,3122,836,1419,484,2372,965,0,149,34962,2169,26921,1909,4777,1051,2182,977,469,237,613,501,0,149,34724,2083,30279,1910,3394,850,653,284,226,199,172,182,0,149,24544,1996,23814,1906,497,304,109,118,7,12,117,162,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,106104,3755,2209,687,2392,764,2016,576,2610,619,75290,3536,21587,2015,217117,6265,31511,2245,22439,1680,21683,1997,18717,2053,122767,5167,0,190,428158,9254,152444,5247,52645,3078,44455,2797,39860,2543,138754,5027,0,190,431887,7947,197839,5297,61839,3098,56541,3422,39733,2835,75935,3760,0,190,622611,11526,354068,8587,113047,4691,73077,4148,40187,3189,42232,3304,0,190,445800,10025,314746,7684,76347,4544,33267,2629,10779,1401,10661,1391,0,190,466401,9465,381422,8714,53677,2600,18118,2110,7644,1210,5540,1129,0,190,297717,6675,273874,6447,16723,1936,3727,677,1629,533,1764,563,0,190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,42078,2413,2040,422,1209,296,1719,495,1416,358,26404,1716,9290,1161,83367,3767,21851,1415,11104,1450,8839,989,6618,901,34955,2327,0,157,142992,4485,68877,2944,14514,1139,12933,1267,11054,1332,35614,2394,0,157,140631,4607,75536,3482,18624,1896,18941,1858,10555,1201,16975,1929,0,157,199048,5056,129594,4033,32522,2267,18375,1948,9623,1214,8934,1280,0,157,131322,4014,101681,3252,16384,1675,7811,1072,2859,742,2587,815,0,157,130094,4107,113816,3800,11107,1271,3127,666,1070,403,974,360,0,157,79008,3446,75430,3493,2111,641,742,396,478,243,247,174,0,157,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,33663,2979,556,431,351,279,428,213,580,452,26104,2671,5644,1100,67322,3886,9023,1406,5251,1106,4871,977,5570,943,42607,3102,0,200,118987,4440,35094,2959,12369,1622,10646,1389,8960,1336,51918,3321,0,200,121958,4857,45198,2758,11123,1532,11580,1600,11712,1599,42345,3418,0,200,187484,6367,80147,3828,27394,2461,30300,2104,20154,1934,29489,2274,0,200,144702,5555,72939,3731,33273,2941,19465,1600,9459,1749,9566,1624,0,200,154327,5412,105850,4428,28914,2368,10605,1631,4625,1075,4333,958,0,200,98487,4904,87716,4651,6858,1365,2613,773,435,234,865,432,0,200,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,115320,4806,1483,471,1058,384,2303,734,2585,743,85552,3870,22339,2494,252776,6822,27233,1948,22187,1747,27460,2083,22879,1773,153017,6209,0,172,450364,7302,139366,4362,60111,3464,48812,2730,43218,2860,158857,5840,0,172,447970,7711,202427,5182,58296,3057,53667,3507,36404,2594,97176,4507,0,172,680494,10950,370216,7612,101600,4390,79728,4074,49821,3024,79129,3922,0,172,496545,9859,322921,7139,78950,3672,46260,3185,24710,2457,23704,2332,0,172,555051,8928,409928,7874,82747,4453,34955,2455,15461,1971,11960,1530,0,172,406650,8614,359822,8065,30764,2599,9490,1385,4051,1068,2523,688,0,172,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,5946,1079,0,210,0,210,0,210,40,67,4813,1052,1093,366,13462,1985,366,236,551,313,485,277,872,371,11188,1745,0,210,23428,2267,2460,580,2132,640,2910,763,2360,760,13566,2043,0,210,28370,2564,7647,1354,3465,882,2248,690,2056,638,12954,1893,0,210,45570,3186,17617,2061,3945,1016,7078,1198,4842,1174,12088,1595,0,210,39698,3008,17516,1875,8249,1167,6379,1307,3844,980,3710,1036,0,210,47722,2995,31685,2640,8633,1305,4381,914,1565,483,1458,521,0,210,41213,2237,34269,2037,3812,803,1806,714,552,408,774,440,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,69691,3485,2260,667,1522,540,1640,617,2483,763,44819,3004,16967,2032,114911,4926,26366,2907,15034,1764,10952,1619,9015,1335,53544,3785,0,204,199254,5894,87284,4440,18281,2150,14556,1723,16335,2446,62798,3399,0,204,178827,5732,90500,5045,20940,2172,20767,2229,16601,2192,30019,3150,0,204,242281,8056,146333,6527,39577,3175,26086,2748,12447,1842,17838,1917,0,204,166811,6695,126203,5956,23830,2357,8378,1306,4102,930,4298,1040,0,204,158234,5970,130837,5497,16811,2338,5218,1155,2881,935,2487,761,0,204,93605,5190,83777,4960,5796,1041,1976,655,703,404,1353,524,0,204,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,6916,1237,160,149,197,121,176,163,339,228,4663,994,1381,474,14758,1427,2920,691,1263,408,1649,371,1586,440,7340,1016,0,155,28043,2152,11974,1302,4071,775,2745,800,1628,445,7625,1352,0,155,34231,2626,17919,1583,4797,919,3252,669,3802,893,4461,943,0,155,52064,2754,32594,2023,8508,1355,7225,1224,1847,605,1890,527,0,155,36940,2595,26929,1993,6306,884,1897,529,681,372,1127,560,0,155,30666,2397,25868,2288,3084,809,1127,453,339,239,248,227,0,155,19191,1685,18014,1662,483,293,499,294,102,121,93,155,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1652976,14369,75916,4473,3167,904,1682,527,2270,566,3269,982,50554,3289,14974,2086,148835,5427,33971,2928,21445,2362,14787,1743,11221,1887,67411,3967,0,203,258774,7088,109899,5100,25961,2005,22247,1986,22288,2307,78379,4191,0,203,248555,7919,122855,5045,33229,2738,33702,2921,21689,2348,37080,3357,0,203,344346,8310,206401,5766,61299,3812,36400,3122,19852,2478,20394,2153,0,203,222573,6821,161210,5493,34270,2997,14746,2088,6736,1244,5611,1092,0,203,210999,5907,177430,5760,23348,2443,6280,1057,2417,870,1524,478,0,203,142978,4914,132031,4794,6647,1148,2610,719,849,425,841,449,0,203,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,235492,8382,8259,1353,7102,1266,9641,1614,6918,1000,152370,6685,51202,4022,408592,10754,87733,4399,46353,3555,39612,2607,33345,2688,201549,7035,0,213,710141,12801,275723,8804,73521,4043,60973,4093,54110,3726,245814,7961,0,213,708013,13684,340300,8934,78883,4227,77112,4901,65244,3989,146474,6863,0,213,1045325,16232,569056,12731,164966,6981,133220,5941,81131,5060,96952,5515,0,213,766544,14038,512657,10449,132724,7126,66190,4541,27392,2920,27581,2809,0,213,956202,15116,748357,12984,117527,6256,48374,3817,20681,2344,21263,2536,0,213,804008,12805,719560,12571,56383,3650,17572,2118,4464,1024,6029,1269,0,213,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,15817,1752,169,149,195,192,480,291,230,166,10989,1560,3754,909,31285,2026,4693,872,3461,716,2711,742,2226,767,18194,1735,0,185,64830,3392,21721,2037,5336,998,4440,806,4773,928,28560,2164,0,185,76881,3639,27596,2192,7549,1187,10560,1370,9931,1421,21245,1982,0,185,138799,5442,58635,2983,23947,2088,23103,2363,15384,1862,17730,1939,0,185,110564,4170,65060,3067,23839,2382,11923,1561,5066,935,4676,866,0,185,115295,4377,86804,3837,16768,1795,6906,1207,2667,706,2150,677,0,185,69101,2947,64030,2912,3231,768,1198,404,234,180,408,212,0,185,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,5150,921,0,151,11,20,52,47,81,96,4252,856,754,405,13686,1371,793,288,291,157,1019,450,1204,439,10379,1244,0,151,24434,1574,4008,600,3355,705,2670,533,2975,662,11426,1299,0,151,23382,1519,6947,861,3282,652,3538,786,2537,571,7078,993,0,151,36962,2236,14716,1415,7007,1036,5559,939,4280,884,5400,903,0,151,28979,2086,17060,1736,5144,780,3652,659,1461,435,1662,458,0,151,27344,2014,19302,1554,4496,870,2032,515,720,294,794,347,0,151,19854,1610,17000,1513,2042,611,502,234,111,133,199,158,0,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,61598,3377,2040,642,1380,664,1152,458,1651,536,40880,2958,14495,1691,116213,4789,23836,1964,11549,1431,10857,1556,8850,1238,61121,3314,0,198,202595,7115,73124,3608,20323,1837,14785,1789,14922,1901,79441,4273,0,198,227727,7252,91197,4527,23173,2234,25522,2392,20121,2460,67714,3478,0,198,355323,8541,162788,5511,47274,3754,48636,3672,34773,2696,61852,3659,0,198,279735,7462,148649,5870,51685,3406,34342,2473,20590,1867,24469,2493,0,198,369114,9430,229068,7004,67766,3343,40724,2941,17385,2084,14171,1555,0,198,392887,7329,318429,7288,44956,2755,17976,2003,6716,1108,4810,967,0,198,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,54442,3951,967,431,644,266,722,284,993,398,39727,3100,11389,1479,80536,3903,13986,1836,5959,907,4746,935,4746,983,51099,3157,0,198,177170,5899,47037,2777,16696,1816,17592,2193,15022,1956,80823,3891,0,198,189936,5783,68467,3330,18199,1653,18853,2110,19463,2096,64954,3771,0,198,315700,8115,124813,5602,45192,3213,43642,3098,38436,3130,63617,3212,0,198,254238,8396,123277,5121,49433,3600,37658,3402,21479,2405,22391,2253,0,198,313664,9106,197373,7450,62420,3838,29821,2438,13247,1775,10803,1759,0,198,252342,6057,211472,6332,23639,2320,10528,1664,3860,894,2843,994,0,198,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,27958,2368,2502,803,1204,468,986,424,1397,523,17552,2125,4317,923,59307,3230,21822,2182,7392,1313,6549,1072,4042,1061,19502,2127,0,190,97195,4631,56364,3707,9502,1396,8778,1338,6569,1147,15982,2142,0,190,84794,4044,57748,3455,10456,1673,8067,1336,3633,803,4890,1002,0,190,105880,3956,79266,3801,11959,1655,7705,1528,3145,828,3805,1017,0,190,66808,3360,56373,2972,6010,1379,2273,805,857,496,1295,551,0,190,60321,3418,54149,3267,4174,921,1010,520,518,301,470,328,0,190,32003,2605,30611,2590,869,418,260,163,0,190,263,281,0,190,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,45499,2642,450,198,452,224,236,147,555,294,33973,2383,9833,1105,95695,3503,7044,945,6211,848,8593,1027,9475,1077,64372,3030,0,149,196352,4781,48683,2532,28022,2152,25224,1902,17324,1666,77099,3135,0,149,210445,5679,82977,3333,29167,2156,25937,2001,21756,1905,50608,2681,0,149,338617,6095,167559,4973,59341,3261,45274,2643,29196,2242,37247,2100,0,149,251531,5495,159161,4419,47420,2758,24896,1612,10393,1191,9661,1353,0,149,257928,5945,196740,4892,38416,2376,15070,1689,4644,810,3058,702,0,149,141859,4974,128601,4417,8702,1389,2635,698,1026,468,895,374,0,149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,4777,1120,215,155,0,193,67,83,43,45,3520,1017,932,490,8716,1260,1403,494,1277,539,663,321,948,418,4425,1000,0,193,18934,2191,8167,1358,1605,482,1292,496,2016,810,5854,1340,0,193,18152,2047,10220,1508,2306,659,2343,762,1002,443,2281,742,0,193,31638,2456,18364,1797,4391,899,3967,933,2592,750,2324,707,0,193,25802,2112,17207,2138,4171,852,2583,740,1036,512,805,463,0,193,30033,2299,23268,1849,4192,995,1806,719,412,310,355,305,0,193,16647,1891,16030,1857,232,184,164,176,132,132,89,166,0,193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,190025,5016,45718,3288,15265,1782,10973,1330,9205,1451,71508,4191,37356,3183,182779,6190,105975,5125,14046,1869,7694,1450,7225,1388,47839,3106,0,225,190898,5622,106551,4337,11930,1590,16176,1945,14219,2038,42022,3250,0,225,117622,5160,66835,3789,15192,1547,14004,2040,8886,1452,12705,1779,0,225,97684,4874,64215,3914,14011,2201,7596,1569,5282,1078,6580,1321,0,225,39947,3157,29027,2791,5251,1311,2860,788,1388,601,1421,604,0,225,29740,2519,22799,2398,4188,1070,1055,486,613,411,1085,422,0,225,16648,1772,14543,1724,1427,703,243,223,320,330,115,184,0,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
