GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,NAME,B24022_001MA,B24022_001EA,B24022_002MA,B24022_002EA,B24022_003EA,B24022_003MA,B24022_004MA,B24022_004EA,B24022_005MA,B24022_005EA,B24022_006MA,B24022_006EA,B24022_007MA,B24022_007EA,B24022_008EA,B24022_008MA,B24022_009MA,B24022_009EA,B24022_010MA,B24022_010EA,B24022_011EA,B24022_011MA,B24022_012EA,B24022_012MA,B24022_013EA,B24022_013MA,B24022_014EA,B24022_014MA,B24022_015MA,B24022_015EA,B24022_016MA,B24022_016EA,B24022_017EA,B24022_017MA,B24022_018EA,B24022_018MA,B24022_019EA,B24022_019MA,B24022_020MA,B24022_020EA,B24022_021MA,B24022_021EA,B24022_022EA,B24022_022MA,B24022_023EA,B24022_023MA,B24022_024EA,B24022_024MA,B24022_025EA,B24022_025MA,B24022_026MA,B24022_026EA,B24022_027MA,B24022_027EA,B24022_028MA,B24022_028EA,B24022_029EA,B24022_029MA,B24022_030EA,B24022_030MA,B24022_031MA,B24022_031EA,B24022_032MA,B24022_032EA,B24022_033MA,B24022_033EA,B24022_034MA,B24022_034EA,B24022_035EA,B24022_035MA,B24022_036EA,B24022_036MA,B24022_037EA,B24022_037MA,B24022_038MA,B24022_038EA,B24022_039EA,B24022_039MA,B24022_040MA,B24022_040EA,B24022_041MA,B24022_041EA,B24022_042EA,B24022_042MA,B24022_043MA,B24022_043EA,B24022_044MA,B24022_044EA,B24022_045EA,B24022_045MA,B24022_046EA,B24022_046MA,B24022_047MA,B24022_047EA,B24022_048EA,B24022_048MA,B24022_049MA,B24022_049EA,B24022_050EA,B24022_050MA,B24022_051MA,B24022_051EA,B24022_052EA,B24022_052MA,B24022_053MA,B24022_053EA,B24022_054MA,B24022_054EA,B24022_055MA,B24022_055EA,B24022_056MA,B24022_056EA,B24022_057EA,B24022_057MA,B24022_058EA,B24022_058MA,B24022_059MA,B24022_059EA,B24022_060MA,B24022_060EA,B24022_061MA,B24022_061EA,B24022_062MA,B24022_062EA,B24022_063EA,B24022_063MA,B24022_064MA,B24022_064EA,B24022_065EA,B24022_065MA,B24022_066EA,B24022_066MA,B24022_067MA,B24022_067EA,B24022_068EA,B24022_068MA,B24022_069EA,B24022_069MA,B24022_070MA,B24022_070EA,B24022_071MA,B24022_071EA,B24022_072MA,B24022_072EA,B24022_073EA,B24022_073MA,state
0400000US30,38221,1666,43870,2163,56734,2559,52886,6091,51303,2437,61726,13514,61198,1834,60818,7736,61168,3989,61446,3077,47436,5331,35992,3860,82173,39608,46967,4465,50145,20196,62466,4722,80979,17925,57993,23025,31915,3149,40536,8735,44041,3162,36911,5242,47146,4616,19856,2648,24737,2069,32044,14716,41257,2063,43998,5261,32291,6494,40680,1063,30470,1463,42026,1620,41062,2263,40478,1565,39525,2445,45581,5022,31350,3127,31596,712,42711,2073,41951,1466,41428,957,44573,4163,50777,4033,45427,2809,52267,5836,69638,14238,38698,2670,37248,6359,45713,7858,38810,3038,28964,4065,51846,4094,60542,3323,37357,5787,21395,930,24625,1446,31537,2590,27180,16276,33843,1355,17180,1686,20199,2358,19556,2275,27644,1280,27274,2447,27822,1318,31084,4751,32218,33203,30172,11490,35796,3923,21290,1111,20904,2932,21543,1763,21482,989,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40198,304,45092,882,60153,1885,62021,2104,63104,3423,60291,4942,63784,3247,66304,3945,64225,3283,50873,3567,49801,2368,41240,3033,83527,10631,53017,2314,40667,1989,69246,13646,95648,15760,41008,9656,30611,1366,26755,1417,47159,4389,40417,7325,48924,5322,23011,988,32074,2011,28829,7065,43427,3012,49722,2615,35775,2502,39399,1715,33147,1995,37539,2540,41962,1619,38118,1741,36319,1074,45715,2111,31895,1546,33296,1091,45808,885,47331,1866,49432,3052,45293,2384,50985,2722,50167,3172,66167,27650,54671,10120,41498,1102,37472,3175,53470,10932,41883,1552,38526,3670,47410,2612,54872,3012,32747,2628,22002,602,24724,1454,33980,4373,25838,5971,41264,16665,19378,1848,21599,1091,21148,1109,30351,401,27602,1949,30703,411,23483,3243,24353,7173,20433,3208,26496,6833,26976,923,28338,1453,18261,15700,23316,3528,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40010,769,42804,1449,66032,1809,68186,4558,70266,4052,63455,6250,68690,6137,66480,9561,71113,4072,65659,12439,55140,4331,48992,3399,130305,30498,56373,3396,47249,2333,75900,6079,91875,26153,43276,12593,32157,623,31250,2951,46481,4538,35171,3498,75645,10611,27141,997,29327,2092,41872,3061,39413,3467,41688,4336,36791,1723,46062,1866,26989,4260,47472,5860,46048,1550,34067,1892,35800,3002,35456,1748,29090,3171,35624,675,51808,917,50651,2026,51928,2947,45964,3955,64516,5580,66445,9690,49760,9948,62212,22678,46763,2398,42202,6506,56583,10808,46173,2208,50026,5292,68714,4295,80223,4450,41214,7267,28913,1141,30007,1447,42439,9401,35212,3770,68152,10532,26854,1086,29457,1174,27042,1808,32185,531,31293,1088,32625,1223,53181,14699,28942,48656,60369,12798,40931,16098,25343,2017,26980,2261,27793,6703,22976,1521,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,48768,1330,53007,1856,80683,2134,85710,5463,90209,8335,77105,10405,83828,4591,89814,7199,81078,3884,81228,15169,52650,3282,46790,13471,70506,24626,53905,4009,50651,15423,106656,18091,151215,56240,61250,23866,40210,2028,29713,2482,60098,5705,57171,6279,61121,4503,28770,2733,36450,3113,41414,2635,50432,1945,52510,3162,44755,4513,46818,2148,30026,7708,46563,2504,50028,3441,41795,1623,43930,3637,41907,5611,34924,1980,41628,652,52632,1524,55425,3070,55567,5571,55240,4376,60443,2944,67021,8450,55217,10724,53600,9375,45298,2623,42265,3837,53203,6770,44680,3487,40317,4981,58073,3623,64656,7559,37451,5689,26177,1404,28811,2658,49747,23721,36584,19821,70174,352910,22045,1576,23583,6048,27113,5784,36817,1075,39378,4051,36483,1124,26603,25898,24292,18904,22341,51991,30408,50054,31840,2737,31609,2789,41261,16130,28937,9657,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54487,770,61014,324,91094,801,100110,1426,102016,803,90272,3259,90484,1196,91435,1752,86941,5692,88655,9296,70064,3088,51160,2374,137037,10327,62153,1874,64877,5597,97620,8338,114419,11374,46679,4306,35926,888,32125,3087,81598,1957,42443,4265,93184,4613,24655,1156,31578,1407,36298,6979,55144,1620,62245,2736,47771,2209,50634,560,43283,33034,50949,580,50121,1602,41022,753,45029,3158,45558,2269,30343,2112,48898,1108,66225,789,70279,1836,76671,2308,63677,2308,80105,4594,81932,2634,80949,2347,70515,5164,55089,1365,53006,3225,67164,4996,53581,1914,55823,5724,72213,1747,80426,1240,51597,2263,27215,564,30583,573,46446,5817,33245,5260,71934,6407,23498,2699,24723,2164,24616,1849,41187,419,40890,1200,41264,469,42752,12873,19812,5948,42713,26941,45505,12777,23050,1306,22314,1248,35068,5267,21707,1390,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,39901,1183,42587,1453,63726,2580,62611,3411,64056,5456,61250,6867,77985,6161,70335,3079,86491,6415,75497,13777,50527,2856,38498,6768,108051,16594,52091,2320,44409,5928,82640,13507,110881,20217,39783,14230,29495,2304,23732,1400,46193,5310,40164,4641,51013,3764,20852,2076,25660,1545,21903,8001,36774,1791,40915,1173,31278,1694,36785,2198,26706,6059,37030,5354,40926,2549,37104,3266,37227,6438,42326,8449,33807,4953,34824,1710,47197,1147,49611,3020,53652,3432,44953,3800,62424,9122,62038,8320,71932,3166,53542,11741,41736,890,38689,3243,48036,5770,41902,1073,32292,8950,57862,3175,62134,2639,41233,8587,20443,793,23821,1555,32292,13231,40587,16736,31904,10624,16160,898,18315,1854,18896,1467,30078,1181,23678,1185,30983,608,26441,1123,18900,331,30964,3843,26101,7384,22366,2141,22962,2540,21992,15514,17135,7845,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,48648,547,51527,200,80171,809,86383,1356,87362,2776,82437,4370,77318,1806,81334,1195,74699,1982,70835,3723,68575,2611,44946,4010,135858,14495,68518,2786,63748,4434,81597,2254,101760,2678,50087,2999,35098,1021,35675,2218,62655,2230,44888,4945,76239,1762,23947,701,33144,2824,31994,1431,46130,802,50636,757,41466,537,43196,1893,26844,1852,42427,1858,45910,975,38094,1199,39773,1167,40642,524,31066,969,44273,631,61976,303,66389,821,70101,1939,62119,1158,66129,3205,71402,2693,62130,2208,61275,1959,55464,696,46294,1190,81048,6521,55511,1094,58311,3845,65829,764,74856,1414,44054,2078,26746,315,29657,703,50895,2611,40001,4216,63108,4570,21950,477,25114,1350,23343,1037,37705,630,36887,1031,38036,633,46413,7243,20989,1134,51462,4316,54243,7866,30004,1259,27901,1483,36760,2520,28507,3449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39314,511,42435,481,68375,2090,72845,2728,75795,1461,63800,5016,73525,2997,80642,2650,70438,2607,60847,4967,49579,2243,41686,1757,101785,10814,49079,3117,48814,4983,76565,10889,116850,12067,40323,2951,28439,1192,30292,2243,40475,917,39277,1462,41379,1242,21462,687,26173,915,25591,2261,42536,1412,48126,2284,37139,1337,34360,1729,22177,5029,31029,505,40096,887,32348,692,34888,1355,36108,1210,27154,834,35019,359,47162,577,50687,757,51435,963,48944,2478,60540,2034,66466,4843,60232,8942,51635,2549,39148,981,40713,1182,51467,4564,37047,1048,39117,2393,51534,598,57104,1400,40758,923,22212,380,24765,900,33408,1735,32922,3997,33601,1905,19091,1120,19858,1472,22299,939,30939,272,29101,1246,31384,328,25337,2701,20204,2584,20706,3215,30841,3416,24121,979,24224,1155,25596,1893,22110,2152,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41586,457,50071,1178,61450,1421,65435,3236,64181,5402,66358,3919,60806,5550,65289,7258,57236,13197,55862,7543,48018,5124,47462,5741,86375,76659,49522,10038,40654,12194,85562,19800,105559,77516,29651,7028,35640,3272,24058,12911,50573,3871,45408,10326,52008,6416,20941,1992,31208,1829,37256,14089,48417,4830,52509,3948,39799,2457,45403,3440,40059,3535,48956,5878,46119,4581,41692,981,41347,1422,47655,7427,36356,5560,34812,1546,43587,1785,44531,2989,50098,6714,41478,1330,41708,7267,42218,15107,36382,7743,48398,12474,41046,1968,33527,4207,42719,4893,45539,3384,31895,3910,46360,2946,52423,5961,32595,4881,26073,1077,28528,3646,41597,12610,41759,29452,39688,19670,20918,3726,26176,5346,26473,4218,31180,803,31587,1865,31065,951,29719,7083,21111,19581,30721,10140,50761,29200,28473,2678,27880,3277,26881,26807,31932,6279,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41947,194,47390,422,68822,1236,73546,2155,75671,1188,66475,2486,71502,748,70923,1467,73631,2224,62786,3285,52465,2343,40403,1952,91151,11154,55540,2195,49343,3808,75560,5703,101496,2945,41853,2023,31610,642,30134,2269,51039,955,45250,6126,52170,2551,21750,727,31329,883,30254,2427,43138,1871,49438,2114,37247,934,44696,1490,26567,2504,44441,2522,45918,839,38856,889,40505,399,41119,705,30880,678,36608,317,51067,367,52382,1049,54994,1989,50775,1256,60232,2391,61047,2321,63185,5990,54328,3815,44768,1353,40348,1303,51370,4095,46250,1204,40236,2835,52121,603,60340,821,37343,1716,22429,391,25333,655,36276,2015,29655,5588,43719,4524,18464,993,22059,1132,22190,725,31820,249,31119,752,31989,258,32167,6926,21956,1511,37181,5735,42191,10513,28716,1164,30186,777,26229,2372,25650,1405,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37020,237,42251,341,61583,827,65145,2844,65960,2162,62017,3050,68321,4088,67133,5464,70489,3865,62407,10721,45825,2603,38111,4047,96020,15009,46827,3179,46764,5406,64179,3932,90621,13153,46777,5434,25882,928,20371,1875,41568,2454,39212,5197,45514,5167,19288,1503,24756,1337,28333,5930,40652,977,44208,3795,35919,1374,40265,1164,25489,2506,36966,1260,44537,2655,38889,1411,40621,545,40875,890,30973,1275,31573,226,41117,358,45192,1075,45793,1299,44180,2473,55385,5118,56652,6703,54923,7457,49547,17800,36041,462,34533,1606,47094,7514,35820,588,35127,2450,46902,1889,55505,2445,35270,1998,20889,457,23252,1435,28768,3369,26627,1534,30718,2594,18171,710,19875,971,20882,1027,29575,722,26481,1275,30198,327,28686,3727,17975,8899,30659,7582,31915,6108,24666,1026,24758,1331,26768,4293,21637,1594,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42055,352,46807,692,67305,1871,66623,1492,66705,2271,66407,3714,75132,2540,73830,3003,81044,2883,64733,6375,51278,1315,41824,2055,108932,13037,52310,5122,49964,5063,89302,5958,100759,9720,51406,15423,28460,2306,28743,2840,52102,6168,38133,6119,66555,3688,22382,2019,28193,3527,23317,2519,41144,1136,45039,3468,36234,1921,40244,2020,23726,3280,41903,2664,45753,2013,37453,1191,37526,1567,41382,1193,31512,1949,37616,872,55481,1533,55512,2480,57123,3738,52018,2605,59026,4349,64287,8889,52441,8917,53765,8580,46338,2360,40216,3071,61274,3948,47021,3464,47454,5843,67978,3320,74928,2609,41356,3795,24775,1179,30462,1135,43470,10352,32255,12436,55647,16462,21223,1230,23473,3014,22767,1881,33353,901,34622,2647,33079,969,19400,2257,17706,1724,37430,19058,30758,6814,29303,2343,28009,2745,36096,10032,28038,6955,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,44446,497,50333,204,71197,592,76213,868,80442,1003,69810,2401,72268,1572,73516,2740,72460,2693,65617,5802,58547,2283,41160,1178,120550,11360,64014,1837,48111,3911,80289,6908,108115,12261,43801,3269,32929,1658,29812,1858,56518,2320,41626,3382,61934,1081,24850,1387,31300,657,30370,1530,46016,779,50592,623,40752,901,43275,1629,29238,3768,42355,1273,46315,825,40659,340,41537,439,45388,1157,33656,1401,38520,475,52365,394,56102,871,60067,1625,52311,1158,62226,2393,67038,3264,60492,6815,55075,5085,46905,667,40229,831,56436,5538,50178,769,44143,3147,54823,1499,62246,845,40180,1133,24313,428,27121,450,42009,4567,32170,3935,60160,6417,20771,430,22290,1048,21879,592,32914,534,32995,1794,32902,577,31562,3112,20027,6561,35046,7314,38004,7201,29261,1147,30460,632,31624,6069,25907,1730,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,47732,1849,51805,836,75406,2305,84029,7116,86947,5291,74899,5606,76349,5444,80295,10511,79266,9200,66914,14789,62479,6360,43889,15929,106796,19181,68363,10021,60631,7169,80136,17815,97481,33714,51196,4298,34730,3053,41107,43681,62223,4989,58237,10934,71498,5882,23974,5584,27841,4315,31447,6163,49192,3878,52941,4933,41722,1773,41464,1108,-666666666,-222222222,41287,1148,41932,4245,41652,1749,40464,2161,46963,5026,40994,3181,42738,2004,61531,1477,61884,2692,66996,8716,60503,4258,63678,9619,66803,12278,68993,21577,56558,11708,58026,6640,48912,6133,68954,20144,60938,10450,56406,9335,65866,9237,74465,5356,45498,8524,27278,1726,30364,3010,31831,4239,29794,7298,32116,17774,27212,5714,20550,2656,25230,2915,37473,2157,43521,6186,36685,1126,35108,24364,-666666666,-222222222,35221,15613,81317,12705,24583,5526,21779,6829,37013,15889,21168,7742,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37243,356,41675,372,62551,2081,65664,1657,66336,1442,61383,2575,71004,2800,72955,4018,72328,5912,60122,8211,50427,1734,42184,4210,102229,31927,49193,3082,52470,6250,79167,14117,120709,13849,36592,5131,27338,1019,30427,1660,39124,3075,36276,2254,40638,2406,20517,1050,23716,2184,26742,3831,42016,1030,46706,2093,36568,1702,36858,772,26657,3845,32266,1642,44011,3153,36150,866,37269,1413,40693,1366,27847,2019,32402,408,42894,1661,44969,2147,47306,3135,42192,1501,51051,2228,51078,2576,57005,3119,41713,8450,39919,1105,36166,1686,41739,2070,40179,829,39212,2380,50735,1208,57088,3853,35680,3414,21141,505,25331,1776,36035,1036,35229,7642,36179,716,17563,1783,17766,1347,19580,1332,30196,496,27117,1986,30557,398,24136,3959,17665,9974,21622,6798,31932,4857,26154,1056,27761,1436,21486,1372,21666,963,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36397,486,41399,578,51866,2016,52015,3153,52096,4519,51619,5293,56630,7078,60077,10184,52057,8157,61125,18375,45500,3677,45857,6421,72419,17550,39859,2506,40732,9892,76280,24033,100768,41205,42136,11405,28992,3007,24249,4333,42702,5364,38306,16174,44394,4551,22500,2468,26912,1748,27794,8807,42190,3370,48981,4305,35291,4493,37234,1382,32211,2724,36867,1768,40494,3767,36243,1049,34858,2496,41564,1681,31071,2357,31120,441,40562,830,40163,2012,40556,1660,38551,4305,47936,5482,50498,4221,48617,14378,42500,20244,35439,1276,36904,2942,40522,14023,33892,2529,36295,5356,46503,1408,51940,2303,37348,6637,21571,808,25918,1443,33707,9598,35883,18939,32756,15281,20508,1910,21144,1047,20032,2208,28770,1578,29229,3653,28634,1730,28336,5479,27996,3693,40093,23752,26821,20539,25132,1930,26075,2038,26970,19935,17411,8259,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
