GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002EA,B19101_002MA,B19101_003EA,B19101_003MA,B19101_004MA,B19101_004EA,B19101_005MA,B19101_005EA,B19101_006MA,B19101_006EA,B19101_007EA,B19101_007MA,B19101_008MA,B19101_008EA,B19101_009EA,B19101_009MA,B19101_010MA,B19101_010EA,B19101_011EA,B19101_011MA,B19101_012EA,B19101_012MA,B19101_013EA,B19101_013MA,B19101_014EA,B19101_014MA,B19101_015MA,B19101_015EA,B19101_016MA,B19101_016EA,B19101_017EA,B19101_017MA,state
0400000US27,1372189,10600,41988,2699,28027,2781,36054,2373,44316,2956,47233,3035,50203,2587,50960,2577,54196,2842,53008,3249,112920,4206,166002,5444,228523,5923,168346,4263,101008,4076,99077,3601,90328,3874,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,62240,4950,42656,3433,43840,3103,44931,3078,45837,3631,41024,3180,36099,3156,37505,3201,33884,3363,67339,4890,77492,3946,89186,4829,52298,4198,25975,2380,25981,2458,18792,1926,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,75600,4708,53462,4282,59945,3848,72131,3907,67570,4130,82918,3992,74464,4305,80438,3809,69213,4115,142242,5901,180667,5555,216190,6156,135979,4803,75378,4086,74599,3791,62289,3655,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,11687,1732,9906,1838,9280,1345,10961,1659,11024,1506,13598,1640,11412,1448,12667,1583,11899,1342,25248,2069,33024,2538,36978,2321,24890,2116,11933,1558,10809,1403,10775,1499,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,16024,1765,11608,1406,13940,1474,20685,2039,20119,2042,21507,1654,20218,1938,23131,2057,23501,2023,43918,2693,60672,2859,75697,3324,51318,2635,27854,2191,22458,1485,22350,1861,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,31016,2539,20030,2111,24247,2627,27899,2480,32077,2454,31656,3026,32461,3671,36579,3022,25756,2197,61082,4227,76615,4306,85440,4553,60623,4054,36929,2944,30850,2688,26565,2402,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,8605,1579,5801,1257,7116,1241,11084,1486,12539,2110,11502,1500,12486,1782,14952,1997,13655,2003,27200,2623,42479,3105,57347,3500,43194,2965,26708,2025,28134,2251,24470,2485,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,78706,5316,55751,3788,62616,4764,71049,4170,64611,3753,72536,4145,73062,4532,73860,3833,69365,4292,144484,5756,204808,5833,298049,7851,252254,6926,182215,5181,227350,6552,276392,6907,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,34540,3181,20968,1992,26017,2805,28037,2457,23339,2812,24273,2287,21575,2617,22911,2405,19831,2134,39962,3174,52589,3375,63411,3734,41162,3122,22174,2089,23849,2798,17932,1828,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,229471,8095,162654,5944,175268,7162,184443,7470,187699,6512,185921,6406,182710,7112,175881,7324,158244,6276,329980,8600,450379,9534,605438,12316,472321,8439,305172,8245,355969,7699,422545,8808,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,137661,6216,90481,4579,111514,5675,132151,5618,126896,5759,134106,6513,127005,5320,122605,5976,114620,5615,216802,6890,271534,8851,331296,8768,207362,6540,113970,4375,117868,4562,118931,4975,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,5387,959,3607,1076,3710,871,7341,1051,6555,1178,6950,1116,6098,971,7955,1303,7392,1065,16181,2183,20323,1872,32529,2173,21750,1876,11689,1448,11772,1344,10974,1304,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,154641,6356,98355,5098,110176,5311,128835,5944,131464,5424,144333,6147,136410,5028,142887,5777,131811,5351,254646,7677,337484,8135,421905,9815,281351,7333,162360,6012,151053,4852,135693,4993,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,52426,2875,30804,2068,41848,2523,48562,2794,47173,2464,52738,2920,51129,2784,51637,3186,44005,2460,84975,3627,117968,4204,132085,4460,83398,3554,42944,2574,37931,2198,36894,2502,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,44599,3459,32547,3064,37587,3141,43483,3221,42214,3312,50456,4404,45504,3627,46811,3667,44178,3721,77484,3919,113615,5066,145345,5891,95980,4243,51954,3201,44580,3151,44860,3690,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,129475,5712,90025,4865,96396,5123,122160,4673,132046,5306,150203,5503,137173,5111,145318,5458,133978,4311,270491,6702,361233,7857,470365,9197,330208,7051,195333,5695,196482,5275,191348,4956,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,10975,1700,7843,1573,10132,1768,11130,1592,10559,1905,9831,1818,9394,1761,9374,1383,11138,1648,17786,1972,27850,2400,39983,3289,27300,2362,17523,1930,22253,1940,16792,1778,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,75214,4077,45845,3575,57956,4601,61613,3773,65186,3808,69888,4303,59766,4007,56525,3810,56073,3890,99511,4526,135492,5631,165687,6381,105069,6003,52941,3451,48460,3424,39878,3025,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,8103,1325,5117,969,6608,1069,9132,1413,11715,1563,8876,1289,11488,1744,12358,1505,10182,1375,20668,1927,28028,2264,34301,2534,19598,1922,9365,1101,7727,1080,10572,1200,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,94335,6066,65712,4252,77785,4800,87207,5451,91870,5113,87710,4435,82774,3744,88744,4883,76797,4523,146211,5404,194937,5277,220184,7633,132920,5539,72504,4068,69530,4479,68851,3523,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,325063,9792,228880,8930,278418,9798,297157,9675,303004,9576,311405,8849,296193,8943,297409,9182,258210,8406,497928,11382,650658,13002,813647,15521,614021,12211,362736,10061,386563,9826,401250,9461,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,21028,2472,17346,2273,18598,2170,25545,2450,26431,2378,30443,2461,28032,2377,31914,2544,30360,2693,62166,3755,86019,4027,115992,4138,73623,3829,42163,2707,34696,2340,32976,2237,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,5211,1209,4648,919,5002,1068,5360,759,6222,1041,7352,1056,6087,884,6465,1017,6647,917,13864,1383,19374,1692,26095,1731,16821,1441,8608,1072,9739,1242,8438,1163,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,75006,4354,48419,3481,65114,4384,65675,4104,74603,4738,75685,4667,81216,4368,84034,4893,77429,3892,157261,7189,212806,6466,281704,8231,217986,7469,146120,5884,179030,5692,207096,5985,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,69896,4599,44080,3274,47505,3397,62671,3617,59805,4094,74769,4158,69411,3394,69651,4065,67957,3450,141366,6536,187164,7202,255417,7945,188496,6272,121512,5793,126490,4938,118922,4929,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,31326,2877,19002,2111,21767,2255,29602,2768,24714,2512,27264,2386,26836,2320,25648,2253,24830,2528,45026,3280,53281,3141,62996,3719,38042,2753,19231,2029,15894,1793,13930,1757,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,54067,3456,42283,3045,46495,2977,56282,3174,60168,3388,68871,3347,66372,3310,67765,2961,64447,3213,128421,4787,183905,4862,236967,5314,162667,5184,83929,3545,74384,3653,61459,2872,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,6180,1199,3744,1001,3105,886,4710,1060,5378,1306,5524,1165,5787,1105,5483,1049,6936,1335,12154,1600,19187,1753,26060,2092,19522,1954,9036,1455,9326,1451,6424,1384,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,216635,7221,91263,4184,94236,4448,81601,3674,64753,3362,58645,3855,45051,3260,41433,3097,31850,3351,47816,4038,42843,2755,36861,3148,18107,2179,8957,1587,8126,1514,6903,1179,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
