GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002EA,B17013_002MA,B17013_003EA,B17013_003MA,B17013_004EA,B17013_004MA,B17013_005MA,B17013_005EA,B17013_006EA,B17013_006MA,B17013_007MA,B17013_007EA,B17013_008EA,B17013_008MA,B17013_009EA,B17013_009MA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013MA,B17013_013EA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018EA,B17013_018MA,B17013_019MA,B17013_019EA,B17013_020MA,B17013_020EA,B17013_021EA,B17013_021MA,B17013_022MA,B17013_022EA,B17013_023MA,B17013_023EA,B17013_024EA,B17013_024MA,B17013_025MA,B17013_025EA,B17013_026MA,B17013_026EA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031EA,B17013_031MA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034EA,B17013_034MA,B17013_035MA,B17013_035EA,state
0400000US37,2474802,16886,323394,8533,110320,4613,37942,2876,39773,3263,27495,2919,5110,1241,213074,6665,35366,3702,16150,2235,12935,1893,5279,1735,1002,530,177708,5609,64776,4106,89267,4456,20142,2193,3523,977,2151408,15990,1676036,17121,845670,10850,660342,11206,153072,5731,16952,2121,475372,9433,133146,5932,81221,4251,45342,3855,5309,1516,1274,665,342226,8317,190966,6948,132571,5691,16564,2271,2125,714,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,4888,1061,2136,605,1490,607,1080,460,182,163,7689,1429,1622,640,518,286,612,398,403,344,89,118,6067,1282,2842,991,2333,689,796,421,96,82,167636,4086,140191,3687,72156,2899,51438,2786,15355,1736,1242,406,27445,2596,11347,1818,5675,1133,4810,1223,802,511,60,77,16098,1809,10065,1548,5342,1139,524,230,167,177,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,100808,5172,33759,2442,37307,3236,22805,2947,6937,1241,238838,8218,38679,3440,20808,2472,13926,2186,2738,793,1207,556,200159,6890,76549,4456,95917,4738,24992,3036,2701,809,2583758,18414,2017401,17699,985182,12656,790957,12323,215741,7110,25521,2662,566357,11148,173858,6303,109418,5176,57416,3529,5700,1390,1324,583,392499,8891,218539,6577,155435,5544,16724,1750,1801,618,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,42975,2443,13685,1132,15554,1395,10667,1255,3069,876,76574,3560,11294,1164,5629,911,4594,780,786,331,285,270,65280,3209,23808,2227,33380,2570,6914,1209,1178,425,836968,7115,659922,7407,330050,5721,246642,6527,73764,3395,9466,1228,177046,5777,61683,3306,36013,2730,22266,2138,3082,751,322,182,115363,4495,62837,3481,44657,2847,6776,982,1093,428,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,45052,3529,16494,2148,14481,1854,10360,1934,3717,1217,63616,4409,12243,2401,7651,1643,3883,1323,487,325,222,268,51373,3705,19864,2228,25439,3117,5437,1588,633,593,852529,8622,686711,9053,348804,5950,255307,7079,71877,4383,10723,1907,165818,6126,54166,3654,32237,2860,19179,2747,2547,903,203,143,111652,4842,60332,4163,44091,3620,6725,1471,504,350,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,91104,5389,35175,2854,29930,2707,20224,2197,5775,1207,202264,6464,30849,3422,17661,2524,10037,1820,2151,836,1000,566,171415,5988,61764,3915,84257,5130,22567,2504,2827,946,2858866,18184,2263674,15688,1079641,10896,919382,11024,233227,6551,31424,2561,595192,11251,178072,6999,104835,5266,63479,3389,8664,1657,1094,431,417120,8981,229155,6292,160894,5755,23424,2643,3647,857,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,9042,1832,2757,1052,4205,1227,1824,739,256,284,18654,2034,2881,854,1334,672,1012,514,535,460,0,210,15773,1894,5809,1299,8567,1495,1211,533,186,291,232167,5994,171888,5353,79092,3726,75407,3623,15502,1920,1887,721,60279,4216,18329,2276,11346,1782,6359,1336,534,384,90,155,41950,3184,22490,2590,17437,2414,1799,758,224,208,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,53918,3958,18596,2295,20745,2640,11605,1968,2972,1092,114548,5204,16109,2279,8313,1561,6008,1481,1396,702,392,322,98439,4855,35391,3214,50835,3685,10003,1709,2210,940,1026638,11110,786844,12553,400542,8870,308437,8997,71453,4450,6412,1176,239794,7201,65018,4063,40843,3619,20084,2077,3512,1085,579,460,174776,6526,91921,4859,72301,4718,9745,1617,809,398,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,6026,917,2041,515,1396,461,2047,614,542,283,13606,1555,2731,723,1476,588,953,488,218,159,84,79,10875,1495,3592,760,5627,1164,1160,336,496,203,194206,4218,160767,3874,86220,3318,51813,2720,20581,1871,2153,699,33439,2742,12609,1714,7171,1234,5056,1105,334,161,48,66,20830,2061,9510,1367,9897,1488,1240,428,183,137,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,78588,5105,26935,2812,29687,3002,16792,2009,5174,1199,141861,6855,23170,2763,12434,1670,8947,2202,1383,500,406,311,118691,6029,41904,3576,58140,4388,15789,2075,2858,800,1437622,14381,1129842,12607,561432,8853,442964,10475,111870,5391,13576,2008,307780,9367,93435,5079,57233,3490,31678,3485,3534,1000,990,639,214345,7850,119058,5877,83541,4788,10080,1918,1666,650,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,348865,10943,82722,5053,120101,6566,114712,6294,31330,3692,511249,11937,77034,5006,30864,2938,33812,2831,9507,1834,2851,1018,434215,10654,136378,7575,217974,7805,65245,4648,14618,1984,5462428,27260,4203888,27827,1734148,18187,1757345,19398,618110,13544,94285,6095,1258540,20631,383583,11985,206609,8194,147480,7815,23338,2507,6156,1700,874957,18522,427897,11357,367095,10917,68290,5084,11675,1947,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,33188,2537,7884,1237,11148,1623,10405,1634,3751,922,29988,3304,6076,1415,2508,894,2379,809,997,685,192,217,23912,2765,7273,1270,11732,2050,3884,1056,1023,544,614156,6429,518787,6178,187286,4411,191788,5671,112895,4774,26818,2552,95369,4689,32772,3065,17438,2127,11352,1639,3533,1004,449,289,62597,3616,30678,2645,26601,2801,4439,831,879,433,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,3257,708,1712,513,1129,444,378,229,38,41,8962,1400,1476,593,755,342,698,438,23,39,0,151,7486,1264,3650,955,3568,893,268,158,0,151,143714,3508,119919,3418,66361,2681,43266,2399,9201,1338,1091,382,23795,1691,8223,1037,4935,907,2970,734,262,169,56,99,15572,1241,9927,992,5199,777,446,225,0,151,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,58409,3115,20353,2113,22785,2179,12405,1605,2866,919,113653,6222,17620,2154,9813,1800,6756,1385,846,441,205,194,96033,5328,35454,3126,47193,4339,12181,1823,1205,553,1877122,15824,1472525,14896,666496,9380,616912,10358,171003,5856,18114,2121,404597,10727,115114,5671,69785,5125,38332,3142,6524,1363,473,359,289483,8308,152568,6039,116587,5072,17670,2317,2658,855,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,63721,4490,20729,2210,20757,2164,16416,2509,5819,1412,98794,5081,18582,2113,10909,1751,6437,1279,990,507,246,285,80212,4303,29820,2780,38877,3395,9707,1549,1808,874,1542597,13775,1245354,13658,607448,10263,478784,9800,137783,5692,21339,2395,297243,8749,104705,4917,60812,4087,36519,2978,6205,1285,1169,703,192538,6577,107955,4970,72243,4373,11167,1597,1173,519,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,25260,2859,9916,1736,9811,1577,4933,1172,600,396,39603,3081,7634,1528,4360,1217,2725,857,527,394,22,44,31969,2995,11969,1773,17081,2197,2814,899,105,108,414526,7241,330698,7131,180274,4855,120268,4816,28430,2255,1726,558,83828,4265,29250,2844,17200,1948,11036,1742,776,597,238,193,54578,3123,34279,2639,17396,1886,2541,778,362,286,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,41737,2611,16631,1328,11877,1358,11083,1508,2146,470,92165,4344,15992,1864,8758,1353,5409,1172,1679,678,146,117,76173,4446,31440,2933,33962,3158,9148,1643,1623,587,1324580,10607,1082970,10490,556109,7240,403360,7863,111057,4343,12444,1429,241610,6459,84623,3915,52442,3240,28673,2358,3108,747,400,275,156987,5325,90595,4815,59308,3540,5998,925,1086,415,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,4466,1005,2503,702,1267,516,658,385,38,48,7939,1537,1226,607,767,479,409,309,50,79,0,193,6713,1400,2534,747,3532,1192,619,480,28,33,136151,3857,113551,4059,60147,3193,39579,2405,12534,1549,1291,519,22600,2285,9074,1541,5068,1206,3388,979,602,474,16,30,13526,1932,6150,1134,6649,1521,674,389,53,52,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,150339,4986,54274,3489,66874,3731,25715,2363,3476,1148,221628,6669,41273,3211,19313,2582,19169,2101,2283,811,508,411,180355,6492,73554,4067,87036,4458,16544,2414,3221,989,523113,8900,358517,7756,143649,5451,178483,6021,34031,2946,2354,731,164596,5695,37948,2709,21750,2340,14351,2051,1493,629,354,320,126648,5439,68969,4170,52120,3762,4964,1027,595,358,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
