GEO_ID,B17014_001E,B17014_001M,B17014_002E,B17014_002M,B17014_003E,B17014_003M,B17014_004E,B17014_004M,B17014_005E,B17014_005M,B17014_006E,B17014_006M,B17014_007E,B17014_007M,B17014_008E,B17014_008M,B17014_009E,B17014_009M,B17014_010E,B17014_010M,B17014_011E,B17014_011M,B17014_012E,B17014_012M,B17014_013E,B17014_013M,B17014_014E,B17014_014M,B17014_015E,B17014_015M,B17014_016E,B17014_016M,B17014_017E,B17014_017M,B17014_018E,B17014_018M,B17014_019E,B17014_019M,B17014_020E,B17014_020M,B17014_021E,B17014_021M,B17014_022E,B17014_022M,B17014_023E,B17014_023M,B17014_024E,B17014_024M,B17014_025E,B17014_025M,B17014_026E,B17014_026M,B17014_027E,B17014_027M,B17014_028E,B17014_028M,B17014_029E,B17014_029M,B17014_030E,B17014_030M,B17014_031E,B17014_031M,B17014_032E,B17014_032M,B17014_033E,B17014_033M,B17014_034E,B17014_034M,B17014_035E,B17014_035M,NAME,B17014_001EA,B17014_001MA,B17014_002EA,B17014_002MA,B17014_003EA,B17014_003MA,B17014_004EA,B17014_004MA,B17014_005MA,B17014_005EA,B17014_006MA,B17014_006EA,B17014_007EA,B17014_007MA,B17014_008EA,B17014_008MA,B17014_009EA,B17014_009MA,B17014_010MA,B17014_010EA,B17014_011MA,B17014_011EA,B17014_012MA,B17014_012EA,B17014_013EA,B17014_013MA,B17014_014MA,B17014_014EA,B17014_015MA,B17014_015EA,B17014_016EA,B17014_016MA,B17014_017MA,B17014_017EA,B17014_018MA,B17014_018EA,B17014_019EA,B17014_019MA,B17014_020MA,B17014_020EA,B17014_021MA,B17014_021EA,B17014_022EA,B17014_022MA,B17014_023MA,B17014_023EA,B17014_024EA,B17014_024MA,B17014_025EA,B17014_025MA,B17014_026EA,B17014_026MA,B17014_027MA,B17014_027EA,B17014_028MA,B17014_028EA,B17014_029EA,B17014_029MA,B17014_030EA,B17014_030MA,B17014_031EA,B17014_031MA,B17014_032MA,B17014_032EA,B17014_033MA,B17014_033EA,B17014_034MA,B17014_034EA,B17014_035EA,B17014_035MA,state
0400000US17,3128369,16865,336300,8797,114178,5289,32931,2791,54370,3490,23033,2277,3844,760,222122,6513,38918,3214,12416,1917,23749,2833,2507,909,246,301,183204,6098,67301,4204,98549,4550,14921,2262,2433,839,2792069,16410,2185466,17613,259614,5451,513836,10987,1082630,11662,329386,8708,606603,11632,183341,5881,12053,1452,95342,4763,56068,3801,19878,2835,423262,9450,32644,2545,229147,6738,123245,4655,38226,3224,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,18433,2312,31719,2254,14435,2323,1626,556,129782,5588,22096,2619,8369,1754,12042,2034,1483,527,202,150,107686,5389,39135,3432,61147,3633,7024,1394,380,214,1451946,12889,1159991,12181,156049,4806,281554,7514,578436,10550,143952,4924,291955,8414,92177,4459,6047,1035,53590,3662,27937,2424,4603,972,199778,7560,17938,1706,112467,5726,57166,3689,12207,1837,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,6791,945,9298,1234,3594,821,776,361,43638,2894,7450,1116,2206,820,4493,941,597,314,154,161,36188,2512,9960,1557,23088,2184,2812,774,328,198,729652,7685,604648,7402,79195,3091,116264,4698,333261,6595,75928,3006,125004,5124,45582,3176,1914,511,25499,2295,16100,2023,2069,586,79422,3915,5453,1004,44802,3180,23689,2319,5478,1322,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,7896,1174,12261,1917,6850,1156,609,432,43321,3714,5850,1173,1374,483,3678,978,703,399,95,102,37471,3467,11518,1699,23128,2608,2534,799,291,167,664659,8088,540549,7886,60874,2366,123016,4969,289739,7054,66920,3074,124110,4907,42494,3195,2346,549,25336,2537,12553,1990,2259,639,81616,4034,6137,996,44815,3362,24970,2212,5694,1111,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,25671,2079,24453,2239,10841,1549,1028,518,103033,4941,19050,2336,8173,1469,9504,1570,1373,601,0,189,83983,4090,37548,3204,42217,3735,3604,882,614,400,974570,10050,771347,8914,121241,3855,197529,5295,373907,7107,78670,3633,203223,6723,67821,4643,8462,1439,38576,3172,17788,2564,2995,745,135402,5445,18994,1987,74694,4281,34312,2819,7402,1166,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,17082,2071,15814,1996,8097,1660,722,410,131400,5137,15795,2153,6329,1603,7893,1514,1421,647,152,162,115605,5018,43734,3633,63546,4026,7379,1445,946,534,956322,11629,703917,11605,89663,3994,194537,5906,347584,9016,72133,3980,252405,6243,75010,5466,6816,1362,41734,4176,21993,2608,4467,1088,177395,5878,16143,2055,102241,4008,47160,3825,11851,2007,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,4791,916,5099,1164,1954,557,215,206,20418,2331,3813,997,1793,759,1854,596,166,91,0,165,16605,2265,6816,1516,8402,1429,1322,844,65,102,306132,5500,251454,5302,37774,2014,59667,2946,126152,3879,27861,2292,54678,4018,19898,2682,1640,625,12910,2251,4516,1180,832,434,34780,2749,3239,771,19396,1954,10109,1618,2036,629,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,11601,1731,13352,2159,6115,1204,1026,534,69825,5054,9266,1712,3274,907,5264,1366,681,431,47,76,60559,4564,23365,3071,31405,3403,5279,1232,510,490,1341877,11651,990300,11818,98529,3481,220306,7855,515188,10456,156277,5442,351577,9490,92869,4626,4384,851,47165,3552,31880,3021,9440,1829,258708,8759,15191,2159,132613,6176,84379,4663,26525,2445,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,13667,2052,17519,2145,8133,1495,1266,633,98013,4546,15332,2021,5922,1202,8006,1685,1143,549,261,264,82681,4038,36973,2747,38687,3168,5991,1379,1030,536,1482204,12602,1149664,14236,123523,4425,242185,6921,595296,10833,188660,6949,332540,9472,92710,4654,6345,1237,45553,3457,31638,2392,9174,1641,239830,8209,19959,2203,120879,5683,75475,4277,23517,2573,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,31018,2020,44382,2486,19380,2057,2748,656,207635,5408,36204,3048,12750,1533,20697,2303,2579,792,178,173,171431,5223,63420,3672,94460,4543,11945,1677,1606,669,2179395,15204,1712295,14909,292468,5301,414690,6827,790308,9913,214829,6047,467100,8862,143148,5530,14585,1555,80835,4097,39192,2728,8536,1519,323952,7380,34400,2704,176019,5422,91634,3921,21899,2501,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,9436,1101,12473,1662,10072,1464,843,365,66423,3498,10498,1513,2447,739,6974,1312,993,367,84,90,55925,3479,15716,2044,34967,2686,4751,1114,491,334,1272942,10831,1045073,10587,127823,3268,190414,4836,583947,8101,142889,4522,227869,6100,75477,3593,3505,659,42814,2964,23445,1987,5713,997,152392,5184,7203,1009,84595,3869,48826,3273,11768,1733,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,15326,2054,17265,2117,7088,1587,1016,614,100638,4748,10265,1738,4707,977,4489,971,1010,697,59,93,90373,4730,34521,3872,48692,3552,6829,1343,331,212,603746,9725,446953,8316,68247,3385,119924,5463,213301,7154,45481,3217,156793,6075,43376,3305,6168,1212,23716,2600,11651,1898,1841,794,113417,5218,14430,2021,61710,3946,30662,2988,6615,1298,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,21665,2243,27958,2945,13065,1698,1844,746,111272,6072,18658,2282,6559,1297,10957,1905,857,368,285,276,92614,5700,31409,2860,55257,4033,5216,886,732,388,1347281,11142,1069451,11725,157190,4654,255667,7923,528740,8902,127854,5358,277830,6802,82125,4160,7328,1238,44639,3201,25496,2804,4662,1189,195705,5643,17537,1960,106996,4670,58144,3294,13028,1954,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,3302,786,3837,986,3600,870,246,145,17899,2470,4064,1042,1105,564,2479,832,381,251,99,53,13835,1911,3429,839,9112,1503,1102,521,192,160,227207,4879,188266,4137,28720,1788,41919,2641,96598,3938,21029,1631,38941,3096,14913,1590,713,488,8920,1404,3966,785,1314,564,24028,2242,1445,462,13937,1829,6223,1057,2423,623,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,3758,812,7933,1383,3880,721,950,626,25072,2145,4199,1025,1008,562,2463,826,534,243,194,195,20873,1950,5253,1028,13364,1574,2192,728,64,74,433407,5681,356284,5229,38087,2003,70551,3124,199900,4619,47746,2381,77123,3860,26570,2401,1336,517,14208,1921,7927,1167,3099,838,50553,3033,3112,840,28768,2457,14587,1619,4086,1029,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,8736,1606,15229,2334,5726,1238,992,454,43321,3555,9005,1638,2807,844,5148,1216,998,515,52,85,34316,3246,12319,1855,18858,2377,2722,864,417,304,565821,9522,425536,8068,61684,2821,112076,4766,198798,6911,52978,3291,140285,5562,47404,3683,2574,586,26614,3104,13618,2035,4598,963,92881,4499,7254,1175,51653,3908,27515,2403,6459,1283,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,3190,973,1454,523,1488,588,197,194,11392,1961,1907,840,698,348,734,650,475,400,0,185,9485,1586,3183,1010,5231,1164,778,423,293,362,329551,6516,265877,5737,31851,2091,61522,3155,134338,4600,38166,2681,63674,3965,20787,2628,1218,660,12859,2128,4895,1278,1815,715,42887,2987,3274,1152,23155,2427,11672,1737,4786,1306,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,20234,2434,30988,3067,11561,1594,2216,731,126577,6110,22203,2756,7460,1715,12546,2029,1626,861,571,419,104374,5289,42836,3624,53003,3386,7206,1163,1329,561,2015532,14743,1544474,14314,166707,4718,383875,9093,735985,10468,257907,6332,471058,10477,138065,6718,9656,1602,67883,5646,44704,3548,15822,2336,332993,8103,26824,2850,169538,6293,100378,4514,36253,3185,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,8315,1229,15314,2461,5437,1288,1367,712,48339,3530,9143,1492,3313,1026,5041,1072,731,422,58,71,39196,3119,14366,1715,21777,2784,2566,838,487,277,403798,6847,306127,7165,51895,2464,86452,4732,138594,5575,29186,2629,97671,4090,29874,2608,2946,894,18537,2246,6902,1387,1489,565,67797,3845,6137,987,37250,2585,20060,2614,4350,890,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,58153,4005,96190,5285,42322,3151,6284,1388,352766,8891,52702,3756,21470,2732,25464,2565,4633,1120,1135,564,300064,8614,129149,5422,145176,6912,23066,2652,2673,782,4028380,22401,2955519,20351,353993,7176,723743,11440,1424655,16415,453128,7907,1072861,16601,311285,9608,23207,2293,156097,7016,94107,5378,37874,3678,761576,12978,60173,3273,399878,9011,223538,7462,77987,4116,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
