GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003MA,C08526_003EA,C08526_004MA,C08526_004EA,C08526_005EA,C08526_005MA,C08526_006MA,C08526_006EA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009MA,C08526_009EA,C08526_010EA,C08526_010MA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014EA,C08526_014MA,C08526_015MA,C08526_015EA,C08526_016MA,C08526_016EA,C08526_017EA,C08526_017MA,C08526_018MA,C08526_018EA,C08526_019MA,C08526_019EA,C08526_020EA,C08526_020MA,C08526_021MA,C08526_021EA,C08526_022MA,C08526_022EA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025MA,C08526_025EA,C08526_026MA,C08526_026EA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029EA,C08526_029MA,C08526_030EA,C08526_030MA,C08526_031MA,C08526_031EA,C08526_032MA,C08526_032EA,C08526_033EA,C08526_033MA,C08526_034EA,C08526_034MA,C08526_035MA,C08526_035EA,C08526_036EA,C08526_036MA,C08526_037MA,C08526_037EA,C08526_038MA,C08526_038EA,C08526_039EA,C08526_039MA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042MA,C08526_042EA,C08526_043MA,C08526_043EA,C08526_044MA,C08526_044EA,C08526_045MA,C08526_045EA,C08526_046EA,C08526_046MA,C08526_047MA,C08526_047EA,C08526_048EA,C08526_048MA,C08526_049MA,C08526_049EA,C08526_050EA,C08526_050MA,C08526_051EA,C08526_051MA,C08526_052EA,C08526_052MA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055MA,C08526_055EA,C08526_056EA,C08526_056MA,C08526_057EA,C08526_057MA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060MA,C08526_060EA,C08526_061MA,C08526_061EA,C08526_062EA,C08526_062MA,C08526_063EA,C08526_063MA,C08526_064MA,C08526_064EA,C08526_065MA,C08526_065EA,C08526_066MA,C08526_066EA,C08526_067MA,C08526_067EA,C08526_068MA,C08526_068EA,C08526_069MA,C08526_069EA,C08526_070MA,C08526_070EA,C08526_071MA,C08526_071EA,C08526_072MA,C08526_072EA,C08526_073EA,C08526_073MA,C08526_074EA,C08526_074MA,C08526_075MA,C08526_075EA,C08526_076MA,C08526_076EA,C08526_077EA,C08526_077MA,C08526_078MA,C08526_078EA,C08526_079MA,C08526_079EA,C08526_080EA,C08526_080MA,C08526_081MA,C08526_081EA,C08526_082MA,C08526_082EA,C08526_083EA,C08526_083MA,C08526_084MA,C08526_084EA,state
0400000US13,4286025,25812,53136,4464,261373,9977,455133,11160,125478,7047,498300,13947,247451,8618,393262,10446,472210,13254,884513,14038,403875,13391,212508,9614,231171,8780,47615,3807,3418991,24013,33953,3454,180646,8191,376344,10538,104648,6281,416668,12583,203936,8037,319272,9207,343176,11547,744457,13772,298512,10683,160855,7084,204210,8394,32314,3538,436504,14774,11494,3158,57277,5595,49748,4574,10304,2529,43444,4732,22336,2851,23706,3407,46258,4873,79206,4660,50614,5536,24717,3329,15291,2243,2109,1054,88821,6025,223,194,3606,1415,2917,786,1101,541,9866,1976,4648,1296,7989,1698,9390,1704,15981,2188,22617,3149,4305,1285,5133,1417,1045,395,133264,8300,3043,986,8382,1539,9616,1962,1639,767,12929,1946,9458,1501,8292,1976,17271,4264,20248,2567,22888,2906,10421,2119,3137,1111,5940,1082,208445,8238,4423,1230,11462,2170,16508,2071,7786,1596,15393,2065,7073,1751,34003,3680,56115,3822,24621,2849,9244,1659,12210,2296,3400,1049,6207,1429,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,673305,7037,9127,2117,43570,3911,18609,2089,14404,1941,73942,4626,38450,3433,53897,3582,59519,3524,135195,5960,100596,4647,25601,2740,56091,4072,44304,3366,455034,8127,3969,1023,33990,3307,12267,1669,10189,1461,47184,3653,27974,2560,36217,3035,36812,2872,92353,4984,64141,3794,16572,2201,42784,3656,30582,2849,90318,5317,1201,585,6191,1320,2161,690,1311,503,10170,1376,4337,1041,7848,1407,7822,1199,20920,2198,13385,2414,3396,811,7712,1429,3864,1022,41119,3576,40,67,251,197,1793,621,707,374,6804,1255,1354,543,3291,927,4690,1156,6453,1154,10716,2050,2397,798,2550,763,73,135,57215,4508,1060,665,1385,635,1130,454,762,514,6681,1817,3803,1474,3437,818,4923,1282,10073,1521,10682,1876,1732,745,2624,835,8923,1291,29619,3070,2857,1365,1753,903,1258,469,1435,864,3103,1262,982,732,3104,735,5272,1157,5396,1114,1672,772,1504,481,421,253,862,489,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,673949,9425,38654,2713,47143,3132,67708,4583,18390,2456,82580,5185,29656,2672,49509,3401,64924,4629,147090,6514,59976,4844,29739,2934,35847,3043,2733,694,531908,9894,27509,2691,36430,2924,54957,4229,14725,2028,69214,5010,24308,2430,37604,2968,47603,3705,119091,5685,44546,4110,22244,2267,31271,2868,2406,675,63044,4879,4607,1295,5949,1361,6846,1691,1791,949,5374,1317,2366,748,4903,1590,5573,1301,12184,1672,7419,2294,2853,935,2946,967,233,190,4529,1104,252,226,23,41,380,344,66,84,541,463,206,220,252,199,1601,631,407,327,474,418,19,41,308,240,0,193,36090,3086,2650,733,1291,773,2116,696,294,223,4663,1187,1414,423,2078,810,3237,1058,9554,1880,5747,1320,2163,730,789,307,94,53,38378,3045,3636,984,3450,905,3409,1072,1514,778,2788,749,1362,742,4672,1164,6910,1492,5854,1236,1790,826,2460,940,533,324,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5960853,22997,66338,3423,301276,8626,766155,16048,183830,6557,648383,13819,354885,9617,550325,11279,681218,12805,1359764,16734,535853,15528,277074,9021,219760,6861,15992,2012,4384980,27860,44226,2925,237055,7508,608327,14428,147143,5712,505218,11872,285677,8054,370491,9210,401692,9799,1044463,14993,358703,11962,201755,7202,173656,6085,6574,1408,493886,11657,4259,829,35940,3159,90495,5436,14920,2116,46906,3288,24207,2579,33176,2629,55275,4528,99262,4946,51543,4031,22551,2291,14879,1863,473,260,547271,13985,1251,827,8131,1458,28890,2871,8017,1378,47871,3749,21320,2310,91275,5104,125843,6292,102523,5875,71415,5127,20518,2062,19995,1904,222,245,283768,10206,5620,1286,6784,1224,20864,2277,4792,995,31850,3238,15864,2110,22996,2938,33890,3058,69907,5314,42123,3801,17257,2519,5925,1211,5896,1135,250948,8615,10982,1547,13366,2462,17579,2132,8958,1666,16538,2181,7817,1805,32387,2633,64518,3905,43609,3628,12069,1615,14993,1880,5305,955,2827,714,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2913661,17619,42138,3123,166229,7114,546839,10703,73576,4634,332567,9695,146899,7301,186560,6066,229373,8478,674411,11110,262266,8184,139008,6321,111280,5539,2515,781,2418842,18155,29823,2750,128235,5260,456719,9249,63722,4109,284483,8590,129572,6924,160122,5393,179201,7251,571084,10216,201791,8135,112538,5804,99382,4835,2170,784,260079,8370,2481,703,23370,2479,62362,4253,4939,1439,26190,2465,8309,1444,9337,1303,22317,2829,51903,3309,29164,2901,11643,1612,8029,1621,35,60,29600,2776,351,305,423,325,3271,862,258,204,3228,939,1022,439,1125,442,2361,605,9076,1436,6753,1496,893,389,782,346,57,92,106504,6044,2868,757,5206,1464,15598,2229,1424,687,10242,1545,5447,1102,5043,1168,6119,1096,26854,2638,19465,2355,6174,1208,1824,551,240,192,98636,5088,6615,1299,8995,2058,8889,1775,3233,1200,8424,1799,2549,656,10933,1671,19375,2690,15494,1814,5093,931,7760,1200,1263,613,13,22,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1549841,9644,59594,3344,93618,4736,242706,6496,42824,2772,179646,6438,70514,3315,139545,3999,109190,4745,373293,6977,123149,5879,65203,3489,49500,3189,1059,547,1251692,11586,36439,2474,73440,4002,202537,6436,37157,2788,154697,5998,58346,2868,119600,3848,85004,4443,295413,6745,92559,4913,51528,3013,44007,3035,965,535,134958,5054,3931,929,13995,2001,28418,2712,2428,614,12027,1587,4708,855,9481,1321,9599,1372,29995,2484,12577,1773,4629,796,3115,695,55,64,17172,2248,321,319,459,349,810,428,0,157,1215,508,130,122,764,314,1033,438,8836,1617,2643,903,743,431,218,202,0,157,81618,3949,4795,866,2525,675,7753,1163,1502,535,7973,1325,5453,1311,3932,1047,5640,1230,23151,2119,13468,1765,4280,817,1108,396,38,65,64401,3558,14108,1552,3199,886,3188,790,1737,570,3734,701,1877,526,5768,1118,7914,1264,15898,1565,1902,538,4023,856,1052,433,1,3,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1404005,10889,50509,2943,85117,4596,188229,6650,38433,3401,156088,5433,68443,4128,115430,5443,121256,5576,334068,9041,108749,4991,59910,3781,61542,3393,16231,1860,1156572,11285,33667,2532,65683,3881,157863,5852,33016,3205,132693,4842,58545,3695,98120,4811,97759,4608,275415,8035,87133,4232,48232,3244,55353,3199,13093,1597,130342,5373,5101,1026,13972,2308,22301,2448,2271,825,11943,1682,4987,985,7787,1475,9757,1417,29459,2709,11454,1869,5850,1266,3749,764,1711,526,6744,1264,106,134,131,160,264,213,118,143,612,335,93,80,139,138,689,540,2691,815,1189,504,307,306,273,222,132,169,54941,3214,3430,792,3469,1009,4493,1097,1109,468,7335,1638,3591,879,2700,773,4029,1143,13717,1598,6715,1283,2824,776,1034,426,495,327,55406,3290,8205,1059,1862,773,3308,722,1919,691,3505,965,1227,462,6684,1327,9022,1295,12786,1447,2258,780,2697,628,1133,503,800,584,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1893943,15108,49744,3349,112037,5973,272572,7096,50573,3962,221528,7220,110649,4958,130915,5751,144701,6121,449405,9439,156361,6614,84745,5133,87236,4844,23477,1862,1573114,16406,35239,2749,83958,4841,233256,7013,43708,3751,188919,6650,96604,4554,111192,5123,114364,5849,381532,8838,122571,6104,68541,4632,76033,4177,17197,2023,179046,6707,6293,1176,21032,3171,27793,3135,3851,1330,17074,1834,7240,1461,8600,1439,12308,1978,40257,3030,17521,2603,6842,1345,7863,1319,2372,866,18267,2316,325,375,270,207,1536,707,268,328,2006,715,631,402,1558,737,2158,711,4238,988,3774,1082,791,436,712,376,0,189,63755,4507,2638,882,3710,1763,4741,1122,850,496,7876,1583,4600,1292,2543,793,4359,1022,14380,1784,9546,1522,3135,761,1469,861,3908,939,59761,4269,5249,1597,3067,1107,5246,1427,1896,680,5653,1335,1574,776,7022,1303,11512,1797,8998,1433,2949,800,5436,1344,1159,518,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1994143,15690,95385,5684,165120,8504,161488,5980,55066,4860,222064,7976,107799,5142,135668,6676,178091,6964,459976,11548,198725,7937,95528,5062,105063,6158,14170,1465,1644426,14104,74871,5110,124525,6809,138900,5675,48412,4456,190149,7551,90859,5112,114891,5729,139414,6177,390008,11565,148993,7463,76484,4376,95514,5596,11406,1399,194837,9158,10186,2159,28814,3697,16143,2462,4041,1193,17663,2471,8969,1873,11033,1834,18512,2943,38709,2968,24176,2689,9229,1873,6300,1465,1062,458,26900,3207,673,457,1643,1191,1336,547,92,110,3919,998,1029,437,818,401,2078,800,6810,1696,6838,1452,894,476,664,342,106,184,80607,4655,6521,1586,7126,1684,2853,948,958,533,7306,1481,4979,1124,3651,1031,7316,1648,16522,1937,15457,2258,4491,1159,2031,676,1396,446,47373,4325,3134,1160,3012,1029,2256,718,1563,717,3027,987,1963,767,5275,1026,10771,2030,7927,1399,3261,1131,4430,1106,554,490,200,237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,612969,7120,15211,1922,43376,2920,58054,3726,15141,2040,82452,4461,20819,1750,46756,3356,50482,3583,166406,5457,54392,3454,29014,2799,29031,2451,1835,614,474333,7462,9195,1123,31495,2288,44518,2995,12355,1745,67688,3833,17486,1638,37129,3038,34125,2843,136868,5212,37193,3324,20630,2315,24251,2267,1400,549,64912,4152,2597,900,7692,1938,7428,1535,977,482,7559,1370,1296,502,3825,1005,6172,1732,14406,1874,6595,1160,2708,904,3358,1008,299,294,3782,945,185,177,74,92,357,242,0,165,499,347,66,101,265,189,558,383,899,381,577,364,278,239,24,29,0,165,33998,2868,1370,843,1200,560,2407,816,717,445,4220,1098,1186,469,1554,520,1832,687,7922,1133,8239,1498,2350,686,865,407,136,111,35944,3056,1864,661,2915,1003,3344,1000,1092,704,2486,834,785,368,3983,1066,7795,1321,6311,1309,1788,562,3048,976,533,290,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2674212,19448,15883,2431,177328,7842,137381,5298,58493,4736,279465,9475,104928,4972,229900,7233,393690,8602,642776,12080,221658,8272,141165,5548,245066,8192,26479,2424,2045419,18957,9351,1640,132088,7162,111189,4926,46993,3986,215845,8421,86960,4828,179351,6656,286722,7965,504338,10794,153124,6764,100459,5580,202011,7206,16988,2267,247036,8425,1899,1045,28443,2974,13480,1549,5140,1344,23933,2739,7708,1486,15062,2262,35988,3588,53197,3232,23302,3060,15057,1929,22186,2899,1641,1017,153181,7093,120,146,6530,1398,4043,1100,1655,953,21092,2174,4810,1465,11373,2070,23478,2965,37534,2953,19838,2124,10565,1693,11729,1741,414,285,103632,6226,1253,573,3606,889,2708,797,2224,738,12312,1539,3445,853,7371,1551,12431,1590,24705,2838,18409,2818,6727,1139,5047,983,3394,728,124944,5322,3260,1165,6661,1318,5961,1238,2481,726,6283,1025,2005,772,16743,1418,35071,2706,23002,2315,6985,1288,8357,1364,4093,961,4042,732,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,11188,1874,179171,6559,329428,10242,80709,4811,361229,8590,125311,5414,328063,8243,463232,10773,945948,16001,292072,10465,148862,6830,129935,6373,4186,1058,2451965,23319,7686,1410,136744,6072,269835,8950,62733,4432,273583,8269,102108,4532,220522,7080,287334,8663,694387,15611,184775,8634,105801,5877,102866,5622,3591,1072,253291,10179,901,379,22267,2442,25053,2731,6153,1259,28594,3056,7885,1513,15496,2269,33075,3665,62804,4232,31739,3152,12199,1863,6927,1382,198,195,332387,7900,126,132,7434,1695,14026,2134,4366,1324,24768,3360,6144,1326,54932,3511,67174,4502,88029,5456,38973,3942,12320,1962,13998,1813,97,96,214200,7817,1248,569,4572,1260,10343,1889,2897,891,26602,2975,6475,1449,16706,2201,29388,2577,72334,3636,28588,2984,10514,1950,4366,929,167,235,147491,6136,1227,708,8154,1640,10171,1479,4560,1139,7682,1395,2699,887,20407,2290,46261,2932,28394,2366,7997,1336,8028,1492,1778,580,133,171,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,54159,3738,196826,6844,756286,12638,98227,5128,484420,10193,172076,6038,307632,8443,406982,8812,1000312,14422,402559,10770,204337,6521,153151,5550,3647,819,3493387,21069,32645,2620,153801,6538,647186,11836,85337,4724,405826,8809,148766,5541,260289,8568,316815,8402,834370,12623,315059,9235,158360,6168,131832,5199,3101,763,371014,9661,6449,1339,28513,2782,73449,4625,6359,1271,41060,2803,11279,1635,19203,2006,32180,2857,80004,4887,39844,3583,21214,2584,11280,1479,180,164,63869,4769,949,556,2024,988,7283,1634,932,402,8096,1576,949,533,3342,981,6355,1387,17462,1996,11750,2170,2750,1018,1905,664,72,128,147829,6944,5419,1349,4135,942,14638,1993,810,326,16597,1758,6565,1043,6957,1251,12766,1778,39267,3135,27470,2620,9936,1623,3005,739,264,199,164515,6370,8697,1663,8353,1533,13730,1764,4789,1119,12841,1505,4517,1084,17841,1874,38866,2911,29209,2446,8436,1215,12077,1618,5129,1094,30,49,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
