GEO_ID,B19081_001E,B19081_001M,B19081_002E,B19081_002M,B19081_003E,B19081_003M,B19081_004E,B19081_004M,B19081_005E,B19081_005M,B19081_006E,B19081_006M,NAME,B19081_001MA,B19081_001EA,B19081_002EA,B19081_002MA,B19081_003EA,B19081_003MA,B19081_004MA,B19081_004EA,B19081_005MA,B19081_005EA,B19081_006MA,B19081_006EA,state
0400000US28,7970,275,21442,525,38315,689,61827,869,134346,3156,229753,10456,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,10895,192,28263,335,47075,387,73041,546,156930,2517,271719,7993,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,10843,583,27747,853,47056,1035,72220,1452,156288,5481,276424,17041,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,13056,393,32119,519,51778,570,78111,912,164207,3934,287567,12850,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,12235,388,31465,563,51163,679,77728,1062,167155,4903,294939,17044,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,15675,671,39590,920,64232,1321,96056,1498,196410,6448,338815,19287,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,14594,267,40420,432,70223,533,111548,843,248028,3094,438942,9425,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,9075,421,25054,579,44213,796,71438,1072,153220,3863,258851,11610,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11373,153,32129,262,57786,407,94622,528,228957,3086,431113,10667,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,10544,179,27466,270,45940,416,72486,531,164092,2139,294366,7579,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12924,673,33420,1029,56126,1345,86155,1442,180406,6646,320588,21152,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10756,167,28510,258,48198,352,75777,508,162405,1923,281807,6081,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,10798,226,27728,332,45838,534,71394,675,154313,2975,272508,9810,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,11566,321,30071,478,50425,560,78752,827,166659,3460,291787,11190,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11866,173,30961,258,52366,341,82421,411,180369,1687,318127,5359,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,11655,655,32020,1176,56432,1689,89284,1837,194709,8391,344456,29481,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,9476,212,26097,346,44251,499,70589,689,149223,2554,255337,8268,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,12522,626,31053,819,48992,941,73505,1320,155658,5747,275385,16008,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,10180,219,26485,315,44575,421,70165,674,159380,2579,291256,9447,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11708,136,30820,229,52039,298,83563,457,188979,1785,336223,5779,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,15346,443,37936,642,59600,643,87418,950,175814,3404,301755,11260,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12360,658,31352,1148,53020,1524,81725,1743,170390,8584,294832,28267,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,14088,259,37834,429,63283,602,100353,837,217533,2356,367611,7588,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,13201,270,35301,421,58752,498,91158,770,192055,2774,328845,8770,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,9206,312,23963,547,41382,830,65773,1266,138610,3957,235407,12483,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,12671,231,31455,308,51670,428,78774,588,161890,2108,281928,7031,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,14373,865,35482,1278,58197,1424,87610,1944,163239,7072,259857,21103,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2277,154,10333,231,19303,296,33483,573,85839,2687,160497,9860,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
