GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001EA,C14003_001MA,C14003_002MA,C14003_002EA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005MA,C14003_005EA,C14003_006EA,C14003_006MA,C14003_007MA,C14003_007EA,C14003_008EA,C14003_008MA,C14003_009EA,C14003_009MA,C14003_010MA,C14003_010EA,C14003_011EA,C14003_011MA,C14003_012EA,C14003_012MA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016MA,C14003_016EA,C14003_017EA,C14003_017MA,C14003_018EA,C14003_018MA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022MA,C14003_022EA,C14003_023MA,C14003_023EA,C14003_024EA,C14003_024MA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028EA,C14003_028MA,state
0400000US46,809022,1678,188108,4622,5121,974,51077,2602,49240,2431,27120,1264,16222,1390,20477,2035,10399,1423,8452,1762,31852,3121,2802,700,7129,1546,5691,1095,3758,920,2337,589,4411,1322,3362,900,2362,721,589062,3900,14839,1635,3576,992,736,326,1537,511,5608,1232,36382,2257,96956,2330,429428,2215,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6262781,5054,1328538,13417,39604,3723,354711,9153,360193,8784,212431,3639,98275,4572,123279,7184,76476,4956,63569,4066,269313,10591,25311,2731,44351,4234,55516,3882,32724,2731,24327,2260,42356,3946,22908,2501,21820,2088,4664930,14114,99096,5012,21824,3050,7047,1704,6076,1376,52059,3602,293566,8157,743550,6682,3441712,6272,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25340921,12379,6618816,31734,213524,7756,1772590,18448,1815350,19387,1032006,6997,488508,10738,637416,15942,382644,10716,276778,8836,797289,16818,120871,6597,151677,6564,126597,6407,68349,4649,61332,4101,106265,6563,71543,5310,90655,5070,17924816,28756,484831,10707,81531,4877,26685,3669,39635,3508,226696,8709,1213402,17014,3350672,15418,12501364,12081,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2751885,3220,818266,8981,23225,2191,219969,6195,233138,6152,126909,1981,48842,2692,75295,4761,57135,3700,33753,2653,126838,6473,19265,1842,20530,2351,12350,1660,7014,1107,12506,2022,28742,2758,15336,2059,11095,1661,1806781,8529,61932,3096,15378,1914,4562,1324,3572,1060,27334,2388,140873,4715,367236,5403,1185894,4017,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,609176,1182,117203,3209,3252,652,29466,1898,30415,1542,20262,797,11124,1087,12425,1579,4706,869,5553,924,29366,1942,2443,729,3659,778,3572,685,2648,581,5348,850,7724,1515,1589,591,2383,624,462607,3132,7157,1261,2474,810,787,343,541,275,3858,827,25847,1962,64133,1231,357810,1809,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7959116,5103,1808942,13876,40888,3434,438653,7444,464693,8336,280936,3015,154025,5258,199250,7954,128358,6396,102139,5596,348568,8888,53692,3054,61909,3865,47519,3805,21875,1973,26132,2144,50267,3935,42303,3894,44871,3289,5801606,14435,113735,5191,23092,2729,6968,1351,9082,1786,59624,4860,345552,7350,981686,8462,4261867,8380,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716229,5359,1472499,12819,34045,2883,361673,8014,397368,7861,241532,3311,113504,3676,147287,5837,97200,5559,79890,4863,249590,8703,37689,2854,52835,4407,42643,3635,16549,1870,16736,2035,31708,3834,25203,2963,26227,2963,4994140,12435,115199,4227,28333,2897,6461,1218,6680,1574,45028,3070,314855,6427,869946,6752,3607638,7208,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1794211,2471,377063,6841,12054,1536,90812,3840,102012,3972,59815,1463,32892,2348,41859,3252,20676,1997,16943,2140,37547,3528,3022,725,6592,1397,7461,1771,3865,870,4244,1011,4769,1459,3915,1114,3679,1043,1379601,5919,27667,2137,5280,1214,1682,677,1902,742,14239,1970,80019,3407,188687,3172,1060125,3360,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5547654,3914,1235618,11772,41882,3388,296977,6198,317034,5736,195016,2897,106278,3335,142965,5125,71533,4168,63933,3344,250182,8996,20725,1904,52607,3705,52855,4048,22570,2134,20579,2404,34710,2856,23312,2381,22824,2259,4061854,10492,83774,3805,13766,1651,6211,1065,7446,1221,33706,2501,219262,5758,638327,5236,3059362,5533,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,560549,1719,135717,3992,5010,1042,35834,2313,34610,2193,19602,1216,9291,1315,14333,1874,9255,1688,7782,1385,15337,2269,1562,515,4258,1161,2639,941,1091,528,1112,583,1781,780,1377,677,1517,530,409495,3899,9698,1386,1489,639,1148,627,725,362,3612,1093,28840,2414,70966,2367,293017,2387,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3502507,3808,616581,8279,34898,3510,153532,5559,189260,5197,115412,2146,44808,3628,51306,3795,15442,2182,11923,2018,325949,10030,15110,2391,53565,4200,56295,3851,29792,2167,37811,3020,73266,4394,36357,3808,23753,2926,2559977,8817,36760,3435,4490,1099,3425,1347,8956,1513,31840,2469,144563,4829,387909,4255,1942034,4784,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
