GEO_ID,B25073_001E,B25073_001M,B25073_002E,B25073_002M,B25073_003E,B25073_003M,B25073_004E,B25073_004M,B25073_005E,B25073_005M,B25073_006E,B25073_006M,B25073_007E,B25073_007M,B25073_008E,B25073_008M,B25073_009E,B25073_009M,B25073_010E,B25073_010M,B25073_011E,B25073_011M,B25073_012E,B25073_012M,B25073_013E,B25073_013M,B25073_014E,B25073_014M,B25073_015E,B25073_015M,B25073_016E,B25073_016M,B25073_017E,B25073_017M,B25073_018E,B25073_018M,B25073_019E,B25073_019M,B25073_020E,B25073_020M,B25073_021E,B25073_021M,B25073_022E,B25073_022M,B25073_023E,B25073_023M,B25073_024E,B25073_024M,B25073_025E,B25073_025M,B25073_026E,B25073_026M,B25073_027E,B25073_027M,B25073_028E,B25073_028M,B25073_029E,B25073_029M,B25073_030E,B25073_030M,B25073_031E,B25073_031M,B25073_032E,B25073_032M,B25073_033E,B25073_033M,B25073_034E,B25073_034M,B25073_035E,B25073_035M,B25073_036E,B25073_036M,B25073_037E,B25073_037M,B25073_038E,B25073_038M,B25073_039E,B25073_039M,B25073_040E,B25073_040M,B25073_041E,B25073_041M,B25073_042E,B25073_042M,B25073_043E,B25073_043M,B25073_044E,B25073_044M,B25073_045E,B25073_045M,B25073_046E,B25073_046M,B25073_047E,B25073_047M,B25073_048E,B25073_048M,B25073_049E,B25073_049M,B25073_050E,B25073_050M,NAME,B25073_001MA,B25073_001EA,B25073_002EA,B25073_002MA,B25073_003MA,B25073_003EA,B25073_004MA,B25073_004EA,B25073_005EA,B25073_005MA,B25073_006MA,B25073_006EA,B25073_007MA,B25073_007EA,B25073_008EA,B25073_008MA,B25073_009MA,B25073_009EA,B25073_010MA,B25073_010EA,B25073_011MA,B25073_011EA,B25073_012MA,B25073_012EA,B25073_013MA,B25073_013EA,B25073_014EA,B25073_014MA,B25073_015MA,B25073_015EA,B25073_016MA,B25073_016EA,B25073_017EA,B25073_017MA,B25073_018MA,B25073_018EA,B25073_019EA,B25073_019MA,B25073_020EA,B25073_020MA,B25073_021MA,B25073_021EA,B25073_022EA,B25073_022MA,B25073_023MA,B25073_023EA,B25073_024EA,B25073_024MA,B25073_025EA,B25073_025MA,B25073_026EA,B25073_026MA,B25073_027EA,B25073_027MA,B25073_028MA,B25073_028EA,B25073_029EA,B25073_029MA,B25073_030EA,B25073_030MA,B25073_031MA,B25073_031EA,B25073_032EA,B25073_032MA,B25073_033MA,B25073_033EA,B25073_034MA,B25073_034EA,B25073_035EA,B25073_035MA,B25073_036MA,B25073_036EA,B25073_037MA,B25073_037EA,B25073_038MA,B25073_038EA,B25073_039MA,B25073_039EA,B25073_040EA,B25073_040MA,B25073_041MA,B25073_041EA,B25073_042EA,B25073_042MA,B25073_043EA,B25073_043MA,B25073_044MA,B25073_044EA,B25073_045EA,B25073_045MA,B25073_046MA,B25073_046EA,B25073_047EA,B25073_047MA,B25073_048EA,B25073_048MA,B25073_049EA,B25073_049MA,B25073_050MA,B25073_050EA,state
0400000US13,1324588,15205,541509,12017,115853,6521,57259,4409,54509,4458,41410,4319,205046,8353,67432,3981,167517,6686,34859,3233,16595,2476,17216,2597,14642,2029,71439,4784,12766,2094,330202,11159,72065,5094,35978,3850,39555,3973,32089,3490,134626,6249,15889,2390,73417,5798,15838,2622,8306,1655,9851,1805,8260,1899,28261,3262,2901,884,97540,4157,21918,2686,13812,2222,11462,2094,7365,1389,37588,2523,5395,1494,113736,5375,23671,2890,10144,1615,9305,1749,7766,1469,43762,3782,19088,2273,667,426,154,225,0,214,78,99,0,214,397,433,38,60,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,197121,5311,90443,4377,16785,2162,8916,1576,8129,1470,7041,1313,38168,3030,11404,1472,20649,2421,4624,1240,1894,660,2512,817,1405,504,8554,1701,1660,690,36711,2557,6480,1062,4724,1103,4136,1083,4231,1052,15900,2022,1240,587,14748,2161,2562,860,1903,755,1617,641,1094,441,6788,1428,784,332,34492,2637,5992,1306,4604,994,5077,1194,3901,862,12981,1874,1937,553,78,102,0,185,0,185,0,185,0,185,56,97,22,35,0,185,0,185,0,185,0,185,0,185,0,185,0,185,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,180315,6715,86634,4919,21212,2665,11564,1731,10999,2295,6003,1448,25505,2919,11351,1868,34712,2591,8968,1521,4759,1152,4340,1386,2794,872,12813,1984,1038,412,23675,2694,4324,967,2759,801,2662,1151,1809,801,11063,1995,1058,649,9841,1681,1731,705,369,304,1244,554,1002,468,4654,1249,841,550,8054,1607,881,423,405,263,986,606,817,564,4652,1297,313,379,17223,2053,4453,1257,2409,863,1200,576,1110,478,5409,1386,2642,901,176,133,37,60,0,193,0,193,0,193,31,64,108,126,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1629394,15616,447078,8862,110978,4315,47426,3358,40286,2925,32309,3376,155358,5985,60721,3996,404836,8063,103592,4908,47687,3238,37584,2839,29246,2545,162994,6636,23733,2435,405047,9058,106219,5398,48424,3924,42285,3419,37386,3814,153020,6207,17713,2481,121283,6064,27826,2654,14915,2070,14967,1876,10052,1586,48062,4119,5461,1272,223792,7165,50480,3851,25770,2780,31676,3246,19281,2084,85348,5185,11237,1775,26566,2427,5353,974,2589,698,1998,711,2502,877,10184,1586,3940,818,792,415,52,61,242,282,59,98,0,185,152,169,287,230,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,786375,11440,337648,9518,88096,5731,38851,3619,27097,2398,24275,2660,115080,5355,44249,3394,126916,6210,28907,2526,14823,2048,11812,1711,12945,2040,50709,3672,7720,1563,195063,7487,46927,3987,23906,2705,23085,2801,15615,1858,75464,5086,10066,1681,47480,3442,9574,1610,5993,1265,5812,1140,5336,1147,18586,2352,2179,861,47139,3580,9286,1484,4730,1095,6445,1288,4435,988,20520,2781,1723,744,31868,2791,8700,1524,3187,847,2712,764,2791,968,9958,1796,4520,1108,261,208,0,190,0,190,0,190,0,190,0,190,261,208,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,360847,6767,149247,5583,50436,3448,18211,2052,12753,1779,8893,1494,37503,3022,21451,1645,59723,3270,17942,1843,7030,1142,7400,1301,5030,945,20240,2140,2081,651,81909,4548,20922,2225,10935,1741,9573,1907,7020,1547,30509,2843,2950,1073,40749,2992,10464,1954,4086,1024,4955,1197,3296,994,16833,2053,1115,571,21154,2075,3552,909,1896,640,3594,807,2431,748,9021,1587,660,412,8005,1512,2796,857,1026,463,778,414,212,166,1894,685,1299,599,60,104,0,157,0,157,0,157,0,157,60,104,0,157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,377992,7275,179473,5941,48560,3387,25030,2753,19181,1938,11883,1487,53150,3199,21669,1931,54855,3668,14690,1970,6282,1176,6320,1320,5285,993,19521,2398,2757,815,80102,3584,21767,2541,10894,1624,7933,1564,7768,1448,29262,2601,2478,800,26771,2491,6838,1234,2172,918,3968,1064,1790,765,10811,1698,1192,629,22748,2033,4012,932,1902,579,3753,1008,2540,896,8784,1244,1757,593,13729,1617,3487,782,1111,492,1644,780,1060,529,4158,1155,2269,645,314,234,180,222,0,170,0,170,34,56,0,170,100,102,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,556315,9575,228801,7460,58040,4147,20981,2404,19321,2622,16243,2272,69947,3992,44269,2826,106817,5183,31065,3191,12957,1971,12292,1564,7858,1418,36810,3445,5835,1245,123305,5077,33482,3011,15832,2105,15941,1895,9215,1406,43326,3513,5509,1302,22880,2302,4576,947,3181,1019,2835,870,1821,627,8688,1511,1779,554,22273,2384,4504,925,2066,674,3344,875,1536,513,8889,1398,1934,800,51668,3449,11378,1654,6076,1085,2561,783,2341,675,16273,2140,13039,1810,571,509,225,353,0,189,0,189,0,189,42,72,304,233,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,588097,11088,245963,8252,53257,4141,23433,2587,18189,2221,14110,2244,90707,5126,46267,3504,125819,5109,26544,2845,13431,2191,13143,1776,10427,1671,54384,3889,7890,1393,92912,5440,23434,2948,11217,2078,9352,1877,7731,1466,36020,3832,5158,1210,33356,3212,7915,1648,3883,985,3780,1194,2992,920,12394,2074,2392,914,32201,2733,6454,1195,3234,880,4101,844,2883,875,13816,1696,1713,727,57361,4238,14719,2313,2435,737,5057,1253,4187,1585,17823,2180,13140,2100,485,351,67,107,0,203,20,34,0,203,182,194,216,241,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,163449,5445,48234,3465,8994,1438,5497,1308,5749,1376,3701,1010,14553,1921,9740,1404,52589,3825,10980,1721,6720,1803,6480,1355,5506,1184,21185,2421,1718,878,30814,2975,5332,1203,3459,960,3940,928,3257,1018,13691,1989,1135,601,10814,1570,1459,643,1246,606,1817,584,1685,717,4273,966,334,256,7999,1295,1568,581,426,251,1722,523,646,347,3337,932,300,224,12894,1458,2719,783,918,403,1520,582,850,407,5370,1116,1517,422,105,195,0,165,0,165,0,165,0,165,105,195,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,724773,10402,265934,7280,62980,3906,31827,3050,25884,3090,22229,2517,96408,4732,26606,2751,67146,4535,14557,2004,6564,1209,7946,1576,5067,1096,29308,3145,3704,952,247216,7306,56833,4241,31574,2996,29864,2639,21970,2305,101351,5575,5624,1349,32173,3080,7557,1385,4379,972,4830,1176,2591,802,11985,1798,831,383,105520,4484,20635,2203,11678,1850,12724,1882,10589,1563,46227,3280,3667,828,6637,1633,1230,673,369,262,519,512,806,472,2562,970,1151,448,147,121,54,90,43,70,0,197,0,197,0,197,50,83,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,975512,13094,152526,6314,36046,3285,17002,2446,17443,2511,10485,1806,53183,4207,18367,2075,383235,10145,98034,5060,49501,3463,37775,3052,26364,2682,156513,6895,15048,2390,212508,6066,50869,3757,26683,2583,25032,2649,20770,2419,81072,5211,8082,1343,90607,4781,18442,2388,10042,1433,12464,1760,10229,1517,35289,2803,4141,1144,132250,4897,27203,2760,13776,1758,18809,2040,17541,2369,49529,3157,5392,1221,4338,1051,800,510,523,344,141,161,745,659,1777,807,352,234,48,83,0,203,0,203,0,203,0,203,0,203,48,83,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
