GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001EA,B17018_001MA,B17018_002MA,B17018_002EA,B17018_003MA,B17018_003EA,B17018_004EA,B17018_004MA,B17018_005EA,B17018_005MA,B17018_006EA,B17018_006MA,B17018_007MA,B17018_007EA,B17018_008MA,B17018_008EA,B17018_009EA,B17018_009MA,B17018_010MA,B17018_010EA,B17018_011EA,B17018_011MA,B17018_012MA,B17018_012EA,B17018_013MA,B17018_013EA,B17018_014MA,B17018_014EA,B17018_015EA,B17018_015MA,B17018_016EA,B17018_016MA,B17018_017EA,B17018_017MA,B17018_018MA,B17018_018EA,B17018_019MA,B17018_019EA,B17018_020MA,B17018_020EA,B17018_021EA,B17018_021MA,B17018_022EA,B17018_022MA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025EA,B17018_025MA,B17018_026MA,B17018_026EA,B17018_027EA,B17018_027MA,B17018_028MA,B17018_028EA,B17018_029MA,B17018_029EA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032EA,B17018_032MA,B17018_033EA,B17018_033MA,B17018_034EA,B17018_034MA,B17018_035MA,B17018_035EA,state
0400000US37,2474802,16886,323394,8533,110320,4613,35179,3526,33062,3034,30260,3054,11819,1563,213074,6665,35366,3702,15294,2308,9958,1690,7960,1596,2154,767,177708,5609,44967,3362,50589,3700,69722,4357,12430,1600,2151408,15990,1676036,17121,137298,5687,364336,9327,544857,10967,629545,11559,475372,9433,133146,5932,21542,2314,43784,3693,42139,3663,25681,2547,342226,8317,35773,2717,81765,5217,139816,4617,84872,5523,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,4888,1061,411,173,1744,646,1978,634,755,466,7689,1429,1622,640,139,92,955,594,369,194,159,198,6067,1282,800,443,1827,667,3109,1086,331,224,167636,4086,140191,3687,7529,885,34314,1821,51811,3155,46537,2724,27445,2596,11347,1818,789,400,4332,973,3614,1074,2612,1101,16098,1809,903,360,3555,788,8043,1423,3597,796,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,100808,5172,21658,2436,38615,3153,28637,2895,11898,1434,238838,8218,38679,3440,10837,1610,14452,2197,10771,1832,2619,965,200159,6890,45988,3390,64294,4040,78934,4328,10943,1737,2583758,18414,2017401,17699,123874,5139,591499,11295,587146,10726,714882,10788,566357,11148,173858,6303,19931,2134,66664,3870,54745,3807,32518,3370,392499,8891,37754,2854,121503,5578,152004,6050,81238,4650,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,42975,2443,12640,1417,14940,1327,11777,1400,3618,691,76574,3560,11294,1164,2858,585,4553,739,3190,762,693,483,65280,3209,13917,1754,23430,2128,24241,1943,3692,938,836968,7115,659922,7407,56898,2984,178806,5079,215584,4554,208634,4778,177046,5777,61683,3306,11735,1471,22413,1791,18509,1831,9026,1346,115363,4495,13094,1501,32766,2355,43921,2399,25582,2019,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,45052,3529,11424,2036,12401,1630,14874,1929,6353,1206,63616,4409,12243,2401,2436,971,4707,1529,4457,1278,643,374,51373,3705,10781,1940,14748,2452,21549,2450,4295,990,852529,8622,686711,9053,40843,3335,134533,5666,241815,5728,269520,6600,165818,6126,54166,3654,7328,1907,16279,2129,19796,1987,10763,1604,111652,4842,11299,2260,28418,2774,46902,3750,25033,2867,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,91104,5389,25232,2473,34748,2804,19394,2235,11730,1667,202264,6464,30849,3422,9000,1732,13335,1766,6064,1310,2450,772,171415,5988,39269,3462,67636,4476,52902,3340,11608,1563,2858866,18184,2263674,15688,143343,5276,695106,9469,575089,9470,850136,11662,595192,11251,178072,6999,23057,2291,71073,4453,49773,3426,34169,2518,417120,8981,39968,3027,146045,5411,133616,5067,97491,4345,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,9042,1832,3341,1134,2864,973,2147,818,690,442,18654,2034,2881,854,1425,689,1121,632,132,124,203,250,15773,1894,4036,1109,3633,1071,6740,1418,1364,567,232167,5994,171888,5353,13998,1806,36770,3050,45530,2875,75590,3506,60279,4216,18329,2276,2404,998,4956,1087,7404,1530,3565,1113,41950,3184,6082,1428,10093,1757,15284,2108,10491,1618,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,53918,3958,16195,2262,18213,2149,14172,1772,5338,1070,114548,5204,16109,2279,6195,1492,5570,1372,3129,892,1215,676,98439,4855,25775,2287,34179,2920,33278,2609,5207,1285,1026638,11110,786844,12553,58481,3788,185896,6909,252429,7176,290038,7065,239794,7201,65018,4063,9972,1606,21747,2117,22500,2627,10799,1647,174776,6526,24173,2344,46961,3677,65495,4651,38147,3123,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,6026,917,1216,402,1753,478,2126,563,931,364,13606,1555,2731,723,287,171,1304,601,976,500,164,156,10875,1495,2042,610,3036,650,5034,1262,763,341,194206,4218,160767,3874,7487,1259,43320,2159,56502,3076,53458,2534,33439,2742,12609,1714,1212,666,6045,1385,3390,832,1962,552,20830,2061,1737,627,5225,993,9032,1317,4836,941,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,78588,5105,23311,2638,29134,3150,18074,1920,8069,1742,141861,6855,23170,2763,7193,1528,9414,1693,5657,1284,906,513,118691,6029,26321,2874,44907,3543,40882,3690,6581,1536,1437622,14381,1129842,12607,97293,3949,320519,8203,336887,8156,375143,8546,307780,9367,93435,5079,14813,2233,35108,2958,27416,2924,16098,2376,214345,7850,27046,2699,62930,4133,76109,4821,48260,3439,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,348865,10943,160510,6847,89539,6113,65882,4292,32934,2837,511249,11937,77034,5006,31869,3509,22974,2799,17127,2355,5064,1210,434215,10654,148423,6395,133083,6055,131613,6567,21096,3154,5462428,27260,4203888,27827,497483,11285,849019,14766,1277654,16667,1579732,18087,1258540,20631,383583,11985,79047,5016,114265,5918,118545,6317,71726,4466,874957,18522,140896,6527,212433,7730,325105,11398,196523,8738,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,33188,2537,6742,1352,8308,1479,11643,1679,6495,1135,29988,3304,6076,1415,1557,826,1124,452,2371,965,1024,419,23912,2765,4864,1408,7753,1562,9475,1508,1820,573,614156,6429,518787,6178,24560,2091,87606,4594,201835,5191,204786,5052,95369,4689,32772,3065,4689,1181,8903,1536,12706,1965,6474,1046,62597,3616,4966,1081,15667,2047,25789,2218,16175,2059,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,3257,708,408,255,1105,417,875,321,869,428,8962,1400,1476,593,90,85,799,332,508,397,79,84,7486,1264,1263,576,2784,819,2450,722,989,572,143714,3508,119919,3418,6162,756,30404,1991,29297,1841,54056,2627,23795,1691,8223,1037,1393,511,2540,546,2562,500,1728,441,15572,1241,1336,539,3640,701,5568,804,5028,764,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,58409,3115,15507,1887,18035,2235,15181,1857,9686,1438,113653,6222,17620,2154,4554,1196,6745,1530,5168,1285,1153,534,96033,5328,20265,2318,29989,3028,36582,3679,9197,1555,1877122,15824,1472525,14896,102055,4683,282615,8082,397575,8799,690280,12011,404597,10727,115114,5671,19146,2049,31236,2907,34813,3372,29919,3005,289483,8308,34695,2929,70515,4715,104984,5780,79289,3695,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,63721,4490,15450,2042,19508,2530,19402,2239,9361,1567,98794,5081,18582,2113,4947,1086,6385,1609,5977,1230,1273,570,80212,4303,17819,2354,22274,2106,33733,3299,6386,1508,1542597,13775,1245354,13658,68826,3744,222772,6787,424697,9220,529059,9619,297243,8749,104705,4917,15380,2639,28444,2928,38822,3275,22059,2173,192538,6577,16961,1937,43542,4057,85010,4761,47025,3331,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,25260,2859,6840,1430,10793,1736,6262,1390,1365,466,39603,3081,7634,1528,2371,932,3165,1001,1459,620,639,469,31969,2995,8602,1483,10327,1694,11819,1934,1221,571,414526,7241,330698,7131,32461,2677,120931,4497,95884,4567,81422,4239,83828,4265,29250,2844,4031,839,13377,1938,7280,1549,4562,1023,54578,3123,7109,1289,19884,2023,17373,1724,10212,1244,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,41737,2611,10109,1406,15135,1721,11423,1460,5070,786,92165,4344,15992,1864,3237,808,5760,1107,6030,1115,965,480,76173,4446,13759,1723,25213,2549,32609,2963,4592,1022,1324580,10607,1082970,10490,57687,2772,285333,5118,352541,7810,387409,7527,241610,6459,84623,3915,9639,1360,30932,2375,28728,2415,15324,1815,156987,5325,13073,1734,46062,3063,63984,3949,33868,2907,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,4466,1005,761,423,1669,660,1213,554,823,427,7939,1537,1226,607,193,185,454,347,579,440,0,193,6713,1400,1075,594,1216,499,4124,1002,298,242,136151,3857,113551,4059,5044,1164,27812,2134,45071,3252,35624,2928,22600,2285,9074,1541,609,372,3919,1040,3331,952,1215,586,13526,1932,725,379,2870,784,6887,1336,3044,876,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,150339,4986,62168,3792,48738,3117,27287,2616,12146,1536,221628,6669,41273,3211,16730,1901,14436,1929,7908,1567,2199,812,180355,6492,54448,3271,57570,3829,50904,3519,17433,2214,523113,8900,358517,7756,52359,3351,85484,4566,90555,5022,130119,4770,164596,5695,37948,2709,7006,1147,11208,1602,8554,1487,11180,1744,126648,5439,21599,2102,21950,2355,29976,2866,53123,3896,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
