GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002MA,C08012_002EA,C08012_003MA,C08012_003EA,C08012_004MA,C08012_004EA,C08012_005EA,C08012_005MA,C08012_006MA,C08012_006EA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010EA,C08012_010MA,C08012_011MA,C08012_011EA,C08012_012MA,C08012_012EA,C08012_013EA,C08012_013MA,C08012_014EA,C08012_014MA,C08012_015EA,C08012_015MA,C08012_016MA,C08012_016EA,C08012_017MA,C08012_017EA,C08012_018EA,C08012_018MA,C08012_019MA,C08012_019EA,C08012_020MA,C08012_020EA,C08012_021EA,C08012_021MA,C08012_022MA,C08012_022EA,C08012_023MA,C08012_023EA,C08012_024EA,C08012_024MA,C08012_025MA,C08012_025EA,C08012_026MA,C08012_026EA,C08012_027MA,C08012_027EA,C08012_028MA,C08012_028EA,C08012_029MA,C08012_029EA,C08012_030EA,C08012_030MA,state
0400000US42,5640000,21431,781310,13756,792698,12254,822039,14409,817815,15401,357753,9858,720275,14589,401216,9771,466098,9797,480796,9979,2931008,15275,383815,9443,379172,8960,400677,10153,412229,10820,185612,5985,384317,10016,219155,6893,266053,6785,299978,8277,2708992,16059,397495,9549,413526,8163,421362,7955,405586,10032,172141,6576,335958,8611,182061,5698,200045,6806,180818,6009,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,489610,7837,63174,3750,71321,4408,88263,5617,79753,5066,33783,3480,59259,3155,31613,2463,30642,2438,31802,3112,254909,5256,30840,2815,35271,3148,44351,3991,38110,3096,17599,2471,31659,2502,16635,1863,19090,2202,21354,2587,234701,5339,32334,2508,36050,2742,43912,3292,41643,3656,16184,2120,27600,2467,14978,1859,11552,1490,10448,1573,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1996609,16273,268520,9469,292974,9355,344027,10906,319428,9590,128598,6670,290800,10274,115124,5306,124279,5322,112859,4096,1032141,9863,135510,6170,144021,6278,167078,7950,160171,7002,68441,4041,157001,7178,63712,4129,66427,4362,69780,3431,964468,11740,133010,6026,148953,6124,176949,6579,159257,7317,60157,4130,133799,6209,51412,3749,57852,3588,43079,3532,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,404732,4976,119579,4810,82201,4711,74997,4290,51282,2888,15166,1350,26447,2463,10756,1474,9636,942,14668,1407,210611,3900,61341,3065,42032,3037,37823,2994,28391,2246,7203,953,13717,1969,5738,1113,4975,682,9391,1333,194121,3104,58238,3117,40169,3171,37174,2738,22891,1946,7963,1029,12730,1424,5018,945,4661,706,5277,958,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2736437,17959,333379,11497,384737,12518,458629,12101,446303,11100,186431,7315,395397,9898,161657,6432,208549,8165,161355,6266,1444932,11210,166485,7223,194614,8211,228560,8933,229455,7417,98659,4736,218142,7690,90448,4690,117877,6066,100692,4670,1291505,12742,166894,6716,190123,8206,230069,7047,216848,7675,87772,5054,177255,6081,71209,3832,90672,5016,60663,4297,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11448252,34332,1454745,22882,1604173,21616,1841585,24048,1665775,21919,679842,14295,1691031,25570,701970,16994,928776,18204,880355,16747,6301161,22664,730148,15124,822099,14108,961834,16389,884741,15887,377452,9440,991198,19093,399857,12214,547523,13894,586309,14180,5147091,26812,724597,15051,782074,15512,879751,15045,781034,15617,302390,8912,699833,15088,302113,11282,381253,11555,294046,9487,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1240207,11372,215771,7986,203109,7339,221572,7245,203551,8233,78489,4381,147817,5620,55225,3476,60902,3366,53771,4097,704976,7254,110615,5362,104342,4680,124021,5341,118554,5664,45375,3072,89677,4308,33620,2787,41325,2885,37447,3201,535231,8879,105156,4852,98767,4903,97551,4632,84997,4826,33114,2899,58140,3584,21605,1984,19577,1918,16324,1989,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,293106,4089,56046,3073,45221,2605,50029,2934,38318,2644,16683,1580,32148,2376,19675,2146,20375,1765,14611,1382,149063,3333,26532,1911,22402,1898,26442,2039,17351,1802,8667,1261,16894,1593,9865,1341,11705,1406,9205,1121,144043,2614,29514,2218,22819,1768,23587,1939,20967,2014,8016,1065,15254,1479,9810,1238,8670,1086,5406,797,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3836121,20382,399675,9630,485741,12902,590528,11275,560455,10901,260898,9141,537457,13403,278580,8379,346000,7848,376787,11123,2030537,14545,193016,6954,240209,8453,290700,8650,286945,7832,138301,6714,292387,8999,153135,6142,198864,5790,236980,9255,1805584,13751,206659,6326,245532,8983,299828,7809,273510,8503,122597,5589,245070,8336,125445,5137,147136,5664,139807,6207,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3034217,19382,383331,10401,406151,9979,480117,13007,459767,10716,192287,8255,401684,11379,213935,7736,245909,6871,251036,9754,1644420,10499,187031,8124,209992,7422,254583,9064,240803,7259,102264,5534,225464,7894,124172,6177,142165,4915,157946,7479,1389797,15916,196300,7560,196159,6746,225534,8581,218964,7481,90023,4954,176220,7125,89763,4555,103744,4674,93090,4646,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,716062,10041,110476,5591,105025,4344,111473,6036,108596,4845,41667,3673,75783,4712,42764,3446,51703,3636,68575,4327,386757,6704,51130,3171,50272,3225,55627,4013,58832,3312,19994,2181,45044,3685,23308,2262,33187,2602,49363,3509,329305,6593,59346,4126,54753,3716,55846,3816,49764,3123,21673,2537,30739,2889,19456,2069,18516,1982,19212,2083,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2707399,15567,490966,10024,451267,9093,451978,10265,403420,8102,179203,5378,284780,8331,159444,6208,153042,5349,133299,5481,1400662,9775,248125,6642,219426,5127,226401,6718,200574,5786,94509,4326,156418,5433,87409,4198,85925,3621,81875,4041,1306737,10024,242841,6328,231841,6669,225577,7037,202846,5637,84694,3259,128362,5185,72035,3986,67117,3658,51424,3266,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,280129,4443,94078,4411,67134,4111,43277,3018,22396,2458,6476,1303,16977,2065,7127,1288,7569,1412,15095,1836,154234,3558,45387,3254,34832,2936,24729,2197,13429,1806,3575,921,10186,1500,4727,1007,5406,1207,11963,1595,125895,3401,48691,2992,32302,2899,18548,2138,8967,1525,2901,799,6791,1477,2400,606,2163,735,3132,803,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1003508,11736,86709,4366,111282,5429,148732,6473,142829,7500,45907,4256,166558,6380,72611,4740,83620,5310,145260,6489,529453,8485,46121,3070,58619,4362,75949,4887,71975,5277,22908,2626,88764,4976,39010,3352,46323,4099,79784,4679,474055,9170,40588,2943,52663,3572,72783,4059,70854,4927,22999,2945,77794,5085,33601,3183,37297,3311,65476,4494,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
