GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001MA,B25128_001EA,B25128_002MA,B25128_002EA,B25128_003MA,B25128_003EA,B25128_004MA,B25128_004EA,B25128_005MA,B25128_005EA,B25128_006EA,B25128_006MA,B25128_007MA,B25128_007EA,B25128_008MA,B25128_008EA,B25128_009MA,B25128_009EA,B25128_010EA,B25128_010MA,B25128_011EA,B25128_011MA,B25128_012EA,B25128_012MA,B25128_013MA,B25128_013EA,B25128_014EA,B25128_014MA,B25128_015EA,B25128_015MA,B25128_016MA,B25128_016EA,B25128_017EA,B25128_017MA,B25128_018EA,B25128_018MA,B25128_019MA,B25128_019EA,B25128_020EA,B25128_020MA,B25128_021EA,B25128_021MA,B25128_022MA,B25128_022EA,B25128_023EA,B25128_023MA,B25128_024MA,B25128_024EA,B25128_025EA,B25128_025MA,B25128_026MA,B25128_026EA,B25128_027EA,B25128_027MA,B25128_028MA,B25128_028EA,B25128_029MA,B25128_029EA,B25128_030EA,B25128_030MA,B25128_031MA,B25128_031EA,B25128_032EA,B25128_032MA,B25128_033EA,B25128_033MA,B25128_034MA,B25128_034EA,B25128_035EA,B25128_035MA,B25128_036MA,B25128_036EA,B25128_037EA,B25128_037MA,B25128_038EA,B25128_038MA,B25128_039EA,B25128_039MA,B25128_040EA,B25128_040MA,B25128_041MA,B25128_041EA,B25128_042EA,B25128_042MA,B25128_043EA,B25128_043MA,B25128_044MA,B25128_044EA,B25128_045EA,B25128_045MA,state
0400000US29,2362853,9949,1582412,10949,188294,5792,87213,4638,96367,4212,3040,888,997,475,677,637,0,184,938907,8371,128871,5658,430535,7848,243994,6098,93761,4641,33114,2575,8632,1156,455211,5424,27185,2451,110234,4110,95928,3658,68520,3334,82260,3612,71084,3317,780441,10077,303614,7059,262458,7271,38335,3248,1665,632,1106,583,50,83,0,184,364509,8426,230979,6589,108012,5244,18043,1855,4430,823,1827,654,1218,455,112318,4383,48542,3473,41737,2833,12990,1631,4382,860,2599,635,2068,487,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,271719,4579,29073,2285,15184,1709,13462,1697,286,175,141,121,0,165,0,165,161242,3700,24992,2400,70711,3783,41224,2240,17146,1563,6126,1007,1043,283,81404,2377,6890,1330,21431,1758,17730,1601,11893,1445,12930,1388,10530,1173,134569,4196,51012,3025,42981,2952,7497,1314,338,253,196,186,0,165,0,165,61701,2973,36730,2530,19325,1999,3805,802,1281,476,400,219,160,121,21856,1904,7481,1197,9408,1418,3085,749,795,329,475,259,612,222,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,482452,6278,67353,3323,33229,2688,32418,2284,1049,446,543,267,114,125,0,157,284945,4298,41795,2634,122390,4005,71860,3269,33035,2005,12662,1217,3203,599,130154,2423,8504,1145,28012,1749,25697,1932,17551,1492,25178,1582,25212,1538,248127,5506,103138,3679,88562,3793,14003,1632,346,416,227,174,0,157,0,157,108239,4322,63085,3137,33375,2776,8487,1285,2158,526,441,204,693,471,36750,2348,18009,1759,11454,1289,4298,942,1179,354,671,244,1139,386,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,544455,7251,60158,3061,33262,2730,25237,2185,1289,535,310,278,60,69,0,206,321690,7539,73996,3916,158253,6508,67264,3881,16501,1970,4509,881,1167,494,162607,3713,21173,1964,66405,3039,43950,2634,15943,1412,10225,1239,4911,757,458116,7272,141969,5301,127323,5525,14162,1861,480,367,4,13,0,206,0,206,257273,6914,194490,6732,55160,3596,6227,1232,1055,573,341,281,0,206,58874,3330,34639,2558,18128,2235,4255,967,1012,380,738,380,102,118,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,364255,5925,29817,2642,14700,1945,14160,1766,642,518,306,352,9,16,0,185,236838,4726,30891,2919,101351,4610,60006,3488,31917,2656,10315,1487,2358,658,97600,2409,6629,926,22915,1856,18372,1852,17425,1809,15772,1590,16487,1672,154991,5597,51854,3313,44679,3169,6758,1324,254,200,163,200,0,185,0,185,78501,4805,48003,3499,23799,2862,4668,1134,1348,452,436,293,247,237,24636,2321,9008,1438,9952,1524,2914,892,1117,557,676,315,969,401,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,2034223,13473,136463,4808,65206,3998,65702,3955,3393,892,1918,901,244,216,0,200,1321179,11451,139100,6440,592163,11466,364069,8010,158069,4850,48721,3055,19057,1892,576581,7151,28055,2651,119597,4576,100668,3980,87794,3744,114118,4268,126349,4232,1141916,14360,326415,6701,256794,6170,65391,4449,2825,1071,1353,579,52,89,0,200,629211,12352,315594,10315,240500,8817,50442,3648,14307,1943,6162,1384,2206,701,186290,5703,57083,3560,75177,3654,28445,2736,11225,1410,8766,1494,5594,924,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,511693,7543,50982,3413,20893,2381,27220,2577,2299,687,554,327,16,21,0,195,299169,5992,39367,2588,136368,5453,76988,3609,30093,2280,11600,1712,4753,931,161542,3616,11008,1614,45657,3100,34397,2644,23087,2047,26392,2329,21001,1701,241814,6643,89613,5065,75652,5056,12904,1974,723,482,236,227,98,143,0,195,121969,5617,75795,4456,36771,3238,6576,1487,1244,462,1018,456,565,343,30232,2444,13460,1755,11252,1614,2533,777,1678,611,482,325,827,348,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,3873299,19890,291552,8312,139857,5536,137981,5572,7957,1396,5366,1099,391,245,0,193,2462123,14590,286735,8088,1013643,12887,667974,11072,326778,6919,114353,4376,52640,3295,1119624,9472,46765,3044,177211,5413,180952,6431,187608,5680,248421,6021,278667,6170,3346057,18812,962342,12498,704519,11663,225902,7173,18515,2355,12281,1734,1125,547,0,193,1791232,15929,667444,13886,705513,12218,255688,8949,95210,5201,49592,4325,17785,2548,592483,10407,119971,5676,184689,6191,94283,4016,64100,3749,79074,4567,50366,3713,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,2414717,16856,229089,7583,108564,5396,112811,4757,5472,1347,2242,741,0,201,0,201,1478060,12447,188378,6518,708111,11125,373302,9194,142007,5187,51671,3608,14591,1423,707568,6863,47730,3159,180327,5594,133994,4631,97766,4267,123836,3849,123915,4399,1342763,14344,493572,8951,419333,7820,70282,4459,2871,947,1086,524,0,201,0,201,683858,12148,413349,9911,218306,6574,36959,3117,9362,1380,3334,862,2548,760,165333,5896,61391,3360,64821,3999,17772,1871,7279,1015,6021,1150,8049,1488,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,193389,3714,31625,2247,19084,1863,11675,1541,675,431,191,231,0,149,0,149,113534,2715,19144,2198,47673,2688,27179,1682,12575,1137,5010,730,1953,510,48230,1646,3371,708,9301,1061,8186,924,6552,859,10673,1147,10147,973,104909,3874,51186,2507,45455,2562,5462,1265,66,102,203,165,0,149,0,149,36116,2673,20668,2090,11483,1689,2906,707,636,310,247,255,176,89,17607,1426,7097,970,7303,952,1927,471,414,205,221,113,645,257,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,3015795,17826,305517,9387,146349,5973,149993,6152,5734,1358,3077,838,364,231,0,190,1830857,13184,214031,6686,777010,10838,501851,10663,224638,6803,87070,4633,26257,2616,879421,7756,41633,2862,180681,5472,156931,5174,119159,4672,176882,5627,204135,4951,1548950,14954,560703,10284,470423,10280,83517,5833,3913,1097,2673,866,177,230,0,190,759018,12624,435788,9046,256030,7566,46299,3530,12836,1626,4613,964,3452,951,229229,6814,85891,3785,89618,4550,27033,2393,11555,1317,7526,1312,7606,1079,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,948540,8048,119670,4905,60260,3287,55920,3150,1959,460,1464,544,67,80,0,157,548654,5555,96708,3895,246814,4907,127828,3467,52077,2596,19657,1515,5570,936,280216,3603,21582,1856,74015,2762,56225,3161,42867,1902,49668,2055,35859,2068,498737,8276,205274,4706,179528,4582,24261,2039,913,513,555,261,17,33,0,157,231443,5697,147232,5410,68048,3311,10610,1567,3000,679,1819,550,734,326,62020,2977,28457,2106,22761,1857,5723,866,1555,403,1841,476,1683,413,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,926930,9344,72034,4443,37678,3133,33231,3055,641,348,484,400,0,200,0,200,565928,7936,94831,4458,269068,7375,134114,4105,50273,3182,15181,1686,2461,758,288968,4465,26007,2554,87106,3423,64629,2977,38590,2556,45600,2813,27036,2183,596869,8290,221954,5776,190285,6150,30865,3155,566,381,238,335,0,200,0,200,290474,6540,176155,6031,94317,4547,15559,2048,3006,776,1102,586,335,247,84441,4586,41410,3458,29147,2459,9171,1426,2699,925,781,403,1233,439,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,3405170,15735,307650,6238,142204,5277,155240,4758,6216,1251,3610,833,380,218,0,172,2096934,13954,221035,6837,833400,10754,578707,10384,297273,6382,118364,3717,48155,2595,1000586,8495,45532,2270,173364,6029,151773,4789,138725,4926,215100,6221,276092,5299,1533724,16437,516035,11684,419760,10833,91288,5196,3225,886,1615,547,147,220,0,172,724942,11578,375749,10064,268148,7257,54847,3657,14512,1620,6164,1187,5522,1094,292747,6748,94213,3937,118611,4542,37659,2704,16230,1478,10646,1469,15388,1603,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,245409,4846,19071,1938,8686,1431,9684,1471,251,204,240,186,210,240,0,210,157568,3822,19378,2280,64600,3942,40791,2869,20977,1906,8160,1292,3662,895,68770,2425,3107,759,10094,1424,8851,1212,12627,1408,16013,1694,18078,1747,160957,5516,52360,3369,41967,3255,9657,1796,481,491,255,270,0,210,0,210,80217,4029,42608,3305,28235,2707,6798,1329,1673,566,733,466,170,174,28380,2203,9767,1493,10001,1542,4999,1242,1973,692,699,346,941,502,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,1223614,11969,118738,4851,50924,4269,62223,3871,3966,1074,1496,615,129,158,0,204,724827,8399,105941,4836,329059,7956,175705,5436,71238,3871,33543,2721,9341,1536,380049,5748,28353,2635,103424,4092,67765,3575,56164,2748,63368,3498,60975,2684,571375,10442,215146,6172,181310,5748,29199,2903,2765,1032,1547,659,325,386,0,204,286630,7615,169156,6507,91549,5151,15685,1856,5870,1228,3315,920,1055,476,69599,3693,28216,2806,25200,2349,6907,1174,3580,869,2004,581,3692,653,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,222809,3636,31582,1997,15957,1598,14457,1511,807,465,361,207,0,155,0,155,132768,2975,20332,1957,61001,2728,30174,2144,13477,1130,5963,808,1821,496,58459,1863,4062,710,15755,1422,11279,1162,7816,1022,8838,1018,10709,1008,108597,3718,45520,2649,38285,2434,6784,1190,370,305,81,72,0,155,0,155,44293,3022,23854,2168,15899,2000,2842,816,1069,351,490,320,139,106,18784,1653,8086,1374,6978,1090,2061,517,754,311,260,120,645,273,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,1652976,14369,164902,5880,76579,4560,82708,4216,4142,1346,1319,584,154,152,0,203,1000763,10343,145392,5390,462030,9482,255137,7103,93065,4351,33517,2078,11622,1374,487311,6150,32286,2722,121955,4636,101216,4005,71660,3131,83234,3766,76960,3676,837273,12275,316413,8309,270981,7662,41287,3563,2721,782,1324,710,100,133,0,203,415635,8854,255716,8069,126734,5749,21938,2425,6051,1240,3160,865,2036,685,105225,4814,42015,3600,40447,3318,12173,1432,4295,826,2663,792,3632,754,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,5634317,28687,633885,12922,312110,8971,298683,9151,16069,2029,6318,1262,705,418,0,213,3584027,22449,589294,11748,1769882,19016,808805,12867,288854,8325,93690,4971,33502,2757,1416405,12236,107051,4979,369928,9228,288861,8408,220005,7226,241009,6174,189551,5513,3476536,24237,1434183,17040,1253758,16396,167234,7069,8025,1691,4820,1508,346,311,0,213,1690275,18332,1093704,15353,500857,11421,68147,4561,16550,1956,6832,1559,4185,1103,352078,8320,156125,7122,131824,5532,35010,2405,13733,1721,7272,1091,8114,1692,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,622572,6557,101753,3775,48428,3248,51332,3329,1579,593,352,234,62,74,0,185,375115,5321,58323,3874,178947,4847,90753,3663,32352,2448,13110,1450,1630,506,145704,2826,12306,1505,40440,2544,27005,2007,16411,1738,25444,1695,24098,1804,276903,6549,133450,5457,119774,5470,12526,1696,821,523,329,289,0,185,0,185,118230,4958,75071,4061,36484,3490,5053,840,1016,556,320,240,286,314,25223,2384,11043,1605,10816,1761,1549,451,629,356,668,345,518,240,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,179791,3471,14252,1292,6292,1064,7419,1060,92,109,269,235,180,223,0,151,115211,2539,12361,1506,48183,2382,31719,1972,15624,1231,6128,994,1196,445,50328,1672,2865,589,11260,1257,7541,823,9107,975,9582,1078,9973,1109,73443,3385,27763,1946,23771,1861,3857,976,135,136,0,151,0,151,0,151,32652,2106,16871,1866,12250,1508,2403,611,825,371,184,161,119,145,13028,1543,4058,796,6052,1199,1704,472,456,275,474,259,284,140,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,2005192,18287,192832,6537,99319,4620,88124,4414,3484,926,1679,664,226,233,0,198,1261740,13949,174349,6925,597705,10078,314924,7007,124798,4688,38455,2785,11509,1290,550620,6549,31621,2383,129068,4617,104194,4470,93337,3253,98611,3801,93789,3884,1050671,14360,398599,8756,341712,7494,53251,4409,2962,970,462,369,212,241,0,198,528943,11029,331482,8919,155101,6424,30529,2715,7487,1246,2660,807,1684,796,123129,4180,46338,3470,46967,3257,15599,1884,6093,1145,4120,913,4012,902,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,1638028,14592,158343,5858,81857,4265,72144,4068,3256,854,1086,588,0,198,0,198,1028306,11326,155991,5670,500906,9694,250350,6915,88565,3780,26988,2212,5506,1116,451379,5292,34152,2604,130567,4627,94603,4035,67720,3346,71171,4038,53166,3132,1006529,13006,391803,8929,337898,9111,51060,3568,2232,853,613,497,0,198,0,198,481878,9613,291466,8163,156289,6993,25168,2737,6468,1356,1468,631,1019,608,132848,4380,58647,3581,51815,3932,14833,1677,3589,864,1919,705,2045,670,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,534266,6150,51753,3305,25241,2542,24598,2465,860,398,815,493,239,319,0,190,309574,4755,39196,3090,117532,4657,82152,4400,44583,2785,19570,1810,6541,1175,172939,3345,9366,1350,31244,2534,29973,2108,25014,2138,38477,2542,38865,2513,204387,5459,70768,3454,58147,3264,11247,1328,838,390,536,384,0,190,0,190,105039,4232,57486,3716,34304,2888,7951,1371,2611,700,1544,878,1143,496,28580,2589,9546,1620,10855,1529,3554,778,1693,513,746,423,2186,699,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,1537926,9764,166743,4430,76635,3324,84919,3908,3440,914,1664,520,85,84,0,149,961213,7103,108412,4355,418555,6051,269559,5248,110563,3295,42666,2083,11458,1086,409970,4869,20845,1552,88127,3688,78822,3208,56335,2857,79415,3019,86426,2588,751498,11325,289752,6956,248162,6000,39687,3102,1370,454,448,291,85,135,0,149,332475,7225,184828,6617,113434,5048,24320,2139,5571,938,2690,649,1632,557,129271,4618,49621,2890,50471,3353,16715,1947,5468,1125,3157,704,3839,587,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,154699,3888,19770,1791,9753,1431,9572,1416,261,339,184,160,0,193,0,193,93842,3163,15620,1689,42744,2780,21947,1968,9207,1345,3541,798,783,462,41087,2048,2497,599,10072,1356,8316,1558,5780,1013,8236,1327,6186,1052,69304,3544,32651,2522,27789,2472,4685,1118,177,214,0,193,0,193,0,193,28584,2708,17086,2199,9687,1467,1355,488,443,246,13,23,0,193,8069,1439,3282,1006,3408,1058,920,415,180,125,162,147,117,121,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,865343,7669,57440,3758,18453,1908,30550,2997,4466,955,3803,1127,168,174,0,225,502665,7270,38265,3232,184449,6038,127473,5442,88224,4812,45763,2864,18491,2054,305238,4752,9394,1352,46055,2914,47449,3019,53837,3188,76152,3510,72351,3531,388347,9229,115756,5068,74560,4338,34252,3080,3420,998,2925,879,599,367,0,225,205210,6117,82065,4192,68498,4007,24527,2647,12026,1887,9402,1515,8692,1473,67381,3463,16920,1938,22383,2095,7836,1118,5492,983,6414,1258,8336,1193,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
