GEO_ID,B08528_001E,B08528_001M,B08528_002E,B08528_002M,B08528_003E,B08528_003M,B08528_004E,B08528_004M,B08528_005E,B08528_005M,B08528_006E,B08528_006M,B08528_007E,B08528_007M,B08528_008E,B08528_008M,B08528_009E,B08528_009M,B08528_010E,B08528_010M,B08528_011E,B08528_011M,B08528_012E,B08528_012M,B08528_013E,B08528_013M,B08528_014E,B08528_014M,B08528_015E,B08528_015M,B08528_016E,B08528_016M,B08528_017E,B08528_017M,B08528_018E,B08528_018M,B08528_019E,B08528_019M,B08528_020E,B08528_020M,B08528_021E,B08528_021M,B08528_022E,B08528_022M,B08528_023E,B08528_023M,B08528_024E,B08528_024M,B08528_025E,B08528_025M,B08528_026E,B08528_026M,B08528_027E,B08528_027M,B08528_028E,B08528_028M,B08528_029E,B08528_029M,B08528_030E,B08528_030M,B08528_031E,B08528_031M,B08528_032E,B08528_032M,B08528_033E,B08528_033M,B08528_034E,B08528_034M,B08528_035E,B08528_035M,B08528_036E,B08528_036M,B08528_037E,B08528_037M,B08528_038E,B08528_038M,B08528_039E,B08528_039M,B08528_040E,B08528_040M,B08528_041E,B08528_041M,B08528_042E,B08528_042M,B08528_043E,B08528_043M,B08528_044E,B08528_044M,B08528_045E,B08528_045M,B08528_046E,B08528_046M,B08528_047E,B08528_047M,B08528_048E,B08528_048M,B08528_049E,B08528_049M,B08528_050E,B08528_050M,B08528_051E,B08528_051M,B08528_052E,B08528_052M,B08528_053E,B08528_053M,B08528_054E,B08528_054M,B08528_055E,B08528_055M,B08528_056E,B08528_056M,B08528_057E,B08528_057M,B08528_058E,B08528_058M,B08528_059E,B08528_059M,B08528_060E,B08528_060M,B08528_061E,B08528_061M,B08528_062E,B08528_062M,B08528_063E,B08528_063M,B08528_064E,B08528_064M,B08528_065E,B08528_065M,B08528_066E,B08528_066M,B08528_067E,B08528_067M,B08528_068E,B08528_068M,B08528_069E,B08528_069M,B08528_070E,B08528_070M,NAME,B08528_001MA,B08528_001EA,B08528_002EA,B08528_002MA,B08528_003MA,B08528_003EA,B08528_004EA,B08528_004MA,B08528_005MA,B08528_005EA,B08528_006MA,B08528_006EA,B08528_007MA,B08528_007EA,B08528_008MA,B08528_008EA,B08528_009EA,B08528_009MA,B08528_010MA,B08528_010EA,B08528_011MA,B08528_011EA,B08528_012MA,B08528_012EA,B08528_013MA,B08528_013EA,B08528_014EA,B08528_014MA,B08528_015EA,B08528_015MA,B08528_016MA,B08528_016EA,B08528_017MA,B08528_017EA,B08528_018EA,B08528_018MA,B08528_019MA,B08528_019EA,B08528_020MA,B08528_020EA,B08528_021MA,B08528_021EA,B08528_022MA,B08528_022EA,B08528_023MA,B08528_023EA,B08528_024EA,B08528_024MA,B08528_025EA,B08528_025MA,B08528_026EA,B08528_026MA,B08528_027MA,B08528_027EA,B08528_028MA,B08528_028EA,B08528_029MA,B08528_029EA,B08528_030EA,B08528_030MA,B08528_031EA,B08528_031MA,B08528_032MA,B08528_032EA,B08528_033MA,B08528_033EA,B08528_034MA,B08528_034EA,B08528_035EA,B08528_035MA,B08528_036EA,B08528_036MA,B08528_037EA,B08528_037MA,B08528_038MA,B08528_038EA,B08528_039MA,B08528_039EA,B08528_040MA,B08528_040EA,B08528_041EA,B08528_041MA,B08528_042EA,B08528_042MA,B08528_043EA,B08528_043MA,B08528_044MA,B08528_044EA,B08528_045MA,B08528_045EA,B08528_046EA,B08528_046MA,B08528_047MA,B08528_047EA,B08528_048MA,B08528_048EA,B08528_049MA,B08528_049EA,B08528_050MA,B08528_050EA,B08528_051MA,B08528_051EA,B08528_052EA,B08528_052MA,B08528_053MA,B08528_053EA,B08528_054MA,B08528_054EA,B08528_055MA,B08528_055EA,B08528_056MA,B08528_056EA,B08528_057EA,B08528_057MA,B08528_058MA,B08528_058EA,B08528_059MA,B08528_059EA,B08528_060MA,B08528_060EA,B08528_061MA,B08528_061EA,B08528_062EA,B08528_062MA,B08528_063MA,B08528_063EA,B08528_064MA,B08528_064EA,B08528_065EA,B08528_065MA,B08528_066MA,B08528_066EA,B08528_067MA,B08528_067EA,B08528_068EA,B08528_068MA,B08528_069MA,B08528_069EA,B08528_070MA,B08528_070EA,state
0400000US13,4286025,25812,3112538,25599,2938341,25873,174197,8531,252460,8425,299624,9214,205357,8827,178548,7782,229887,10732,7611,1892,3418991,24013,2497613,25391,2382546,25425,115067,6398,204599,7251,260729,8708,168011,8472,143716,7542,140075,7521,4248,1182,436504,14774,317991,12689,301497,12396,16494,2608,26518,2801,28555,2947,20455,2318,11924,2068,28798,3925,2263,1134,88821,6025,67749,5079,67294,5074,455,331,5706,1236,3100,1068,5109,1220,4977,1309,2137,928,43,71,64066,5098,40990,4406,36644,3115,4346,3230,5083,1003,1385,495,6153,1359,6360,1137,3994,1329,101,123,69198,5365,52417,4648,49938,4407,2479,849,2465,1037,2415,737,2184,1011,2101,794,7375,2216,241,282,208445,8238,135778,7144,100422,5835,35356,3981,8089,1560,3440,1051,3445,826,9470,1922,47508,4301,715,365,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,673305,7037,404269,8633,380730,8527,23539,2644,48232,3590,21402,2088,64537,3728,90739,4269,43327,3319,799,490,455034,8127,271015,7581,257829,7313,13186,1811,32770,3021,16398,1795,44753,2694,66841,3729,23079,1757,178,149,90318,5317,54656,4095,51696,3992,2960,838,7714,1291,2927,711,11623,1830,8829,1436,4541,1144,28,30,41119,3576,31849,3300,31517,3384,332,304,2863,881,822,387,3043,781,1808,701,581,341,153,215,28121,2532,15481,2052,14708,1987,773,497,2183,702,885,457,1818,718,6274,1227,1215,632,265,467,29094,3201,17802,2972,17194,2988,608,351,1653,674,248,212,2394,714,5528,1186,1469,624,0,185,29619,3070,13466,1954,7786,1242,5680,1274,1049,368,122,122,906,363,1459,656,12442,2023,175,190,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,673949,9425,466162,8487,434561,8766,31601,3438,45638,3911,45070,3431,39499,3186,25371,2794,50079,3805,2130,629,531908,9894,375494,9067,355860,9493,19634,2240,34598,3165,37861,3407,31560,2828,21455,2634,29804,2940,1136,518,63044,4879,42367,4228,39322,4030,3045,1141,6196,1720,4134,849,4064,1233,2099,796,3959,1065,225,235,4529,1104,3009,981,3009,981,0,193,66,81,291,237,280,222,778,372,105,131,0,193,21149,2288,13426,1971,12266,1917,1160,453,2114,793,1262,522,2127,812,425,202,1730,533,65,93,14941,2041,10358,1816,9768,1742,590,334,1571,776,804,374,705,414,322,184,1065,523,116,99,38378,3045,21508,2614,14336,1977,7172,1838,1093,441,718,421,763,421,292,237,13416,1735,588,420,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5960853,22997,4409918,24142,4208456,23966,201462,7524,521375,9890,392864,8768,227592,7502,121787,5162,279784,7619,7533,1605,4384980,27860,3267220,28149,3131084,28332,136136,5963,374292,8472,323793,8217,168295,6405,87672,4164,160411,6412,3297,894,493886,11657,377444,10242,361431,9937,16013,2297,39711,2883,27475,2510,18310,2289,7623,1711,21719,2169,1604,889,547271,13985,421999,12588,415474,12600,6525,1195,59387,3862,23346,2314,18367,2695,12389,1632,11222,1720,561,393,185702,8401,121398,6597,116086,6218,5312,1070,26737,2904,9231,1345,10897,2161,7183,1207,10055,1530,201,177,98066,4733,73249,3843,70156,3811,3093,838,8178,1247,4658,1082,4386,1039,1563,557,5934,1131,98,119,250948,8615,148608,6637,114225,5051,34383,3651,13070,1504,4361,869,7337,1527,5357,1158,70443,4063,1772,658,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2913661,17619,2179167,18937,2088870,18525,90297,5464,263362,7186,166655,6427,115456,4566,50266,3870,133822,5547,4933,1248,2418842,18155,1830368,17687,1764787,17335,65581,4532,220594,7110,147796,5927,93313,4088,43608,3411,80245,4399,2918,937,260079,8370,197555,7914,190474,7845,7081,1362,22484,2406,12776,1507,10714,1641,4486,1141,11394,1718,670,536,29600,2776,20284,2459,20275,2458,9,14,3114,771,1391,481,3744,1030,471,329,596,309,0,190,58939,4231,38812,3563,36981,3513,1831,658,7751,960,1848,659,5388,1346,753,323,4348,1235,39,55,47565,4184,36822,3555,35299,3576,1523,565,4035,1112,1782,619,1218,603,117,83,3463,881,128,176,98636,5088,55326,3621,41054,3326,14272,2058,5384,1035,1062,463,1079,601,831,375,33776,3242,1178,501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1549841,9644,1103838,9593,1055655,9835,48183,3309,141477,5148,88838,3794,90740,4172,25691,2518,97009,4351,2248,610,1251692,11586,917750,10121,884104,10098,33646,2774,112358,4729,77545,3860,65880,3357,21485,2382,55246,3339,1428,550,134958,5054,98709,4463,95243,4443,3466,811,11377,1488,6317,956,8837,1627,2699,845,6925,1158,94,77,17172,2248,7949,1567,7880,1574,69,115,3097,915,578,302,4777,1141,293,255,478,391,0,157,57029,3354,32748,2978,31156,2872,1592,440,8360,1152,2279,590,7672,1420,371,181,5448,867,151,129,24589,2667,16335,1894,15558,1890,777,332,1690,588,1277,460,2056,593,168,104,2960,1101,103,101,64401,3558,30347,2069,21714,1839,8633,1301,4595,954,842,345,1518,546,675,353,25952,2346,472,197,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1404005,10889,979801,11085,935921,11139,43880,2711,111985,5029,98816,4743,79576,5110,49205,2726,82447,3797,2175,476,1156572,11285,821699,10495,789498,10646,32201,2521,91622,4747,86777,4560,65934,4512,41247,2650,47982,2849,1311,382,130342,5373,92011,4874,89077,4913,2934,680,11126,1916,6811,994,6993,1215,4556,869,8718,1217,127,118,6744,1264,4140,960,4140,960,0,170,1087,592,518,311,785,418,180,180,34,49,0,170,34350,2706,21669,2419,20504,2328,1165,618,3641,843,2428,582,2893,784,653,341,2986,696,80,74,20591,2079,13168,1779,12765,1780,403,253,2039,681,1267,445,1051,406,880,426,2037,785,149,203,55406,3290,27114,2057,19937,1689,7177,1195,2470,582,1015,489,1920,715,1689,736,20690,2124,508,210,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1893943,15108,1338450,14530,1282318,14326,56132,4216,145468,6543,105219,5491,127445,6658,75077,3715,99026,4520,3258,756,1573114,16406,1127463,13900,1087189,13889,40274,2833,123010,5742,90840,4992,104608,6165,61482,4104,63518,4000,2193,700,179046,6707,123290,6142,117155,5987,6135,1316,12079,1881,10626,1946,14908,1783,5634,1301,11886,2090,623,326,18267,2316,14051,2104,13888,2111,163,160,1526,563,798,462,1463,541,258,217,171,160,0,189,42430,3650,24776,2930,23161,2877,1615,606,4169,891,1395,749,3820,1279,5629,1081,2457,848,184,217,21325,2231,15598,1915,14785,1928,813,442,949,383,751,399,1161,567,1058,540,1808,691,0,189,59761,4269,33272,3733,26140,3083,7132,1507,3735,963,809,402,1485,503,1016,448,19186,1942,258,207,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1994143,15690,1445577,17736,1377418,17530,68159,5809,125193,6909,137499,6445,118813,5876,53170,2938,111742,7260,2149,763,1644426,14104,1200451,14629,1149519,13909,50932,4585,102390,6074,120220,6354,100596,5372,45192,2487,74227,5292,1350,616,194837,9158,142202,8684,137246,8522,4956,1100,12998,2104,11102,1763,10253,1588,4514,1140,13202,2400,566,404,26900,3207,20297,2536,20087,2533,210,130,1845,702,1460,627,1700,608,449,257,1149,987,0,203,34099,3054,22650,2643,20675,2485,1975,1035,3001,595,1402,442,2554,742,1441,452,3051,800,0,203,46508,3734,34242,3231,33354,3276,888,440,3026,941,2746,800,2016,626,1040,432,3376,960,62,100,47373,4325,25735,3397,16537,2382,9198,1921,1933,766,569,377,1694,697,534,356,16737,2385,171,159,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,612969,7120,388410,7054,366719,6204,21691,2526,84669,4001,42726,3203,26237,2458,19162,1696,51156,3208,609,330,474333,7462,306061,6139,291882,6003,14179,1669,67572,3494,36880,3188,20567,2097,14076,1459,28900,2330,277,251,64912,4152,43185,3800,40924,3565,2261,776,7424,1231,4089,1046,2824,900,3057,1082,4288,986,45,75,3782,945,2004,587,1946,566,58,73,792,299,278,300,122,128,174,175,412,347,0,165,24463,2499,13594,1892,12834,1781,760,400,4685,992,743,369,1483,690,866,382,2957,802,135,154,9535,1467,5903,1221,5672,1213,231,232,1612,750,323,212,612,385,121,116,964,453,0,165,35944,3056,17663,2250,13461,1780,4202,1109,2584,908,413,273,629,343,868,416,13635,1697,152,143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2674212,19448,1727288,18674,1643770,18750,83518,4376,252114,7857,205676,7067,121271,5195,237981,7386,127301,6844,2581,722,2045419,18957,1327621,17471,1275293,17004,52328,3415,190928,6703,174800,6292,96506,5146,184381,5701,70078,4807,1105,460,247036,8425,163227,7311,154525,7348,8702,1555,25019,2641,16072,2400,8670,1268,21231,2849,12207,1832,610,354,153181,7093,102321,5744,101132,5772,1189,461,16514,2363,8178,1441,7825,1341,15219,1785,3040,725,84,103,69307,4876,42301,3713,40118,3801,2183,763,9610,1725,3460,851,4672,914,5472,997,3792,781,0,197,34325,3435,22817,2759,21899,2790,918,367,3509,1166,1447,635,1220,450,2553,741,2699,837,80,132,124944,5322,69001,3637,50803,3332,18198,2406,6534,1146,1719,516,2378,700,9125,1089,35485,3416,702,321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,2349075,20664,2253887,20565,95188,4619,437816,9590,224498,8553,125756,5654,63669,4449,194383,5560,4137,1011,2451965,23319,1710670,19121,1647167,18942,63503,3707,289596,8010,188755,7574,94327,4768,49175,4274,117646,3702,1796,587,253291,10179,180896,9096,173660,9099,7236,1364,32229,3604,13623,1852,9822,1890,4081,901,12107,1735,533,537,332387,7900,233329,6667,230474,6817,2855,792,61221,4147,10075,1553,13636,1870,6932,1120,6986,1442,208,220,157824,6637,103179,5803,99841,5696,3338,880,32824,2659,7895,1132,4041,939,2126,746,7541,1407,218,208,56376,3994,38673,3547,37428,3478,1245,478,10649,1510,2137,721,1022,569,541,318,3254,975,100,119,147491,6136,82328,4311,65317,3512,17011,2446,11297,1627,2013,591,2908,816,814,379,46849,3446,1282,564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,3138520,18838,2997082,18745,141438,5974,404005,9549,220717,7121,181880,6332,70340,4316,218528,7059,6624,1099,3493387,21069,2635278,20096,2528824,20074,106454,5173,327202,8479,194221,6420,142031,5332,59621,3808,131867,5206,3167,684,371014,9661,277376,8530,266203,8290,11173,1422,35476,2722,16245,1872,17472,1866,5520,989,18035,1740,890,389,63869,4769,43920,3912,43498,3881,422,285,8867,1375,2781,872,5226,1083,1191,600,1884,597,0,168,91809,4774,55813,4089,52613,3822,3200,798,15362,1622,3027,670,8587,1350,998,336,7512,1465,510,283,56020,3901,40218,3512,38581,3323,1637,800,6665,1192,1231,396,2735,713,932,429,4131,885,108,123,164515,6370,85915,4651,67363,3817,18552,2021,10433,1646,3212,1017,5829,1114,2078,728,55099,3327,1949,619,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2790174,13036,1993313,12231,1885355,12164,107958,4748,310991,7675,178732,5315,109149,4119,42396,3036,150652,5065,4941,806,2189446,12683,1598283,11788,1523462,11624,74821,4149,238446,7060,148659,4449,83125,3660,36158,2498,82108,3776,2667,570,238756,7828,168759,6596,159869,6405,8890,1466,30674,2449,15803,1723,9804,1214,2548,634,10441,1259,727,425,99302,4167,70473,4150,69774,3988,699,526,14744,1575,4630,866,5383,1104,1903,615,2106,677,63,102,80977,4748,48440,3631,44869,3462,3571,869,13613,1376,4586,1077,6444,1282,605,275,6915,1093,374,218,46266,3582,33333,3386,32024,3390,1309,468,4755,861,2730,789,2162,604,337,193,2936,685,13,18,135427,4577,74025,3751,55357,3039,18668,1951,8759,1122,2324,514,2231,671,845,364,46146,2456,1097,335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,795707,12088,763198,11648,32509,3464,61521,4257,72988,5061,98234,4305,46483,4264,58621,4755,1870,783,951366,13242,675760,12124,651212,11439,24548,2989,51490,4064,63464,4515,81412,4349,37218,3792,41469,4160,553,350,119796,6844,80195,5689,77475,5469,2720,1198,7741,1572,7514,1603,12852,2054,3957,1378,6656,1359,881,526,5056,1334,3864,1222,3864,1222,0,208,163,164,294,225,304,225,244,324,187,309,0,208,18185,2215,9544,1561,9175,1537,369,267,907,418,558,331,1815,645,3783,734,1471,721,107,122,18236,2627,13397,2264,12010,2229,1387,775,358,270,709,382,1138,561,591,413,2043,969,0,208,22785,2576,12947,2035,9462,1642,3485,1032,862,435,449,340,713,268,690,355,6795,1466,329,238,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,1992572,16908,1911054,16672,81518,4285,295155,8830,153428,5908,128954,5755,89595,4084,149179,5668,4620,916,2299416,17448,1657134,16367,1598857,15969,58277,3510,240853,8300,132415,5230,104451,5092,68304,3753,93971,4357,2288,560,256151,8751,182079,7197,173751,7058,8328,1684,25595,2459,13512,1624,14179,2079,6741,1397,13224,1987,821,423,49276,3670,34001,2823,33780,2834,221,235,8344,1621,1962,661,2034,732,1826,685,1109,468,0,184,56269,4066,35386,3314,33580,3233,1806,568,9335,1285,2196,790,4014,867,980,463,4168,941,190,115,38212,3476,25608,2586,24611,2513,997,593,4687,1320,1494,583,1805,784,1473,547,2991,1076,154,195,114179,4710,58364,4205,46475,3404,11889,2051,6341,1348,1849,610,2471,817,10271,729,33716,2178,1167,514,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,472100,6676,298294,6905,272999,6668,25295,2478,42500,3069,32656,2701,32781,3131,24929,2472,39218,2729,1722,581,354929,7078,230961,6464,214653,6536,16308,1927,31719,2553,26141,2420,24224,2500,19049,1947,22102,1853,733,300,48207,3400,29999,2457,27518,2409,2481,591,4054,998,3718,890,3120,1043,2756,1043,4253,1033,307,322,3111,886,1800,697,1753,694,47,81,457,260,94,79,244,214,167,149,349,269,0,165,25084,2507,15825,2075,14477,2052,1348,394,2293,592,1692,543,2652,764,1111,512,1220,341,291,245,12291,1935,7395,1240,6986,1242,409,239,1506,585,518,359,1515,649,374,250,983,478,0,165,28478,2805,12314,1844,7612,1295,4702,968,2471,815,493,240,1026,499,1472,887,10311,1261,391,281,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
