GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001EA,B23024_001MA,B23024_002MA,B23024_002EA,B23024_003EA,B23024_003MA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007EA,B23024_007MA,B23024_008MA,B23024_008EA,B23024_009MA,B23024_009EA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012EA,B23024_012MA,B23024_013MA,B23024_013EA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017EA,B23024_017MA,B23024_018EA,B23024_018MA,B23024_019EA,B23024_019MA,B23024_020MA,B23024_020EA,B23024_021MA,B23024_021EA,B23024_022EA,B23024_022MA,B23024_023MA,B23024_023EA,B23024_024EA,B23024_024MA,B23024_025MA,B23024_025EA,B23024_026MA,B23024_026EA,B23024_027MA,B23024_027EA,B23024_028MA,B23024_028EA,B23024_029EA,B23024_029MA,B23024_030MA,B23024_030EA,B23024_031EA,B23024_031MA,state
0400000US41,2331647,3639,385109,12400,92220,5708,27446,2723,0,200,27446,2723,16722,2322,10724,1807,64774,4542,292889,10692,182304,9232,0,200,182304,9232,135449,6405,46855,4936,110585,6755,1946538,13362,208652,7861,102747,5740,84,141,102663,5729,89566,5231,13097,2121,105905,5660,1737886,13742,1478661,14449,1828,595,1476833,14356,1393363,13303,83470,4719,259225,7725,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7417188,5703,950707,22031,241035,7662,53273,3831,0,172,53273,3831,30394,2996,22879,2688,187762,6479,709672,18855,404080,12594,168,207,403912,12609,279747,10406,124165,6605,305592,12064,6466481,21755,591551,12946,289926,8264,274,212,289652,8302,253452,7208,36200,3214,301625,9297,5874930,20950,5112307,23734,3666,1094,5108641,23866,4842368,23488,266273,9376,762623,12013,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,626688,1643,82433,5628,17592,2313,3477,1000,0,210,3477,1000,1647,678,1830,732,14115,2262,64841,4677,40919,3563,0,210,40919,3563,27752,2873,13167,2054,23922,3139,544255,5967,46192,3531,22731,2362,40,67,22691,2356,20148,2181,2543,768,23461,2509,498063,6971,440799,7213,1967,786,438832,7272,412901,7409,25931,2687,57264,3850,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2751655,5330,468681,13151,103928,6080,26949,2938,0,204,26949,2938,16390,2221,10559,2025,76979,4721,364753,11812,227747,10307,165,139,227582,10309,160709,8033,66873,5183,137006,6840,2282974,12594,256331,8803,108602,5942,1154,621,107448,5769,94716,5471,12732,1709,147729,7199,2026643,13274,1724051,13733,12234,1831,1711817,13868,1620107,14078,91710,5369,302592,8450,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,477071,2113,62477,4124,14637,1953,4046,1197,0,155,4046,1197,2941,872,1105,663,10591,1610,47840,3534,29606,2587,56,105,29550,2594,24213,2428,5337,1049,18234,2481,414594,4439,40755,2864,25157,2318,0,155,25157,2318,23733,2290,1424,512,15598,1935,373839,4719,338981,4881,2428,844,336553,4914,330011,5035,6542,1190,34858,2474,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3801646,6414,613585,15916,164976,6727,37544,3127,0,203,37544,3127,20761,2715,16783,2095,127432,5964,448609,13817,276003,10898,318,319,275685,10890,195038,8713,80647,6084,172606,7773,3188061,16228,369916,10501,155559,6135,955,452,154604,6070,140021,5660,14583,2035,214357,7714,2818145,17410,2405999,18969,14397,1866,2391602,18740,2270555,18583,121047,7061,412146,11193,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15322201,10668,2301529,33550,416991,12836,118240,6705,106,98,118134,6712,77749,5734,40385,3628,298751,10120,1884538,32730,1135383,22498,1216,513,1134167,22547,909923,17782,224244,9693,749155,17480,13020672,32358,1145961,17633,591106,13562,2947,959,588159,13586,531095,12282,57064,3953,554855,14226,11874711,34847,10080557,36222,53990,4385,10026567,35701,9587199,33147,439368,11628,1794154,21036,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1610656,3454,192588,8663,29246,3222,8770,1518,22,37,8748,1515,5512,1284,3236,916,20476,2698,163342,8042,104070,6397,41,70,104029,6401,90017,6136,14012,1949,59272,3662,1418068,8855,112272,5053,60061,3852,143,151,59918,3855,55146,3705,4772,954,52211,4077,1305796,8706,1091415,10576,3526,947,1087889,10698,1051558,10575,36331,2880,214381,7393,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,370495,1609,45763,3208,12757,1750,2861,806,0,151,2861,806,1248,447,1613,725,9896,1425,33006,2740,20165,2085,0,151,20165,2085,15966,1840,4199,940,12841,1717,324732,3232,31048,2925,15560,1931,0,151,15560,1931,13410,1673,2150,762,15488,1798,293684,3825,262282,3897,158,121,262124,3895,253514,3807,8610,1284,31402,2335,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4914105,8039,535939,14689,113121,6086,26603,3486,0,198,26603,3486,15924,2182,10679,2195,86518,4935,422818,12783,247608,9282,1245,566,246363,9246,184905,7631,61458,4849,175210,8701,4378166,16857,349686,9766,174837,7401,1613,598,173224,7471,155110,7044,18114,2291,174849,5803,4028480,20105,3490370,20312,64666,3919,3425704,20892,3278383,21171,147321,6213,538110,11145,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4190467,3944,562196,15204,130569,6371,30479,2613,127,143,30352,2611,15293,2088,15059,1963,100090,6055,431627,12515,252579,8426,788,461,251791,8426,189377,7902,62414,4554,179048,9100,3628271,14898,341365,12001,178013,7697,1528,614,176485,7709,157281,7189,19204,2330,163352,7957,3286906,16654,2800983,17235,33578,3029,2767405,17922,2625520,16786,141885,5612,485923,9402,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1076889,3276,193059,7920,63014,4651,9548,1411,0,190,9548,1411,6286,1195,3262,814,53466,4189,130045,5548,66390,4145,0,190,66390,4145,47935,3616,18455,2335,63655,4079,883830,8273,137673,5528,49628,2895,105,183,49523,2895,44313,2706,5210,1257,88045,4752,746157,9098,619184,8195,868,463,618316,8218,587362,8329,30954,2474,126973,6575,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3368898,3592,420212,9419,90920,4473,26611,2500,0,149,26611,2500,15532,1721,11079,1569,64309,3488,329292,7756,218691,6257,0,149,218691,6257,170300,5732,48391,3124,110601,4667,2948686,10089,252985,6824,138370,5328,381,369,137989,5355,124038,5111,13951,1816,114615,4859,2695701,12558,2391345,13778,1758,631,2389587,13891,2293065,15009,96522,4536,304356,7753,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,345578,2648,35977,3616,6082,1870,1497,542,0,193,1497,542,1233,489,264,201,4585,1637,29895,3009,18709,2310,144,177,18565,2310,15668,2291,2897,1037,11186,1610,309601,4221,29571,2496,17791,2110,0,193,17791,2110,16795,2049,996,510,11780,1925,280030,4425,243655,5164,1850,759,241805,5257,233710,5111,8095,1402,36375,2741,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2068164,4179,860674,15028,192990,9042,37881,3744,0,225,37881,3744,21175,2469,16706,2549,155109,7125,667684,13718,325439,10406,85,141,325354,10397,200552,6755,124802,6380,342245,10227,1207490,14776,188362,7774,72482,4535,102,111,72380,4568,64897,4518,7483,1631,115880,5868,1019128,15592,787813,12769,932,462,786881,12748,727047,12217,59834,4351,231315,7998,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
