GEO_ID,B17015_001E,B17015_001M,B17015_002E,B17015_002M,B17015_003E,B17015_003M,B17015_004E,B17015_004M,B17015_005E,B17015_005M,B17015_006E,B17015_006M,B17015_007E,B17015_007M,B17015_008E,B17015_008M,B17015_009E,B17015_009M,B17015_010E,B17015_010M,B17015_011E,B17015_011M,B17015_012E,B17015_012M,B17015_013E,B17015_013M,B17015_014E,B17015_014M,B17015_015E,B17015_015M,B17015_016E,B17015_016M,B17015_017E,B17015_017M,B17015_018E,B17015_018M,B17015_019E,B17015_019M,B17015_020E,B17015_020M,B17015_021E,B17015_021M,B17015_022E,B17015_022M,B17015_023E,B17015_023M,B17015_024E,B17015_024M,B17015_025E,B17015_025M,B17015_026E,B17015_026M,B17015_027E,B17015_027M,B17015_028E,B17015_028M,B17015_029E,B17015_029M,B17015_030E,B17015_030M,B17015_031E,B17015_031M,B17015_032E,B17015_032M,B17015_033E,B17015_033M,B17015_034E,B17015_034M,B17015_035E,B17015_035M,B17015_036E,B17015_036M,B17015_037E,B17015_037M,B17015_038E,B17015_038M,B17015_039E,B17015_039M,B17015_040E,B17015_040M,B17015_041E,B17015_041M,B17015_042E,B17015_042M,B17015_043E,B17015_043M,B17015_044E,B17015_044M,B17015_045E,B17015_045M,B17015_046E,B17015_046M,B17015_047E,B17015_047M,NAME,B17015_001EA,B17015_001MA,B17015_002EA,B17015_002MA,B17015_003MA,B17015_003EA,B17015_004MA,B17015_004EA,B17015_005MA,B17015_005EA,B17015_006EA,B17015_006MA,B17015_007MA,B17015_007EA,B17015_008MA,B17015_008EA,B17015_009MA,B17015_009EA,B17015_010MA,B17015_010EA,B17015_011MA,B17015_011EA,B17015_012EA,B17015_012MA,B17015_013MA,B17015_013EA,B17015_014MA,B17015_014EA,B17015_015EA,B17015_015MA,B17015_016MA,B17015_016EA,B17015_017EA,B17015_017MA,B17015_018EA,B17015_018MA,B17015_019MA,B17015_019EA,B17015_020EA,B17015_020MA,B17015_021EA,B17015_021MA,B17015_022EA,B17015_022MA,B17015_023EA,B17015_023MA,B17015_024MA,B17015_024EA,B17015_025MA,B17015_025EA,B17015_026EA,B17015_026MA,B17015_027MA,B17015_027EA,B17015_028EA,B17015_028MA,B17015_029EA,B17015_029MA,B17015_030MA,B17015_030EA,B17015_031MA,B17015_031EA,B17015_032EA,B17015_032MA,B17015_033MA,B17015_033EA,B17015_034EA,B17015_034MA,B17015_035EA,B17015_035MA,B17015_036MA,B17015_036EA,B17015_037EA,B17015_037MA,B17015_038EA,B17015_038MA,B17015_039EA,B17015_039MA,B17015_040MA,B17015_040EA,B17015_041EA,B17015_041MA,B17015_042MA,B17015_042EA,B17015_043EA,B17015_043MA,B17015_044EA,B17015_044MA,B17015_045MA,B17015_045EA,B17015_046MA,B17015_046EA,B17015_047MA,B17015_047EA,state
0400000US13,2389803,16893,346652,9098,121547,6217,26125,3249,4421,1017,21704,2951,95422,4957,12879,2166,82543,4663,225105,7304,36259,3715,5253,1086,858,375,4395,1007,31006,3658,1348,554,29658,3538,188846,7307,30702,2914,9205,1482,21497,2308,158144,6752,24026,2248,134118,6341,2043151,17369,1551157,16529,426815,7661,28480,2380,398335,7293,1124342,14103,36696,3404,1087646,13885,491994,12413,139443,6317,31331,2750,5713,1097,25618,2617,108112,5797,6181,1332,101931,5692,352551,9633,91396,4741,18916,1889,72480,4152,261155,7917,21927,3122,239228,7555,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,2298,585,370,215,1928,580,6800,1266,1381,470,5419,1150,13006,1611,3288,984,1280,715,640,585,640,430,2008,681,504,387,1504,554,9718,1365,784,336,241,144,543,301,8934,1304,2217,716,6717,1067,289099,4979,226092,4799,70806,2605,5168,928,65638,2728,155286,4050,5694,1062,149592,4085,63007,3971,19756,2125,7897,1228,442,247,7455,1176,11859,1769,1167,645,10692,1576,43251,3488,18980,1756,2503,725,16477,1569,24271,2660,2696,903,21575,2273,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,3787,956,911,462,2876,841,16238,2116,1689,640,14549,2127,22596,2518,5339,1542,626,349,110,132,516,287,4713,1569,1854,1373,2859,978,17257,2240,1966,666,280,202,1686,580,15291,2146,2720,976,12571,2020,367440,6439,304897,6146,89148,3161,6170,1168,82978,3183,215749,6232,8559,1637,207190,6170,62543,3665,22279,2407,4122,896,731,379,3391,778,18157,2178,1386,642,16771,2148,40264,3045,12607,1920,2139,706,10468,1866,27657,2603,2619,681,25038,2616,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,21892,2184,4787,1090,17105,1731,92286,5080,12694,1555,79592,4662,222122,6513,38918,3214,5761,1117,1331,601,4430,881,33157,2912,3712,974,29445,2841,183204,6098,22882,2048,5453,992,17429,1810,160322,5779,31733,3092,128589,5246,2792069,16410,2185466,17613,570946,8335,37586,2436,533360,8650,1614520,15417,52924,3533,1561596,14713,606603,11632,183341,5881,40537,2644,5703,997,34834,2452,142804,5437,8764,1293,134040,5243,423262,9450,113822,4480,20427,2179,93395,3898,309440,8397,30510,2827,278930,8088,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,13968,1834,2203,691,11765,1717,52245,3753,6934,1126,45311,3543,129782,5588,22096,2619,4024,944,421,348,3603,957,18072,2453,3180,1018,14892,2120,107686,5389,14568,1715,2970,680,11598,1557,93118,5076,16345,2195,76773,4834,1451946,12889,1159991,12181,342667,5997,19314,1761,323353,6044,817324,11634,27193,2698,790131,10969,291955,8414,92177,4459,20328,2114,3489,767,16839,1889,71849,3940,3182,767,68667,4154,199778,7560,55811,2978,10771,1313,45040,2929,143967,6876,12201,1601,131766,6467,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,5672,804,876,318,4796,740,14787,1584,2400,758,12387,1420,43638,2894,7450,1116,1397,692,266,190,1131,661,6053,1047,1284,533,4769,1010,36188,2512,3396,718,1227,419,2169,603,32792,2472,6698,1147,26094,2578,729652,7685,604648,7402,175575,3211,9139,1104,166436,3078,429073,6712,13866,1447,415207,6687,125004,5124,45582,3176,6519,924,1295,402,5224,817,39063,3026,1890,619,37173,2916,79422,3915,20918,2003,3569,742,17349,1729,58504,3453,5780,1102,52724,3360,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,6318,1074,1128,347,5190,986,21298,2057,2755,724,18543,1896,43321,3714,5850,1173,673,372,169,168,504,316,5177,1090,768,330,4409,1040,37471,3467,2741,769,812,348,1929,664,34730,3345,7419,1598,27311,2700,664659,8088,540549,7886,145764,3503,7504,899,138260,3367,394785,7386,11163,1537,383622,7367,124110,4907,42494,3195,7618,1137,962,342,6656,1050,34876,2837,1499,564,33377,2797,81616,4034,22936,1666,4667,992,18269,1728,58680,3487,5295,1375,53385,3290,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,19440,2130,5182,1172,14258,1713,42553,3349,9312,1562,33241,2795,103033,4941,19050,2336,5117,1116,1772,686,3345,896,13933,2057,2720,982,11213,1762,83983,4090,15230,2054,5154,1171,10076,1570,68753,4048,16897,2015,51856,3574,974570,10050,771347,8914,255130,5899,18384,1762,236746,5816,516217,8584,20419,2021,495798,8619,203223,6723,67821,4643,19969,2259,3542,804,16427,2123,47852,3993,3606,955,44246,3947,135402,5445,45416,3548,9072,1211,36344,3229,89986,4430,11162,1715,78824,4257,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,13117,1506,1929,638,11188,1388,28598,2691,3551,881,25047,2522,131400,5137,15795,2153,4003,1190,1006,496,2997,1040,11792,1674,1734,671,10058,1533,115605,5018,17996,1987,5007,1284,12989,1697,97609,5131,17986,2305,79623,4744,956322,11629,703917,11605,196314,4705,13110,1720,183204,4703,507603,10992,18437,2169,489166,11025,252405,6243,75010,5466,20678,2366,5110,1225,15568,2000,54332,4714,2792,651,51540,4708,177395,5878,53363,3331,12067,1742,41296,2901,124032,4917,11082,1465,112950,4936,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,4355,955,660,245,3695,925,7704,1285,1946,722,5758,1029,20418,2331,3813,997,574,327,303,295,271,149,3239,1006,965,608,2274,790,16605,2265,2290,694,777,409,1513,530,14315,2135,5183,1131,9132,1850,306132,5500,251454,5302,85967,2777,4702,855,81265,2883,165487,4597,9022,1488,156465,4190,54678,4018,19898,2682,4404,943,289,191,4115,919,15494,2363,708,396,14786,2250,34780,2749,10105,1393,1444,481,8661,1330,24675,2256,2715,862,21960,1956,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,7667,1330,1534,651,6133,1077,24427,2380,3617,875,20810,2069,69825,5054,9266,1712,1703,655,523,313,1180,571,7563,1462,1051,442,6512,1427,60559,4564,7558,1278,1830,646,5728,1152,53001,4217,11481,2010,41520,3678,1341877,11651,990300,11818,250047,5437,15490,1714,234557,5136,740253,10512,20961,2198,719292,9993,351577,9490,92869,4626,19119,2086,2256,578,16863,2026,73750,4136,3251,850,70499,4112,258708,8759,59639,3622,10231,1577,49408,3130,199069,8016,18902,2382,180167,7777,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,10031,1585,1384,483,8647,1426,30554,2561,3818,1014,26736,2554,98013,4546,15332,2021,2135,572,675,442,1460,424,13197,1970,2981,991,10216,1939,82681,4038,11688,1903,3271,799,8417,1721,70993,4147,24727,2419,46266,3560,1482204,12602,1149664,14236,303757,5794,19851,1782,283906,5798,845907,12891,33599,3253,812308,12369,332540,9472,92710,4654,24105,2298,4658,1195,19447,2016,68605,4638,6164,1218,62441,4502,239830,8209,64024,3337,11896,1586,52128,3042,175806,7680,22855,2615,152951,7188,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,23511,1757,5222,956,18289,1547,74017,4204,13889,1708,60128,3796,207635,5408,36204,3048,5337,842,1814,504,3523,793,30867,2861,6495,1120,24372,2727,171431,5223,26699,2635,8920,1403,17779,2158,144732,5269,39934,2464,104798,4698,2179395,15204,1712295,14909,564748,6528,35799,2766,528949,6356,1147547,12753,49365,2948,1098182,11821,467100,8862,143148,5530,38194,2736,7151,1074,31043,2473,104954,4861,7609,1183,97345,4687,323952,7380,103148,4735,20225,2324,82923,4035,220804,6548,24306,2320,196498,6380,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
