GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001EA,B19325_001MA,B19325_002EA,B19325_002MA,B19325_003MA,B19325_003EA,B19325_004EA,B19325_004MA,B19325_005MA,B19325_005EA,B19325_006MA,B19325_006EA,B19325_007EA,B19325_007MA,B19325_008MA,B19325_008EA,B19325_009MA,B19325_009EA,B19325_010EA,B19325_010MA,B19325_011MA,B19325_011EA,B19325_012EA,B19325_012MA,B19325_013EA,B19325_013MA,B19325_014MA,B19325_014EA,B19325_015EA,B19325_015MA,B19325_016MA,B19325_016EA,B19325_017MA,B19325_017EA,B19325_018EA,B19325_018MA,B19325_019MA,B19325_019EA,B19325_020EA,B19325_020MA,B19325_021EA,B19325_021MA,B19325_022EA,B19325_022MA,B19325_023EA,B19325_023MA,B19325_024EA,B19325_024MA,B19325_025MA,B19325_025EA,B19325_026EA,B19325_026MA,B19325_027EA,B19325_027MA,B19325_028EA,B19325_028MA,B19325_029EA,B19325_029MA,B19325_030MA,B19325_030EA,B19325_031EA,B19325_031MA,B19325_032EA,B19325_032MA,B19325_033EA,B19325_033MA,B19325_034MA,B19325_034EA,B19325_035EA,B19325_035MA,B19325_036MA,B19325_036EA,B19325_037EA,B19325_037MA,B19325_038EA,B19325_038MA,B19325_039MA,B19325_039EA,B19325_040MA,B19325_040EA,B19325_041MA,B19325_041EA,B19325_042EA,B19325_042MA,B19325_043MA,B19325_043EA,B19325_044EA,B19325_044MA,B19325_045MA,B19325_045EA,B19325_046EA,B19325_046MA,B19325_047EA,B19325_047MA,B19325_048MA,B19325_048EA,B19325_049MA,B19325_049EA,B19325_050MA,B19325_050EA,B19325_051EA,B19325_051MA,B19325_052EA,B19325_052MA,B19325_053EA,B19325_053MA,B19325_054MA,B19325_054EA,B19325_055MA,B19325_055EA,B19325_056EA,B19325_056MA,B19325_057EA,B19325_057MA,B19325_058MA,B19325_058EA,B19325_059MA,B19325_059EA,B19325_060MA,B19325_060EA,B19325_061MA,B19325_061EA,B19325_062EA,B19325_062MA,B19325_063MA,B19325_063EA,B19325_064MA,B19325_064EA,B19325_065MA,B19325_065EA,B19325_066MA,B19325_066EA,B19325_067EA,B19325_067MA,B19325_068EA,B19325_068MA,B19325_069MA,B19325_069EA,B19325_070EA,B19325_070MA,B19325_071MA,B19325_071EA,B19325_072MA,B19325_072EA,B19325_073EA,B19325_073MA,B19325_074MA,B19325_074EA,B19325_075EA,B19325_075MA,B19325_076MA,B19325_076EA,B19325_077EA,B19325_077MA,B19325_078EA,B19325_078MA,B19325_079MA,B19325_079EA,B19325_080MA,B19325_080EA,B19325_081MA,B19325_081EA,B19325_082EA,B19325_082MA,B19325_083MA,B19325_083EA,B19325_084EA,B19325_084MA,B19325_085EA,B19325_085MA,B19325_086MA,B19325_086EA,B19325_087EA,B19325_087MA,B19325_088EA,B19325_088MA,B19325_089MA,B19325_089EA,B19325_090EA,B19325_090MA,B19325_091MA,B19325_091EA,B19325_092MA,B19325_092EA,B19325_093MA,B19325_093EA,B19325_094MA,B19325_094EA,B19325_095EA,B19325_095MA,state
0400000US13,7916383,5465,3819234,6029,1790438,16884,0,214,1790438,16884,3261,880,2345,684,15248,2391,11915,2124,32561,3228,27815,3685,60849,4750,45419,4418,89794,5699,54654,4491,135119,8051,154651,7112,124298,6471,128885,6326,96823,5589,115559,6268,139352,6533,105108,5381,179132,7420,267650,7638,2028796,17599,571559,11520,1457237,17599,174362,8468,104163,5902,105426,6088,134938,7020,139146,5906,86804,4974,95458,5006,66419,4412,72641,5273,45457,3581,76995,4905,63914,3770,48020,3789,38239,2982,33232,3056,27365,2400,38681,3130,26775,2105,39506,3081,39696,2819,4097149,5196,1379366,17572,0,214,1379366,17572,1275,618,5401,1562,9624,1563,16691,2346,40713,4419,36508,3678,64573,5206,58099,4475,90163,5819,55770,4737,133033,6782,134508,6577,116946,6688,104172,6578,79352,4958,83849,4807,102366,5106,67835,4177,89874,4962,88614,4292,2717783,17948,810754,13466,1907029,20395,237943,8763,144395,6510,197373,6976,247969,8622,219863,8678,139888,5966,128208,6739,77522,4745,76130,4824,51968,3995,82548,4810,63591,3980,48483,3650,36649,3555,29148,2571,27395,2700,35460,3163,20194,1788,23212,2089,19090,2083,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1145298,580,576976,1172,288135,5605,0,185,288135,5605,473,329,249,185,1717,639,988,534,5098,1454,2706,822,6128,1276,6879,1725,11934,2298,10050,1662,18252,2411,24540,2364,17945,2235,21131,2696,12840,1764,20090,2148,26475,2284,22554,2066,35023,2863,43063,2703,288841,5523,59917,3436,228924,4898,20518,1938,13320,1948,17217,1912,15788,2010,16760,1883,11731,1746,13382,1991,9921,1531,13219,2002,7357,1353,11236,1449,12195,1466,10559,1496,8990,1519,5067,1024,7585,1275,10623,1381,5617,928,8021,1310,9818,1358,568322,1329,200473,5128,0,185,200473,5128,209,151,449,433,1631,645,1015,428,5356,1119,1917,490,4788,963,6831,1294,9883,1653,6119,1237,17260,2165,20088,2388,18623,2214,20140,2283,12177,1694,13430,1662,17150,1791,12531,1910,16163,1706,14713,1573,367849,5199,88499,3943,279350,5223,31701,2606,21461,2316,27324,2661,25898,2488,26883,2487,18513,1759,15411,1995,12114,1549,17840,2267,10122,1744,14720,1654,12336,1617,9943,1399,6185,1046,4458,742,5006,1010,6075,959,3561,772,5346,1012,4453,814,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1255359,1802,626569,2254,293841,6180,0,193,293841,6180,307,201,686,291,1419,429,2749,1046,4120,1171,4567,1219,7486,1434,6791,1631,16427,2278,10657,1857,22386,2579,31275,3042,23738,3138,24945,2953,16081,2379,19977,2638,21551,2395,15514,1980,30153,3011,33012,2983,332728,6489,56773,3871,275955,5960,31805,2878,21617,2570,17664,2193,23075,2434,22275,2796,15149,1795,17898,2169,11891,1899,15445,2323,9586,1462,16537,2096,12717,1691,11061,1488,9093,1397,7550,1100,5521,1203,8874,1369,5444,1125,6256,1352,6497,1195,628790,2074,180472,5924,0,193,180472,5924,83,86,506,392,2099,736,1837,755,6851,1294,6269,1694,9387,1737,8003,1548,14093,1978,8216,1419,21873,2785,19724,2631,15334,2116,12291,1546,11456,1713,8853,1855,11358,1935,7003,1394,8490,1738,6746,1243,448318,6302,110012,5477,338306,5725,43094,2900,27679,2738,34151,2664,43952,3636,41212,3541,21147,2595,19430,1747,15861,2031,16478,2166,9981,1948,17808,2181,15383,2275,9037,1519,6078,1165,4800,1161,2355,628,3883,903,1826,771,2323,903,1828,654,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10384284,2817,5049119,4117,2395432,14886,0,185,2395432,14886,3184,880,4831,1368,11421,1672,13012,2180,29289,2950,23106,2378,60766,4829,45998,4238,94725,5300,56890,3963,149075,5756,166013,6891,146642,5881,163857,7254,123688,5517,158281,6050,214447,6625,183156,7054,296298,8930,450753,10286,2653687,14703,618915,10220,2034772,16032,212425,6891,135203,5842,144921,6354,162495,7115,159647,6485,100837,4186,123546,4916,92402,4286,100336,4201,69692,4057,122923,5557,108319,5326,79732,4671,70087,3483,51804,2898,51413,3569,68324,3998,46137,2633,62256,3388,72273,4009,5335165,3542,1806694,14192,0,185,1806694,14192,1328,400,3368,805,14350,2001,12217,2033,35407,2815,26654,2468,69501,4338,58850,3973,106621,5623,61613,4233,145492,5400,171272,6235,139219,5259,139133,5768,104274,4315,119109,5909,163766,6007,114029,4297,165001,5833,155490,5260,3528471,14175,889419,12081,2639052,14088,288684,7000,206001,6881,255216,6788,296988,8912,278364,7123,183444,6266,186176,6787,121957,4846,129034,4371,76736,4041,137468,6391,100872,4959,68938,3793,59843,3245,42486,3224,40767,2718,48717,3129,33759,2962,45618,2866,37984,2882,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5251594,2933,2552856,4027,1203325,12587,0,190,1203325,12587,1341,459,2500,872,6639,1263,6145,1282,16586,2493,17164,2090,32963,3526,22973,3053,52075,3875,28596,3229,85392,5152,102790,4429,84097,5387,98944,3937,73830,4420,89985,4776,118898,6173,88559,4175,127540,5690,146308,5605,1349531,13095,270749,7349,1078782,12087,122346,5953,71534,4101,71996,4451,86618,4783,88443,4905,58375,3722,66052,4321,50402,3429,62964,3851,42132,3071,71323,3542,59478,3585,47146,2791,38815,2714,30058,2487,22182,2458,30198,2430,17417,1543,21170,2148,20133,2087,2698738,3803,877883,10717,0,190,877883,10717,552,355,1813,636,7559,1342,9291,1674,22382,2885,19208,2538,32657,2604,35651,3112,61095,3625,38045,3266,96206,5094,106284,4994,80395,3411,80756,4233,50183,3252,50090,3512,64735,4338,37778,3199,46645,3466,36558,2911,1820855,11578,413627,9424,1407228,11369,159010,5504,104610,4867,145893,5474,176630,5884,165459,6094,112582,5366,103789,5123,72697,3791,70129,4157,39441,2450,70811,3589,47150,3154,35729,3138,26287,2185,17057,1954,13120,1698,16172,1810,8427,1184,11747,1458,10488,1545,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491492,2866,1221528,2870,630848,7036,0,157,630848,7036,671,295,784,290,3283,810,3404,912,7885,1252,6380,1142,13047,1834,10055,1459,23820,2454,12858,1712,45751,2828,56527,3503,52752,3647,53994,3152,47925,3421,49592,3165,62474,3163,46262,3197,61045,3587,72339,3711,590680,7194,87985,4175,502695,6562,55352,3400,34116,2574,31777,2169,38694,2985,33879,2468,28139,2257,32334,3142,24685,1969,24287,1992,17673,1727,32739,2096,28510,2126,23863,1726,19380,1825,13909,1584,10588,1291,14069,1453,8871,1296,13635,1676,16195,1687,1269964,3150,474417,7013,0,157,474417,7013,973,357,1256,504,3980,994,3626,947,11320,1934,9525,1495,17666,1730,15800,1812,32323,2488,18211,1843,48471,2857,57056,3192,46427,2828,41692,3004,31288,2818,32284,2146,36487,2737,22858,2249,24907,2171,18267,1810,795547,7750,126217,4455,669330,7499,71603,3397,56841,3123,66803,3802,72654,3920,70989,3907,47974,2797,46835,3140,32047,2085,36064,2458,25142,1957,36583,2486,25849,1870,17369,1881,13093,1553,10028,1433,9477,1225,10786,1347,6112,1149,6664,1176,6417,1025,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2290928,2574,1130809,2750,587768,6729,0,170,587768,6729,1462,432,1264,550,4183,1024,4709,1013,7729,1281,6798,1426,11274,1553,13285,1949,26858,2903,20090,2385,43422,3847,48301,3243,43852,2912,46819,2858,33791,2609,42202,2798,53891,3171,39064,2860,57092,2945,81682,3270,543041,7124,94280,4374,448761,7942,51320,2881,33311,2537,31666,2282,33922,3158,37990,3049,24853,2342,26692,2397,22480,1949,22599,2082,14588,1435,26839,1883,23839,1731,19064,1739,14573,1619,11127,1456,11048,1675,10919,1467,6779,964,11368,1548,13784,1575,1160119,2665,415830,7656,0,170,415830,7656,607,328,886,413,3511,824,2902,692,10829,1619,8882,1682,11638,1619,15883,1886,24845,2445,20061,2177,44012,2774,46025,3468,40316,2848,36159,2579,26090,2154,23868,1876,30973,2746,22616,1954,25697,2274,20030,1927,744289,8053,154824,5182,589465,7117,71103,3339,46436,2961,61127,4012,70480,4094,64183,3905,41394,2973,39964,3200,27762,2326,27044,2322,19993,1835,30982,2177,21251,1803,15621,1529,12890,1583,7588,1296,6418,1241,9295,1442,4562,929,5286,777,6086,1139,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3548465,3263,1729330,3231,765797,9844,0,189,765797,9844,3296,1034,1291,457,4743,952,5810,1493,14846,2144,11050,1551,21619,2426,20110,2782,35139,3543,22151,2088,56684,4077,67393,3735,56291,3610,63914,4197,46728,3410,53830,3567,70593,4529,51780,3726,72914,3857,85615,3907,963533,9996,178659,5857,784874,9393,79895,4727,48433,3374,55977,3570,87346,4197,72441,4521,50058,3150,51353,3706,35876,2573,38638,2648,27664,2306,44456,2745,40036,3275,30583,2367,23581,2139,19644,2050,17331,1745,18869,2074,13440,1594,13242,1632,16011,1763,1819135,3680,572670,9074,0,189,572670,9074,836,468,1038,518,5535,1131,5776,1104,18458,2159,15339,2055,28733,3032,24390,2663,40396,3003,26790,2384,62961,3622,56888,4405,52495,3346,44178,2852,36223,3137,36803,3069,38148,2857,24923,2352,28381,2561,24379,1977,1246465,8707,273777,7766,972688,9437,100264,4854,80556,4272,106886,4300,151403,5530,112653,5144,74983,4168,60552,3276,42001,2829,42049,3095,31372,2779,43704,2720,31429,2243,24555,2206,15896,1907,10524,1226,10350,1541,12173,1351,6703,1099,7905,1152,6730,1153,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691400,2556,1786865,2976,832481,10740,0,203,832481,10740,1153,447,2166,1108,5491,1386,6793,1722,21859,3214,9234,1689,22176,2563,16358,2129,32728,3075,20912,2856,49725,3345,64230,4966,52130,3885,60922,3976,45643,4171,62592,4371,81148,4780,59971,4258,88459,4797,128791,5045,954384,10927,240722,6954,713662,9499,73474,4393,42041,3290,56349,4540,76721,4692,74233,4519,42219,3043,43645,3494,33817,2886,37652,3057,22832,2650,38476,2623,30954,2624,22366,2249,20070,2404,13341,1826,14050,1727,18172,1990,12807,1740,16186,1542,24257,2864,1904535,2462,637675,10408,0,203,637675,10408,989,477,1492,779,5930,1328,7547,1277,28446,3034,19759,2440,41579,4046,26075,2844,42748,3638,31050,2815,65383,4396,60333,3942,49929,3310,56597,4070,38154,2945,33493,3299,41501,3448,27973,2631,32117,2903,26580,2680,1266860,11158,346378,7776,920482,11158,104991,4892,74046,4942,103515,5278,146963,6868,104146,4905,67011,4708,60597,3928,35896,2950,39321,2598,22817,2300,39917,3159,28351,2717,20182,1884,14212,1839,9782,1431,12879,2129,11696,1595,7091,1225,7529,1235,9540,1399,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1117118,1336,541865,1725,232471,4479,0,165,232471,4479,667,337,578,338,1180,497,1105,487,3553,790,1848,610,5076,1354,4439,1238,9376,1580,6974,1379,18380,2236,22169,2474,18298,2118,19616,2121,14088,1546,17456,2023,23466,2106,13994,1691,21274,2014,28934,2492,309394,4321,41357,2352,268037,4420,22848,2256,16261,2062,17054,1924,23529,2411,22720,2176,19095,2224,17090,1891,14154,1723,14842,1888,8540,1285,18471,1986,12774,1497,11658,1420,9609,1179,7344,1277,7223,1133,7223,1062,4669,773,5720,994,7213,1111,575253,1212,189612,4621,0,165,189612,4621,500,283,209,157,1144,402,460,232,3748,1018,4001,942,7935,1522,6109,1075,12996,1653,7943,1316,20404,1822,23702,1999,18758,1989,15811,1741,11423,1850,12888,1616,13051,1516,8882,1402,10654,1470,8994,1402,385641,4599,53112,3120,332529,4722,31655,2232,22602,1945,32321,2884,46388,3298,38893,2325,25920,2289,25549,2382,17042,1707,17293,1586,10665,1413,16282,1690,11523,1583,7325,1055,6215,1155,4448,1027,4527,901,5124,1010,2681,595,3230,717,2846,725,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814206,1775,2306220,2592,1184722,9939,0,197,1184722,9939,979,454,838,399,5403,1021,3318,859,17805,2403,10634,1765,17152,2261,15520,2122,33340,3361,23277,3027,55758,3674,73934,5529,70307,4071,73831,4356,56609,3846,75922,4472,110642,4767,87690,5472,157822,5253,293941,6343,1121498,10269,250050,7593,871448,11056,100122,4489,59521,3924,59939,3932,66700,4373,61382,4410,38168,3131,49002,3385,28523,2848,41023,2875,29405,2583,52388,3723,44555,2954,34247,2573,28039,2402,22210,2039,21091,1834,33758,3225,24342,1859,36031,2712,41002,2549,2507986,2513,1018232,10228,0,197,1018232,10228,814,369,1057,556,6176,1085,4269,1051,16199,2065,11905,2058,21964,2704,17725,2368,35641,2824,26632,2754,64263,3771,79001,5502,67196,4025,74674,4081,59296,4415,72368,4973,106603,5796,78416,4101,130857,5512,143176,5017,1489754,10674,350925,8651,1138829,11512,130661,5396,86302,5075,98066,4876,107842,4816,97594,4337,64314,3910,70476,4231,48072,3330,56347,3098,36193,2990,65274,3494,53995,3724,35595,2490,30153,2343,23730,2205,24847,1945,31220,1931,23047,2432,27687,2356,27414,2725,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
