GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002MA,C16005_002EA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005MA,C16005_005EA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009MA,C16005_009EA,C16005_010EA,C16005_010MA,C16005_011EA,C16005_011MA,C16005_012MA,C16005_012EA,C16005_013EA,C16005_013MA,C16005_014EA,C16005_014MA,C16005_015MA,C16005_015EA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018MA,C16005_018EA,C16005_019MA,C16005_019EA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022EA,C16005_022MA,C16005_023MA,C16005_023EA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028MA,C16005_028EA,C16005_029MA,C16005_029EA,state
0400000US45,4481196,2393,4251772,9309,4119271,10902,96803,4877,80338,4947,16465,2708,23957,3253,20599,3134,3358,1051,9698,1709,7431,1441,2267,812,2043,1024,1893,963,150,189,229424,8622,53529,4362,107404,5248,34907,2628,72497,4963,33767,4415,21145,3160,12622,2668,27816,2996,13349,2347,14467,2251,6908,2128,4008,1433,2900,1194,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,786260,939,762264,3062,730051,3701,11805,1449,9405,1432,2400,917,7489,1586,6316,1551,1173,467,1423,612,903,408,520,381,11496,1488,10867,1454,629,335,23996,3006,5464,1334,5078,956,2131,838,2947,924,4432,1266,2455,902,1977,1053,4502,946,1945,796,2557,719,4520,1659,2167,1383,2353,1063,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6098770,3058,5796808,11059,5645821,12025,103677,6234,82304,6132,21373,3118,25968,2979,23122,2814,2846,714,11670,1868,10512,1824,1158,502,9672,3445,8936,3359,736,390,301962,10240,58477,5408,122596,5111,38937,3747,83659,4846,45746,5788,29614,3984,16132,3056,44300,3112,21416,2466,22884,2763,30843,4982,17501,3106,13342,3131,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24521695,4129,20180070,35597,15585086,42144,4274208,37134,3413848,37537,860360,19867,152591,9129,135747,9311,16844,2181,133518,7352,112686,7028,20832,3173,34667,4885,29520,4621,5147,1527,4341625,35955,419569,13382,2933010,31086,813456,18708,2119554,30653,344300,14564,237173,11250,107127,7475,522254,12407,257828,9574,264426,10885,122492,9683,82300,7976,40192,4365,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2647463,1240,2411885,10048,2232285,11792,120216,5702,103619,5203,16597,2382,23785,2913,21197,2609,2588,891,21060,3038,19260,2996,1800,668,14539,2649,12771,2544,1768,541,235578,9997,42316,3354,126790,8003,51578,4756,75212,6296,27032,4175,17058,2900,9974,2102,31845,2540,16383,2132,15462,1948,7595,2201,4988,1402,2607,1431,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,596324,668,569635,2277,554790,2574,2991,695,2832,690,159,144,10644,1292,9500,1271,1144,351,812,371,710,345,102,107,398,266,398,266,0,151,26689,2286,11480,1652,1691,590,811,359,880,360,8615,1567,5655,1209,2960,884,3542,934,1638,537,1904,654,1361,614,663,427,698,618,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7750801,3831,6808180,16164,6428478,18542,222291,7913,187884,7366,34407,4054,85233,4960,75840,4991,9393,1617,51949,3590,45768,3494,6181,1277,20229,3164,18060,2797,2169,1059,942621,15759,170037,10303,286407,9235,117526,6329,168881,7847,178205,9180,122824,6524,55381,5056,219491,7016,110413,4864,109078,5876,88481,7774,59837,7200,28644,3058,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6529296,1778,5592296,16574,5123347,22582,275687,9067,226506,9554,49181,4510,88433,7236,78231,6588,10202,2119,85298,5091,68255,4728,17043,2172,19531,3424,16143,3535,3388,1451,937000,15983,170021,6843,267386,8427,91240,6112,176146,7669,171367,10937,111766,7859,59601,5559,277147,9363,125913,6285,151234,7096,51079,6439,29027,4517,22052,3174,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751468,1300,1725551,2381,1702764,3424,13635,2202,8839,1630,4796,1303,6683,1340,5334,1166,1349,558,1568,620,1136,497,432,292,901,372,694,312,207,189,25917,2488,8962,1361,6692,1439,3109,1118,3583,1067,4756,1342,3703,1168,1053,704,4475,1098,2617,805,1858,737,1032,684,854,558,178,195,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5401273,1624,5129194,8263,4881707,11081,145986,5775,114159,5265,31827,2644,62153,3864,50720,3735,11433,1325,31327,2451,24512,2527,6815,1373,8021,2167,6756,2075,1265,644,272079,8161,51515,4164,104984,6093,35913,3456,69071,4554,42039,3845,27428,2937,14611,2202,62425,3672,30592,3142,31833,2877,11116,2362,5701,1335,5415,1792,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,544279,1221,526330,2245,504501,3104,14585,1792,12113,1780,2472,942,3936,1008,3803,992,133,148,519,255,357,238,162,127,2789,728,2750,735,39,47,17949,2033,5298,1169,6854,1215,2083,746,4771,878,2377,1126,1847,1019,530,333,2493,753,1133,553,1360,600,927,650,799,613,128,126,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3415739,-555555555,3322215,5943,194606,10937,3124769,12665,528244,14396,2596525,18547,1867,662,1424,569,443,229,598,429,390,334,208,263,375,358,301,283,74,118,93524,5943,6248,1446,84911,5466,11324,1890,73587,5089,892,379,585,317,307,206,1406,1510,0,225,1406,1510,67,58,28,47,39,65,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
