GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001MA,B08014_001EA,B08014_002EA,B08014_002MA,B08014_003EA,B08014_003MA,B08014_004EA,B08014_004MA,B08014_005EA,B08014_005MA,B08014_006MA,B08014_006EA,B08014_007EA,B08014_007MA,B08014_008EA,B08014_008MA,B08014_009MA,B08014_009EA,B08014_010EA,B08014_010MA,B08014_011EA,B08014_011MA,B08014_012MA,B08014_012EA,B08014_013EA,B08014_013MA,B08014_014MA,B08014_014EA,B08014_015EA,B08014_015MA,B08014_016EA,B08014_016MA,B08014_017MA,B08014_017EA,B08014_018EA,B08014_018MA,B08014_019EA,B08014_019MA,B08014_020MA,B08014_020EA,B08014_021MA,B08014_021EA,state
0400000US20,1375236,10618,26172,2636,249194,7389,593174,12637,307275,10250,136234,7751,63187,5377,738637,6865,15076,1902,114133,4941,328459,7294,169177,6274,76472,4305,35320,3455,636599,7662,11096,1500,135061,5257,264715,7274,138098,5304,59762,4420,27867,2640,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845443,12916,52024,4315,367365,9673,795630,15390,399994,11040,164026,9576,66404,6018,974309,8594,25852,2711,171997,5674,428891,8911,219374,6337,90971,5670,37224,3811,871134,9651,26172,3070,195368,6877,366739,8799,180620,6397,73055,5099,29180,3218,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1970105,15519,68829,5471,488903,13774,865676,16327,385393,12368,119020,8196,42284,6069,1042632,10794,35514,3301,223642,9878,477296,10567,212962,7533,68732,5110,24486,3824,927473,10063,33315,3611,265261,8502,388380,9731,172431,7159,50288,4319,17798,2780,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,618886,6194,13933,1776,128854,5766,288810,7637,126504,6001,41564,4177,19221,3442,311333,4507,7749,1318,57744,3790,146921,4547,66474,3521,22051,2689,10394,2001,307553,4954,6184,1158,71110,3873,141889,4724,60030,3422,19513,2116,8827,1765,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2922323,14976,128319,6752,646623,13537,1173629,19415,610194,17590,244451,11300,119107,9772,1482476,10576,58270,4520,282617,8063,619167,12222,320584,10030,135174,6483,66664,5569,1439847,10410,70049,4316,364006,9064,554462,10033,289610,9875,109277,6443,52443,5197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3262361,20603,180035,8917,793546,17554,1398772,25160,595431,16421,219706,12823,74871,9880,1669718,13662,89324,5378,372050,10450,738996,13859,312263,10281,117722,7841,39363,5821,1592643,12538,90711,5411,421496,11644,659776,13756,283168,9232,101984,6365,35508,4637,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4235747,19674,125775,5731,880626,12641,1853200,18394,899117,18096,342042,13232,134987,8253,2194452,13813,64527,4085,397751,8836,995114,11317,481404,10475,182260,7482,73396,5244,2041295,14084,61248,3757,482875,9280,858086,10752,417713,9963,159782,7036,61591,4171,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2739127,11536,75396,4249,476164,10127,1230537,16906,602425,16391,251198,9945,103407,6560,1422326,8750,40285,3439,215895,6605,649520,10833,319960,9789,139112,6783,57554,3584,1316801,7546,35111,2552,260269,5866,581017,8655,282465,7897,112086,4950,45853,3855,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1171135,12892,29761,2988,247333,9535,476099,13747,266018,11029,110848,7814,41076,5748,595757,8276,13743,1902,106194,5963,252402,8414,145572,7315,54705,4751,23141,3350,575378,8852,16018,2073,141139,6374,223697,8376,120446,5550,56143,4451,17935,3121,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741254,14295,80710,5122,575480,11461,1167152,20472,595952,15901,224071,10789,97889,7299,1418838,9147,42441,3348,261072,8004,618583,11606,320975,9635,120691,6833,55076,4168,1322416,10888,38269,3399,314408,7874,548569,12220,274977,8717,103380,5813,42813,3961,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,467352,6174,9707,1839,86305,5000,177502,7316,113368,5869,52763,5218,27707,3435,243943,4535,4970,1113,39494,3191,95455,4331,59719,3288,28943,2946,15362,2006,223409,4043,4737,1378,46811,2896,82047,4038,53649,3517,23820,2870,12345,1754,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,943318,6399,18162,2467,170548,6950,395514,9081,223453,7900,86263,5603,49378,4527,499139,4842,9809,1765,79674,4355,213349,5546,121159,4625,48077,3352,27071,2825,444179,4765,8353,1477,90874,4233,182165,4713,102294,4403,38186,2981,22307,2587,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1243978,11812,40402,4241,298078,11152,517875,14741,248932,10548,97012,9190,41679,5459,670637,7846,21556,2693,145677,6815,287096,9505,136645,6452,55086,5912,24577,3232,573341,8677,18846,2549,152401,6896,230779,8173,112287,5882,41926,4276,17102,2892,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,668026,7719,12212,2438,113894,5726,314461,9928,144459,7065,62889,4953,20111,3036,351862,5069,7587,1727,53918,3474,165897,5730,80618,4231,32653,3073,11189,1741,316164,5108,4625,1096,59976,3566,148564,5615,63841,4192,30236,2637,8922,1458,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4147753,20948,264745,10379,930908,17278,1691079,20910,808281,18159,330626,12317,122114,9478,2189062,11338,144092,7851,452583,11217,918079,13652,432739,10949,175346,7269,66223,5495,1958691,15898,120653,5654,478325,9908,773000,11678,375542,10030,155280,6586,55891,5071,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,860724,9852,18205,2395,180682,5626,339139,12077,205926,10280,77608,6234,39164,4904,459050,6751,10200,1735,79693,4105,185693,6977,116605,6645,43908,4027,22951,3156,401674,6300,8005,1484,100989,4477,153446,6702,89321,5399,33700,3110,16213,2475,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8936361,29674,1978360,31462,2336997,31293,2768078,31194,1219175,26095,458843,16730,174908,11923,4630416,20279,984107,17726,1177930,19287,1477388,16940,646500,17067,247266,10207,97225,7312,4305945,18711,994253,18609,1159067,18239,1290690,17252,572675,13392,211577,8018,77683,5703,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4301122,21075,111800,6778,900909,16073,1834853,21450,941832,19446,365378,11974,146350,11680,2236340,14267,58371,4533,399104,11613,981173,13560,515345,11470,202956,7407,79391,6820,2064782,13136,53429,4432,501805,11422,853680,13801,426487,11431,162422,6628,66959,5851,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,380420,4428,8518,1700,63609,4295,151620,6092,90367,5003,41730,3869,24576,2993,208350,2999,5039,1064,32278,3025,84130,3641,51024,3180,21289,2313,14590,2028,172070,3435,3479,963,31331,2721,67490,3570,39343,2744,20441,2133,9986,1457,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5192831,24959,156108,6174,1062396,16112,2219950,25486,1141872,20591,437176,15844,175329,9284,2683457,15666,79024,4095,470905,9593,1185722,15748,617336,11728,233852,9570,96618,5379,2509374,15726,77084,4563,591491,11704,1034228,13874,524536,12190,203324,7972,78711,4958,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1685081,10242,34325,3183,349232,8171,734080,13599,367943,10697,139009,7472,60492,5954,917657,7939,19048,2243,167696,5124,410663,7891,206219,6972,79694,5076,34337,3566,767424,7617,15277,1885,181536,6387,323417,7548,161724,5258,59315,4031,26155,2936,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1730183,13566,58029,5086,387486,11495,717417,12970,367936,13202,135173,10005,64142,7225,911179,8768,31738,3330,182894,7105,387952,8122,196934,7991,76516,6422,35145,4243,819004,10225,26291,2988,204592,7182,329465,8232,171002,7303,58657,4793,28997,4076,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5803196,20902,287039,10021,1266468,21838,2442351,28301,1176441,19694,448098,16188,182799,10946,3019303,14594,140532,7841,586885,14460,1311787,17420,631950,10860,243090,9279,105059,7151,2783893,16064,146507,6491,679583,13032,1130564,15012,544491,11390,205008,8201,77740,4841,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,494039,7739,18054,3327,106089,5461,217027,8490,93372,7380,42395,5682,17102,3700,258793,5252,11009,2939,50105,3836,114658,5035,50764,4376,22455,3207,9802,2333,235246,5458,7045,1372,55984,3445,102369,5099,42608,3954,19940,3113,7300,1739,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2033238,15496,47342,4196,445796,12207,885972,15694,434505,15045,161391,9442,58232,6929,1047123,9798,24320,2864,197618,8104,474370,10749,230225,7615,88509,5592,32081,4186,986115,11178,23022,2869,248178,7260,411602,10278,204280,9526,72882,5178,26151,3375,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,419417,4693,7065,1394,73239,4028,167674,6179,99686,5503,42293,4066,29460,4002,220592,3604,2870,791,33561,2433,90762,3901,53569,3168,22085,2278,17745,2520,198825,3144,4195,1101,39678,2842,76912,3493,46117,3058,20208,2156,11715,1778,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2815835,18934,59437,4237,562449,14560,1193847,22234,625621,14552,257830,11241,116651,9651,1483390,11708,31534,3185,257748,8805,642697,12910,340826,9509,142745,7092,67840,6250,1332445,13352,27903,2743,304701,8764,551150,12698,284795,8327,115085,5634,48811,4264,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11866199,33516,289148,11782,2609704,30864,5199376,47003,2485281,36746,948171,26358,334519,19684,6507705,22928,155179,7674,1286613,21672,2928564,28419,1404163,23546,536251,15632,196935,13075,5358494,26073,133969,6566,1323091,20820,2270812,26796,1081118,21307,411920,14495,137584,8915,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1299106,11535,24154,3229,208683,8421,531337,14099,312659,11136,148391,8608,73882,6230,733720,6847,13177,2153,109791,5120,305291,7854,181797,6938,81961,5034,41703,4053,565386,9143,10977,1737,98892,5172,226046,8788,130862,5897,66430,4642,32179,3232,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,308192,4259,8003,1344,61451,3417,142573,4983,65038,4309,21783,3054,9344,2140,157507,3138,4914,1039,25797,2182,76132,3283,34114,2735,11195,1745,5355,1367,150685,2946,3089,852,35654,2004,66441,2634,30924,2167,10588,1679,3989,992,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3955478,20394,108274,7567,766815,16118,1609262,24089,913389,18852,386718,15313,171020,12890,2080301,13822,55637,5011,352862,10849,875605,13473,500004,10881,202620,8593,93573,6968,1875177,13650,52637,4236,413953,9746,733657,14384,413385,10655,184098,8602,77447,6822,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3173567,17613,100732,7233,636339,15999,1299388,19566,702210,18399,292249,13873,142649,10605,1708019,10238,54998,4967,310893,10887,719304,11302,379887,10281,161599,8210,81338,6708,1465548,15332,45734,4145,325446,10212,580084,13109,322323,10948,130650,7674,61311,5241,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,733792,9812,20690,2634,162348,6801,318382,9124,154177,7170,55925,4788,22270,3263,394343,6581,9906,1598,79569,4394,175806,5623,85436,4150,31665,3205,11961,1891,339449,6570,10784,1675,82779,3965,142576,5145,68741,4228,24260,2458,10309,1744,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2795503,15176,77760,4410,528802,12723,1268578,15411,607019,12695,214807,7919,98537,6963,1449050,9655,38470,3265,240415,7997,673777,9681,325413,7912,116026,4610,54949,4518,1346453,9713,39290,2960,288387,7759,594801,8872,281606,6831,98781,4628,43588,3544,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,287444,4024,4894,1268,47677,3804,111067,5762,76533,5323,28066,3284,19207,3152,156848,3329,2869,979,23133,2824,61716,3443,40241,2941,17230,2576,11659,1989,130596,3236,2025,685,24544,2121,49351,3323,36292,3323,10836,1465,7548,1512,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1023897,11482,44910,3108,298247,9269,439852,12673,173964,9125,51974,5334,14950,2944,542288,8555,23253,2336,140937,6277,239929,7956,99085,6047,29874,3385,9210,1908,481609,8682,21657,2046,157310,6552,199923,7572,74879,4479,22100,2837,5740,1504,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
