GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001EA,C24020_001MA,C24020_002MA,C24020_002EA,C24020_003MA,C24020_003EA,C24020_004EA,C24020_004MA,C24020_005EA,C24020_005MA,C24020_006EA,C24020_006MA,C24020_007EA,C24020_007MA,C24020_008EA,C24020_008MA,C24020_009MA,C24020_009EA,C24020_010EA,C24020_010MA,C24020_011EA,C24020_011MA,C24020_012MA,C24020_012EA,C24020_013MA,C24020_013EA,C24020_014MA,C24020_014EA,C24020_015MA,C24020_015EA,C24020_016EA,C24020_016MA,C24020_017EA,C24020_017MA,C24020_018EA,C24020_018MA,C24020_019MA,C24020_019EA,C24020_020MA,C24020_020EA,C24020_021EA,C24020_021MA,C24020_022EA,C24020_022MA,C24020_023EA,C24020_023MA,C24020_024EA,C24020_024MA,C24020_025MA,C24020_025EA,C24020_026EA,C24020_026MA,C24020_027EA,C24020_027MA,C24020_028MA,C24020_028EA,C24020_029EA,C24020_029MA,C24020_030MA,C24020_030EA,C24020_031MA,C24020_031EA,C24020_032EA,C24020_032MA,C24020_033EA,C24020_033MA,C24020_034MA,C24020_034EA,C24020_035EA,C24020_035MA,C24020_036MA,C24020_036EA,C24020_037MA,C24020_037EA,C24020_038EA,C24020_038MA,C24020_039MA,C24020_039EA,C24020_040MA,C24020_040EA,C24020_041MA,C24020_041EA,C24020_042MA,C24020_042EA,C24020_043EA,C24020_043MA,C24020_044MA,C24020_044EA,C24020_045MA,C24020_045EA,C24020_046EA,C24020_046MA,C24020_047MA,C24020_047EA,C24020_048MA,C24020_048EA,C24020_049EA,C24020_049MA,C24020_050MA,C24020_050EA,C24020_051EA,C24020_051MA,C24020_052MA,C24020_052EA,C24020_053MA,C24020_053EA,C24020_054EA,C24020_054MA,C24020_055EA,C24020_055MA,C24020_056EA,C24020_056MA,C24020_057EA,C24020_057MA,C24020_058EA,C24020_058MA,C24020_059MA,C24020_059EA,C24020_060EA,C24020_060MA,C24020_061EA,C24020_061MA,C24020_062EA,C24020_062MA,C24020_063EA,C24020_063MA,C24020_064MA,C24020_064EA,C24020_065EA,C24020_065MA,C24020_066EA,C24020_066MA,C24020_067MA,C24020_067EA,C24020_068EA,C24020_068MA,C24020_069MA,C24020_069EA,C24020_070MA,C24020_070EA,C24020_071EA,C24020_071MA,C24020_072EA,C24020_072MA,C24020_073MA,C24020_073EA,state
0400000US13,3099574,25956,1736602,17357,622850,11673,320828,9157,245540,8386,75288,4819,143539,6319,77667,4424,53544,4374,12328,1550,112808,5372,20480,2581,19028,2430,47302,3879,25998,2735,45675,3204,33809,3266,11866,2160,217472,8386,7830,1667,65935,4755,29553,3408,36382,3482,53928,5579,71401,5523,18378,2906,295310,9388,187391,7089,107919,6630,274189,10012,14424,2776,135474,7126,124291,6724,326781,9889,149798,7301,105984,6071,70999,4576,1362972,17267,605149,11638,239452,9794,146267,6547,93185,6441,40338,3620,24223,2518,7527,1703,8588,1598,205130,6671,26666,2655,19318,2543,141411,5778,17735,2383,120229,5260,79150,4740,41079,3350,220654,9658,55923,4660,22295,2393,9896,1717,12399,1756,60172,5372,30614,3771,51650,3965,427942,10432,134904,6150,293038,9746,11946,2378,2714,957,4243,1574,4989,1327,97281,6152,63552,5227,16578,2483,17151,2184,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,442243,7730,247836,5661,87742,3486,41817,2636,32288,2622,9529,1729,16275,1946,7358,1451,6566,992,2351,849,20297,2072,3372,930,3588,938,8585,1407,4752,1075,9353,1318,7202,1151,2151,748,49758,3246,1931,739,13387,2002,8685,1619,4702,975,14557,1934,14960,2121,4923,961,36031,2648,19191,2057,16840,1919,42331,3169,2451,877,22853,2533,17027,2248,31974,2644,10589,1542,15985,2094,5400,1092,194407,5409,83669,4466,32638,2798,19856,2177,12782,1614,5123,1110,2240,676,1355,597,1528,543,29093,2821,5320,1418,2961,747,18428,2184,2384,937,16815,1926,12301,1686,4514,1049,35537,2715,8519,1537,2206,578,1431,501,775,332,10440,1570,9656,1581,4716,875,66465,3840,23447,2522,43018,3239,1547,651,708,410,512,363,327,297,7189,1267,4044,899,2228,733,917,538,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,467330,7641,288692,6243,100460,4629,47836,3668,37238,3558,10598,1719,23920,1988,10532,1516,10276,1480,3112,822,20228,2339,3660,1118,2715,1236,9186,1868,4667,1285,8476,1618,7258,1468,1218,607,27717,2733,1270,506,8959,1770,4143,1135,4816,1224,5456,1544,8610,1408,3422,1137,49289,3634,32499,2778,16790,2353,60114,5046,11880,2035,28899,3249,19335,2269,51112,4248,23384,2676,15864,2203,11864,1981,178638,5892,73625,4163,25813,2922,15818,2281,9995,1467,5091,1167,1696,931,1344,556,2051,572,26883,3042,4334,1138,2115,655,17712,2400,2722,733,15838,2296,9896,1637,5942,1349,27478,2812,7460,1530,1508,613,463,242,1045,532,6880,1462,3207,1005,8423,1575,62641,4845,16540,2368,46101,3930,3125,1010,1848,674,715,515,562,394,11769,1658,6848,1346,2115,693,2806,946,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4161719,20778,2370471,14686,884041,13240,462639,8994,333819,8635,128820,5346,199999,7013,107268,5261,76683,3963,16048,1864,157624,6297,25821,2506,31282,2399,66618,4348,33903,2666,63779,3922,49177,3355,14602,1979,277838,8556,14439,2164,77360,4086,37868,3097,39492,3295,73082,4634,88643,4971,24314,3059,410562,8498,248961,7895,161601,5740,299914,8887,9992,1342,154400,6948,135522,5706,498116,12626,250585,9378,145081,6463,102450,5970,1791248,13843,815775,10892,339840,10074,197560,6612,142280,6537,61285,3309,36028,2407,11768,1643,13489,1633,243861,6920,41540,3233,24878,2518,150400,5599,27043,2507,170789,6258,122225,5268,48564,3495,266971,8230,71134,4177,19587,2068,10432,1616,9155,1335,57612,4739,42725,3038,75913,4364,566549,10918,161225,5734,405324,9392,10269,1764,1947,867,3939,1224,4383,1041,131684,5367,90804,4634,14661,2201,26219,2346,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2063876,15336,1192532,12429,370795,8122,185691,6220,145193,5787,40498,3828,87658,4002,34462,2625,43466,2852,9730,1812,67213,3418,14502,1823,10131,1805,29130,2518,13450,1616,30233,2521,21172,2248,9061,1564,119019,5318,6085,1254,35607,2656,16178,1896,19429,2083,24934,2692,42455,3555,9938,1435,179309,7025,110540,5960,68769,4084,189162,8314,6579,1164,94723,6396,87860,4868,334247,8644,197303,5887,76512,4727,60432,3667,871344,10733,367443,8413,141863,5591,89846,4648,52017,3846,24647,2247,11661,1678,5849,1345,7137,1347,107390,4657,21994,2121,10938,1583,66007,4060,8451,1401,93543,5021,63796,3973,29747,3067,124409,5765,37970,3113,7243,1338,3083,985,4160,1026,28375,2629,20690,2457,30131,3105,273857,6891,72555,4463,201302,6882,5899,1358,952,568,2154,784,2793,896,99736,4733,74386,4119,7532,1411,17818,2329,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1094997,9287,624162,6936,211438,5804,113168,4349,88509,3781,24659,2093,45269,2851,20356,2104,18593,2091,6320,1167,38514,3030,8735,1360,4392,845,17848,1695,7539,1598,14487,1605,11770,1545,2717,726,53690,3421,2486,780,14187,1660,6534,1017,7653,1402,13325,2038,18962,2026,4730,1090,97668,4878,56990,3232,40678,3218,106281,4487,10728,1467,52693,3234,42860,2994,155085,4123,83789,3924,39434,2446,31862,2017,470835,6899,205557,5367,79522,3157,43963,2592,35559,2314,15782,1891,8523,1313,3046,863,4213,1241,64623,4287,11578,1574,4677,895,42176,3312,6192,1026,45630,2905,32784,2539,12846,1699,75048,3220,22080,2038,2684,649,1178,486,1506,491,13871,1815,11118,1628,25295,1992,146695,5258,36253,2747,110442,4931,4486,846,1851,559,1220,493,1415,443,39049,2968,30298,2581,2426,735,6325,963,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,981843,10670,568887,6505,212220,5623,113426,4311,87213,3298,26213,2541,46995,2721,21475,2153,20476,2090,5044,1020,38140,2813,8244,1516,5180,1105,17642,1892,7074,1200,13659,1654,10082,1615,3577,856,53629,3720,3225,802,15926,1945,6040,1193,9886,1463,11840,1734,18270,1964,4368,997,85982,4461,50342,3046,35640,3200,101399,5322,7369,1174,51796,3927,42234,3359,115657,4512,64115,3795,30818,2543,20724,2308,412956,7510,191047,5307,72350,3984,46531,3502,25819,2203,13602,1831,7257,1272,2797,866,3548,805,61472,3534,10726,1506,5080,975,41371,2736,4295,828,43623,2839,32010,2561,11613,1520,61040,4213,18765,1952,4248,940,2017,609,2231,617,13479,1957,8316,2064,16232,2058,129334,5190,33230,2797,96104,4606,4098,951,706,360,1644,719,1748,541,27437,2856,20078,2509,2766,740,4593,964,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1311163,13847,744777,9723,233034,5756,117068,4875,87530,4381,29538,2989,48045,3350,19382,1878,23193,2359,5470,1089,44405,3309,8549,1664,8816,1377,19625,2422,7415,1293,23516,2651,17208,2164,6308,1257,76008,4038,3170,847,21977,2381,10349,1644,11628,1746,16741,2070,24989,2530,9131,1743,114277,5049,65129,3449,49148,3813,131528,5513,8132,1726,66896,4234,56500,3198,189930,6388,102459,4766,51034,3462,36437,2746,566386,9075,241062,6912,79992,3874,49306,3005,30686,2689,10890,1617,6202,1095,2012,647,2676,700,83863,4364,16088,1724,5873,1133,56842,3820,5060,1113,66317,4064,44557,3177,21760,2143,85853,4967,27553,2404,3797,905,1788,654,2009,665,23261,2926,11024,1880,20218,2496,186693,6253,48766,3682,137927,5341,4360,909,818,430,1288,448,2254,714,48418,3513,35268,3155,5016,1147,8134,1397,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1441400,15373,812602,10647,242768,7847,116681,5832,90983,5136,25698,2840,51295,4058,16129,2277,27481,2756,7685,1396,44956,3003,7455,1354,10822,1760,17427,2257,9252,1673,29836,2811,21769,2385,8067,1623,97351,5151,3612,1063,32000,2966,13235,1953,18765,2212,26738,2586,25751,3014,9250,1924,114759,5137,72611,4149,42148,4110,182691,6792,9521,2054,109751,5842,63419,4373,175033,7170,88084,4897,60625,5077,26324,3066,628798,10186,266570,8151,88113,5258,54424,4556,33689,2725,13680,2002,4449,917,5176,1311,4055,1083,91898,5344,13576,1848,10842,2120,60446,3983,7034,1661,72879,4819,44913,3483,27966,2983,122024,5656,31837,2949,10610,1693,6139,1440,4471,1097,29806,3169,16740,2304,33031,3096,215225,7048,60810,3810,154415,6710,5962,1266,990,447,2673,970,2299,812,19017,2428,12554,1925,4216,1124,2247,794,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,418266,6615,229362,4627,77414,3644,34957,2746,27353,2419,7604,1226,17663,2125,7003,1332,7538,1333,3122,998,16667,1778,3833,907,1648,707,7701,1166,3485,867,8127,1176,6313,1166,1814,622,24988,2315,1335,401,6983,1125,2589,614,4394,1010,5829,1175,7735,1195,3106,882,35325,2674,22841,2045,12484,1676,47675,3184,4420,984,24793,2640,18462,1858,43960,2962,23493,2080,13283,1814,7184,1376,188904,4556,86873,3531,31148,2400,19245,1833,11903,1463,6101,1071,2574,721,1093,567,2434,586,30525,2505,7714,1366,1903,612,18597,2069,2311,864,19099,1972,13656,1724,5443,1119,33220,2903,10607,1522,1397,671,624,320,773,561,8637,1408,4134,1090,8445,1291,58683,3753,15502,1645,43181,3307,1222,551,445,289,437,331,340,233,8906,1641,6970,1429,682,329,1254,506,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2166795,13217,1158841,9250,523195,9151,238048,6682,173213,6150,64835,3625,155762,6303,89100,5044,45815,3363,20847,2288,92862,4193,15948,2141,22271,2282,31604,2555,23039,2397,36523,2979,27099,2642,9424,1607,148040,6440,6886,1692,56904,3893,25609,2545,31295,2789,29867,3541,41926,3310,12457,1675,175641,5266,97815,4675,77826,3856,177990,6353,3950,1143,99781,4950,74259,5375,133975,5902,48394,3713,61894,3928,23687,2862,1007954,10023,530211,10079,222951,7023,136515,5030,86436,4175,70089,3707,43200,2916,9230,1477,17659,1634,142570,6373,25766,2698,22553,2478,75322,4816,18929,1860,94601,4900,70265,4446,24336,2550,153955,6561,41302,3901,22427,2521,13713,1998,8714,1622,25645,2651,24906,2992,39675,3784,288951,8672,74220,4959,214731,7167,5748,1184,978,609,1770,604,3000,822,29089,3106,16306,2369,7247,1628,5536,1035,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2246168,19509,1274463,13114,578121,10976,274325,7586,191451,6356,82874,3818,161631,6274,78670,4419,57642,3804,25319,2745,104518,4732,17014,2499,21336,2193,43927,2953,22241,2045,37647,3256,29560,2880,8087,1496,167333,6516,8954,1593,48865,3112,24288,2204,24577,2371,43470,4378,49572,3782,16472,2306,207178,6532,123417,4781,83761,4332,155596,6832,1933,680,90469,5408,63194,3528,166235,7978,90598,5055,54204,4253,21433,2918,971705,12408,532464,10683,220725,6999,135574,5173,85151,4284,61095,3978,30919,3016,9638,1672,20538,2470,158102,5893,32456,2857,17849,2039,87205,5121,20592,2059,92542,5555,67061,4902,25481,2392,130234,6271,40967,3087,5838,1236,3203,921,2635,754,29161,3082,19103,2393,35165,3564,258954,7260,72415,4490,186539,6397,4779,1169,424,295,1193,654,3162,926,45274,3492,32555,2733,6604,1463,6115,1496,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2841439,18127,1624310,11609,590898,8488,281287,6542,211747,5504,69540,4196,156175,5546,57494,3291,86887,4229,11794,1420,101521,4195,17119,1926,15232,1669,44315,3075,24855,2225,51915,3327,39734,2815,12181,1748,168284,6373,10041,1753,45189,2839,20267,1900,24922,2109,41927,3225,54134,3866,16993,1861,254348,6960,157650,4931,96698,4698,228333,7569,11637,1642,108124,4852,108572,4791,382447,8293,245433,6936,79577,3789,57437,3169,1217129,13306,526948,11034,207022,5887,124239,4391,82783,3556,43711,2837,21631,1999,12160,1355,9920,1318,147174,5632,26880,2343,14428,1532,90429,4161,15437,1530,129041,5485,89120,4179,39921,2789,184598,7291,58291,3850,10812,1873,5876,1512,4936,1032,40582,2523,24434,2145,50479,3688,391926,8593,114022,4783,277904,7786,10066,1637,2379,714,2907,886,4780,1118,103591,4522,79781,4261,9673,1302,14137,1740,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1889458,13688,1079513,9824,432646,7147,226199,5667,170378,5115,55821,2917,111155,4037,59235,3097,41287,2292,10633,1371,70126,3345,12930,1586,11955,1563,27054,2096,18187,1740,25166,2124,19634,1808,5532,1059,102232,4018,3847,932,22075,2092,8048,1283,14027,1685,27659,2851,36689,2276,11962,1665,185662,5344,114131,4108,71531,3295,148283,4721,11217,1407,73070,3199,63996,3361,210690,6502,119173,4983,59831,3013,31686,2513,809945,7904,388607,6526,168826,5492,98310,3824,70516,3627,35686,2752,18585,1935,7813,1118,9288,1367,111471,4542,26746,2243,13181,1555,58191,3206,13353,1780,72624,3669,50019,3170,22605,1928,111008,4577,29181,2610,6318,1354,3558,1158,2760,610,18947,2108,13648,1917,42914,2505,250930,5964,70453,3942,180477,4686,4907,878,1224,362,1249,411,2434,757,54493,2964,40309,2495,5747,1004,8437,1757,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,851496,11567,464345,7117,127822,4267,65223,3541,51346,3592,13877,2188,21789,2065,7227,1573,10839,1548,3723,1007,27720,2572,6846,1607,3677,780,13524,1829,3673,1058,13090,1985,9793,1743,3297,1021,57142,4223,2294,1174,17485,2159,8568,1634,8917,1487,11742,2280,17722,2399,7899,1690,69593,5084,46286,4163,23307,2622,89938,4350,4516,1283,50247,3354,35175,3051,119850,5214,59755,3686,39215,2971,20880,2955,387151,8289,161491,7170,54424,4153,34992,3405,19432,2744,8182,1553,4597,1191,1835,838,1750,515,56493,3849,8798,1508,4496,1074,40230,3053,2969,893,42392,3098,27794,2675,14598,2032,64893,4817,17263,2349,4663,1168,1359,654,3304,861,16793,2712,9400,1766,16774,2630,124394,5315,37832,3545,86562,5294,3931,1116,448,341,1823,895,1660,745,32442,2821,24434,2337,3226,1183,4782,1095,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1941118,15284,1074413,9721,372933,7280,193664,6391,147346,5615,46318,3526,79600,4645,42605,3447,29061,2568,7934,1344,70460,4198,12999,2057,11247,1360,32680,3329,13534,1605,29209,2041,21567,1849,7642,1203,127967,6198,6712,1456,39078,3322,17093,2191,21985,2217,31981,3007,41705,3773,8491,1549,184689,5694,112699,5017,71990,4460,166921,7069,10146,1885,82332,4771,74443,4302,221903,7264,110898,4857,70357,4352,40648,3117,866705,10926,389454,9377,147749,5968,87315,4992,60434,3704,29261,2292,16574,1799,4382,831,8305,1309,119267,4943,21239,2124,12960,1888,74018,4067,11050,1477,93177,5310,63396,3993,29781,3113,132783,5718,41575,3553,8247,1253,3328,986,4919,1015,32018,3019,16742,1962,34201,2323,285467,8380,77578,3973,207889,7137,5035,922,1383,483,1883,649,1769,545,53966,3599,38945,3244,5948,1103,9073,1488,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
