GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001EA,C08412_001MA,C08412_002EA,C08412_002MA,C08412_003EA,C08412_003MA,C08412_004EA,C08412_004MA,C08412_005EA,C08412_005MA,C08412_006EA,C08412_006MA,C08412_007EA,C08412_007MA,C08412_008MA,C08412_008EA,C08412_009EA,C08412_009MA,C08412_010EA,C08412_010MA,C08412_011EA,C08412_011MA,C08412_012EA,C08412_012MA,C08412_013EA,C08412_013MA,C08412_014EA,C08412_014MA,C08412_015MA,C08412_015EA,C08412_016EA,C08412_016MA,C08412_017EA,C08412_017MA,C08412_018MA,C08412_018EA,C08412_019EA,C08412_019MA,C08412_020MA,C08412_020EA,C08412_021MA,C08412_021EA,C08412_022EA,C08412_022MA,C08412_023MA,C08412_023EA,C08412_024MA,C08412_024EA,C08412_025EA,C08412_025MA,C08412_026MA,C08412_026EA,C08412_027MA,C08412_027EA,C08412_028MA,C08412_028EA,C08412_029MA,C08412_029EA,C08412_030EA,C08412_030MA,state
0400000US42,5580007,22934,777243,13801,792980,11878,821170,14274,814727,15155,352412,9526,718898,14392,393140,9275,462214,9608,447223,9799,2894065,15567,380502,9189,380181,9164,400582,9928,411297,10889,183524,5857,381742,9814,216163,6355,262934,6544,277140,7922,2685942,16343,396741,9667,412799,7861,420588,8144,403430,9747,168888,6379,337156,8483,176977,5851,199280,6703,170083,5978,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,464116,9593,62217,3786,69806,4487,87352,5479,76653,4459,32082,3387,54984,3314,29814,2453,28520,2567,22688,2179,234745,6139,29512,2729,33468,3174,43461,4107,36633,2905,16277,2458,29078,2426,15542,1932,17897,2428,12877,1854,229371,6289,32705,2575,36338,2734,43891,3326,40020,3280,15805,2102,25906,2459,14272,1938,10623,1301,9811,1372,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1961667,16343,267482,9558,293190,9598,341084,10569,312216,9100,125942,6935,280916,9391,108652,5516,120749,5911,111436,4833,1015985,10274,135812,6229,145096,6158,166524,7801,155885,6740,66649,4087,151244,6881,59729,3956,64385,4897,70661,3906,945682,11833,131670,6032,148094,6255,174560,6446,156331,7043,59293,4264,129672,5807,48923,3751,56364,3820,40775,3589,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,407617,5256,120306,4929,82838,4808,75124,4354,51173,2947,15704,1387,27329,2622,10815,1425,10353,990,13975,1353,210457,3978,61698,3143,42274,3066,37547,3008,27985,2310,7604,1060,14096,2060,5642,1008,5525,730,8086,1243,197160,3342,58608,3120,40564,3139,37577,2684,23188,1955,8100,1035,13233,1534,5173,926,4828,697,5889,1017,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2780257,20205,331050,11543,386428,12241,462598,11907,453892,11001,193544,7379,404152,11096,169480,6955,215907,8843,163206,6703,1456565,12579,164137,7261,195530,7912,229311,8794,230695,7420,102077,4769,219377,8429,94605,5201,121084,6446,99749,5048,1323692,13773,166913,6793,190898,8169,233287,7088,223197,7572,91467,5075,184775,6298,74875,4013,94823,5289,63457,4410,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11441098,34446,1452455,22871,1606407,22015,1840995,23843,1663672,21943,681069,14378,1691460,25643,699926,16937,927496,18480,877618,16517,6286259,22773,726713,15315,821311,14062,960161,16451,881595,15568,378086,9585,989882,19049,397865,12014,546485,14112,584161,13635,5154839,26872,725742,14963,785096,15730,880834,15020,782077,15680,302983,8896,701578,15072,302061,11401,381011,11521,293457,9305,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1242517,11664,216333,7930,203926,7401,221605,7080,203670,8309,78307,4381,148157,5679,55529,3549,61565,3412,53425,4303,705342,7459,110957,5303,104946,4795,123400,5221,118473,5721,45047,3045,89684,4444,33634,2772,42072,2984,37129,3283,537175,8867,105376,4803,98980,4896,98205,4624,85197,4787,33260,2871,58473,3566,21895,2022,19493,1911,16296,2022,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,291288,4472,56227,3131,44960,2638,49505,3020,37244,2630,17492,1756,32303,2354,19801,2028,19779,1824,13977,1497,148410,3767,26577,1955,22290,1843,25847,2002,17016,1742,8934,1338,17353,1500,10408,1346,11497,1517,8488,1124,142878,2807,29650,2144,22670,1855,23658,2101,20228,1960,8558,1149,14950,1496,9393,1255,8282,1001,5489,899,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3748002,22393,400532,9438,484326,12544,587624,11112,553187,11053,254380,8476,517421,12714,264171,7912,322947,8416,363414,9986,1975842,17344,192469,6708,239516,8060,289856,8765,281121,8057,133624,6456,280852,8816,142647,6250,188138,6417,227619,8314,1772160,13846,208063,6414,244810,9000,297768,7751,272066,9065,120756,5262,236569,8280,121524,4546,134809,5614,135795,5967,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2987887,19968,381023,10406,401267,10223,476404,12934,454675,10680,189519,8469,394216,11373,209460,7972,237738,7013,243585,9558,1612438,10930,184181,8107,206807,7526,251854,9090,238334,7287,99836,5601,219665,7505,121969,6241,137665,4929,152127,7177,1375449,16324,196842,7543,194460,6675,224550,8578,216341,7243,89683,5228,174551,7376,87491,4614,100073,4866,91458,4739,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,698136,11247,110381,5622,106736,4261,112912,5938,109202,4973,41189,3494,73851,4318,39531,3094,47539,3275,56795,4599,370623,7836,51952,3106,51509,3259,55989,3783,58103,3197,18970,1981,43295,3363,22361,2092,28104,2221,40340,3626,327513,7618,58429,4224,55227,3755,56923,3978,51099,3338,22219,2590,30556,2628,17170,1914,19435,2260,16455,1897,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2663698,16399,490937,10277,451194,9242,450426,10331,401176,8350,177755,5315,279480,7912,151084,5748,141731,4507,119915,4615,1378873,10313,247794,6752,219578,5084,225754,6891,200351,6016,93255,4369,154770,5469,82923,3748,80114,3448,74334,3434,1284825,10670,243143,6269,231616,6784,224672,7131,200825,5820,84500,3283,124710,4957,68161,3786,61617,3251,45581,3102,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,287957,4843,93727,4451,66927,4087,44586,2945,22671,2427,6744,1327,18636,2163,8176,1388,9654,1660,16836,1910,159810,3860,45106,3261,34609,2888,25637,2206,13633,1865,3771,946,11439,1593,5381,1141,7040,1519,13194,1677,128147,3713,48621,3018,32318,2896,18949,2098,9038,1497,2973,814,7197,1366,2795,667,2614,747,3642,850,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1004395,11788,86828,4352,111642,5431,148648,6510,142749,7398,45804,4217,166892,6407,72474,4750,83815,5285,145543,6592,529864,8480,46237,3088,58895,4373,75865,4878,71895,5166,22682,2587,88875,5018,38830,3352,46518,4090,80067,4754,474531,9169,40591,2931,52747,3560,72783,4059,70854,4927,23122,2945,78017,5123,33644,3181,37297,3311,65476,4494,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
