GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001MA,C24030_001EA,C24030_002MA,C24030_002EA,C24030_003EA,C24030_003MA,C24030_004EA,C24030_004MA,C24030_005MA,C24030_005EA,C24030_006MA,C24030_006EA,C24030_007EA,C24030_007MA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011MA,C24030_011EA,C24030_012MA,C24030_012EA,C24030_013EA,C24030_013MA,C24030_014EA,C24030_014MA,C24030_015EA,C24030_015MA,C24030_016MA,C24030_016EA,C24030_017MA,C24030_017EA,C24030_018MA,C24030_018EA,C24030_019MA,C24030_019EA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022EA,C24030_022MA,C24030_023MA,C24030_023EA,C24030_024EA,C24030_024MA,C24030_025EA,C24030_025MA,C24030_026EA,C24030_026MA,C24030_027EA,C24030_027MA,C24030_028EA,C24030_028MA,C24030_029MA,C24030_029EA,C24030_030EA,C24030_030MA,C24030_031EA,C24030_031MA,C24030_032EA,C24030_032MA,C24030_033EA,C24030_033MA,C24030_034EA,C24030_034MA,C24030_035MA,C24030_035EA,C24030_036EA,C24030_036MA,C24030_037EA,C24030_037MA,C24030_038MA,C24030_038EA,C24030_039EA,C24030_039MA,C24030_040MA,C24030_040EA,C24030_041MA,C24030_041EA,C24030_042EA,C24030_042MA,C24030_043EA,C24030_043MA,C24030_044EA,C24030_044MA,C24030_045MA,C24030_045EA,C24030_046MA,C24030_046EA,C24030_047EA,C24030_047MA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050EA,C24030_050MA,C24030_051MA,C24030_051EA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055EA,C24030_055MA,state
0400000US36,9213552,31058,4739127,20817,45354,3774,40037,3472,5317,1232,471001,11016,408862,11268,156040,6578,523164,11306,352517,9150,308709,8684,43808,3054,151099,7047,408654,11807,273073,8328,135581,7133,611141,13461,384131,9864,4618,1154,222392,9485,675516,12629,327633,9480,347883,10006,494703,13453,123557,6832,371146,12493,204078,8390,236998,7012,4474425,19358,13592,1983,12953,1939,639,309,43248,3734,195596,5523,72357,4455,465408,10514,103532,5474,92175,5092,11357,1795,119130,6133,340957,10125,267173,8224,73784,5079,470644,12254,329435,8467,3947,1131,137262,7644,1840827,18448,666266,13020,1174561,15164,378542,11198,95815,5608,282727,9865,255412,7844,175180,5751,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4355481,20357,2228684,13389,47115,3860,43134,3842,3981,770,259629,9256,362603,9117,78093,4028,251303,9039,143558,6731,112843,5940,30715,2753,46356,3647,124931,6123,85327,4718,39604,3738,258004,9075,135573,4842,2756,800,119675,7166,239067,6912,119803,5225,119264,5367,200471,9146,41084,3003,159387,9523,105575,5148,111979,5974,2126797,13710,9850,1993,9337,1979,513,346,22363,2330,180742,6462,35377,2902,262358,9307,42075,3086,34237,2783,7838,1354,33663,3654,147771,6679,111466,5720,36305,3145,191811,7346,116718,5467,1932,726,73161,5228,781043,14715,282815,7654,498228,12308,225589,7947,35772,3079,189817,7386,113330,5769,80825,4308,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,390647,4139,211930,2964,30850,2401,19738,1648,11112,1670,27654,2785,20725,2045,10510,1434,26129,2245,17165,2013,13171,1871,3994,736,3153,743,7591,1196,5451,1121,2140,718,13845,1733,7537,1372,156,171,6152,1276,20157,2020,11743,1744,8414,1356,13272,2027,4172,1197,9100,1717,10429,1529,10450,1152,178717,3466,4260,707,2790,584,1470,481,3680,1177,7044,1276,2318,630,18603,2010,4068,906,3381,856,687,316,2278,624,15307,1988,13654,1877,1653,598,11886,1462,8211,1294,34,58,3641,890,76462,3289,24810,1784,51652,3174,16748,1863,3252,761,13496,1690,7954,1403,8109,1023,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5347801,23450,2747132,15611,52839,3799,36477,3204,16362,2381,241610,8562,606973,10782,101397,4117,309541,9368,193797,7594,160386,6923,33411,3082,53182,3271,148464,5965,103690,5095,44774,4038,278365,9211,158471,6126,2765,826,117129,6195,316228,9385,146906,6475,169322,6363,218407,7934,50178,3763,168229,7035,108973,5068,117356,5448,2600669,14574,9907,1678,7755,1445,2152,760,27193,2729,225354,7448,44430,2876,316392,7994,55713,3536,46460,3261,9253,1484,42490,3588,193134,6647,157250,6383,35884,2995,208020,7030,126411,6243,3215,960,78394,4549,986185,12886,311547,7277,674638,11675,280568,8764,45508,3246,235060,7305,127653,6495,83630,4605,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1716784,9781,928063,7433,76863,3153,22083,1597,54780,2809,106924,4133,132787,4860,33153,2202,106223,5100,70202,3487,53480,3014,16722,1532,18377,1819,37287,2683,22560,2165,14727,1689,77042,3907,40963,2484,809,518,35270,2757,90998,4318,46060,2865,44938,3377,71712,4096,18788,1750,52924,3465,44270,3039,62225,3389,788721,7375,16010,1571,4441,849,11569,1230,10158,1187,40689,2526,12491,1462,97765,4341,16529,1876,12190,1555,4339,1022,12565,1277,60041,3693,44743,3318,15298,1670,64019,3391,38332,2640,1181,680,24506,2124,284963,5690,107270,3745,177693,4957,85408,4363,19781,1757,65627,4057,44319,2701,43764,2499,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1785619,12787,934071,9251,49714,3893,48956,3874,758,361,90091,5340,146135,6393,38547,3127,109771,6287,53531,4129,43034,3778,10497,1789,21481,2329,44389,3462,25870,2624,18519,2282,107476,5174,61063,3490,472,315,45941,3747,114436,6206,54953,4553,59483,4422,80542,5905,20442,2564,60100,5121,41702,3802,36256,3068,851548,9478,14503,2249,14446,2264,57,72,11698,1722,54795,3868,16937,2060,109411,5515,18315,2241,14888,2164,3427,838,11879,1811,59869,3563,42141,3331,17728,1950,84396,4129,52788,2968,379,222,31229,3303,287646,8185,97012,4915,190634,6692,96668,5579,17297,1978,79371,5214,48731,3635,36700,2709,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5987761,21619,3094392,14350,71864,4033,42040,3029,29824,2215,306235,8919,529562,9343,119015,5365,351831,8672,227016,6473,178655,5827,48361,3429,59061,4174,176678,6381,127839,5437,48839,3449,338221,8517,208643,6043,2542,782,127036,4915,401031,10476,184728,7018,216303,7393,235975,7501,58068,3687,177907,6924,135609,5990,142294,5128,2893369,16576,17580,1977,13301,1753,4279,973,32477,2732,203602,5934,47610,3127,359265,8401,70990,4300,59320,3796,11670,1587,45235,3148,213543,7015,173324,5860,40219,3031,255093,7831,165126,6310,2306,681,87661,4473,1137171,13902,370842,8167,766329,11884,271835,7908,49886,3443,221949,6962,140102,5343,98866,5168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,515340,7901,266282,5189,1132,603,948,565,184,191,25018,2547,38491,3118,10069,1501,30892,3297,13209,1708,10834,1685,2375,795,3924,1127,15174,1726,10350,1401,4824,933,31344,2790,18064,1911,65,77,13215,2125,40274,3606,20430,1984,19844,2587,29489,3633,6726,1287,22763,3597,13720,1989,13546,1875,249058,5346,570,614,570,614,0,210,2125,891,17119,2442,3952,877,28603,2829,3557,889,3307,886,250,167,3310,1124,19057,2508,15769,2153,3288,1132,20828,2396,12308,1710,571,462,7949,1580,102938,4530,39071,3122,63867,3880,28998,2799,6594,1197,22404,2655,10538,1666,7463,1376,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2080718,15739,1062489,9542,15312,2296,13893,2202,1419,632,117571,6571,204426,6269,37880,3487,116638,6324,68012,4603,49550,3816,18462,2214,19974,2738,48238,3678,29755,2906,18483,1997,114779,5748,50865,3699,321,259,63593,4562,105029,5787,57277,3889,47752,4206,106186,5782,20184,2165,86002,5512,51830,4119,56614,4556,1018229,11213,4529,1303,4506,1308,23,37,9775,1460,80207,4757,15128,2079,130805,5645,23747,2810,17254,2576,6493,1253,21155,2859,70531,4267,54596,4006,15935,2391,82184,4149,44067,2968,410,234,37707,2940,352830,8968,144826,6843,208004,6875,129280,6805,15684,2296,113596,6348,57870,4326,40188,2900,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,431256,5106,225095,3835,25896,2354,23873,1922,2023,860,28556,2238,26077,2155,9809,1633,26227,2192,13306,1614,10803,1423,2503,570,5348,1148,11872,1437,9248,1325,2624,659,14828,1867,8594,1549,62,98,6172,1199,23762,1868,11519,1402,12243,1776,15864,1918,4176,855,11688,1635,10279,1505,13271,1807,206161,3151,3563,640,3498,631,65,77,2380,719,12533,1478,2375,734,24401,2352,3172,778,2519,718,653,296,5191,1198,21462,1768,19692,1901,1770,511,11400,1399,6285,1101,57,70,5058,996,75040,3378,23819,2018,51221,2867,24617,2549,5472,1130,19145,2417,9792,1600,10235,1308,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2881431,18741,1507886,11055,23091,2303,17806,2056,5285,1183,167975,5780,259236,7695,57535,4105,180137,7725,132020,5236,104616,4326,27404,2610,31827,2785,65178,3813,43909,3035,21269,2337,154933,6095,75965,4465,1032,443,77936,5778,163152,6639,75027,4434,88125,5284,127474,5905,29342,3243,98132,5171,70827,4903,74501,4430,1373545,13539,3769,877,3536,838,233,206,16654,2468,112518,5254,20448,2272,171398,6425,46567,4482,37359,3963,9208,1426,24034,3038,94347,5423,73197,4549,21150,2203,124522,5548,66047,4159,1244,583,57231,3968,485394,11421,169391,6779,316003,8426,137313,6266,21182,2290,116131,5838,76250,4295,60331,4277,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12074980,34059,6577791,23537,348076,9576,96594,5086,251482,8003,860401,16206,835298,14316,268851,8673,717519,16039,488767,13814,403213,12238,85554,4874,129305,6682,344377,9831,227578,7734,116799,6168,785922,15369,444004,10871,5795,1161,336123,11515,649919,13661,341098,9898,308821,9798,520869,14919,93154,5807,427715,13556,329494,10362,298993,9826,5497189,25763,78012,5646,19928,2602,58084,5313,78867,5253,282994,9170,102618,5700,681322,12697,143945,7062,119424,7056,24521,2682,83185,5497,451162,12909,344619,12582,106543,6028,559920,12754,329143,9979,4764,930,226013,8193,1926994,22222,802644,16182,1124350,18370,569878,15649,82576,5880,487302,13829,321483,9561,216809,7198,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1327452,11547,743383,7144,24378,1996,9610,1502,14768,1595,79243,4339,105503,4486,24527,2334,88357,4867,45341,3249,37368,3029,7973,1249,19779,1955,43683,2877,30913,2392,12770,1721,98265,4509,58714,3767,739,344,38812,3376,88039,4471,52208,3649,35831,2722,54924,3713,15135,2064,39789,3213,31951,2971,39393,3292,584069,9087,3077,666,1640,416,1437,513,6202,1295,40053,3383,9252,1486,79193,4334,16273,2589,14809,2470,1464,662,9430,1475,42058,3138,32687,2786,9371,1521,56641,4037,29672,2537,234,181,26735,2830,203770,7023,95377,4723,108393,5202,63569,4056,13720,1876,49849,3684,28863,2692,25688,2260,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,322899,4274,163330,3213,5822,969,5541,902,281,200,22621,1960,25250,2181,4338,841,17909,2042,8302,1214,6695,1121,1607,495,4509,1001,5874,919,3640,734,2234,583,17212,1543,9519,1370,47,79,7646,1042,23729,1981,13631,1438,10098,1423,14489,1921,3689,832,10800,1685,6257,998,7018,1111,159569,2896,1924,544,1903,542,21,36,1814,455,9456,1306,1760,473,16655,1727,2324,540,1777,490,547,207,3048,588,9251,1077,7366,998,1885,565,12794,1583,8729,1300,47,74,4018,803,68531,2715,29851,1952,38680,2450,14400,1488,4049,843,10351,1161,9246,1231,8366,1144,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3986665,21243,2065539,14110,36558,3659,24266,3061,12292,1767,223602,7213,211818,6897,54671,3995,221351,8123,125489,5462,101217,5118,24272,2444,51653,4126,107032,4601,67313,3379,39719,3694,346966,8710,249255,7287,1099,463,96612,5713,212331,7363,121433,6012,90898,4459,170124,8019,33549,3389,136575,7947,93640,5159,210304,6428,1921126,13868,7131,1346,6089,1203,1042,480,25292,3033,75781,4834,20896,2584,222420,8188,38936,3569,33366,3314,5570,1133,32728,2511,140154,5928,102484,4983,37670,3124,242041,7220,174096,6025,1333,555,66612,4218,659903,11541,266231,7349,393672,10250,194018,6562,33371,2716,160647,6485,119491,5468,142335,6810,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3229431,17677,1719108,10611,65140,4509,61561,4320,3579,1181,170814,7761,257240,8304,68789,4421,194605,8601,119799,5476,101333,5147,18466,1982,50091,3709,79255,5109,43557,3220,35698,3818,232254,7263,155245,6039,1292,637,75717,4963,185701,6607,87067,4330,98634,5417,141403,6765,41585,3481,99818,6147,63506,3961,90511,5544,1510323,14843,18486,2233,18155,2236,331,244,18977,1843,87451,5373,28400,2785,192099,7973,42434,2933,36335,2926,6099,941,27343,2747,103123,4608,68643,4066,34480,2464,158151,7260,105154,5954,1710,571,51287,4318,508773,9573,179509,5671,329264,8880,160583,7746,37862,2927,122721,7143,91097,4625,73406,4216,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,752310,9863,402199,7058,37653,3840,5750,1508,31903,3461,45153,3263,46946,3435,14609,1929,45655,3707,33072,3083,24341,2502,8731,1356,8227,1572,12000,1660,7443,1320,4557,1159,37449,3530,18654,2871,173,171,18622,2427,48951,3776,24125,2302,24826,2617,28651,2596,7990,1293,20661,2440,16359,2063,27474,2366,350111,6166,3184,783,746,359,2438,606,3958,939,14207,1923,2849,731,45483,3170,8236,1321,6171,1166,2065,697,5643,1259,18593,1978,15835,1801,2758,684,25733,2484,15535,2065,278,243,9920,1481,149144,5127,48660,3174,100484,4578,35459,2622,5618,1177,29841,2414,15551,2021,22071,2396,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2873231,15153,1481716,9748,58939,3018,55635,3112,3304,722,133131,5252,379005,8428,52167,2780,162463,5081,91102,4413,75796,3974,15306,1524,26118,2506,69962,3997,51887,3215,18075,1970,129861,4732,72955,3005,1127,574,55779,3773,153810,4644,74935,3956,78875,4111,112423,5662,27069,2321,85354,5086,57914,3196,54821,2714,1391515,9647,14962,1545,14578,1539,384,211,13501,1673,154519,5233,22065,2214,170796,5817,30294,2368,25177,2035,5117,934,22485,2013,108611,4521,95049,4195,13562,1418,103003,4443,58301,3052,1294,539,43408,3335,504628,8414,164866,4856,339762,6798,136138,5616,25324,2040,110814,4792,64666,3677,45847,2624,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,295192,4132,160407,3063,32355,2685,6866,1272,25489,2556,17043,1811,8891,1490,4112,1015,17994,2371,14269,1858,9755,1621,4514,1065,1897,517,4849,1274,2529,885,2320,990,9227,1745,4477,1076,0,193,4750,1211,18067,1927,11291,1654,6776,1228,12958,2219,3802,1197,9156,1885,7354,1283,11391,1826,134785,3311,6198,1277,3899,1156,2299,668,2291,954,2036,753,1395,582,17000,2207,3912,1215,3259,1184,653,379,1018,454,6822,1284,4517,1106,2305,763,8208,1551,4838,1317,0,193,3370,893,54652,2937,24326,2345,30326,2581,15951,1871,2724,973,13227,1706,5282,1242,10020,1640,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1065584,11160,560576,8324,12794,2208,12051,2092,743,480,49307,3652,61325,4117,18515,2430,75183,4546,33123,3273,21793,2896,11330,1829,12564,1846,24497,2543,16661,2226,7836,1506,69034,5014,26283,3169,276,330,42475,3554,69109,4328,34463,3330,34646,2899,49357,4123,8229,1574,41128,3774,34765,3779,51003,3784,505008,8656,1702,757,1630,741,72,118,4164,1102,35173,3028,7753,1773,67748,3866,7954,1517,4972,1248,2982,947,8607,1426,29761,2431,24824,2215,4937,1206,38123,3019,21508,2246,155,143,16460,2411,195481,6918,92038,4941,103443,5353,45547,3569,5405,1191,40142,3207,21978,2549,41017,3196,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
