GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001EA,C08126_001MA,C08126_002EA,C08126_002MA,C08126_003MA,C08126_003EA,C08126_004MA,C08126_004EA,C08126_005EA,C08126_005MA,C08126_006MA,C08126_006EA,C08126_007EA,C08126_007MA,C08126_008EA,C08126_008MA,C08126_009MA,C08126_009EA,C08126_010EA,C08126_010MA,C08126_011EA,C08126_011MA,C08126_012EA,C08126_012MA,C08126_013MA,C08126_013EA,C08126_014MA,C08126_014EA,C08126_015EA,C08126_015MA,C08126_016MA,C08126_016EA,C08126_017EA,C08126_017MA,C08126_018EA,C08126_018MA,C08126_019EA,C08126_019MA,C08126_020MA,C08126_020EA,C08126_021EA,C08126_021MA,C08126_022EA,C08126_022MA,C08126_023MA,C08126_023EA,C08126_024EA,C08126_024MA,C08126_025EA,C08126_025MA,C08126_026EA,C08126_026MA,C08126_027EA,C08126_027MA,C08126_028EA,C08126_028MA,C08126_029EA,C08126_029MA,C08126_030EA,C08126_030MA,C08126_031EA,C08126_031MA,C08126_032EA,C08126_032MA,C08126_033EA,C08126_033MA,C08126_034EA,C08126_034MA,C08126_035MA,C08126_035EA,C08126_036EA,C08126_036MA,C08126_037EA,C08126_037MA,C08126_038MA,C08126_038EA,C08126_039EA,C08126_039MA,C08126_040MA,C08126_040EA,C08126_041MA,C08126_041EA,C08126_042EA,C08126_042MA,C08126_043MA,C08126_043EA,C08126_044MA,C08126_044EA,C08126_045EA,C08126_045MA,C08126_046EA,C08126_046MA,C08126_047MA,C08126_047EA,C08126_048EA,C08126_048MA,C08126_049EA,C08126_049MA,C08126_050MA,C08126_050EA,C08126_051EA,C08126_051MA,C08126_052EA,C08126_052MA,C08126_053MA,C08126_053EA,C08126_054MA,C08126_054EA,C08126_055EA,C08126_055MA,C08126_056MA,C08126_056EA,C08126_057EA,C08126_057MA,C08126_058EA,C08126_058MA,C08126_059EA,C08126_059MA,C08126_060EA,C08126_060MA,C08126_061EA,C08126_061MA,C08126_062MA,C08126_062EA,C08126_063EA,C08126_063MA,C08126_064EA,C08126_064MA,C08126_065MA,C08126_065EA,C08126_066EA,C08126_066MA,C08126_067EA,C08126_067MA,C08126_068MA,C08126_068EA,C08126_069EA,C08126_069MA,C08126_070EA,C08126_070MA,C08126_071MA,C08126_071EA,C08126_072EA,C08126_072MA,C08126_073EA,C08126_073MA,C08126_074MA,C08126_074EA,C08126_075MA,C08126_075EA,C08126_076EA,C08126_076MA,C08126_077EA,C08126_077MA,C08126_078MA,C08126_078EA,C08126_079MA,C08126_079EA,C08126_080EA,C08126_080MA,C08126_081MA,C08126_081EA,C08126_082EA,C08126_082MA,C08126_083EA,C08126_083MA,C08126_084MA,C08126_084EA,state
0400000US13,4291263,25199,53684,4584,265049,9855,453817,11413,127419,7152,500375,14386,247678,7937,391843,10912,475488,13505,881338,14444,404597,13510,213455,9608,231352,8941,45168,3729,3415734,24136,34582,3654,182196,8075,374132,10596,106046,6254,418026,13234,204317,7585,317181,9414,345212,11388,740243,14038,299082,10863,161398,7187,203809,8346,29510,3438,442364,14307,11681,3029,59179,5523,50119,4500,10466,2505,44261,4749,22933,2926,23897,3430,46724,4906,79499,4601,51230,5353,24860,3363,15440,2327,2075,1048,89057,6103,223,194,3606,1415,3010,799,1132,546,9983,1995,4618,1314,8110,1690,9175,1730,16135,2211,22311,3105,4385,1299,5309,1439,1060,422,135663,8273,2775,895,8606,1553,10048,2121,1989,779,12712,1910,8737,1565,8652,1956,18262,4391,20840,2608,22730,2996,10602,2112,3394,1257,6316,1223,208445,8238,4423,1230,11462,2170,16508,2071,7786,1596,15393,2065,7073,1751,34003,3680,56115,3822,24621,2849,9244,1659,12210,2296,3400,1049,6207,1429,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,8932,2099,43191,3827,18190,2041,14491,1937,73854,4634,38576,3411,53765,3547,59269,3486,134950,5902,100519,4639,25552,2781,56229,4089,44928,3420,454338,8020,3889,1008,33780,3294,12031,1619,10272,1464,47217,3654,27847,2527,36285,3040,36650,2827,92209,4961,64079,3790,16455,2207,42828,3647,30796,2895,90503,5183,1201,585,6207,1337,2035,639,1341,507,10233,1382,4337,1041,7799,1409,7763,1224,20920,2198,13341,2414,3348,805,7758,1441,4220,1086,41171,3555,40,67,251,197,1764,616,681,379,6804,1255,1402,531,3217,893,4739,1163,6453,1154,10800,2069,2397,798,2550,763,73,135,56815,4435,945,624,1200,514,1102,458,762,514,6497,1722,4008,1492,3360,772,4845,1268,9972,1521,10627,1874,1848,773,2672,840,8977,1273,29619,3070,2857,1365,1753,903,1258,469,1435,864,3103,1262,982,732,3104,735,5272,1157,5396,1114,1672,772,1504,481,421,253,862,489,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,39966,2758,50744,3363,72124,4729,18816,2379,85236,5253,31677,2590,50579,3500,66954,4788,150119,6493,61151,4887,30183,3026,36698,3103,2658,696,549285,10106,28361,2721,38257,3182,58395,4290,15108,1993,71488,4984,26085,2292,38324,3021,49062,3751,121540,5653,45789,4130,22392,2286,32153,2979,2331,680,66598,5047,4681,1279,7477,1501,7350,1823,1694,923,5606,1363,2379,743,5229,1630,5843,1337,12512,1678,7676,2282,2971,974,2947,977,233,190,4840,1159,286,229,23,41,380,344,66,84,571,465,278,257,326,232,1730,681,473,300,380,390,19,41,308,240,0,193,37804,3237,3002,768,1537,797,2590,823,434,298,4783,1180,1573,454,2028,777,3409,1088,9740,1896,5516,1283,2341,746,757,300,94,53,38378,3045,3636,984,3450,905,3409,1072,1514,778,2788,749,1362,742,4672,1164,6910,1492,5854,1236,1790,826,2460,940,533,324,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,66234,3421,303253,8420,766420,16587,183582,6847,651513,12730,345109,10117,553212,11036,684122,13053,1365621,16670,540737,15059,278717,8746,218934,6709,15809,2042,4397667,27891,44188,2930,238253,7478,607222,14088,146965,5946,508103,10857,279334,8583,374304,9338,406364,10512,1048145,15278,363111,11551,202965,7044,172483,6107,6230,1356,498666,12106,4178,794,36563,3284,92240,5633,14970,2137,47418,3317,23627,2690,33502,2858,55802,4593,100033,4796,51756,4016,23305,2400,14825,1719,447,266,545633,13684,1256,826,8006,1469,28865,2918,7994,1372,47306,3696,21591,2361,90426,5127,124497,6117,102976,5860,71868,5201,20528,2099,20098,1938,222,245,280349,10287,5630,1287,7065,1252,20514,2284,4695,981,32148,3254,12740,1955,22593,2875,32941,3139,70858,5268,41933,3847,16926,2565,6223,1236,6083,1157,250948,8615,10982,1547,13366,2462,17579,2132,8958,1666,16538,2181,7817,1805,32387,2633,64518,3905,43609,3628,12069,1615,14993,1880,5305,955,2827,714,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,42726,3137,168435,7325,557808,11053,75272,4890,336607,9762,157212,7399,194564,6070,236824,8393,684008,11329,264024,8591,140173,6363,114449,5693,2497,796,2469923,17625,30174,2819,130575,5402,467370,9570,64987,4208,288385,8454,137490,6854,166189,5501,185143,7275,578960,10549,202777,8384,113726,5645,101910,4950,2237,799,262198,8503,2671,609,23121,2500,62354,4425,4878,1433,25902,2659,9921,1698,9942,1427,21718,2632,52373,3253,29579,2938,11463,1673,8241,1787,35,60,35244,3131,351,305,560,396,3789,995,349,233,3451,1018,1101,433,2645,695,4047,885,9865,1554,6982,1487,929,364,1118,404,57,92,108598,6307,2915,764,5184,1472,15406,2408,1825,780,10445,1578,6151,1165,4855,1217,6541,1224,27316,2556,19593,2386,6295,1222,1917,544,155,129,98636,5088,6615,1299,8995,2058,8889,1775,3233,1200,8424,1799,2549,656,10933,1671,19375,2690,15494,1814,5093,931,7760,1200,1263,613,13,22,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,59906,3329,92196,4511,241192,6744,44831,2845,177844,6624,69465,3274,142017,4246,109489,4729,374254,6934,119452,5606,64142,3494,50865,3197,1855,750,1251333,10978,36850,2535,72951,3846,200802,6670,39108,2836,152902,6157,57489,2900,122115,4200,86179,4452,295509,6670,89958,4681,50739,3024,45074,3023,1657,706,133035,5212,3978,950,12959,1811,28157,2723,2469,624,12165,1736,4432,823,9679,1367,9247,1425,30314,2557,11878,1679,4344,805,3358,767,55,64,16983,2166,321,319,543,384,899,456,0,157,1178,519,97,92,688,285,1008,425,8894,1615,2426,885,743,431,186,194,0,157,81756,3878,4649,877,2544,668,8146,1261,1517,538,7865,1318,5570,1352,3767,972,5141,909,23639,2192,13288,1775,4293,824,1195,390,142,174,64401,3558,14108,1552,3199,886,3188,790,1737,570,3734,701,1877,526,5768,1118,7914,1264,15898,1565,1902,538,4023,856,1052,433,1,3,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,49988,2927,84109,4424,184109,6531,37776,3528,150689,5410,64833,3719,111080,5710,125714,5745,332958,8391,110030,4921,59416,3730,62893,3217,15418,1839,1144913,11247,33232,2499,64657,3870,154826,5831,32330,3386,127641,4870,55482,3441,94166,5078,102555,5088,273877,7200,89596,4373,48158,3176,56345,2971,12048,1603,126485,5642,4925,1004,14014,2306,20946,2497,2561,875,11529,1770,4745,907,7021,1545,9486,1501,29887,2737,10271,1605,5515,1260,3783,775,1802,542,7063,1247,106,134,131,160,421,273,0,170,679,376,141,118,517,306,538,286,2666,793,1075,473,307,306,299,225,183,193,55146,3305,3520,797,3445,1005,4608,1114,966,505,7335,1638,3238,857,2692,716,4113,1135,13742,1649,6830,1264,2739,711,1333,468,585,334,55406,3290,8205,1059,1862,773,3308,722,1919,691,3505,965,1227,462,6684,1327,9022,1295,12786,1447,2258,780,2697,628,1133,503,800,584,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,50974,3534,111737,6324,266191,7082,50775,4138,218669,7070,108557,4486,128409,5926,146976,6070,449064,9628,154898,6602,85842,5349,81741,4472,12843,1369,1545003,15016,35623,2863,82402,4947,226095,7156,44296,3863,185519,6532,95345,4365,109141,5243,115985,5851,381619,9295,121229,5989,69175,4815,70804,3842,7770,1434,178557,6905,6888,1266,22355,3222,27797,2925,3499,1284,17369,1861,6322,1448,8215,1333,12748,1996,39693,2819,16996,2642,7123,1423,7655,1349,1897,762,19626,2202,381,422,308,206,1708,728,268,328,1980,725,753,457,1523,634,2459,739,4265,987,4099,1226,827,452,904,418,151,194,63729,4375,2833,971,3605,1766,5345,1130,816,491,8148,1537,4563,1354,2508,719,4272,1027,14489,1792,9625,1483,3281,835,1219,759,3025,803,59761,4269,5249,1597,3067,1107,5246,1427,1896,680,5653,1335,1574,776,7022,1303,11512,1797,8998,1433,2949,800,5436,1344,1159,518,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,97271,5862,160067,8182,162883,6330,54993,4817,220968,7458,104881,5510,135748,6779,178066,7137,457624,11481,196844,7607,94947,5112,105742,5984,14403,1476,1639250,15248,75609,4948,122505,6716,141219,5962,48682,4417,189062,7192,88930,5517,114966,5781,139004,6235,388206,11560,147404,7188,75856,4322,96103,5701,11704,1459,191473,9149,10293,2155,26160,3739,15780,2420,3744,1193,17703,2469,8782,1759,11214,1870,18446,2833,38844,2930,23903,2671,9273,1875,6239,1418,1092,453,26568,3161,413,269,1683,1198,1350,506,92,110,3955,1016,1029,437,807,401,2040,810,6914,1697,6643,1417,978,480,664,342,0,203,79773,4292,7822,1629,6707,1655,2278,772,912,519,7221,1490,4177,1035,3486,1021,7805,1704,15733,1760,15633,2255,4410,1150,2182,754,1407,459,47373,4325,3134,1160,3012,1029,2256,718,1563,717,3027,987,1963,767,5275,1026,10771,2030,7927,1399,3261,1131,4430,1106,554,490,200,237,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,16075,1887,44241,2873,58325,3347,15317,2062,84201,4568,21949,1813,48537,3348,52778,3289,171427,5646,55477,3537,29584,2820,29560,2512,1700,575,487205,7070,9623,1125,32067,2239,44827,2770,12405,1765,69003,4009,18461,1714,38730,3008,36088,2852,140915,5174,37844,3365,21205,2372,24798,2348,1239,515,66835,4209,2618,904,7939,1949,7396,1543,1039,487,8001,1385,1279,436,4049,1022,6536,1726,14900,1950,6701,1184,2733,907,3345,1026,299,294,4314,1047,249,186,74,92,241,183,0,165,522,377,112,127,338,211,558,383,1316,620,519,366,315,246,70,82,0,165,34873,2883,1721,937,1246,547,2517,850,781,454,4189,1092,1312,522,1437,456,1801,654,7985,1153,8625,1549,2283,661,814,399,162,77,35944,3056,1864,661,2915,1003,3344,1000,1092,704,2486,834,785,368,3983,1066,7795,1321,6311,1309,1788,562,3048,976,533,290,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,15309,2215,188751,7569,136629,5218,59794,5065,280333,9099,119991,5449,255348,7757,446030,9134,689626,12569,239743,7567,158840,6051,329153,9797,27043,2119,2180872,17429,9451,1521,140759,7018,108552,4805,48467,4361,214471,7848,97848,4982,193175,7303,311014,7786,533991,11680,159200,6268,108009,5356,239291,8588,16644,1911,266301,8077,1074,457,29161,3560,12859,1860,4832,1227,24182,2780,8704,1668,17554,2467,39154,3443,58956,3462,24442,3193,16537,2033,26987,3199,1859,1035,268560,7582,290,208,8366,1555,6076,1344,1998,888,22941,2377,8555,1694,20140,2194,47448,4411,48897,3370,30920,2719,19012,1939,52785,3224,1132,506,105913,6235,1234,578,3804,886,3181,1004,2016,717,12456,1619,2879,764,7736,1542,13343,1795,24780,2778,18196,2883,6925,1172,5997,1048,3366,721,124944,5322,3260,1165,6661,1318,5961,1238,2481,726,6283,1025,2005,772,16743,1418,35071,2706,23002,2315,6985,1288,8357,1364,4093,961,4042,732,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,10754,1783,169831,6491,313873,9517,79174,4792,355287,8103,119768,5119,329476,8040,450906,9805,929822,15322,288170,10116,145400,6647,129659,6365,4193,1120,2388532,22166,6884,1169,129262,6030,254890,8298,61310,4488,269013,7705,97193,4229,221843,6930,277599,7469,678663,14947,182224,8108,102819,5711,103228,5760,3604,1093,247588,9963,1204,604,20454,2504,25098,2783,6049,1268,28260,3209,7004,1430,15519,2264,31386,3368,62929,4382,31474,3184,11620,1715,6393,1277,198,195,328845,7720,62,103,7223,1669,14030,2183,4433,1334,24540,3391,5718,1304,54823,3639,66665,4607,86984,5359,38228,3943,12459,1948,13615,1763,65,78,213857,7936,1377,593,4738,1342,9684,1711,2822,839,25792,2921,7154,1528,16884,2329,28995,2584,72852,3591,28247,2947,10474,1958,4645,932,193,238,147491,6136,1227,708,8154,1640,10171,1479,4560,1139,7682,1395,2699,887,20407,2290,46261,2932,28394,2366,7997,1336,8028,1492,1778,580,133,171,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,54550,3751,199717,6689,766805,12250,98873,5125,489399,10089,174930,5939,309425,8719,408899,8668,1005907,14477,403788,11293,205276,6509,153625,5619,3770,822,3521696,21389,32612,2639,156451,6593,654789,11567,85867,4696,409935,8778,151240,5421,261917,8860,318717,8303,839800,12609,316261,9645,158939,6174,131972,5271,3196,762,375096,10048,6676,1335,28694,2474,75469,4494,6547,1263,41426,2844,11765,1642,18945,2106,32707,2960,80300,4916,39593,3578,21440,2589,11354,1489,180,164,65409,4764,962,556,2024,988,7931,1825,932,402,8397,1613,1119,580,3575,985,6421,1391,17495,1998,11826,2155,2750,1018,1905,664,72,128,148248,6955,5603,1402,4195,953,14886,1945,738,302,16800,1745,6289,1126,7147,1293,12188,1594,39103,3133,27672,2659,10070,1576,3265,682,292,203,164515,6370,8697,1663,8353,1533,13730,1764,4789,1119,12841,1505,4517,1084,17841,1874,38866,2911,29209,2446,8436,1215,12077,1618,5129,1094,30,49,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
