GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001MA,B25125_001EA,B25125_002MA,B25125_002EA,B25125_003MA,B25125_003EA,B25125_004EA,B25125_004MA,B25125_005MA,B25125_005EA,B25125_006MA,B25125_006EA,B25125_007EA,B25125_007MA,B25125_008MA,B25125_008EA,B25125_009MA,B25125_009EA,B25125_010EA,B25125_010MA,B25125_011MA,B25125_011EA,B25125_012MA,B25125_012EA,B25125_013EA,B25125_013MA,B25125_014MA,B25125_014EA,B25125_015EA,B25125_015MA,B25125_016EA,B25125_016MA,B25125_017MA,B25125_017EA,B25125_018MA,B25125_018EA,B25125_019MA,B25125_019EA,B25125_020EA,B25125_020MA,B25125_021MA,B25125_021EA,B25125_022MA,B25125_022EA,B25125_023MA,B25125_023EA,B25125_024EA,B25125_024MA,B25125_025MA,B25125_025EA,B25125_026EA,B25125_026MA,B25125_027EA,B25125_027MA,B25125_028MA,B25125_028EA,B25125_029MA,B25125_029EA,B25125_030EA,B25125_030MA,B25125_031MA,B25125_031EA,B25125_032EA,B25125_032MA,B25125_033MA,B25125_033EA,B25125_034EA,B25125_034MA,B25125_035EA,B25125_035MA,B25125_036MA,B25125_036EA,B25125_037EA,B25125_037MA,B25125_038MA,B25125_038EA,B25125_039MA,B25125_039EA,B25125_040EA,B25125_040MA,B25125_041MA,B25125_041EA,B25125_042EA,B25125_042MA,B25125_043EA,B25125_043MA,B25125_044MA,B25125_044EA,B25125_045EA,B25125_045MA,state
0400000US29,2362853,9949,1582412,10949,188294,5792,169178,5490,2700,793,2487,639,176,145,985,424,12768,1693,938907,8371,861949,8747,8874,1364,6689,1240,1796,569,1206,368,58393,3237,455211,5424,417064,5514,5517,1129,3534,776,1171,437,2168,811,25757,2149,780441,10077,303614,7059,122569,5015,64255,4261,70311,4799,17693,2170,15738,1802,13048,2060,364509,8426,174590,6153,74592,3875,61276,3764,13804,1559,15537,2116,24710,2238,112318,4383,35196,2220,26232,2327,15141,2161,9126,1400,22396,2449,4227,889,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,271719,4579,29073,2285,23641,1968,637,502,288,306,0,165,0,165,4507,976,161242,3700,138519,3715,1736,915,1383,948,147,182,41,72,19416,1754,81404,2377,71728,2363,1132,491,287,215,347,269,89,103,7821,1044,134569,4196,51012,3025,22059,2374,13768,1832,8541,1726,2336,725,1104,569,3204,784,61701,2973,29256,2390,13057,2089,7650,1333,3116,1052,2185,872,6437,1058,21856,1904,7512,1147,3555,954,2220,742,2699,791,3788,891,2082,700,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,482452,6278,67353,3323,63792,3273,174,152,87,83,158,115,52,88,3090,1039,284945,4298,274368,4456,984,433,430,291,364,233,203,159,8596,1109,130154,2423,123909,2323,945,408,317,202,189,190,935,346,3859,739,248127,5506,103138,3679,39383,2561,11189,1895,33202,2521,11525,1594,5368,989,2471,631,108239,4322,56193,3165,12926,1725,23132,2351,7038,1546,5181,993,3769,815,36750,2348,9775,1334,3758,673,6964,983,6385,1042,9139,1067,729,287,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,544455,7251,60158,3061,54555,3076,1111,584,1221,440,0,206,305,231,2966,968,321690,7539,289164,6828,4986,1094,6037,1249,604,294,1218,362,19681,1880,162607,3713,138381,3588,3385,919,3482,777,260,230,1522,458,15577,1507,458116,7272,141969,5301,52851,3605,20390,2490,48070,3599,6596,1275,10742,1739,3320,1063,257273,6914,120861,5688,34048,3124,63655,4279,10636,2118,19914,2050,8159,1626,58874,3330,16981,1864,7471,1355,15212,1874,5257,1057,10946,1303,3007,844,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,364255,5925,29817,2642,25016,2388,1378,707,306,246,614,333,34,60,2469,985,236838,4726,209983,3968,8315,1427,2128,668,1466,583,384,284,14562,2083,97600,2409,81152,2767,5177,1153,1286,566,1641,434,542,314,7802,1357,154991,5597,51854,3313,10482,1642,17299,2169,13808,2139,7607,1319,1773,612,885,446,78501,4805,22612,2412,24419,2852,17022,2095,8267,1542,3599,929,2582,876,24636,2321,3639,971,5322,1087,5156,963,4954,1076,4916,1098,649,487,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,2034223,13473,136463,4808,110460,5034,9828,1658,8341,1488,2760,831,3926,1109,1148,730,1321179,11451,1182820,10490,73151,4617,29090,2591,8857,1419,16907,1892,10354,1551,576581,7151,493214,6505,40149,2830,15049,1583,6167,1144,12275,1693,9727,1396,1141916,14360,326415,6701,62353,3719,114119,5351,85351,4580,27815,3141,36253,3129,524,301,629211,12352,146771,7040,214857,8896,146367,6330,55308,4134,62573,4715,3335,986,186290,5703,25972,2132,37105,2803,33730,2562,19068,2065,68517,3307,1898,839,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,511693,7543,50982,3413,38935,3162,484,282,430,325,46,78,0,195,11087,1890,299169,5992,241218,5789,2036,739,494,261,107,128,411,351,54903,3567,161542,3616,135985,3603,1221,579,908,395,122,121,250,177,23056,2198,241814,6643,89613,5065,39397,3030,12402,2038,17286,2570,4309,1265,4434,1096,11785,1725,121969,5617,57146,4062,19699,2386,15963,2259,5443,1164,6147,1302,17571,2570,30232,2444,11455,1675,4155,881,5070,1225,2009,672,4456,833,3087,821,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,3873299,19890,291552,8312,208012,6984,30685,2957,10040,1326,8133,1598,23403,2564,11279,1761,2462123,14590,1927398,12647,221363,7442,44212,3389,50737,3736,145505,6265,72908,3635,1119624,9472,851754,8742,113418,3990,21802,2169,20052,2224,77148,3927,35450,2380,3346057,18812,962342,12498,115045,5565,294923,7919,204638,7129,143488,6845,190463,7656,13785,2026,1791232,15929,243858,8497,505195,11279,305375,8471,276052,9668,437939,11256,22813,2641,592483,10407,51840,3411,106352,5013,90290,4831,98846,4797,239775,6976,5380,1134,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,2414717,16856,229089,7583,186337,7660,2169,895,4553,1176,1319,626,534,278,34177,3129,1478060,12447,1267682,12168,6252,1313,9432,1489,1847,813,1294,460,191553,6147,707568,6863,622881,6349,5489,1068,6576,1346,1789,597,1956,561,68877,3754,1342763,14344,493572,8951,175964,7444,60048,4607,138692,6300,36762,3362,17287,1879,64819,4363,683858,12148,320001,9283,75929,4930,139515,7058,26535,3121,17673,2024,104205,5732,165333,5896,66323,4068,23219,2279,24287,2810,13229,1687,22389,2176,15886,2155,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,193389,3714,31625,2247,26438,2094,633,453,126,146,80,109,0,149,4348,1033,113534,2715,102841,2897,958,388,434,253,81,103,0,149,9220,1127,48230,1646,42468,1673,1334,482,935,366,441,267,0,149,3052,563,104909,3874,51186,2507,12778,1854,7112,1608,13691,1678,11636,1595,4237,1043,1732,643,36116,2673,12173,1733,6761,1510,7646,1211,5325,1152,2610,878,1601,541,17607,1426,2800,620,2620,580,3920,848,3991,929,3735,790,541,324,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,3015795,17826,305517,9387,279596,9007,5657,1225,3761,1105,1054,399,898,385,14551,1902,1830857,13184,1722942,13023,22518,2486,10585,1494,2173,578,2458,748,70181,3394,879421,7756,809134,7108,19353,1922,9870,1387,3212,813,3769,886,34083,2339,1548950,14954,560703,10284,199578,7547,120528,5638,168415,7423,28527,2739,30775,2959,12880,2059,759018,12624,334548,7022,156673,6800,165980,5859,30151,2793,48370,3869,23296,2318,229229,6814,66552,3581,39758,3049,40283,3176,22089,2054,55197,3667,5350,1244,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,948540,8048,119670,4905,103471,4688,417,248,695,460,172,157,0,157,14915,1517,548654,5555,490741,6347,966,353,891,391,76,109,580,333,55400,2631,280216,3603,254783,3203,1794,479,462,234,226,147,418,267,22533,1633,498737,8276,205274,4706,94454,3436,27578,2441,52280,2862,11184,1727,7223,1090,12555,1404,231443,5697,132137,4643,26101,2596,38511,2629,8545,1151,9548,1116,16601,1364,62020,2977,26421,2095,10673,1265,7229,1135,4637,746,9884,1229,3176,562,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,926930,9344,72034,4443,63832,4242,619,344,1006,526,518,440,1115,527,4944,1005,565928,7936,500705,7177,4132,914,3524,966,1052,427,2925,973,53590,3598,288968,4465,238436,4828,3091,1037,2280,637,1219,471,2104,740,41838,2796,596869,8290,221954,5776,82170,3975,41256,3757,52398,3981,16893,2448,21258,2551,7979,1321,290474,6540,127908,5546,54870,3425,51696,4204,16235,2005,22610,2302,17155,2112,84441,4586,21830,2301,12144,1750,10861,1596,10873,1743,24063,2292,4670,1178,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,3405170,15735,307650,6238,283691,5743,4444,1016,2754,846,735,358,1978,526,14048,1530,2096934,13954,1978869,13135,21362,2352,8083,1371,2128,609,5668,1138,80824,3793,1000586,8495,915428,8896,15182,1744,7018,1086,4733,991,11480,1485,46745,2712,1533724,16437,516035,11684,196665,6991,136182,6141,107584,5436,29798,2906,33793,2273,12013,1801,724942,11578,331743,7930,177994,6577,116836,4975,32086,2685,41061,3090,25222,2372,292747,6748,80592,3378,51324,3066,39296,3118,29923,2709,85423,3498,6189,1016,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,245409,4846,19071,1938,16509,1827,1927,773,251,192,128,121,0,210,256,303,157568,3822,139160,3570,13132,1635,2429,737,657,381,110,141,2080,721,68770,2425,59882,2253,5841,1033,725,313,426,295,681,472,1215,453,160957,5516,52360,3369,9525,1835,28310,2654,9075,1463,2905,1028,2208,796,337,434,80217,4029,16421,2380,36729,2773,15317,2413,4534,1114,6095,1196,1121,597,28380,2203,3502,854,7679,1370,4191,902,3676,872,9176,1309,156,148,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,1223614,11969,118738,4851,91881,4654,533,300,2217,846,435,277,712,384,22960,2526,724827,8399,585396,8200,4093,1211,5544,1172,1245,532,809,380,127740,5748,380049,5748,326152,6339,3254,1004,4719,951,1255,551,927,360,43742,2723,571375,10442,215146,6172,68989,4607,30713,3053,60782,4038,13689,2364,5809,1163,35164,3283,286630,7615,124365,5701,38520,3492,51654,3814,10349,1536,5858,933,55884,4112,69599,3693,27395,2172,8551,1445,10357,1605,4991,1188,7504,1102,10801,1429,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,222809,3636,31582,1997,26969,1804,611,387,115,188,0,155,0,155,3887,872,132768,2975,121045,2910,427,289,405,330,68,114,0,155,10823,1278,58459,1863,51590,1896,514,316,829,392,75,108,239,224,5212,830,108597,3718,45520,2649,15323,1662,7843,1235,12278,1836,5003,1131,2231,748,2842,892,44293,3022,19579,2015,7438,1441,9551,1615,2409,738,1745,684,3571,976,18784,1653,4972,741,2071,653,4362,943,4398,1100,2366,674,615,280,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,1652976,14369,164902,5880,144222,5680,1772,802,1736,715,695,362,1214,562,15263,2063,1000763,10343,889775,10250,6512,1262,3537,1011,1178,339,1639,541,98122,4825,487311,6150,444573,5703,4916,1138,2654,938,643,394,1028,395,33497,2703,837273,12275,316413,8309,111759,5200,59187,3898,89983,5115,18727,3007,11591,1548,25166,2598,415635,8854,200253,7078,69039,4571,74838,4104,14003,2217,15840,1704,41662,3552,105225,4814,37987,3089,13862,1435,17594,2478,7741,1454,18376,1836,9665,1359,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,5634317,28687,633885,12922,558903,12524,4298,1300,4475,1216,2138,696,2669,624,61402,4364,3584027,22449,3266247,21704,14450,1964,16607,2289,4743,1133,10648,1324,271332,8441,1416405,12236,1278630,12498,8094,1257,6297,1326,1963,634,8362,1381,113059,4497,3476536,24237,1434183,17040,410362,10958,176119,8081,474448,11732,145510,6208,163769,7139,63975,5519,1690275,18332,692491,14546,201338,7457,422383,11383,119265,6233,159627,6050,95171,5460,352078,8320,109788,4762,53981,4470,61265,4779,29408,2807,82338,4237,15298,1945,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,622572,6557,101753,3775,91049,3673,2349,873,3806,939,579,320,273,205,3697,912,375115,5321,353014,5435,6724,1827,2839,815,874,380,578,265,11086,1682,145704,2826,134077,2886,2748,719,1524,489,752,353,588,298,6015,949,276903,6549,133450,5457,46759,2995,29931,2660,34905,2908,11416,1711,7583,1132,2856,862,118230,4958,58966,3507,23071,3024,19554,2407,7254,1413,4520,941,4865,1250,25223,2384,6937,1119,4067,861,3752,951,2925,824,7042,1366,500,275,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,179791,3471,14252,1292,11710,1234,557,353,273,202,247,180,0,151,1465,537,115211,2539,100957,2443,3933,896,920,423,152,156,258,211,8991,1160,50328,1672,43167,1481,2589,623,1087,474,59,91,62,103,3364,612,73443,3385,27763,1946,7531,1258,11489,1405,6442,1112,849,492,239,200,1213,438,32652,2106,10248,1589,11527,1646,5704,1090,1768,594,857,422,2548,701,13028,1543,3009,761,3280,883,2054,712,1908,597,2184,590,593,290,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,2005192,18287,192832,6537,165134,6066,2154,604,7337,1216,1386,509,4954,1068,11867,1994,1261740,13949,1155611,13437,6204,1113,19813,2034,4399,1145,15049,1920,60664,4099,550620,6549,501726,6616,4410,970,7355,1093,2289,591,9904,1193,24936,2409,1050671,14360,398599,8756,139697,5944,45358,3646,132113,5518,24821,2709,41408,3051,15202,2327,528943,11029,251674,8526,59908,4371,128110,6086,23319,2837,41117,3136,24815,2829,123129,4180,37550,2689,13971,1804,23022,2475,8880,1325,34645,2761,5061,1113,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,1638028,14592,158343,5858,134544,5623,3342,1029,4730,1363,2305,634,2343,773,11079,1847,1028306,11326,913208,10082,9501,1563,15078,2118,7657,1352,6829,1065,76033,4535,451379,5292,376344,5614,6334,1233,9404,1348,5320,1073,3786,864,50191,2963,1006529,13006,391803,8929,128179,5643,61433,4551,106192,5762,35944,2956,42584,3326,17471,2265,481878,9613,194022,7276,76428,4815,99673,5525,40387,3090,45989,3945,25379,2924,132848,4380,31833,2324,13083,1731,22708,2426,17855,2103,39990,2366,7379,1437,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,534266,6150,51753,3305,41291,2733,297,315,41,68,0,190,0,190,10124,1596,309574,4755,258456,5482,895,432,988,463,46,71,0,190,49189,3254,172939,3345,153899,3770,1058,418,242,205,254,201,451,335,17035,1797,204387,5459,70768,3454,28083,2801,14164,1652,14144,1992,2346,797,1696,628,10335,1533,105039,4232,54622,3190,13779,1687,12222,1586,3739,1113,3175,787,17502,2262,28580,2589,12058,1578,2884,798,3836,859,2281,694,4151,788,3370,942,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,1537926,9764,166743,4430,151191,3978,4975,1016,2764,807,1725,718,931,351,5157,932,961213,7103,896229,7205,20959,2126,8182,1288,3191,739,2370,571,30282,1910,409970,4869,369064,4934,12886,1486,6013,1151,2401,701,2351,542,17255,1557,751498,11325,289752,6956,74985,3333,83145,4409,79647,3991,32313,3051,15868,1652,3794,891,332475,7225,114763,4516,91258,4102,74556,4184,27313,2767,17217,2037,7368,1065,129271,4618,24669,2003,19717,2069,27306,2172,23610,2122,32698,2353,1271,305,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,154699,3888,19770,1791,17128,1676,127,148,108,169,0,193,0,193,2407,733,93842,3163,80303,3183,810,573,428,366,0,193,0,193,12301,1541,41087,2048,35431,1951,187,191,46,79,64,107,0,193,5359,1078,69304,3544,32651,2522,10922,1501,7642,1627,6530,1254,2381,802,352,309,4824,1299,28584,2708,14704,1711,4763,1309,3974,969,1363,620,238,321,3542,1046,8069,1439,2241,763,1123,506,1072,470,1053,420,1071,553,1509,628,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,865343,7669,57440,3758,47951,3194,1674,700,3832,1204,1446,863,2449,682,88,136,502665,7270,453327,7356,13710,1569,17290,2196,5233,1182,12209,1788,896,380,305238,4752,281617,4960,11359,1520,4184,971,1685,567,5513,1176,880,431,388347,9229,115756,5068,64182,4330,16606,1782,25807,3049,3359,943,5332,1192,470,449,205210,6117,128575,6033,30296,2236,31906,2365,4675,1137,9580,1722,178,188,67381,3463,39574,2877,8456,1149,8138,1347,1912,653,9301,1294,0,225,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
