GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,NAME,B25087_001EA,B25087_001MA,B25087_002MA,B25087_002EA,B25087_003EA,B25087_003MA,B25087_004EA,B25087_004MA,B25087_005MA,B25087_005EA,B25087_006EA,B25087_006MA,B25087_007MA,B25087_007EA,B25087_008EA,B25087_008MA,B25087_009MA,B25087_009EA,B25087_010MA,B25087_010EA,B25087_011EA,B25087_011MA,B25087_012MA,B25087_012EA,B25087_013EA,B25087_013MA,B25087_014MA,B25087_014EA,B25087_015MA,B25087_015EA,B25087_016EA,B25087_016MA,B25087_017MA,B25087_017EA,B25087_018MA,B25087_018EA,B25087_019EA,B25087_019MA,B25087_020MA,B25087_020EA,B25087_021MA,B25087_021EA,B25087_022EA,B25087_022MA,B25087_023EA,B25087_023MA,B25087_024EA,B25087_024MA,B25087_025EA,B25087_025MA,B25087_026EA,B25087_026MA,B25087_027MA,B25087_027EA,B25087_028EA,B25087_028MA,B25087_029EA,B25087_029MA,state
0400000US46,222809,3636,126067,3111,156,145,222,184,816,309,2336,566,4235,869,7745,1210,8633,1183,10039,1391,10965,1577,29781,2000,19069,2094,19654,1954,6271,971,3339,955,2806,598,96742,2643,1119,477,2387,564,3953,728,5608,868,8953,1148,10551,1342,11894,1194,20293,1638,14046,1549,7210,1042,10728,1299,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1652976,14369,1003052,13349,715,389,3393,772,7338,1031,23133,1939,41266,2766,60135,3779,77739,3806,88879,4798,86968,4563,202897,6983,140158,5062,148306,6242,64279,4015,27060,2243,30786,2704,649924,10111,8429,1291,22462,2620,45404,2816,70462,4135,90507,4300,94333,3179,73616,3720,107605,4666,60351,3192,29517,2676,47238,2910,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,3334646,25522,2881,696,4682,1051,14728,1999,32458,2843,71717,4852,110973,6000,149146,6020,187755,6700,216616,8101,607427,12847,539160,11594,691155,14111,328261,10157,168235,6661,209452,6973,2299671,22085,30233,2606,65332,3401,128175,4929,179912,6581,204235,6597,206697,6659,211002,7149,372654,10659,271569,7463,195341,6918,434521,9183,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,442912,6509,212,137,1222,414,2726,612,5636,924,7727,1086,11352,1533,16685,1908,19096,1916,28538,2345,86172,3815,82678,3990,103423,3941,42197,2873,16157,2066,19091,2026,179660,4493,1877,570,2911,695,5717,748,14478,1566,21700,1793,26474,1676,24653,2150,35498,2490,21014,1918,9899,1308,15439,1734,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,112832,2870,32,41,153,110,251,191,603,237,1553,465,2472,615,4120,785,4912,790,6684,1010,18341,1598,18622,1531,30019,2058,13183,1258,5259,1014,6628,873,66959,2568,164,91,460,192,839,360,1138,409,1939,438,3089,703,3206,569,9209,1157,10538,1165,10182,1222,26195,1773,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,1413887,17897,1438,471,3250,659,8239,1283,17130,1885,24217,2455,38982,3366,50704,3499,57621,3746,60162,3727,176780,6108,170936,6932,303484,9298,200671,5731,126267,4765,174006,5531,591305,9078,6326,1212,17956,2139,31271,2650,46677,2973,61136,3768,62218,3479,56835,3192,98511,3832,69297,3616,44134,2479,96944,3657,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,1136878,13225,803,356,2824,713,4506,811,8811,1299,14049,1807,21516,2157,25422,2072,36456,2901,43635,3067,138193,5304,166635,5925,295857,8201,180721,5970,93495,4395,103955,4215,501150,10573,7491,1335,10639,1245,19107,2241,22907,2232,28288,2053,35585,2239,41592,2744,86649,4515,78447,4365,59456,3099,110989,5015,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,257534,5965,259,215,1171,450,4218,1002,11464,1810,18363,1890,28360,2471,28133,2163,27388,2183,24403,2688,43182,3120,26148,2501,27442,2131,8831,1311,4565,979,3607,906,276732,6429,7406,1174,21390,2461,33070,2602,43613,2785,43976,2890,40610,2780,27428,2453,31741,2768,14758,1565,5345,1330,7395,1368,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,1000484,8902,447,260,1308,373,3518,636,9568,1111,20045,1818,32432,1919,43493,2625,59643,2773,66885,2884,189620,5546,179841,5240,222341,6295,96204,4125,40395,2253,34744,2658,537442,6519,2311,554,4985,806,9010,837,13208,1024,24402,1388,33942,1797,48907,2496,115553,3793,104264,3929,72552,3145,108308,3558,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,91945,3556,0,193,55,65,333,255,1017,478,2098,591,3788,1066,4066,885,6665,1198,5565,1023,17082,1801,16670,2198,20334,2554,8440,1535,2887,789,2945,730,62754,2858,539,319,1311,503,4941,1141,4690,978,6609,1199,9351,1243,7635,1386,12178,1241,7282,1348,3185,718,5033,1088,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,349616,6939,709,414,2941,874,8227,1538,18412,1924,32343,2480,40786,2823,40672,3044,39954,2901,30976,2400,50058,3368,30740,2757,28534,2780,13292,1821,4815,1095,7157,1329,515727,6139,121348,5051,127379,5855,94389,4203,63815,3361,40689,3117,22338,2045,15102,2018,13825,1704,7535,1226,4241,953,5066,944,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
