GEO_ID,C16004_001E,C16004_001M,C16004_002E,C16004_002M,C16004_003E,C16004_003M,C16004_004E,C16004_004M,C16004_005E,C16004_005M,C16004_006E,C16004_006M,C16004_007E,C16004_007M,C16004_008E,C16004_008M,C16004_009E,C16004_009M,C16004_010E,C16004_010M,C16004_011E,C16004_011M,C16004_012E,C16004_012M,C16004_013E,C16004_013M,C16004_014E,C16004_014M,C16004_015E,C16004_015M,C16004_016E,C16004_016M,C16004_017E,C16004_017M,C16004_018E,C16004_018M,C16004_019E,C16004_019M,C16004_020E,C16004_020M,C16004_021E,C16004_021M,C16004_022E,C16004_022M,C16004_023E,C16004_023M,C16004_024E,C16004_024M,C16004_025E,C16004_025M,C16004_026E,C16004_026M,C16004_027E,C16004_027M,C16004_028E,C16004_028M,C16004_029E,C16004_029M,C16004_030E,C16004_030M,C16004_031E,C16004_031M,C16004_032E,C16004_032M,C16004_033E,C16004_033M,C16004_034E,C16004_034M,C16004_035E,C16004_035M,C16004_036E,C16004_036M,C16004_037E,C16004_037M,C16004_038E,C16004_038M,C16004_039E,C16004_039M,C16004_040E,C16004_040M,C16004_041E,C16004_041M,C16004_042E,C16004_042M,C16004_043E,C16004_043M,NAME,C16004_001EA,C16004_001MA,C16004_002EA,C16004_002MA,C16004_003EA,C16004_003MA,C16004_004MA,C16004_004EA,C16004_005EA,C16004_005MA,C16004_006EA,C16004_006MA,C16004_007MA,C16004_007EA,C16004_008EA,C16004_008MA,C16004_009EA,C16004_009MA,C16004_010MA,C16004_010EA,C16004_011MA,C16004_011EA,C16004_012EA,C16004_012MA,C16004_013EA,C16004_013MA,C16004_014MA,C16004_014EA,C16004_015EA,C16004_015MA,C16004_016MA,C16004_016EA,C16004_017MA,C16004_017EA,C16004_018EA,C16004_018MA,C16004_019MA,C16004_019EA,C16004_020MA,C16004_020EA,C16004_021EA,C16004_021MA,C16004_022MA,C16004_022EA,C16004_023EA,C16004_023MA,C16004_024MA,C16004_024EA,C16004_025MA,C16004_025EA,C16004_026EA,C16004_026MA,C16004_027EA,C16004_027MA,C16004_028MA,C16004_028EA,C16004_029MA,C16004_029EA,C16004_030MA,C16004_030EA,C16004_031EA,C16004_031MA,C16004_032MA,C16004_032EA,C16004_033MA,C16004_033EA,C16004_034EA,C16004_034MA,C16004_035EA,C16004_035MA,C16004_036MA,C16004_036EA,C16004_037MA,C16004_037EA,C16004_038EA,C16004_038MA,C16004_039EA,C16004_039MA,C16004_040MA,C16004_040EA,C16004_041EA,C16004_041MA,C16004_042MA,C16004_042EA,C16004_043MA,C16004_043EA,state
0400000US13,9335151,3801,1833365,5105,1552255,8993,198374,7468,160600,7476,37774,3248,34090,4409,28689,3583,5401,2289,34468,3706,28693,3570,5775,1666,14178,3360,10848,2671,3330,1713,6311013,5179,5396274,14821,520137,9088,231632,9567,288505,10857,176982,9401,132282,7425,44700,5099,157150,6060,78800,5212,78350,4940,60470,6962,39797,5255,20673,4153,1190773,4113,1119787,5163,22896,2256,8538,1328,14358,1841,27332,3837,14127,1986,13205,2960,16670,1800,3152,987,13518,1664,4088,1106,1392,576,2696,1032,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313348,394,216520,743,173645,4966,3159,1082,2126,750,1033,706,2477,1468,1088,440,1389,1413,37116,4411,24429,3616,12687,2116,123,199,106,195,17,28,876720,818,654133,9889,20275,2486,12521,1818,7754,2006,11975,2132,10159,1899,1816,707,188625,8846,85636,6319,102989,6787,1712,909,1501,868,211,219,220108,727,155753,3364,1788,837,1174,678,614,473,3158,831,2592,780,566,334,58897,3064,16242,1788,42655,2886,512,317,162,143,350,327,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1500897,1466,315615,1851,275802,3998,32300,2941,25116,2853,7184,1455,3850,1456,2424,1086,1426,938,1677,694,1304,566,373,425,1986,1282,907,500,1079,1166,962178,1778,849268,5764,82778,4311,46852,3811,35926,3488,16258,2954,12126,2224,4132,1401,9285,1434,5117,1058,4168,1072,4589,1476,3048,1023,1541,870,223104,1353,211905,1253,5897,950,2523,754,3374,710,2564,653,2202,601,362,233,1822,695,401,366,1421,573,916,464,469,288,447,361,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12085046,3404,2225066,3896,1680054,12741,386644,7945,305858,7782,80786,5031,87207,6964,74895,6331,12312,2245,42411,3784,34035,3507,8376,1715,28750,5013,23947,4309,4803,2479,8119892,2725,6189424,16645,1110455,10710,577501,13034,532954,12376,467781,14316,295923,10336,171858,7544,261936,7830,151984,6975,109952,5280,90296,7373,59827,5473,30469,4618,1740088,1985,1476828,6266,91302,2131,24398,2595,66904,2839,115084,5684,52492,3436,62592,4038,47563,2757,17209,2126,30354,2388,9311,2111,4393,1078,4918,1621,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6146838,2969,1163478,3430,1051200,6474,74376,4201,57714,3761,16662,2828,27894,3548,19910,2977,7984,1708,7235,1670,3611,1076,3624,1375,2773,1289,1629,747,1144,931,4067527,3064,3716365,9479,192561,5181,100185,5677,92376,5167,90565,6755,68476,5064,22089,3586,52227,3946,24383,3238,27844,2734,15809,2888,9969,2039,5840,1618,915833,2767,877646,3243,15017,1586,8216,1279,6801,1235,17612,2130,11078,1594,6534,1415,4181,1042,1802,710,2379,756,1377,592,701,401,676,422,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2897339,2384,530389,2695,482014,4191,28717,2669,22220,2562,6497,1457,10539,2645,7873,2129,2666,1153,7111,1158,4638,875,2473,1020,2008,783,1727,715,281,219,1887325,2224,1738109,5847,75321,3377,35905,3228,39416,3295,32374,4031,21911,3016,10463,2169,32458,2103,14850,1867,17608,1864,9063,1756,4951,1175,4112,1504,479625,1501,467474,1661,3982,1174,1971,560,2011,1089,5777,951,4576,720,1201,613,2138,550,520,337,1618,530,254,160,52,60,202,149,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2694653,1648,521238,2342,451129,4669,55514,3412,45822,3925,9692,1969,5637,1471,4892,1393,745,414,6717,1401,5270,1340,1447,549,2241,1183,2189,1181,52,52,1767190,2795,1565137,5902,129824,4293,64292,4197,65532,3667,24316,3267,17809,2650,6507,1388,35358,2274,17370,1770,17988,2109,12555,2572,8575,2068,3980,1298,406225,1756,385950,2321,9343,1264,5116,1015,4227,808,5786,1221,4401,1001,1385,570,4223,754,1378,569,2845,540,923,449,638,352,285,285,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4123458,2572,742748,3219,698521,4666,24060,2827,19298,2611,4762,1177,11490,2051,8561,1736,2929,899,5055,1246,3678,1112,1377,625,3622,1639,2303,1231,1319,969,2744652,3116,2594578,6737,78239,4874,38313,3191,39926,3971,37112,3818,25625,2878,11487,2478,22775,2370,11582,1592,11193,1898,11948,2538,6505,1546,5443,1541,636058,2353,624404,2435,2905,767,1715,557,1190,550,4477,1045,2857,760,1620,696,3307,900,1299,589,2008,637,965,536,398,231,567,467,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4320472,1953,807676,2308,760486,5662,26749,3310,20544,3037,6205,1365,11678,2407,10176,2463,1502,637,6352,1051,4165,894,2187,738,2411,1426,2125,1384,286,340,2905838,2689,2665035,9035,113829,5415,55587,4277,58242,5049,79032,5762,66758,5478,12274,2191,36768,2864,16782,1939,19986,2482,11174,3383,8619,3118,2555,1012,606958,2345,537241,3207,10581,1333,6348,1201,4233,828,53155,2779,43087,2423,10068,1447,4922,971,1650,615,3272,917,1059,727,878,707,181,208,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1264125,996,196158,1380,186972,1997,1990,782,1640,727,350,323,4004,1241,3596,1247,408,275,1378,562,1201,574,177,182,1814,1094,1283,1013,531,635,831983,1668,783070,3701,7794,1362,6102,1150,1692,666,30149,2828,25322,2733,4827,984,6218,1244,3282,1108,2936,1050,4752,1576,2353,786,2399,1216,235984,1040,214910,2218,1015,427,731,293,284,273,18606,2071,13649,1908,4957,1076,1058,378,184,230,874,387,395,290,355,285,40,59,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5562102,1310,977745,1684,814251,6683,84699,3661,70058,3612,14641,2416,35291,4324,28536,3860,6755,1940,27383,3170,21158,2397,6225,1562,16121,3746,13182,3506,2939,917,3790489,2266,3099587,12531,290985,6570,145458,7130,145527,6569,166859,9815,121187,7609,45672,4443,147066,5948,86376,4798,60690,4394,85992,8258,65684,7101,20308,3044,793868,2118,704060,3731,20022,1575,8690,1583,11332,1416,36186,3094,21412,2100,14774,2053,27418,1912,10065,1342,17353,1892,6182,1303,3350,931,2832,955,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6328899,1440,1029030,1655,804177,6426,109669,3580,89377,4532,20292,3211,67220,4861,56061,4699,11159,2102,33934,2342,25373,2383,8561,1373,14030,2456,10893,2128,3137,1106,4309772,1886,3284998,14418,391738,5911,215897,6964,175841,6742,379157,11655,247613,10155,131544,6889,190235,6471,102606,5644,87629,3811,63644,5177,40997,3777,22647,3361,990097,1372,823257,4547,34783,1412,8818,1398,25965,1227,101838,4647,49232,3499,52606,4295,23670,1531,5453,1235,18217,1715,6549,1193,3395,910,3154,872,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9325319,1863,1673436,2462,1504698,7458,69782,3742,57583,4160,12199,1894,38975,3750,31175,3269,7800,1251,22268,2324,16363,1999,5905,1322,37713,3788,30118,3259,7595,2260,6165100,2912,5597356,12635,175801,6827,109692,5531,66109,4884,162789,6917,109828,5478,52961,4523,106578,4413,57972,3758,48606,3490,122576,7532,70427,5427,52149,4827,1486783,2150,1385288,4514,19615,1661,11245,1258,8370,1219,51560,3594,29155,2425,22405,2635,13542,1340,4613,970,8929,1298,16778,2178,5913,1077,10865,1813,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5074032,1826,936246,2490,811617,5719,56376,3307,43435,3206,12941,2167,14788,2376,12481,2179,2307,694,33590,2737,20877,2225,12713,1734,19875,3651,16664,3561,3211,1247,3383068,2426,3010795,8139,131111,4357,63382,3925,67729,3838,63441,5559,46763,4320,16678,2810,114689,4474,62423,3992,52266,3242,63032,4162,37896,3307,25136,2835,754718,1470,715415,2094,5698,952,3250,746,2448,639,17455,2145,11997,1706,5458,1059,9601,1050,2502,835,7099,980,6549,1198,3028,945,3521,928,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2793325,1896,539258,2262,518161,3132,13694,2136,11135,2251,2559,921,2063,772,1570,660,493,380,3224,1225,2368,1215,856,433,2116,1122,1686,986,430,456,1839702,2288,1764929,5595,43330,3424,22587,2284,20743,2774,12042,2786,9704,2334,2338,932,12890,1597,7651,1353,5239,1128,6511,1518,5306,1156,1205,941,414365,2212,407397,2188,2680,847,2155,746,525,424,2672,754,2176,679,496,247,1338,584,513,446,825,360,278,241,158,205,120,127,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5669938,2760,1024842,3553,957537,5104,36457,3040,29089,3108,7368,2011,18326,2532,14490,2124,3836,1216,8156,1497,6391,1339,1765,842,4366,1314,3536,1257,830,458,3736738,3190,3503993,9028,97016,4908,56732,4227,40284,3748,67384,5650,47979,4482,19405,3099,49685,3440,26858,2552,22827,2272,18660,3131,10719,1911,7941,1980,908358,2280,877640,2612,9096,1116,4679,872,4417,835,14011,2248,8321,1519,5690,1546,6149,1060,1993,727,4156,892,1462,574,887,490,575,337,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
