GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002EA,B01001H_002MA,B01001H_003MA,B01001H_003EA,B01001H_004MA,B01001H_004EA,B01001H_005EA,B01001H_005MA,B01001H_006MA,B01001H_006EA,B01001H_007EA,B01001H_007MA,B01001H_008EA,B01001H_008MA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013EA,B01001H_013MA,B01001H_014MA,B01001H_014EA,B01001H_015EA,B01001H_015MA,B01001H_016MA,B01001H_016EA,B01001H_017MA,B01001H_017EA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020MA,B01001H_020EA,B01001H_021EA,B01001H_021MA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024EA,B01001H_024MA,B01001H_025EA,B01001H_025MA,B01001H_026EA,B01001H_026MA,B01001H_027MA,B01001H_027EA,B01001H_028EA,B01001H_028MA,B01001H_029EA,B01001H_029MA,B01001H_030EA,B01001H_030MA,B01001H_031EA,B01001H_031MA,state
0400000US42,9994679,3891,4881529,2718,243587,391,266100,5277,276554,5272,178854,326,133369,531,317699,968,309429,431,292053,180,583205,1121,745823,322,730392,549,459321,199,248679,3338,96464,3372,5113150,2027,232113,469,252230,5539,263600,5650,168772,302,133472,1031,308632,1170,300013,390,286921,175,582459,474,761072,416,759967,536,518969,187,346643,4745,198287,4724,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,784547,2681,377481,1656,15327,779,18299,1532,20003,1518,13312,376,11644,547,27895,558,23698,529,22121,103,44930,238,60208,401,57785,221,35863,109,17732,1101,8664,1101,407066,1290,15326,121,17289,2019,19211,2046,12099,314,12542,609,27464,713,22958,448,22199,286,46607,424,64312,307,62057,286,40678,315,23735,1264,20589,1280,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3047248,1431,1490904,2177,79131,1113,87287,3685,84471,3686,53797,1221,43040,2339,102083,2382,91207,1053,88213,1193,187815,1347,212843,261,207246,157,161999,361,71572,2230,20200,2203,1556344,1813,75254,1130,83772,4045,81505,3978,48444,1132,39592,1647,97004,1746,92217,827,91056,939,190051,1008,219895,485,227669,376,176750,361,92209,2777,40926,2823,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,705020,1070,352283,1124,22396,341,22799,1416,21562,1439,12431,734,10338,1062,23975,1116,22949,445,23057,247,41526,493,47399,562,50689,402,30101,61,16635,836,6426,847,352737,970,21054,367,21917,1405,19652,1413,12669,749,9114,770,23067,799,21288,270,22222,293,38829,333,47795,352,49808,84,30773,35,22322,1277,12227,1276,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4862093,2086,2375931,2651,130624,1572,138697,5495,151752,5482,91205,1556,61302,2413,158567,2470,145476,1473,146061,1040,312543,1089,347029,493,325417,349,231688,455,106633,2404,28937,2259,2486162,2354,122777,1625,137819,4585,137610,4580,83369,1486,57670,2120,159504,2282,148592,1417,151213,844,313954,807,359624,238,351347,293,255174,257,144865,2905,62644,2907,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11623414,4077,5758556,4418,311360,2311,333085,7216,336420,7177,209678,2339,140437,3138,376711,3935,379353,2463,383777,2789,743495,2696,849503,2148,815179,1143,535463,1078,262108,3945,81987,3771,5864858,4904,293066,2404,304392,7178,328605,7242,191358,2284,134705,2709,354690,2925,372725,2400,373551,2146,733279,2480,852907,2020,847755,966,583337,1077,331518,5196,162970,5238,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2306939,2989,1154605,2140,95525,457,97603,3156,97325,3157,53621,488,32274,800,95620,824,81617,316,91464,444,148909,881,124726,697,116289,107,71146,276,35746,1374,12740,1304,1152334,1269,90652,478,94600,3540,90427,3552,50287,480,32154,684,94183,669,81949,320,88707,256,143926,368,125108,287,120264,62,77184,57,43647,1712,19246,1712,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588831,297,290594,460,14271,157,17163,920,15279,920,10930,391,9474,872,21748,874,16742,1,16512,178,33866,184,44144,92,45234,46,28073,55,11854,715,5304,715,298237,519,13015,183,15057,1177,15357,1191,10099,391,9104,588,20100,607,16391,4,16725,145,34630,141,46083,62,46933,41,29612,45,17677,855,7454,856,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5246262,2185,2591824,2826,140674,1733,147070,4373,150452,4497,91798,1517,72924,3098,178891,3158,175883,1848,168519,1658,332734,1710,391978,863,357402,303,237518,770,110467,2106,35514,2145,2654438,2662,129346,1417,137377,4348,144942,4359,89225,1424,67386,2769,167319,2718,170720,1472,165719,1459,330065,1655,399676,736,375853,392,261074,589,141575,3067,74161,3168,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4941666,2122,2460693,1873,127771,976,134995,4539,131490,4590,86282,866,55680,1367,165710,1407,168399,740,168478,642,317574,706,364974,173,363292,269,231475,311,107292,2435,37281,2429,2480973,1718,121185,1001,120051,3964,133185,4185,81110,819,54268,1344,150154,1533,159374,698,160869,537,307757,588,364645,394,378269,246,248121,108,128697,3284,73288,3285,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1717430,1686,845689,1839,46574,1052,47396,2742,50871,2708,31844,940,23841,1291,56091,1533,46786,867,50957,612,109046,825,118871,653,125956,211,85854,517,40046,1353,11556,1265,871741,1587,43845,975,44637,2506,49220,2509,27811,927,21363,1639,57090,1741,44669,910,51817,810,107596,1012,122211,707,131730,181,91087,92,52871,1869,25794,1857,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4735896,1917,2346537,1357,123266,353,133114,3418,141046,3403,87070,337,61575,427,156371,587,142331,501,148012,469,284801,466,365862,139,347747,120,207620,134,106228,2328,41494,2320,2389359,860,117094,531,125833,3464,134301,3495,83070,190,60113,1116,152094,1231,137064,458,143177,436,278174,415,366062,287,349021,130,222879,58,139847,3253,80630,3254,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,493652,2184,250551,1650,15532,386,16581,1405,15029,1432,8580,812,5347,1056,19770,1205,17187,709,17268,498,30920,438,33037,822,37344,88,21671,394,9222,633,3063,637,243101,1357,14439,386,14728,1290,15294,1335,8711,612,5729,1145,15884,1147,16392,330,16477,193,28698,402,32628,575,36085,18,21022,316,10240,1072,6774,1082,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22063,3136,11371,2169,1136,813,467,382,913,514,63,115,311,364,563,355,611,435,647,464,1511,721,1514,563,1433,613,1296,588,433,272,473,313,10692,1733,399,381,571,380,361,466,202,264,323,371,707,538,654,432,616,494,1427,607,1882,632,2010,788,935,429,497,287,108,117,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
