GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001MA,C16010_001EA,C16010_002MA,C16010_002EA,C16010_003MA,C16010_003EA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007EA,C16010_007MA,C16010_008EA,C16010_008MA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014EA,C16010_014MA,C16010_015EA,C16010_015MA,C16010_016MA,C16010_016EA,C16010_017EA,C16010_017MA,C16010_018MA,C16010_018EA,C16010_019MA,C16010_019EA,C16010_020MA,C16010_020EA,C16010_021EA,C16010_021MA,C16010_022MA,C16010_022EA,C16010_023MA,C16010_023EA,C16010_024EA,C16010_024MA,C16010_025MA,C16010_025EA,C16010_026EA,C16010_026MA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029MA,C16010_029EA,C16010_030EA,C16010_030MA,C16010_031MA,C16010_031EA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034MA,C16010_034EA,C16010_035EA,C16010_035MA,C16010_036EA,C16010_036MA,C16010_037MA,C16010_037EA,state
0400000US34,6086705,2295,699065,13482,322876,10937,106554,5330,167890,7958,48432,4343,376189,8440,200783,6520,106937,5196,68469,4631,1751336,19343,1045753,17423,720397,13851,212766,8086,112590,6562,705583,10425,549555,10240,78683,4457,77345,4475,1410435,17689,1020920,13639,748975,12159,159223,7018,112722,7080,389515,10156,303413,8794,39633,2880,46469,3439,2225869,19068,1729285,16029,1220507,12710,120095,6197,388683,9907,496584,9256,353467,6999,22942,2456,120175,6008,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1361846,3028,214446,7203,90151,5170,26056,2714,56705,4234,7390,1386,124295,5355,40890,3529,69457,4023,13948,1205,361553,8093,197638,7027,111897,5494,68658,4563,17083,1903,163915,5905,93537,4114,55956,3696,14422,1768,426479,8440,275279,7687,191154,7584,63352,4377,20773,1959,151200,6541,107891,5718,32676,2829,10633,1282,359368,7651,247333,6067,191630,6318,38309,3674,17394,2023,112035,5048,90750,4361,14152,1644,7133,1423,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13419310,4258,1933631,26234,853560,17476,303297,9146,365006,12040,185257,7772,1080071,15754,529293,10446,305381,8022,245397,8804,3594712,28727,2051921,23894,1431094,20635,354203,9790,266624,7542,1542791,18666,1177768,16650,169223,6875,195800,7899,3317089,26113,2331783,24568,1754125,20330,311310,9030,266348,8705,985306,14462,771327,12107,102607,6199,111372,5570,4573878,31998,3564297,29667,2669409,26179,262388,9970,632500,12722,1009581,14096,743149,12523,58949,4967,207483,7782,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6568110,7131,938603,16573,405857,10799,251234,7711,135743,7015,18880,2256,532746,13003,467807,11559,50626,4992,14313,1568,1743595,18797,989263,14163,892004,14202,72471,5031,24788,3238,754332,12511,717063,12485,21711,2752,15558,1914,2020923,18030,1385418,17411,1295199,15591,54029,3961,36190,4131,635505,9158,601083,8677,16929,2254,17493,2361,1864989,21622,1400812,18984,1265452,17303,44973,3748,90387,4612,464177,10366,425186,10255,10590,1668,28401,2398,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,467815,2339,39783,2384,14791,1561,12100,1447,908,387,1783,646,24992,1654,21859,1653,541,269,2592,616,128539,4499,80576,3687,77342,3551,649,275,2585,1077,47963,2796,44696,2661,565,352,2702,784,172555,5320,129748,4877,125661,4955,1216,610,2871,846,42807,2905,40623,2714,292,312,1892,486,126938,4724,102389,4125,97691,4092,1357,735,3341,847,24549,1867,22676,1732,259,260,1614,669,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7805254,4865,856589,13122,307545,7469,250399,6767,26939,3196,30207,2950,549044,11083,490619,10078,21440,2520,36985,3686,2668826,26310,1508495,22932,1439359,22115,30660,3316,38476,3571,1160331,14060,1115446,13795,13501,1636,31384,3041,2239273,23108,1561458,18071,1494665,17947,22164,2200,44629,3787,677815,13542,647734,12989,9132,1577,20949,2230,2040566,20560,1564047,18093,1438770,17260,21216,2557,104061,5324,476519,9243,433044,9503,6963,1478,36512,2912,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2506437,3340,332635,8316,150384,6136,94180,4693,49066,2963,7138,1167,182251,5785,156723,5049,18557,1797,6971,1180,809792,9407,457048,7061,416643,6416,30649,2380,9756,1493,352744,7731,334505,7410,10578,1794,7661,1094,767549,10173,505250,7563,475285,8073,16776,1890,13189,1550,262299,6128,248200,6226,6560,1001,7539,1096,596461,9382,439688,9153,407766,8915,10758,1603,21164,2033,156773,4359,147552,4129,2315,582,6906,1244,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2704043,3877,277306,8719,145606,5939,66234,4231,68341,4101,11031,1636,131700,5623,97485,4966,20157,2570,14058,2002,655870,11367,368835,11122,313953,10240,35726,3725,19156,2396,287035,7326,268073,6927,7301,1487,11661,1818,939747,12370,592844,10434,537519,9596,27123,3187,28202,2516,346903,7169,327152,6843,8113,1348,11638,1680,831120,12749,582892,10992,518264,10186,18102,2111,46526,3326,248228,7836,227465,7558,4889,1043,15874,2268,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8809510,4338,951728,15717,349894,9758,241764,8096,58470,4725,49660,3665,601834,12466,479315,11136,59701,4115,62818,4198,3209801,19749,1811731,17923,1672418,16623,71981,4852,67332,5163,1398070,14277,1310937,13659,37938,3388,49195,3086,2120807,20006,1500503,17638,1387446,16489,53634,4026,59423,3851,620304,10611,576065,10717,19082,2456,25157,2097,2527174,21162,1949671,19261,1737180,17075,46786,4122,165705,5161,577503,11694,512611,10618,9907,1584,54985,3467,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,719956,1594,101743,5461,43820,3293,20027,2364,15673,2206,8120,1904,57923,4095,33434,2767,10042,1563,14447,2390,191854,6143,115238,5695,89940,4749,14582,2341,10716,1895,76616,4509,64775,3705,4817,1252,7024,1483,193244,6437,140513,5598,116303,5466,13308,1893,10902,1760,52731,3395,46398,3150,2838,781,3495,809,233115,6583,180113,6090,156906,5847,7426,1487,15781,2023,53002,3573,45657,2876,1933,758,5412,1308,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3198816,4319,460092,13026,179695,8435,136934,7112,37529,3845,5232,1377,280397,8785,262603,8494,13255,1799,4539,1032,939047,14730,525347,10913,492719,10380,23123,3145,9505,2089,413700,10117,398923,9773,8633,1640,6144,1170,965135,12772,654148,10871,622094,11245,18963,2661,13091,2368,310987,7720,298047,7984,6601,1383,6339,1134,834542,12841,603309,12526,563007,12912,15676,2058,24626,3251,231233,6353,217255,6363,3892,1032,10086,1642,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,550959,1914,46395,3130,20678,2294,17134,2039,1973,783,1571,550,25717,1897,21275,1720,553,326,3889,778,172701,4777,108869,4019,103002,4140,2081,490,3786,1025,63832,2528,60886,2560,379,208,2567,668,185557,5173,135306,4847,129832,4756,2024,649,3450,831,50251,3162,46167,2936,577,270,3507,1115,146306,4663,114002,4534,107365,4138,1579,585,5058,1175,32304,2404,29958,2284,265,205,2081,961,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4370035,5497,630551,12512,231452,8337,175132,7188,45479,3989,10841,2308,399099,8483,374320,8503,16036,1995,8743,1784,1437758,16007,821596,14921,784765,14694,22631,2931,14200,2360,616162,11268,598505,10989,9363,1692,8294,1356,1219353,15106,830021,13935,791472,13524,19934,2857,18615,2493,389332,8475,375648,8298,5644,1256,8040,1612,1082373,16427,814954,13659,759096,14029,13787,2259,42071,3697,267419,7387,250342,7190,4229,1042,12848,2394,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16673656,9772,3017797,31758,1567919,21712,382540,11396,1132269,17309,53110,3939,1449878,20171,572211,12077,818631,15203,59036,4321,4207669,36277,2585736,29231,1618752,22786,877148,16156,89836,5704,1621933,22986,1200868,17850,359096,10734,61969,5893,4856039,33523,3416112,31621,2536586,26438,743325,16185,136201,6729,1439927,16634,1137232,15525,234540,8592,68155,5093,4592151,35595,3542395,30186,2681719,27502,449277,13226,411399,11091,1049756,15211,827057,14786,106033,5411,116666,5537,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1670449,2313,141282,6208,78425,4908,37386,3217,36498,3432,4541,1085,62857,5093,40068,3316,16775,2778,6014,1367,382199,9284,238906,8297,200178,7276,26668,3723,12060,1819,143293,5571,126062,5060,9020,1665,8211,1273,623473,8383,425550,8356,384317,7909,25943,2717,15290,1925,197923,5935,185107,5893,6580,1242,6236,1022,523495,8151,382039,7957,336285,7255,18237,2515,27517,2051,141456,5309,126138,5075,5596,1119,9722,1639,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,436174,1273,37271,2520,15272,1603,13795,1611,355,260,1122,536,21999,1927,19895,1837,58,53,2046,594,133439,3781,81885,3332,79723,3356,381,225,1781,624,51554,2391,49190,2357,16,27,2348,545,109647,3293,77390,2690,74634,2711,790,394,1966,592,32257,2058,30659,1945,37,58,1561,457,155817,4553,117904,4321,110991,4346,1320,538,5593,1030,37913,2123,35604,1979,152,145,2157,642,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5561224,7095,646424,14181,279206,8805,181275,7274,71753,5053,26178,2677,367218,10581,318578,9665,22278,3343,26362,2498,1380486,18096,838027,15231,721736,14528,67299,5356,48992,4645,542459,9076,499764,8193,17524,2681,25171,2766,1523979,16761,1075395,14320,930668,13091,67254,5114,77473,4636,448584,9683,406332,8961,15045,2068,27207,2394,2010335,20863,1561709,18143,1295477,17130,65125,4382,201107,6271,448626,9053,378699,8449,11845,1705,58082,3559,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4706104,3749,463597,11011,236543,8856,101211,5443,101964,5646,33368,3659,227054,8879,150106,6302,37618,3517,39330,3369,1095589,17595,634289,13891,514698,12421,59099,4819,60492,5592,461300,10335,409269,9511,15744,2189,36287,3629,1606450,17342,1062553,15726,926179,15744,48473,4480,87901,4483,543897,10415,490296,10015,14095,2047,39506,3221,1540468,15664,1131867,13599,937824,13998,37076,3449,156967,6191,408601,9290,345529,7464,9908,1628,53164,4263,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294025,2321,199570,6290,54267,3810,52255,3761,1600,671,412,239,145303,5553,142891,5548,1387,348,1025,526,520535,9001,266380,6453,264037,6389,1624,572,719,370,254155,7038,251431,7070,1545,679,1179,508,328965,8457,204378,7589,199677,7353,2521,840,2180,762,124587,4662,122215,4742,1170,441,1202,502,244955,7468,178398,6563,172563,6416,1187,420,4648,1007,66557,3858,62923,3721,1116,488,2518,613,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3879291,3548,352563,7755,148818,5490,99547,4074,36208,3153,13063,1664,203745,6242,169491,5510,17681,2288,16573,1846,1243158,13327,740629,11195,689365,10785,35277,3641,15987,1911,502529,8170,481275,7513,9154,1490,12100,1821,1208939,14859,886557,14018,839447,13277,27350,2467,19760,2239,322382,7892,307025,7615,6487,1146,8870,1158,1074631,12263,824231,10122,765846,10173,16164,1931,42221,2714,250400,6433,231916,5962,4611,1056,13873,1854,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,383914,2217,24837,2322,11600,1593,10082,1525,1113,514,405,330,13237,1594,11311,1605,1601,601,325,235,109099,4737,68663,3908,65250,3839,2599,829,814,408,40436,2800,37912,2812,1749,626,775,355,147975,5033,106396,4755,100726,4444,2855,959,2815,1221,41579,3126,39676,3139,958,500,945,417,102003,4683,77610,4260,73067,3951,1802,633,2741,859,24393,2395,23341,2387,354,243,698,318,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2417418,2932,654083,11007,126992,5982,9800,1815,116691,5385,501,498,527091,9090,38806,3348,487651,9202,634,545,653505,11143,287314,7677,16454,2183,270602,7295,258,348,366191,9192,28093,2735,337635,9395,463,398,524761,12102,309973,9277,16452,1816,293085,9452,436,406,214788,7147,14994,1780,199514,7101,280,222,585069,11843,404642,10194,22780,2935,380694,10687,1168,465,180427,6582,12488,1687,167170,6396,769,324,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
