GEO_ID,C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,NAME,C23008_001MA,C23008_001EA,C23008_002EA,C23008_002MA,C23008_003MA,C23008_003EA,C23008_004MA,C23008_004EA,C23008_005EA,C23008_005MA,C23008_006MA,C23008_006EA,C23008_007EA,C23008_007MA,C23008_008MA,C23008_008EA,C23008_009MA,C23008_009EA,C23008_010EA,C23008_010MA,C23008_011MA,C23008_011EA,C23008_012MA,C23008_012EA,C23008_013EA,C23008_013MA,C23008_014MA,C23008_014EA,C23008_015MA,C23008_015EA,C23008_016EA,C23008_016MA,C23008_017MA,C23008_017EA,C23008_018MA,C23008_018EA,C23008_019EA,C23008_019MA,state
0400000US38,155436,1782,55400,1965,40073,2040,27315,2227,11165,1494,1166,486,427,338,15327,2233,11493,2005,3834,1203,100036,2358,72581,3560,53794,3518,15682,2271,2094,782,1011,467,27455,3099,23518,2954,3937,1243,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2507239,8614,808575,7340,492151,8806,310457,8631,157751,7956,14795,2468,9148,1961,316424,10161,248616,8553,67808,5891,1698664,10574,1096824,14568,740335,15353,283113,10955,47155,4970,26221,4405,601840,14372,493638,13828,108202,8319,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886771,4140,302900,3819,190810,4810,100874,4631,79846,4214,6445,1083,3645,1138,112090,4128,81162,4243,30928,2760,583871,4355,379890,8063,235401,8634,116646,5978,18954,2205,8889,1779,203981,7637,160708,6419,43273,3741,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816446,4143,263814,4788,184599,5695,104695,6015,67824,4591,8532,2528,3548,1746,79215,5532,60626,4508,18589,2794,552632,5263,378706,9202,243449,9497,112402,7357,14851,2767,8004,1964,173926,8321,142185,8114,31741,3849,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2583707,7656,835560,6290,527998,7828,329152,7276,173068,6311,14823,2138,10955,2669,307562,8279,243419,8239,64143,5544,1748147,7661,1154941,13579,771212,16564,313639,10559,46382,4820,23708,3778,593206,12169,476597,9703,116609,8190,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,202845,2836,64268,2213,35948,2840,22417,2139,11064,1847,1709,771,758,637,28320,2820,21839,2825,6481,1449,138577,2857,83883,4120,60942,3853,18415,3091,3712,978,814,642,54694,4485,45313,3791,9381,2621,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1007780,6287,334061,5180,187071,8013,111059,6710,65236,5661,6206,1371,4570,2035,146990,7236,114969,6767,32021,3764,673719,5986,400531,10956,262943,9437,106229,6692,21343,3072,10016,2639,273188,9851,223215,8935,49973,5325,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,197110,1884,68418,1797,45189,2157,33334,2284,10472,1469,1074,671,309,244,23229,2050,18978,2121,4251,971,128692,1694,87769,3239,70707,3560,13172,2474,2816,746,1074,560,40923,3267,34186,3388,6737,1572,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1403402,6547,464089,6556,273057,7471,152294,6035,107483,5298,8840,1995,4440,1350,191032,8124,141840,6831,49192,5052,939313,7815,598353,12356,380927,12242,172072,8834,28611,4074,16743,3452,340960,12461,273999,11586,66961,7770,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6694656,14831,2250326,13664,1424636,20349,719346,18310,647297,16271,37059,4296,20934,3778,825690,18395,622719,16936,202971,10110,4444330,16081,2887074,27803,1695370,24326,1033714,24709,106592,6808,51398,5174,1557256,25173,1282570,24534,274686,12046,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,866837,4105,300376,3533,246626,4650,102300,5173,134693,5689,6755,1719,2878,965,53750,4046,43078,3521,10672,1752,566461,4417,452455,7329,236166,8007,193139,8557,18281,3450,4869,1342,114006,7635,94634,6727,19372,3274,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119176,1294,36227,1415,24711,1807,17017,1679,6694,1277,422,237,578,533,11516,1641,7918,1401,3598,1012,82949,1732,55248,2848,41808,2894,10330,1628,2334,783,776,379,27701,2721,21538,2379,6163,1552,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1776567,6692,594885,6128,397207,7729,231952,7342,152895,6687,8731,1704,3629,1321,197678,7364,155221,6760,42457,4310,1181682,7880,809899,12510,547519,11614,222384,9085,28684,4174,11312,2357,371783,11887,310176,11512,61607,4758,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1522782,4994,510456,5293,356554,7294,188243,8834,153315,6651,9490,1766,5506,1567,153902,7285,115573,6354,38329,4606,1012326,6046,704945,10974,437537,12051,227068,11263,27133,3590,13207,3261,307381,10541,248664,9560,58717,5749,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,353026,3073,113442,2311,68952,4068,37394,3321,26948,2777,2373,720,2237,922,44490,3492,28608,3114,15882,2807,239584,3288,152833,4971,92565,5149,46657,4047,7509,1714,6102,1317,86751,5718,63391,5129,23360,3609,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1252861,4342,402115,4062,271075,6071,188230,5748,72828,4836,7070,1309,2947,727,131040,5276,108844,5017,22196,2792,850746,4942,588372,8451,435759,9677,123829,6781,21091,2459,7693,1795,262374,8457,222729,8896,39645,4235,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133551,2120,45610,1648,33673,2336,20824,2284,12273,2133,141,165,435,291,11937,1903,10000,1776,1937,829,87941,2546,61550,3671,42942,3737,15845,2715,2055,1258,708,620,26391,3413,23028,3232,3363,1294,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,775685,3972,234072,3280,91325,4689,51993,4428,31359,3705,3224,1137,4749,1263,142747,4793,81985,5025,60762,4573,541613,4607,247150,8619,132599,7493,70424,5351,18559,3803,25568,3399,294463,8866,184011,7762,110452,7683,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
