GEO_ID,B08406_001E,B08406_001M,B08406_002E,B08406_002M,B08406_003E,B08406_003M,B08406_004E,B08406_004M,B08406_005E,B08406_005M,B08406_006E,B08406_006M,B08406_007E,B08406_007M,B08406_008E,B08406_008M,B08406_009E,B08406_009M,B08406_010E,B08406_010M,B08406_011E,B08406_011M,B08406_012E,B08406_012M,B08406_013E,B08406_013M,B08406_014E,B08406_014M,B08406_015E,B08406_015M,B08406_016E,B08406_016M,B08406_017E,B08406_017M,B08406_018E,B08406_018M,B08406_019E,B08406_019M,B08406_020E,B08406_020M,B08406_021E,B08406_021M,B08406_022E,B08406_022M,B08406_023E,B08406_023M,B08406_024E,B08406_024M,B08406_025E,B08406_025M,B08406_026E,B08406_026M,B08406_027E,B08406_027M,B08406_028E,B08406_028M,B08406_029E,B08406_029M,B08406_030E,B08406_030M,B08406_031E,B08406_031M,B08406_032E,B08406_032M,B08406_033E,B08406_033M,B08406_034E,B08406_034M,B08406_035E,B08406_035M,B08406_036E,B08406_036M,B08406_037E,B08406_037M,B08406_038E,B08406_038M,B08406_039E,B08406_039M,B08406_040E,B08406_040M,B08406_041E,B08406_041M,B08406_042E,B08406_042M,B08406_043E,B08406_043M,B08406_044E,B08406_044M,B08406_045E,B08406_045M,B08406_046E,B08406_046M,B08406_047E,B08406_047M,B08406_048E,B08406_048M,B08406_049E,B08406_049M,B08406_050E,B08406_050M,B08406_051E,B08406_051M,NAME,B08406_001EA,B08406_001MA,B08406_002MA,B08406_002EA,B08406_003EA,B08406_003MA,B08406_004MA,B08406_004EA,B08406_005MA,B08406_005EA,B08406_006EA,B08406_006MA,B08406_007EA,B08406_007MA,B08406_008MA,B08406_008EA,B08406_009MA,B08406_009EA,B08406_010EA,B08406_010MA,B08406_011EA,B08406_011MA,B08406_012MA,B08406_012EA,B08406_013EA,B08406_013MA,B08406_014MA,B08406_014EA,B08406_015MA,B08406_015EA,B08406_016MA,B08406_016EA,B08406_017EA,B08406_017MA,B08406_018MA,B08406_018EA,B08406_019MA,B08406_019EA,B08406_020MA,B08406_020EA,B08406_021MA,B08406_021EA,B08406_022MA,B08406_022EA,B08406_023MA,B08406_023EA,B08406_024EA,B08406_024MA,B08406_025MA,B08406_025EA,B08406_026MA,B08406_026EA,B08406_027EA,B08406_027MA,B08406_028EA,B08406_028MA,B08406_029MA,B08406_029EA,B08406_030EA,B08406_030MA,B08406_031MA,B08406_031EA,B08406_032MA,B08406_032EA,B08406_033EA,B08406_033MA,B08406_034EA,B08406_034MA,B08406_035EA,B08406_035MA,B08406_036MA,B08406_036EA,B08406_037EA,B08406_037MA,B08406_038MA,B08406_038EA,B08406_039EA,B08406_039MA,B08406_040EA,B08406_040MA,B08406_041MA,B08406_041EA,B08406_042MA,B08406_042EA,B08406_043EA,B08406_043MA,B08406_044MA,B08406_044EA,B08406_045EA,B08406_045MA,B08406_046MA,B08406_046EA,B08406_047MA,B08406_047EA,B08406_048MA,B08406_048EA,B08406_049MA,B08406_049EA,B08406_050MA,B08406_050EA,B08406_051EA,B08406_051MA,state
0400000US23,612969,7120,539245,6796,474333,7462,64912,4152,54844,3956,6105,1222,3963,1181,3782,945,2914,677,0,165,294,370,0,165,574,389,2608,812,24463,2499,6927,1147,35944,3056,307422,5648,269907,5650,233849,5505,36058,3090,30078,2804,3368,1047,2612,877,1748,673,1215,544,0,165,94,111,0,165,439,349,1636,643,12800,1841,4208,818,17123,1972,305547,4976,269338,4698,240484,5077,28854,2204,24766,2186,2737,770,1351,541,2034,564,1699,483,0,165,200,292,0,165,135,115,972,514,11663,1800,2719,824,18821,1771,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2674212,19448,2292455,20125,2045419,18957,247036,8425,186017,6592,36148,3806,24871,2990,153181,7093,106716,5284,1797,905,36946,3580,7346,1240,376,230,8400,1695,69307,4876,25925,2923,124944,5322,1369753,13646,1184453,14004,1058269,13596,126184,5546,91712,4610,20208,2580,14264,1993,71953,4588,48517,3551,1136,788,17715,2454,4440,1039,145,155,6265,1509,35307,3252,13452,2042,58323,3231,1304459,12891,1108002,12342,987150,11293,120852,6270,94305,5002,15940,2280,10607,1963,81228,4796,58199,3834,661,387,19231,2115,2906,777,231,205,2135,599,34000,3642,12473,1868,66621,3809,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,2705256,21628,2451965,23319,253291,10179,199525,8727,31213,3030,22553,2948,332387,7900,111642,5663,9101,2038,149569,6396,58985,3891,3090,827,26261,2084,157824,6637,30115,3297,147491,6136,1744713,14781,1391085,13279,1264686,14613,126399,6248,98691,5387,15875,2142,11833,2052,165640,5605,50633,3599,4837,1550,76552,4607,31659,2957,1959,647,19439,1919,77451,4573,18026,2382,73072,4732,1654621,13887,1314171,14412,1187279,14807,126892,6337,100834,5605,15338,1928,10720,1720,166747,5766,61009,4170,4264,1121,73017,4211,27326,2202,1131,495,6822,1011,80373,4565,12089,1856,74419,3844,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,3864401,22599,3493387,21069,371014,9661,291361,8851,47618,3454,32035,3094,63869,4769,63043,4788,0,168,363,252,38,63,425,257,19813,2312,91809,4774,36207,3175,164515,6370,2192020,14038,1990066,15184,1793152,14698,196914,6344,155765,5401,23889,2532,17260,2017,32335,3358,31826,3357,0,168,296,237,0,168,213,165,13572,1790,50735,3868,23953,2549,81359,4600,2048594,13559,1874335,13930,1700235,13285,174100,6470,135596,5943,23729,2251,14775,1895,31534,2992,31217,2972,0,168,67,82,38,63,212,192,6241,1161,41074,2792,12254,1984,83156,4002,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2790174,13036,2428202,13320,2189446,12683,238756,7828,189166,6714,30924,3188,18666,1959,99302,4167,93289,4030,886,487,2002,695,2729,770,396,252,21997,2643,80977,4748,24269,2606,135427,4577,1445479,9817,1256560,10208,1136098,9719,120462,4892,95261,4009,15042,2304,10159,1438,46930,3043,43759,3001,559,418,1196,605,1208,482,208,174,14963,2077,42342,3373,17576,2044,67108,3047,1344695,7252,1171642,8099,1053348,8421,118294,4551,93905,4077,15882,1587,8507,1164,52372,3054,49530,2926,327,248,806,423,1521,629,188,195,7034,1241,38635,2548,6693,1116,68319,3317,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,1071162,13008,951366,13242,119796,6844,87064,5848,20197,2473,12535,2291,5056,1334,4980,1351,0,208,0,208,0,208,76,127,1626,632,18185,2215,16610,2576,22785,2576,576658,9554,539650,9946,476529,10370,63121,5045,45433,4072,10295,1795,7393,2005,2208,730,2208,730,0,208,0,208,0,208,0,208,1412,565,12079,1589,10180,1631,11129,1718,558766,8631,531512,8523,474837,8866,56675,4017,41631,3862,9902,1590,5142,1155,2848,1032,2772,1032,0,208,0,208,0,208,76,127,214,227,6106,1447,6430,1880,11656,1640,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,2555567,18835,2299416,17448,256151,8751,208573,7759,28641,3039,18937,1896,49276,3670,43113,3517,736,439,3899,873,1237,562,291,266,8810,1763,56269,4066,29402,3038,114179,4710,1452548,11789,1310008,12554,1173206,12805,136802,5988,110951,5132,14322,1816,11529,1576,23731,2594,21138,2543,336,305,1353,471,791,476,113,138,6599,1339,31701,2985,20247,2410,60262,3346,1360955,11913,1245559,13060,1126210,12977,119349,6463,97622,5602,14319,2199,7408,1179,25545,2629,21975,2391,400,292,2546,730,446,340,178,222,2211,777,24568,2824,9155,1589,53917,3487,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,472100,6676,403136,7303,354929,7078,48207,3400,36660,3202,6004,1247,5543,1264,3111,886,3090,883,0,165,0,165,11,23,10,16,7097,1364,25084,2507,5194,1015,28478,2805,246729,4834,205555,5312,181271,5116,24284,2486,17834,1991,3094,909,3356,852,2008,667,2008,667,0,165,0,165,0,165,0,165,4925,1120,14524,1718,3632,820,16085,2128,225371,4122,197581,4349,173658,4445,23923,1862,18826,1962,2910,732,2187,742,1103,512,1082,507,0,165,0,165,11,23,10,16,2172,727,10560,1650,1562,586,12393,1360,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,972334,6986,882941,8251,792843,7895,90098,5141,68363,4301,13000,2016,8735,1415,7284,1343,7259,1343,0,157,25,42,0,157,0,157,4480,847,26217,2084,9623,1211,41789,2560,515896,5280,466237,5710,418672,5583,47565,3465,35795,2761,6597,1442,5173,1050,4127,983,4127,983,0,157,0,157,0,157,0,157,3422,774,14508,1665,6319,1066,21283,1829,456438,5360,416704,5822,374171,5327,42533,3024,32568,2656,6403,998,3562,741,3157,905,3132,901,0,157,25,42,0,157,0,157,1058,431,11709,1299,3304,781,20506,1795,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1250232,13247,1112644,13299,981286,13420,131358,5947,103033,5230,19202,2853,9123,1951,42186,3920,41887,3922,70,116,89,145,0,206,140,225,5360,1137,27145,3183,18519,2473,44378,3747,672117,8876,594522,8591,528254,8854,66268,4204,49918,3673,9729,1617,6621,1561,24507,2821,24246,2798,70,116,51,85,0,206,140,225,4410,1167,14681,2147,12750,2356,21247,2479,578115,9225,518122,9224,453032,9547,65090,3950,53115,3422,9473,2003,2502,802,17679,2714,17641,2731,0,206,38,62,0,206,0,206,950,538,12464,2250,5769,1247,23131,2423,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,638308,10110,569449,10026,517055,10432,52394,3893,40423,2970,7706,1709,4265,1331,4295,1265,4133,1238,79,122,0,185,0,185,83,128,1774,627,20588,2564,5482,1310,36720,3085,326149,7076,287084,6890,258410,6883,28674,2517,22130,1951,4306,953,2238,848,2026,776,1947,761,79,122,0,185,0,185,0,185,1390,557,11367,1880,3237,1005,21045,1971,312159,5678,282365,5724,258645,5843,23720,2435,18293,2017,3400,1074,2027,741,2269,760,2186,751,0,185,0,185,0,185,83,128,384,234,9221,1514,2245,732,15675,1890,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3884264,26647,3293193,25511,2970924,24017,322269,9134,236943,8393,43164,3531,42162,4142,220659,7687,146725,7020,2640,866,34760,2813,35736,2527,798,458,16305,2992,120747,6196,66997,4957,166363,6258,2036164,16229,1719884,16151,1544201,15337,175683,5841,123277,5343,26273,2743,26133,3433,117859,6361,72907,5501,1202,608,19973,2238,23204,2236,573,435,12672,2694,61057,4367,40231,3780,84461,4399,1848100,16178,1573309,15052,1426723,13983,146586,6269,113666,5631,16891,1931,16029,1935,102800,5253,73818,4634,1438,664,14787,1693,12532,1373,225,171,3633,997,59690,4419,26766,2393,81902,4796,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,863562,10736,774104,10950,681554,10800,92550,6095,67937,4743,13664,2758,10949,2155,9193,1388,7891,1381,0,195,16,26,1286,543,0,195,8258,1587,19135,2259,15057,2039,37815,3287,462314,7305,413324,7937,360831,7869,52493,4796,37371,3917,8061,2170,7061,1699,4860,1138,4037,1104,0,195,16,26,807,419,0,195,6064,1415,10766,1768,9983,1826,17317,2018,401248,6611,360780,6838,320723,7252,40057,3180,30566,2730,5603,1135,3888,1220,4333,910,3854,895,0,195,0,195,479,285,0,195,2194,660,8369,1464,5074,1256,20498,2245,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9369775,31153,5463358,28247,4827098,26864,636260,15423,495571,14088,86502,5415,54187,4102,2789804,27298,680467,14760,10616,2132,1723733,21396,353094,9691,21894,2512,62109,5388,572590,14962,121581,6942,360333,11526,4884145,22153,2895054,20366,2560217,19986,334837,10026,253680,8907,49917,3977,31240,2989,1390810,18385,293208,9539,5400,1607,867249,15056,211735,7444,13218,2023,48123,4841,296351,10909,70399,5142,183408,7325,4485630,20370,2568304,16974,2266881,15849,301423,9118,241891,8211,36585,2959,22947,2637,1398994,17882,387259,11544,5216,1365,856484,13736,141359,5611,8676,1225,13986,1838,276239,9791,51182,4360,176925,7300,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4346403,23045,3965516,22354,3534016,22599,431500,10593,330190,9479,58919,4410,42391,4721,49935,4059,47365,3998,348,241,751,466,720,338,751,356,9346,1762,80416,6455,44322,4579,196868,7649,2260707,14979,2055320,16570,1813291,16272,242029,8789,175930,7412,36459,3347,29640,4280,22898,2591,21204,2565,181,178,570,355,525,320,418,294,6264,1418,46763,4192,28049,3640,101413,5128,2085696,14170,1910196,14519,1720725,14746,189471,5738,154260,5586,22460,2453,12751,1944,27037,2842,26161,2797,167,153,181,181,195,219,333,257,3082,1054,33653,3727,16273,2399,95455,4784,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,426190,5770,378704,5883,333761,5185,44943,3631,31123,2707,7624,1597,6196,1241,2317,635,2175,646,16,27,0,149,114,128,12,20,1910,617,18047,1931,8295,1651,16917,1414,242131,4177,213735,3946,185408,3647,28327,2761,19094,1987,5320,1421,3913,1104,1310,485,1184,486,0,149,0,149,114,128,12,20,1273,467,11280,1562,6333,1393,8200,1054,184059,3983,164969,4052,148353,4018,16616,1921,12029,1475,2304,624,2283,648,1007,452,991,449,16,27,0,149,0,149,0,149,637,459,6767,949,1962,775,8717,1174,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5260763,23967,4809284,22318,4402917,24051,406367,13300,323848,11059,48078,4244,34441,3081,89526,5060,84967,4885,1297,610,2542,759,468,229,252,200,17271,2135,117731,5968,44270,3772,182681,7490,2719170,15555,2482927,14533,2267068,15573,215859,8452,168984,6700,26357,3238,20518,2448,42581,3714,39906,3633,801,487,1385,526,341,196,148,173,11151,1877,64364,4599,26502,2657,91645,4566,2541593,15886,2326357,15091,2135849,15523,190508,7201,154864,6730,21721,2189,13923,1647,46945,3449,45061,3403,496,316,1157,460,127,116,104,101,6120,1201,53367,3888,17768,2468,91036,4528,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1696629,10537,1577882,10857,1411954,11199,165928,6278,129130,5204,21672,2452,15126,2165,9247,1385,8909,1388,0,157,77,83,86,131,175,191,4646,1019,28910,2750,18720,2116,57224,3337,925765,8762,856401,8838,763209,8546,93192,4156,71456,3282,11770,1857,9966,1997,5168,1011,4876,984,0,157,31,39,86,131,175,191,3648,935,16916,2037,13054,1841,30578,2316,770864,7312,721481,7132,648745,7166,72736,3697,57674,3332,9902,1036,5160,896,4079,942,4033,935,0,157,46,55,0,157,0,157,998,419,11994,1526,5666,973,26646,2096,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1790663,15630,1472569,17812,1288901,15850,183668,9488,145348,8205,23088,3002,15232,2586,76642,4710,59843,4011,6916,1582,6708,1512,3147,1188,28,45,42324,3972,70401,4758,18393,2158,110334,5784,947796,9802,770235,10319,668093,10276,102142,6091,80473,5137,12288,2315,9381,2058,39313,3282,30803,2629,3654,1168,2905,853,1951,728,0,200,29546,3099,39434,3220,13054,1853,56214,3984,842867,11239,702334,11775,620808,10480,81526,5498,64875,4782,10800,1607,5851,1322,37329,3068,29040,2884,3262,1023,3803,1199,1196,829,28,45,12778,1794,30967,3193,5339,1088,54120,3536,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5807772,22684,4929527,24598,4447205,24600,482322,12948,380316,10435,56710,4097,45296,4192,334650,10880,215599,9147,5628,989,52380,4355,60772,3798,271,231,30654,3026,229153,8068,56023,3750,227765,7559,3008733,15066,2566950,16274,2316680,16842,250270,7908,194037,6784,29714,2523,26519,2700,154880,8016,96431,6430,2888,607,23317,2930,32109,2941,135,191,22385,2634,114521,5208,35329,2992,114668,5154,2799039,16548,2362577,15341,2130525,15087,232052,8299,186279,7113,26996,2515,18777,2488,179770,6476,119168,5638,2740,832,29063,2791,28663,2281,136,132,8269,1478,114632,5186,20694,2279,113097,4571,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479867,9766,425966,8526,388963,9015,37003,3472,28628,3123,4329,1084,4046,1056,10068,1844,9257,1793,0,210,75,132,685,375,51,86,2706,1056,20314,2641,5062,1472,15751,1972,243523,6112,215122,6215,195439,6280,19683,2217,15227,1781,1806,905,2650,894,5447,1245,4875,1210,0,210,75,132,446,323,51,86,2036,1002,9681,1976,2459,1051,8778,1368,236344,6475,210844,5913,193524,6123,17320,2174,13401,2094,2523,680,1396,522,4621,1038,4382,1027,0,210,0,210,239,201,0,210,670,362,10633,1774,2603,938,6973,1312,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2030002,15955,1865399,16519,1678654,15315,186745,7374,139237,5970,27788,3325,19720,3163,13561,2219,12891,2183,316,306,151,220,118,178,85,104,6696,1204,50846,4113,25165,2514,68335,4721,1051253,10475,957023,10799,852892,10100,104131,5387,74759,4328,16881,2619,12491,2497,6710,1633,6163,1598,193,234,151,220,118,178,85,104,4964,1037,31207,3532,16081,2038,35268,3257,978749,11309,908376,11779,825762,10805,82614,4527,64478,4008,10907,1712,7229,1371,6851,1764,6728,1740,123,203,0,204,0,204,0,204,1732,697,19639,2344,9084,1578,33067,3234,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430002,5164,382706,5363,343774,5430,38932,3085,27728,2710,6348,1129,4856,1216,1259,536,1078,476,0,155,0,155,0,155,181,272,1552,616,18079,2126,4021,1018,22385,2147,224836,3850,195824,3831,174933,4206,20891,2158,15092,1814,3138,808,2661,796,746,416,565,324,0,155,0,155,0,155,181,272,1044,505,10123,1685,2720,789,14379,1640,205166,3321,186882,3449,168841,3395,18041,1621,12636,1395,3210,752,2195,696,513,333,513,333,0,155,0,155,0,155,0,155,508,276,7956,1307,1301,666,8006,1102,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2880910,20784,2686211,21024,2422208,19971,264003,9648,204917,8453,37107,3644,21979,2890,21317,2676,20353,2681,140,190,145,135,459,284,220,205,5024,1169,37602,3583,30103,3628,100653,5560,1506156,12681,1400086,13602,1254484,13540,145602,6925,110882,5996,21172,2949,13548,2534,10780,1989,10226,1966,37,59,0,203,336,246,181,176,3963,1035,22128,3132,19608,2710,49591,3493,1374754,14322,1286125,14144,1167724,14142,118401,5532,94035,4942,15935,1907,8431,1573,10537,1717,10127,1701,103,182,145,135,123,130,39,67,1061,476,15474,1733,10495,1968,51062,3762,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
