GEO_ID,B19129_001E,B19129_001M,B19129_002E,B19129_002M,B19129_003E,B19129_003M,B19129_004E,B19129_004M,B19129_005E,B19129_005M,B19129_006E,B19129_006M,B19129_007E,B19129_007M,NAME,B19129_001MA,B19129_001EA,B19129_002EA,B19129_002MA,B19129_003EA,B19129_003MA,B19129_004MA,B19129_004EA,B19129_005MA,B19129_005EA,B19129_006MA,B19129_006EA,B19129_007MA,B19129_007EA,state
0400000US28,45986044800,1030702203,4253904800,222872593,13548053300,629059292,18617353400,761418915,4030704300,328475764,4490506300,403098305,1045522700,207246151,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,114828585000,1469868769,9781318800,352760160,29284513300,1000699934,50377818400,1190726382,8952226000,510859788,13854040700,627598104,2578667800,301687073,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19555427600,562006530,1831815300,185076436,4932996500,378457350,9111219500,499043015,1039610400,160742450,2117557300,180119269,522228600,131280669,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38680757800,697014889,2513419300,194884575,8444658000,407515380,19004131000,536361048,2354509300,198261281,5518008200,385922147,846032000,131179077,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,49252607600,1160103524,4560233700,281708192,14190901400,735329708,18828373100,756623122,4535849900,318419557,5532957900,454871178,1604291600,190687345,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33490082700,942725636,2133856500,186312188,8207150900,512106997,14981232100,692560554,2210291100,317231931,5079007500,472260608,878544500,172951171,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,249458968500,2755335812,13967834400,575937108,63884785600,1707823976,100748319400,1906914943,23297106100,978390849,37181697400,1201534479,10379225700,711325791,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,34098675800,913278102,3686634800,231630008,10291236900,552139928,13274179500,700599202,2906028200,279295502,3046256400,361531896,894340000,148509335,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,452785408600,3956307242,27723491600,846648020,118728898300,2786964420,184506267700,3839244739,43348684700,1349545135,58205174700,1444594000,20272891600,896617064,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,187390305200,2081438682,17435410600,499284272,52312680000,1330081000,83183057400,1732902275,13874184200,601220712,16793223400,827266550,3791749500,384998552,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,16432582000,540442120,940676800,107763771,3429599900,322734515,8599178300,493283360,967352700,163687551,2116789200,250635894,378984900,130956562,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,229149326000,2475319009,18528780900,612122877,60083275200,1539003933,96485408100,1563897157,18412664100,845402248,30038130700,1070932009,5601067100,366751084,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,69737624300,1033854633,5875826000,277684214,19925696900,563200617,30141891300,825705795,5548484300,345856385,6686570200,435207401,1559155600,174778544,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,75716275100,1341942748,7882274700,424946529,20472556100,734661038,32894152800,1164595987,5287533700,423060630,7557303400,500983501,1622454400,215745350,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,272608730500,2309404222,20312614500,502751238,68453006800,1741037953,116363655500,1706989571,21914886700,749867576,37831234100,1134105175,7733332900,479136321,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,23907654400,920154251,1507388200,150523792,5567969700,382992995,9920491700,633334338,2536219900,554989225,3714356400,382147405,661228400,145407381,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,83535716100,1324933317,8885420000,418766077,24227240700,810634973,34410251500,1027470674,6722967400,425461375,7275685900,464163766,2014150600,207128515,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16489152200,553842317,1146264800,114273953,3386054900,271066878,8564280500,406022126,814766000,144361616,2279355500,247139505,298430500,118359666,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,121493016400,1597533065,11214603100,583250163,34838170200,1113009544,50004842000,1387440602,9549203700,523520120,12684933300,709932996,3201264000,357083777,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,527801169800,3774567296,31031152800,695456921,151786467100,2504334433,222009661300,3327193615,46553749800,1209081484,59009764800,1637283624,17410373900,856614603,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,56333552700,777462893,3416304000,302287937,15601870700,574560521,21187172100,636032784,5096418300,425727863,8659209000,476045449,2372578600,293471834,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,13329084900,569697432,1048361400,104677602,2768824700,238016211,6628420700,441813582,696862100,106395387,1921045100,388196847,265571000,78368907,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,205223857500,2191391474,13320629100,506457690,51302854000,1355773737,93197931000,1621390923,16447202400,701656319,25111916000,927686282,5843325000,530397290,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,155684345000,2134992479,12698806800,489585659,43071173400,1305985554,69989687700,1528522090,10968843500,597151766,15572505300,788820975,3383328400,359913796,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31720758600,851882773,4008017100,269742829,9450870400,415672743,12066588200,573409882,2341821100,215056663,3223600900,340389067,629860900,121303053,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,118296104000,1502438741,9155085300,351954333,26488460400,770872953,57104745600,1210148493,7584757500,428320787,15584294400,575531097,2378760900,215409050,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,12259833400,416326421,820360800,122110671,2613232600,242159913,6534300700,392774989,777606700,152443086,1216909400,178939183,297423200,129179821,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,30108258900,740975880,5258677700,412033663,10573515400,416228487,8459535100,512626591,3234322600,269788928,1553511700,223596527,1028696400,133736729,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
