GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002EA,C08528_002MA,C08528_003MA,C08528_003EA,C08528_004EA,C08528_004MA,C08528_005EA,C08528_005MA,C08528_006MA,C08528_006EA,C08528_007EA,C08528_007MA,C08528_008EA,C08528_008MA,C08528_009MA,C08528_009EA,C08528_010EA,C08528_010MA,C08528_011MA,C08528_011EA,C08528_012EA,C08528_012MA,C08528_013EA,C08528_013MA,C08528_014MA,C08528_014EA,C08528_015EA,C08528_015MA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018EA,C08528_018MA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021EA,C08528_021MA,C08528_022MA,C08528_022EA,C08528_023MA,C08528_023EA,C08528_024EA,C08528_024MA,C08528_025MA,C08528_025EA,C08528_026EA,C08528_026MA,C08528_027EA,C08528_027MA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030MA,C08528_030EA,state
0400000US45,2030002,15955,1573442,16276,351107,11673,102547,5296,2906,1010,1678654,15315,1313227,15589,295784,10555,67851,4130,1792,871,186745,7374,145396,6928,30666,3124,10198,1594,485,316,13561,2219,10980,1990,1803,718,778,529,0,204,82707,5432,57499,4703,19827,1946,5248,1190,133,131,68335,4721,46340,3792,3027,917,18472,2386,496,398,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,430002,5164,324526,5770,68597,3606,35800,2008,1079,349,343774,5430,270118,5355,54480,3130,18772,1554,404,163,38932,3085,29342,2558,7051,1368,2448,716,91,92,1259,536,990,466,269,283,0,155,0,155,23652,2514,15278,1991,5685,1391,2509,656,180,190,22385,2147,8798,1329,1112,461,12071,1556,404,201,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2880910,20784,2282936,20624,402214,11297,190290,8252,5470,1435,2422208,19971,1940635,18329,348989,9901,129530,6271,3054,811,264003,9648,208623,9000,36523,3759,17564,2647,1293,861,21317,2676,17300,2669,3033,846,984,521,0,203,72729,5574,57579,4843,9219,1794,5715,1120,216,301,100653,5560,58799,4290,4450,1008,36497,3604,907,440,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11932218,33744,9470259,36520,1674502,24360,769641,15571,17816,2310,9575394,39070,7669910,37400,1405154,22672,491211,13098,9119,1558,1274287,25747,1010420,21744,168727,8399,91683,6761,3457,1068,187472,8516,157989,7426,20035,2004,9256,2105,192,173,403945,13518,315746,12447,53076,4023,33424,3405,1699,609,491120,15266,316194,11448,27510,2818,144067,6985,3349,935,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1309718,11980,1045192,12022,201194,5634,61155,3937,2177,714,996730,12976,802111,12016,161160,5685,32156,2841,1303,623,155487,7867,129474,7544,20465,1970,5326,1140,222,189,30443,3235,22659,2723,7104,1351,626,323,54,93,59857,4084,47372,3682,7728,1169,4622,1159,135,171,67201,4104,43576,3551,4737,1125,18425,2124,463,295,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312687,4827,237833,5153,45373,2492,28636,1848,845,293,233065,4550,180514,4552,36631,2159,15568,1306,352,233,32375,2225,25092,2356,4376,944,2807,923,100,114,3655,1112,3329,1075,326,283,0,151,0,151,22193,2123,17691,2000,2739,702,1742,568,21,35,21399,1782,11207,1324,1301,466,8519,1107,372,241,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3930281,22386,2916422,22913,823718,13869,185395,7107,4746,1056,3108405,24073,2324368,22349,672820,12538,108345,5383,2872,881,356673,10326,271928,9195,67777,4241,16337,2013,631,381,117477,5803,86131,5400,28944,2568,2307,792,95,132,165447,8588,118375,7750,38408,3998,8316,1596,348,257,182279,6807,115620,5542,15769,2079,50090,3969,800,385,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3158180,19055,2423422,19828,543725,10517,185529,7228,5504,1261,2294211,20365,1781300,19491,404319,9521,106361,5592,2231,842,320063,12263,251697,11737,50884,3661,16197,2092,1285,700,198735,9125,159147,7695,35967,3160,3471,1011,150,251,174878,7557,130512,7142,35502,2892,8473,1525,391,313,170293,7449,100766,5295,17053,2231,51027,3626,1447,608,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,720922,11019,547899,11175,138046,5786,34074,3079,903,390,588025,10315,448525,10253,117466,5418,21601,2276,433,241,76456,5051,59453,4677,13008,1778,3855,965,140,128,4495,1127,3664,1017,662,577,169,173,0,190,29160,3106,23274,2914,4204,1079,1530,498,152,143,22786,2341,12983,1869,2706,960,6919,1377,178,179,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2778369,16369,2293921,15636,338530,8429,140376,5128,5542,1047,2232577,17598,1881819,16954,268275,7582,79734,4128,2749,789,228852,6498,189950,6061,28262,2316,10071,1174,569,295,54627,3530,42025,2681,11522,1595,1065,489,15,18,147642,5473,111254,4756,24784,2623,11031,913,573,306,114671,4663,68873,3707,5687,900,38475,2195,1636,500,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,298734,4653,208370,5315,71502,4258,17666,2170,1196,661,229639,4763,159976,4837,58217,3570,10717,1837,729,452,34009,3484,26636,2938,6032,1499,1255,510,86,144,4500,1079,3892,1066,527,377,81,127,0,193,19809,2777,12861,2391,5571,1238,1349,600,28,47,10777,1854,5005,1124,1155,578,4264,1026,353,283,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1027075,11465,701884,11922,234396,8638,89263,4460,1532,816,835610,12479,580438,11458,196322,7995,57719,3760,1131,549,90810,5510,62691,4752,20521,2467,7379,1554,219,286,25612,2696,16438,2313,5399,1154,3775,983,0,225,52363,3956,32943,3441,11002,1704,8418,1449,0,225,22680,2693,9374,1769,1152,577,11972,1921,182,207,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
