GEO_ID,B21004_001E,B21004_001M,B21004_002E,B21004_002M,B21004_003E,B21004_003M,B21004_004E,B21004_004M,B21004_005E,B21004_005M,B21004_006E,B21004_006M,B21004_007E,B21004_007M,NAME,B21004_001MA,B21004_001EA,B21004_002MA,B21004_002EA,B21004_003EA,B21004_003MA,B21004_004EA,B21004_004MA,B21004_005EA,B21004_005MA,B21004_006EA,B21004_006MA,B21004_007EA,B21004_007MA,state
0400000US46,26433,392,35600,1542,36588,1636,28672,7763,25580,407,32068,641,20917,433,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,23229,310,34076,1254,34602,1162,30350,1811,22090,188,27192,354,19204,316,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26161,112,38869,725,39896,671,32066,855,25229,116,31246,169,20637,130,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,26271,284,38289,1895,39571,1975,26448,6768,25513,294,35671,478,18635,550,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,26994,561,34206,1837,34231,1888,33509,13679,26427,566,31253,743,22669,805,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,30899,212,50072,912,50648,822,44394,3718,28778,426,35891,408,24036,397,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,30183,189,40992,706,41488,704,33633,3685,28408,404,36522,380,22753,351,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,21912,330,31176,928,31419,983,24421,6608,20992,322,27830,1138,16828,357,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,27447,208,32697,839,33319,944,27698,1842,26939,184,34445,487,21958,172,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30545,597,39251,2017,39365,2158,36116,13404,29127,1292,40028,2339,22547,751,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,12397,141,19400,881,19414,866,19183,5805,12151,144,13583,230,10991,191,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
