GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001EA,C08128_001MA,C08128_002EA,C08128_002MA,C08128_003MA,C08128_003EA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006MA,C08128_006EA,C08128_007EA,C08128_007MA,C08128_008EA,C08128_008MA,C08128_009EA,C08128_009MA,C08128_010EA,C08128_010MA,C08128_011EA,C08128_011MA,C08128_012EA,C08128_012MA,C08128_013EA,C08128_013MA,C08128_014MA,C08128_014EA,C08128_015EA,C08128_015MA,C08128_016EA,C08128_016MA,C08128_017MA,C08128_017EA,C08128_018EA,C08128_018MA,C08128_019MA,C08128_019EA,C08128_020EA,C08128_020MA,C08128_021MA,C08128_021EA,C08128_022EA,C08128_022MA,C08128_023MA,C08128_023EA,C08128_024EA,C08128_024MA,C08128_025MA,C08128_025EA,C08128_026MA,C08128_026EA,C08128_027EA,C08128_027MA,C08128_028MA,C08128_028EA,C08128_029MA,C08128_029EA,C08128_030EA,C08128_030MA,state
0400000US45,2064944,15572,1605447,16368,353614,11511,103093,5569,2790,995,1712699,15506,1343829,16011,298893,10682,68301,4334,1676,856,185108,7599,144232,7292,29998,3057,10393,1698,485,316,14559,2221,11855,2007,1926,755,778,529,0,204,84243,5388,59191,4637,19770,1932,5149,1190,133,131,68335,4721,46340,3792,3027,917,18472,2386,496,398,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,427117,4859,320790,5314,68842,3635,36401,2053,1084,349,340605,5336,266254,5073,54618,3164,19324,1636,409,161,39307,2987,29630,2458,7124,1342,2462,746,91,92,1256,524,987,441,269,283,0,155,0,155,23564,2564,15121,2028,5719,1398,2544,664,180,190,22385,2147,8798,1329,1112,461,12071,1556,404,201,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2837090,18828,2227772,19154,415750,10602,188192,8007,5376,1429,2380225,17855,1888569,17016,361317,9469,127285,6260,3054,811,260803,9414,205569,8855,36617,3776,17418,2592,1199,846,21201,2675,17145,2657,3102,852,954,516,0,203,74208,5385,57690,4856,10264,1867,6038,1102,216,301,100653,5560,58799,4290,4450,1008,36497,3604,907,440,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11939372,33410,9474084,37261,1674503,24958,772867,15787,17918,2310,9571029,38873,7663327,37084,1405268,22795,493293,13231,9141,1557,1278630,25371,1014469,21535,168542,8348,92162,6711,3457,1068,187969,8519,158181,7344,20220,1997,9376,2159,192,173,410624,13290,321913,12494,52963,3884,33969,3316,1779,655,491120,15266,316194,11448,27510,2818,144067,6985,3349,935,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1307408,11591,1042203,11913,201835,5758,61193,3937,2177,714,993715,12617,798281,11974,161795,5685,32336,2840,1303,623,154880,7798,129127,7400,20390,1962,5141,1133,222,189,30355,3231,22595,2717,7115,1352,591,317,54,93,61257,4162,48624,3749,7798,1174,4700,1152,135,171,67201,4104,43576,3551,4737,1125,18425,2124,463,295,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314505,4380,240575,4989,44157,2338,28919,1892,854,292,237018,4464,184754,4674,35870,2058,16033,1411,361,234,30645,2230,23962,2335,4048,821,2535,892,100,114,3749,1137,3348,1087,377,288,24,41,0,151,21694,2002,17304,1872,2561,683,1808,578,21,35,21399,1782,11207,1324,1301,466,8519,1107,372,241,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4018400,20536,2942349,20256,882509,14633,188546,7246,4996,1113,3112188,24044,2308942,21454,689552,13358,110645,5524,3049,911,376679,10708,280176,9392,79051,4420,16748,1880,704,398,176996,7471,116421,6554,57795,3431,2685,870,95,132,170258,8513,121190,7576,40342,3795,8378,1647,348,257,182279,6807,115620,5542,15769,2079,50090,3969,800,385,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204510,17884,2464360,19092,548598,10795,186068,7283,5484,1261,2329647,20637,1814061,19949,406670,9870,106705,5507,2211,844,322660,12030,254048,11292,51566,3601,15761,2035,1285,700,201096,9213,160690,7757,36897,3239,3359,961,150,251,180814,7760,134795,7320,36412,2957,9216,1520,391,313,170293,7449,100766,5295,17053,2231,51027,3626,1447,608,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738848,9897,564242,10988,140782,5646,32930,3020,894,406,602320,9417,461603,10213,119391,5363,20902,2282,424,273,79513,4926,62310,4610,13312,2057,3751,989,140,128,5176,1226,3820,1072,1187,665,169,173,0,190,29053,3171,23526,2989,4186,1074,1189,459,152,143,22786,2341,12983,1869,2706,960,6919,1377,178,179,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2822070,15380,2330774,14844,345062,8199,140625,5148,5609,1050,2272376,16799,1915763,16197,274127,7417,79670,4044,2816,798,231596,6486,191842,5923,28971,2384,10214,1194,569,295,55882,3694,43138,2813,11614,1697,1115,496,15,18,147545,5705,111158,5068,24663,2614,11151,895,573,306,114671,4663,68873,3707,5687,900,38475,2195,1636,500,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,290906,4133,202421,4713,70005,4162,17284,2223,1196,661,224162,4530,156244,4577,56978,3526,10211,1852,729,452,31509,3568,24302,2945,5824,1475,1297,551,86,144,4455,1068,3847,1057,527,377,81,127,0,193,20003,2806,13023,2416,5521,1230,1431,611,28,47,10777,1854,5005,1124,1155,578,4264,1026,353,283,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026188,11409,701154,11909,234269,8657,89233,4515,1532,816,835025,12461,579880,11447,196269,7979,57745,3780,1131,549,90486,5514,62452,4737,20436,2484,7379,1554,219,286,25706,2717,16532,2320,5399,1154,3775,983,0,225,52291,3930,32916,3469,11013,1693,8362,1456,0,225,22680,2693,9374,1769,1152,577,11972,1921,182,207,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
