GEO_ID,C17012_001E,C17012_001M,C17012_002E,C17012_002M,C17012_003E,C17012_003M,C17012_004E,C17012_004M,C17012_005E,C17012_005M,C17012_006E,C17012_006M,C17012_007E,C17012_007M,C17012_008E,C17012_008M,C17012_009E,C17012_009M,C17012_010E,C17012_010M,C17012_011E,C17012_011M,NAME,C17012_001EA,C17012_001MA,C17012_002MA,C17012_002EA,C17012_003EA,C17012_003MA,C17012_004EA,C17012_004MA,C17012_005MA,C17012_005EA,C17012_006EA,C17012_006MA,C17012_007MA,C17012_007EA,C17012_008MA,C17012_008EA,C17012_009EA,C17012_009MA,C17012_010MA,C17012_010EA,C17012_011MA,C17012_011EA,state
0400000US32,639825,9575,74004,4340,15977,1647,37334,3406,16649,2172,4044,1129,565821,9522,306349,6356,209651,6961,46153,3472,3668,981,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,5262,974,9183,1616,2527,811,749,467,329551,6516,187031,4982,120750,5436,21236,2664,534,293,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,45957,3372,100420,5364,37450,3020,7749,1458,2015532,14743,1088536,12929,780842,10478,136713,5027,9441,1730,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,17443,1856,39503,3147,19610,2140,2216,746,403798,6847,226336,5562,142678,5110,32578,2673,2206,826,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,143462,5050,285017,8932,104329,5611,22907,2379,4028380,22401,2248666,17919,1490620,14509,267679,6777,21415,2227,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,323394,8533,80023,4682,166156,7080,69165,4785,8050,1404,2151408,15990,1233300,12372,774195,12201,136009,5604,7904,1443,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,3239,707,6454,1330,2493,666,391,225,167636,4086,92639,3233,58774,2797,15519,1718,704,286,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,71239,4247,189489,6558,67015,4719,11903,1550,2583758,18414,1497081,15029,886637,13273,184356,6325,15684,2040,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,25011,1703,63019,2834,27264,2014,4255,984,836968,7115,468720,5247,294870,6567,68228,3591,5150,1033,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,29388,2672,53504,3839,22165,2767,3611,1162,852529,8622,493533,7238,294728,6959,59833,4186,4435,1303,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,73035,3965,149412,6517,62046,4314,8875,1544,2858866,18184,1703087,13016,954668,11571,182152,5073,18959,2292,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,6270,1469,16286,1936,4594,1290,546,427,232167,5994,135112,4353,86153,4065,10661,1608,241,192,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,43012,3691,88121,4133,32577,3473,4756,1482,1026638,11110,605144,9136,356105,7756,62248,4156,3141,764,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,3394,652,10053,1507,5050,1063,1135,373,194206,4218,109107,3306,62980,3093,20713,2149,1406,496,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,52627,3906,115267,5956,43175,3401,9380,1533,1437622,14381,842329,10897,498196,11976,91044,5131,6053,1273,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,168641,7740,420985,13326,233562,9159,36926,3373,5462428,27260,2758621,21340,2151330,23389,516212,13123,36265,3815,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,13970,1865,26498,2751,17719,2147,4989,1277,614156,6429,282752,5403,213606,6728,101243,4180,16555,1886,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,3038,717,6746,1308,2359,837,76,76,143714,3508,88249,2771,46276,2190,8694,1345,495,250,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,41664,2863,94645,5341,30883,3091,4870,1093,1877122,15824,1029592,10733,702864,12135,137120,4907,7546,1391,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,36664,2595,85417,4966,33850,3437,6584,1429,1542597,13775,857559,11648,557597,9835,116807,5082,10634,1587,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,17655,1753,35325,2840,10659,1825,1224,546,414526,7241,263209,5419,128434,5157,22168,2453,715,388,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,29352,1842,70216,4313,29339,2854,4995,1059,1324580,10607,769796,8225,448761,8341,98273,3840,7750,950,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,3922,774,6101,1228,2317,800,65,84,136151,3857,74695,3051,47376,2328,13310,1612,770,426,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,152219,4948,173155,6600,44443,3211,2150,753,523113,8900,321256,7078,185100,6485,16463,2226,294,250,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
